Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_GolfSwing_g06_c03: 0.5681045647432796
v_GolfSwing_g06_c04: 0.1142086140533678
v_GolfSwing_g07_c01: 0.2347778824986193
v_GolfSwing_g07_c02: 0.03757756419496161
v_GolfSwing_g07_c03: 0.7304219259602718
v_GolfSwing_g07_c04: 0.19919339597241503
v_GolfSwing_g07_c05: 0.3420225203225158
v_HorseRiding_g01_c01: 0.3271941837274426
v_HorseRiding_g01_c02: 0.6802991376143837
v_HorseRiding_g01_c03: 0.8696763372399801
v_HorseRiding_g01_c04: 0.6056855773904317
v_HorseRiding_g01_c05: 0.9066544032075399
v_HorseRiding_g01_c06: 0.8021617984750264
v_HorseRiding_g01_c07: 0.7734933352448934
v_HorseRiding_g02_c01: 0.6825195407845968
v_HorseRiding_g02_c02: 0.6084641075112813
v_HorseRiding_g02_c03: 0.7466059780099386
v_HorseRiding_g02_c04: 0.8625170445420736
v_HorseRiding_g02_c05: 0.6074554181077474
v_HorseRiding_g02_c06: 0.5968988990762227
v_HorseRiding_g02_c07: 0.7498801803567403
v_HorseRiding_g03_c01: 0.8846371626832479
v_HorseRiding_g03_c02: 0.8452667450883382
v_HorseRiding_g03_c03: 0.7634596681573385
v_HorseRiding_g03_c04: 0.7369567012765401
v_HorseRiding_g03_c05: 0.8328236794450277
v_HorseRiding_g03_c06: 0.8666881179788106
v_HorseRiding_g03_c07: 0.8135803794839376
v_HorseRiding_g04_c01: 0.862225279805898
v_HorseRiding_g04_c02: 0.8751529312112325
v_HorseRiding_g04_c03: 0.8502964234330648
v_HorseRiding_g04_c04: 0.8120806488559538
v_HorseRiding_g04_c05: 0.7997870302178853
v_HorseRiding_g04_c06: 0.8521575784661763
v_HorseRiding_g04_c07: 0.7400120353677266
v_HorseRiding_g05_c01: 0.7897286272027486
v_HorseRiding_g05_c02: 0.7998563504197591
v_HorseRiding_g05_c03: 0.8596755123116964
v_HorseRiding_g05_c04: 0.4448020613172048
v_HorseRiding_g05_c05: 0.5926995134332174
v_HorseRiding_g05_c06: 0.6806357955911153
v_HorseRiding_g05_c07: 0.7633646457807117
v_HorseRiding_g06_c01: 0.8490632629373067
v_HorseRiding_g06_c02: 0.8644218301751607
v_HorseRiding_g06_c03: 0.8938869094827169
v_HorseRiding_g06_c04: 0.7407678222634786
v_HorseRiding_g06_c05: 0.8350462174394124
v_HorseRiding_g06_c06: 0.7685701107957357
v_HorseRiding_g06_c07: 0.9031365966775411
v_HorseRiding_g07_c01: 0.7957319474198812
v_HorseRiding_g07_c02: 0.7606597995736593
v_HorseRiding_g07_c03: 0.8122486925103658
v_HorseRiding_g07_c04: 0.8800700163819783
v_HorseRiding_g07_c05: 0.5936474060990804
v_HorseRiding_g07_c06: 0.7423465704896444
v_HorseRiding_g07_c07: 0.7433567500092977
v_IceDancing_g01_c01: 0.30610237240392024
v_IceDancing_g01_c02: 0.40290243148404414
v_IceDancing_g01_c03: 0.4744803678949481
v_IceDancing_g01_c04: 0.4253121685941821
v_IceDancing_g01_c05: 0.49174658178883845
v_IceDancing_g01_c06: 0.37756703018742854
v_IceDancing_g01_c07: 0.36223120212155635
v_IceDancing_g02_c01: 0.5270652842481738
v_IceDancing_g02_c02: 0.4746956300695544
v_IceDancing_g02_c03: 0.46867743849355037
v_IceDancing_g02_c04: 0.5554612946470385
v_IceDancing_g02_c05: 0.23346420393857414
v_IceDancing_g02_c06: 0.46681807159978206
v_IceDancing_g02_c07: 0.40813935517865474
v_IceDancing_g03_c01: 0.46697232842046077
v_IceDancing_g03_c02: 0.5422551107366687
v_IceDancing_g03_c03: 0.5469466519315844
v_IceDancing_g03_c04: 0.26980028271275813
v_IceDancing_g03_c05: 0.43224406957227046
v_IceDancing_g03_c06: 0.5758913230856066
v_IceDancing_g04_c01: 0.7359134030302172
v_IceDancing_g04_c02: 0.711361415382207
v_IceDancing_g04_c03: 0.5392860841711169
v_IceDancing_g04_c04: 0.7289462757070666
v_IceDancing_g04_c05: 0.00965325038340742
v_IceDancing_g04_c06: 0.4979887676199084
v_IceDancing_g04_c07: 0.7419895005186206
v_IceDancing_g05_c01: 0.5792486143072253
v_IceDancing_g05_c02: 0.28076938509541804
v_IceDancing_g05_c03: 0.5210564804037219
v_IceDancing_g05_c04: 0.5345360708196765
v_IceDancing_g05_c05: 0.38736096739369685
v_IceDancing_g05_c06: 0.5138170790632373
v_IceDancing_g06_c01: 0.459343410726369
v_IceDancing_g06_c02: 0.49028275131779964
v_IceDancing_g06_c03: 0.5812636685331469
v_IceDancing_g06_c04: 0.5408136916120654
v_IceDancing_g06_c05: 0.5355069708784228
v_IceDancing_g06_c06: 0.3223603439291125
v_IceDancing_g07_c01: 0.4860954356153613
v_IceDancing_g07_c02: 0.5387110781629687
v_IceDancing_g07_c03: 0.5399479341467028
v_IceDancing_g07_c04: 0.6050928902586108
v_IceDancing_g07_c05: 0.5690425109823352
v_IceDancing_g07_c06: 0.6112083864172106
v_IceDancing_g07_c07: 0.43803546547490413
v_LongJump_g01_c01: 0.5981140542517096
v_LongJump_g01_c02: 0.5121903229246527
v_LongJump_g01_c03: 0.4946919787416846
v_LongJump_g01_c04: 0.39674712305168214
v_LongJump_g01_c05: 0.45313559060195985
v_LongJump_g01_c06: 0.43104300980667176
v_LongJump_g01_c07: 0.4870484579096228
v_LongJump_g02_c01: 0.5697109536940843
v_LongJump_g02_c02: 0.4241285960397363
v_LongJump_g02_c03: 0.2271856297247723
v_LongJump_g02_c04: 0.33554945427204075
v_LongJump_g02_c05: 0.484305432133624
v_LongJump_g03_c01: 0.38618454343850317
v_LongJump_g03_c02: 0.4837450017894298
v_LongJump_g03_c03: 0.6712077069769293
v_LongJump_g03_c04: 0.3739472474644572
v_LongJump_g03_c05: 0.41667290364603105
v_LongJump_g03_c06: 0.45227642084682884
v_LongJump_g04_c01: 0.27476331132675114
v_LongJump_g04_c02: 0.1795055620113999
v_LongJump_g04_c03: 0.24558366259770992
v_LongJump_g04_c04: 0.23191854178185167
v_LongJump_g04_c05: 0.32526948123449984
v_LongJump_g04_c06: 0.3900461954272032
v_LongJump_g04_c07: 0.3721730886700243
v_LongJump_g05_c01: 0.005831128035424626
v_LongJump_g05_c02: 0.009044526511161166
v_LongJump_g05_c03: 0.01784231264355185
v_LongJump_g05_c04: 0.06503987709038483
v_LongJump_g05_c05: 0.042728474663817906
v_LongJump_g06_c01: 0.025317965491922223
v_LongJump_g06_c02: 0.031282412290238426
v_LongJump_g06_c03: 0.03878707063449838
v_LongJump_g06_c04: 0.041467180133622605
v_LongJump_g07_c01: 0.39287990990305843
v_LongJump_g07_c02: 0.4155905950556189
v_LongJump_g07_c03: 0.2260521986263484
v_LongJump_g07_c05: 0.38375828608150186
v_PoleVault_g01_c01: 0.4803373250731511
v_PoleVault_g01_c02: 0.5701664923078624
v_PoleVault_g01_c03: 0.37871135276213863
v_PoleVault_g01_c04: 0.521003959406471
v_PoleVault_g01_c05: 0.4225956487323401
v_PoleVault_g02_c01: 0.46141834387958625
v_PoleVault_g02_c02: 0.5984680677618144
v_PoleVault_g02_c03: 0.5892617536562739
v_PoleVault_g02_c04: 0.6450642777460871
v_PoleVault_g02_c05: 0.6014364195841608
v_PoleVault_g02_c06: 0.569330556489831
v_PoleVault_g02_c07: 0.5725559426325617
v_PoleVault_g03_c01: 0.8073516322153864
v_PoleVault_g03_c02: 0.7626274662877677
v_PoleVault_g03_c03: 0.8016693426150141
v_PoleVault_g03_c04: 0.6767535649094043
v_PoleVault_g03_c05: 0.5639070111180899
v_PoleVault_g03_c06: 0.7301573587435541
v_PoleVault_g03_c07: 0.7460124922770319
v_PoleVault_g04_c01: 0.425990041517025
v_PoleVault_g04_c02: 0.5433412941026745
v_PoleVault_g04_c03: 0.13456174282760003
v_PoleVault_g04_c04: 0.1593213911953626
v_PoleVault_g04_c05: 0.6274088194447813
v_PoleVault_g04_c06: 0.8427948799769638
v_PoleVault_g04_c07: 0.8603299094218073
v_PoleVault_g05_c01: 0.6527761055010615
v_PoleVault_g05_c02: 0.8720153404253779
v_PoleVault_g05_c03: 0.7745491696375666
v_PoleVault_g05_c04: 0.7048711610812006
v_PoleVault_g05_c05: 0.7733839584368525
v_PoleVault_g06_c01: 0.8223170472163019
v_PoleVault_g06_c02: 0.8887523246783076
v_PoleVault_g06_c03: 0.607864959337121
v_PoleVault_g06_c04: 0.87890909443081
v_PoleVault_g06_c05: 0.8509598208445368
v_PoleVault_g07_c01: 0.8698484140302298
v_PoleVault_g07_c02: 0.9106769395846186
v_PoleVault_g07_c03: 0.818693851990929
v_PoleVault_g07_c04: 0.7758274683117179
v_RopeClimbing_g01_c01: 0.19833095206792128
v_RopeClimbing_g01_c02: 0.6724582747165186
v_RopeClimbing_g01_c03: 0.6005301908198817
v_RopeClimbing_g01_c04: 0.7798628643695338
v_RopeClimbing_g02_c01: 0.8509795502368434
v_RopeClimbing_g02_c02: 0.8810658887568934
v_RopeClimbing_g02_c03: 0.8653030828181727
v_RopeClimbing_g02_c04: 0.9018084243480189
v_RopeClimbing_g02_c05: 0.8455476001445277
v_RopeClimbing_g02_c06: 0.7942165569011195
v_RopeClimbing_g03_c01: 0.4135007087215854
v_RopeClimbing_g03_c02: 0.8533530071917994
v_RopeClimbing_g03_c03: 0.7777421311084254
v_RopeClimbing_g03_c04: 0.7560258344356043
v_RopeClimbing_g04_c01: 0.2939386094994916
v_RopeClimbing_g04_c02: 0.8378721312228663
v_RopeClimbing_g04_c03: 0.7098545268718226
v_RopeClimbing_g04_c04: 0.7934700683299525
v_RopeClimbing_g05_c01: 0.5408636498805208
v_RopeClimbing_g05_c02: 0.5755916647221966
v_RopeClimbing_g05_c03: 0.3239490780588312
v_RopeClimbing_g05_c04: 0.3030166674479915
v_RopeClimbing_g05_c05: 0.25394008467719686
v_RopeClimbing_g05_c06: 0.04323573802412284
v_RopeClimbing_g05_c07: 0.2086217240039332
v_RopeClimbing_g06_c01: 0.8015211657229884
v_RopeClimbing_g06_c02: 0.8688847259227259
v_RopeClimbing_g06_c03: 0.7926903203670008
v_RopeClimbing_g06_c04: 0.6119856671039088
v_RopeClimbing_g07_c01: 0.4665535064023061
v_RopeClimbing_g07_c02: 0.17574981689267588
v_RopeClimbing_g07_c03: 0.1917437085257916
v_RopeClimbing_g07_c04: 0.06515572632724798
v_RopeClimbing_g07_c05: 0.39844246670418215
v_SalsaSpin_g01_c01: 0.47691755152914084
v_SalsaSpin_g01_c02: 0.3826355246608273
v_SalsaSpin_g01_c03: 0.36728113347339786
v_SalsaSpin_g01_c04: 0.3743023911272303
v_SalsaSpin_g01_c05: 0.3717077543740288
v_SalsaSpin_g01_c06: 0.432730804594712
v_SalsaSpin_g01_c07: 0.37506285512495197
v_SalsaSpin_g02_c01: 0.20150647724653936
v_SalsaSpin_g02_c02: 0.03887282318524399
v_SalsaSpin_g02_c03: 0.009269924529298779
v_SalsaSpin_g02_c04: 0.010099658902848141
v_SalsaSpin_g02_c05: 0.013633513020552712
v_SalsaSpin_g02_c06: 0.005368442883505959
v_SalsaSpin_g02_c07: 0.011921739538971465
v_SalsaSpin_g03_c01: 0.7090941692483739
v_SalsaSpin_g03_c02: 0.7491350198877171
v_SalsaSpin_g03_c03: 0.8560473943841771
v_SalsaSpin_g03_c04: 0.7972030664575414
v_SalsaSpin_g03_c05: 0.6917221571100072
v_SalsaSpin_g03_c06: 0.7697984601152257
v_SalsaSpin_g04_c01: 0.3641390544260048
v_SalsaSpin_g04_c02: 0.19073893410745768
v_SalsaSpin_g04_c03: 0.5712036764496133
v_SalsaSpin_g04_c04: 0.7128870167550758
v_SalsaSpin_g04_c05: 0.564182168502839
v_SalsaSpin_g04_c06: 0.33318287232100374
v_SalsaSpin_g05_c01: 0.28075006667199887
v_SalsaSpin_g05_c02: 0.26650286296057857
v_SalsaSpin_g05_c03: 0.3708791145370469
v_SalsaSpin_g05_c04: 0.18529958503927446
v_SalsaSpin_g05_c05: 0.3955076645841018
v_SalsaSpin_g05_c06: 0.5245597759974316
v_SalsaSpin_g06_c01: 0.7263892918606416
v_SalsaSpin_g06_c02: 0.8533990408075169
v_SalsaSpin_g06_c03: 0.7317092485507146
v_SalsaSpin_g06_c04: 0.7229564214837865
v_SalsaSpin_g06_c05: 0.704299154390128
v_SalsaSpin_g07_c01: 0.509269288439782
v_SalsaSpin_g07_c02: 0.5725337384981231
v_SalsaSpin_g07_c03: 0.26723904598179615
v_SalsaSpin_g07_c04: 0.4331703215618745
v_SalsaSpin_g07_c05: 0.7173428634894208
v_SalsaSpin_g07_c06: 0.5821542266537563
v_SkateBoarding_g01_c01: 0.03249994510088072
v_SkateBoarding_g01_c02: 0.05978708012167999
v_SkateBoarding_g01_c03: 0.06055931497621714
v_SkateBoarding_g01_c04: 0.10526606944796413
v_SkateBoarding_g02_c01: 0.04503377993432878
v_SkateBoarding_g02_c02: 0.0910833279272083
v_SkateBoarding_g02_c03: 0.03796707225252094
v_SkateBoarding_g02_c04: 0.24716727567329144
v_SkateBoarding_g02_c05: 0.3816239437223885
v_SkateBoarding_g02_c06: 0.3363367229835603
v_SkateBoarding_g03_c01: 0.20150154727934932
v_SkateBoarding_g03_c02: 0.1646519391001675
v_SkateBoarding_g03_c03: 0.10618065545759237
v_SkateBoarding_g03_c04: 0.04822576201013362
v_SkateBoarding_g04_c01: 0.0637516931897153
v_SkateBoarding_g04_c02: 0.496213124519727
v_SkateBoarding_g04_c03: 0.33995662807910776
v_SkateBoarding_g04_c04: 0.3298371181958828
v_SkateBoarding_g04_c05: 0.02348030305483917
v_SkateBoarding_g05_c01: 0.7515025720135782
v_SkateBoarding_g05_c02: 0.6619716394129682
v_SkateBoarding_g05_c03: 0.054593461917193054
v_SkateBoarding_g05_c04: 0.09956659635088272
v_SkateBoarding_g06_c01: 0.6127025945247624
v_SkateBoarding_g06_c02: 0.5212121470035527
v_SkateBoarding_g06_c03: 0.38703726363792157
v_SkateBoarding_g06_c04: 0.40012580416123456
v_SkateBoarding_g07_c01: 0.5629198415340397
v_SkateBoarding_g07_c02: 0.4623896343769047
v_SkateBoarding_g07_c03: 0.6665474040569279
v_SkateBoarding_g07_c04: 0.4440745582473937
v_SkateBoarding_g07_c05: 0.5670386416973088
v_Skiing_g01_c01: 0.4781697458693088
v_Skiing_g01_c02: 0.22561388845679176
v_Skiing_g01_c03: 0.35713875560213637
v_Skiing_g01_c04: 0.33993917201769364
v_Skiing_g01_c05: 0.4195232937217952
v_Skiing_g01_c06: 0.2666200726398529
v_Skiing_g02_c01: 0.4510614523769618
v_Skiing_g02_c02: 0.38792296742212784
v_Skiing_g02_c03: 0.276515061605096
v_Skiing_g02_c04: 0.5280881771923305
v_Skiing_g02_c05: 0.39276864622843277
v_Skiing_g03_c01: 0.3512051353336574
v_Skiing_g03_c02: 0.35087045525324356
v_Skiing_g03_c03: 0.5936708698154689
v_Skiing_g03_c04: 0.3515137560771109
v_Skiing_g03_c05: 0.6453721175075771
v_Skiing_g03_c06: 0.3767482886196376
v_Skiing_g03_c07: 0.33976895093110215
v_Skiing_g04_c01: 0.2862481838401436
v_Skiing_g04_c02: 0.2439540555806161
v_Skiing_g04_c03: 0.32141768430483353
v_Skiing_g04_c04: 0.29197219071102154
v_Skiing_g04_c05: 0.06083179974120867
v_Skiing_g04_c06: 0.6839717278362514
v_Skiing_g04_c07: 0.1399069228987117
v_Skiing_g05_c01: 0.13689727579367172
v_Skiing_g05_c02: 0.5758338818432094
v_Skiing_g05_c03: 0.6605552682758571
v_Skiing_g05_c04: 0.5581326136471034
v_Skiing_g06_c01: 0.03908223028884095
v_Skiing_g06_c02: 0.08986382895272982
v_Skiing_g06_c03: 0.08082197552903381
v_Skiing_g06_c04: 0.049208322294362006
v_Skiing_g06_c05: 0.03115180092754599
v_Skiing_g06_c06: 0.023938296844789875
v_Skiing_g06_c07: 0.07880726536859584
v_Skiing_g07_c01: 0.42463561390650284
v_Skiing_g07_c02: 0.5029578456760646
v_Skiing_g07_c03: 0.4465184459568263
v_Skiing_g07_c04: 0.40351834391367447
v_Skijet_g01_c01: 0.6085249504649255
v_Skijet_g01_c02: 0.44251504751082393
v_Skijet_g01_c03: 0.3138708791339013
v_Skijet_g01_c04: 0.5489089212023828
v_Skijet_g02_c01: 0.4466173073851678
v_Skijet_g02_c02: 0.39000615688200924
v_Skijet_g02_c03: 0.6022361239993188
v_Skijet_g02_c04: 0.695174845179281
v_Skijet_g03_c01: 0.5329195580088708
v_Skijet_g03_c02: 0.6406580528819177
v_Skijet_g03_c03: 0.2723944208228204
v_Skijet_g03_c04: 0.06484700996588799
v_Skijet_g04_c01: 0.6257566532694909
v_Skijet_g04_c02: 0.6150572623701009
v_Skijet_g04_c03: 0.6255381426417443
v_Skijet_g04_c04: 0.6106685216182086
v_Skijet_g05_c01: 0.4568240067565057
v_Skijet_g05_c02: 0.40784508200522396
v_Skijet_g05_c03: 0.4799953720175836
v_Skijet_g05_c04: 0.39870968671675655
v_Skijet_g06_c01: 0.43099409552451107
v_Skijet_g06_c02: 0.40912080021735164
v_Skijet_g06_c03: 0.37562921853896114
v_Skijet_g06_c04: 0.34784510942336055
v_Skijet_g07_c01: 0.31557671354312333
v_Skijet_g07_c02: 0.4139841219985101
v_Skijet_g07_c03: 0.22906542849887046
v_Skijet_g07_c04: 0.4980804051847372
v_SoccerJuggling_g01_c01: 0.8375120141057231
v_SoccerJuggling_g01_c02: 0.8490397512426533
v_SoccerJuggling_g01_c03: 0.8154862375443734
v_SoccerJuggling_g01_c04: 0.80569732296075
v_SoccerJuggling_g01_c05: 0.8432330355493285
v_SoccerJuggling_g02_c01: 0.7740001116393067
v_SoccerJuggling_g02_c02: 0.8521556306144156
v_SoccerJuggling_g02_c03: 0.3196273854913123
v_SoccerJuggling_g02_c04: 0.6280707839390196
v_SoccerJuggling_g02_c05: 0.5099794302580811
v_SoccerJuggling_g02_c06: 0.517446461736963
v_SoccerJuggling_g03_c01: 0.6741145838962801
v_SoccerJuggling_g03_c02: 0.6478047847261585
v_SoccerJuggling_g03_c03: 0.1810050517300077
v_SoccerJuggling_g03_c04: 0.4080249253705368
v_SoccerJuggling_g04_c01: 0.07120287269148307
v_SoccerJuggling_g04_c02: 0.4321233366129853
v_SoccerJuggling_g04_c03: 0.4218008254168488
v_SoccerJuggling_g04_c04: 0.45998260718564765
v_SoccerJuggling_g04_c05: 0.31249451976995246
v_SoccerJuggling_g04_c06: 0.402493897497461
v_SoccerJuggling_g05_c01: 0.15502375948502944
v_SoccerJuggling_g05_c02: 0.395883137497858
v_SoccerJuggling_g05_c03: 0.2670472165549107
v_SoccerJuggling_g05_c04: 0.08011438464685838
v_SoccerJuggling_g05_c05: 0.16817091823699215
v_SoccerJuggling_g05_c06: 0.10903838267344312
v_SoccerJuggling_g06_c01: 0.7481364641783692
v_SoccerJuggling_g06_c02: 0.4430595376973905
v_SoccerJuggling_g06_c03: 0.8031088743803956
v_SoccerJuggling_g06_c04: 0.47466087681035773
v_SoccerJuggling_g06_c05: 0.7767484832068838
v_SoccerJuggling_g07_c01: 0.29096463662366645
v_SoccerJuggling_g07_c02: 0.07320896666291432
v_SoccerJuggling_g07_c03: 0.5343282852766968
v_SoccerJuggling_g07_c04: 0.5545274649260499
v_SoccerJuggling_g07_c05: 0.5085554156897523
v_SoccerJuggling_g07_c06: 0.20139167052488105
v_SoccerJuggling_g07_c07: 0.317432854462222
v_Surfing_g01_c01: 0.3827363836753648
v_Surfing_g01_c02: 0.18361172938602977
v_Surfing_g01_c03: 0.3668223905551713
v_Surfing_g01_c04: 0.53692373514059
v_Surfing_g01_c05: 0.32060323070618324
v_Surfing_g01_c06: 0.3687856348406058
v_Surfing_g01_c07: 0.42276353502529673
v_Surfing_g02_c01: 0.3982402372348588
v_Surfing_g02_c02: 0.48502821355941705
v_Surfing_g02_c03: 0.3917404480453115
v_Surfing_g02_c04: 0.2742861418228131
v_Surfing_g02_c05: 0.46041962385061197
v_Surfing_g02_c06: 0.4796914446342271
v_Surfing_g03_c01: 0.2666621578100603
v_Surfing_g03_c02: 0.36125892327982
v_Surfing_g03_c03: 0.49247075032326393
v_Surfing_g03_c04: 0.46388465093332343
v_Surfing_g04_c01: 0.46301850557210855
v_Surfing_g04_c02: 0.493889393954305
v_Surfing_g04_c03: 0.3479976940143388
v_Surfing_g04_c04: 0.34149947643163614
v_Surfing_g05_c01: 0.515627062151907
v_Surfing_g05_c02: 0.6007371234882157
v_Surfing_g05_c03: 0.5188433217990678
v_Surfing_g05_c04: 0.4840431518096011
v_Surfing_g06_c01: 0.4112631750467699
v_Surfing_g06_c02: 0.1483913701667916
v_Surfing_g06_c03: 0.29034563919412903
v_Surfing_g06_c04: 0.17797559007885866
v_Surfing_g07_c01: 0.43471196221071295
v_Surfing_g07_c02: 0.204900542012183
v_Surfing_g07_c03: 0.11503461390384473
v_Surfing_g07_c04: 0.12841744426987134
v_TennisSwing_g01_c01: 0.38768087641688
v_TennisSwing_g01_c02: 0.49567709758298406
v_TennisSwing_g01_c03: 0.31206730462031373
v_TennisSwing_g01_c04: 0.2201150233147473
v_TennisSwing_g01_c05: 0.3390726890636415
v_TennisSwing_g01_c06: 0.13189211871826956
v_TennisSwing_g01_c07: 0.23534859565438637
v_TennisSwing_g02_c01: 0.08698761893788287
v_TennisSwing_g02_c02: 0.2511413661984534
v_TennisSwing_g02_c03: 0.4182766414003254
v_TennisSwing_g02_c04: 0.453226621145177
v_TennisSwing_g02_c05: 0.34855893894450674
v_TennisSwing_g02_c06: 0.5061623792851151
v_TennisSwing_g02_c07: 0.26215163047777423
v_TennisSwing_g03_c01: 0.08627650735320458
v_TennisSwing_g03_c02: 0.13986007671223888
v_TennisSwing_g03_c03: 0.07013332645760784
v_TennisSwing_g03_c04: 0.22046484227644214
v_TennisSwing_g03_c05: 0.17802509537318656
v_TennisSwing_g03_c06: 0.16884502291100034
v_TennisSwing_g03_c07: 0.0805797224154503
v_TennisSwing_g04_c01: 0.04164242360161552
v_TennisSwing_g04_c02: 0.022263757534119577
v_TennisSwing_g04_c03: 0.016999152138623685
v_TennisSwing_g04_c04: 0.04359991301203081
v_TennisSwing_g04_c05: 0.10059044777767667
v_TennisSwing_g04_c06: 0.041258743148091526
v_TennisSwing_g04_c07: 0.028884956262800188
v_TennisSwing_g05_c01: 0.010156475821304412
v_TennisSwing_g05_c02: 0.006675355921061055
v_TennisSwing_g05_c03: 0.013393311783829631
v_TennisSwing_g05_c04: 0.0019192696141772103
v_TennisSwing_g05_c05: 0.001732802189731708
v_TennisSwing_g05_c06: 0.0005633727309321615
v_TennisSwing_g05_c07: 0.008145747937987835
v_TennisSwing_g06_c01: 0.0865588934382231
v_TennisSwing_g06_c02: 0.05623490002358267
v_TennisSwing_g06_c03: 0.11593356972912261
v_TennisSwing_g06_c04: 0.16339124634282598
v_TennisSwing_g06_c05: 0.13533883320519635
v_TennisSwing_g06_c06: 0.12676510948108444
v_TennisSwing_g06_c07: 0.1058251581841887
v_TennisSwing_g07_c01: 0.3106823003606678
v_TennisSwing_g07_c02: 0.3863876567909301
v_TennisSwing_g07_c03: 0.5577085943648399
v_TennisSwing_g07_c04: 0.3314212592074455
v_TennisSwing_g07_c05: 0.4074115495884598
v_TennisSwing_g07_c06: 0.3360801445076049
v_TennisSwing_g07_c07: 0.3738186092803062
v_TrampolineJumping_g01_c01: 0.2850792607377457
v_TrampolineJumping_g01_c02: 0.5776377817700791
v_TrampolineJumping_g01_c03: 0.21806639936670535
v_TrampolineJumping_g01_c04: 0.19433734324678653
v_TrampolineJumping_g02_c01: 0.19445181210443252
v_TrampolineJumping_g02_c02: 0.22594933017074936
v_TrampolineJumping_g02_c03: 0.24375222195789092
v_TrampolineJumping_g02_c04: 0.2061851589559751
v_TrampolineJumping_g02_c05: 0.2744899738199251
v_TrampolineJumping_g02_c06: 0.17331846236169213
v_TrampolineJumping_g03_c01: 0.37475653496488803
v_TrampolineJumping_g03_c02: 0.28307636585935825
v_TrampolineJumping_g03_c03: 0.3342187902043747
v_TrampolineJumping_g03_c04: 0.3987962504933762
v_TrampolineJumping_g04_c01: 0.4602174064229416
v_TrampolineJumping_g04_c02: 0.3615297278474259
v_TrampolineJumping_g04_c03: 0.4343227645467209
v_TrampolineJumping_g04_c04: 0.14039423494517678
v_TrampolineJumping_g04_c05: 0.5132589842277753
v_TrampolineJumping_g05_c01: 0.24915505844086283
v_TrampolineJumping_g05_c02: 0.18304367704234892
v_TrampolineJumping_g05_c03: 0.09949593749746555
v_TrampolineJumping_g05_c04: 0.18326943266123408
v_TrampolineJumping_g06_c01: 0.29154900685801977
v_TrampolineJumping_g06_c02: 0.6024054786275315
v_TrampolineJumping_g06_c04: 0.6080275675366806
v_TrampolineJumping_g07_c01: 0.34835418072447055
v_TrampolineJumping_g07_c02: 0.5280246635983872
v_TrampolineJumping_g07_c03: 0.45922868457540744
v_TrampolineJumping_g07_c04: 0.4338551065038132
v_TrampolineJumping_g07_c05: 0.5489127537320542
v_VolleyballSpiking_g01_c01: 0.250819007024802
v_VolleyballSpiking_g01_c02: 0.5745478012568128
v_VolleyballSpiking_g01_c03: 0.30086802979622007
v_VolleyballSpiking_g01_c04: 0.40116596603456856
v_VolleyballSpiking_g02_c01: 0.3404906746900451
v_VolleyballSpiking_g02_c04: 0.5402900922081244
v_VolleyballSpiking_g03_c01: 0.500347648371644
v_VolleyballSpiking_g03_c02: 0.5979671814448011
v_VolleyballSpiking_g03_c03: 0.3649035758307946
v_VolleyballSpiking_g03_c04: 0.6575589516169202
v_VolleyballSpiking_g04_c01: 0.3934065351231766
v_VolleyballSpiking_g04_c02: 0.4822342159195614
v_VolleyballSpiking_g04_c03: 0.5172307240745795
v_VolleyballSpiking_g04_c04: 0.6135794861211252
v_VolleyballSpiking_g04_c05: 0.31090447222504736
v_VolleyballSpiking_g04_c06: 0.14943176190990926
v_VolleyballSpiking_g04_c07: 0.5274388832940531
v_VolleyballSpiking_g05_c01: 0.5632210114008558
v_VolleyballSpiking_g05_c02: 0.6030190054761988
v_VolleyballSpiking_g05_c03: 0.17233551535446168
v_VolleyballSpiking_g05_c04: 0.44295272612635017
v_VolleyballSpiking_g05_c05: 0.16378885679569066
v_VolleyballSpiking_g06_c01: 0.6691074716827643
v_VolleyballSpiking_g06_c02: 0.5051951744562757
v_VolleyballSpiking_g06_c03: 0.19828832111943484
v_VolleyballSpiking_g06_c04: 0.5047035553461683
v_VolleyballSpiking_g07_c01: 0.5663860776430738
v_VolleyballSpiking_g07_c02: 0.23807510276947141
v_VolleyballSpiking_g07_c03: 0.32878119134966255
v_VolleyballSpiking_g07_c04: 0.5224190094477308
v_VolleyballSpiking_g07_c05: 0.36683199191156746
v_VolleyballSpiking_g07_c06: 0.5092345812327039
v_VolleyballSpiking_g07_c07: 0.5120683052546156
v_WalkingWithDog_g01_c01: 0.48929158342252776
v_WalkingWithDog_g01_c02: 0.7915662641189556
v_WalkingWithDog_g01_c03: 0.05845070141549513
v_WalkingWithDog_g01_c04: 0.6512268360256712
v_WalkingWithDog_g02_c01: 0.08592714902079024
v_WalkingWithDog_g02_c02: 0.1644642949122499
v_WalkingWithDog_g02_c03: 0.1243516644481133
v_WalkingWithDog_g02_c04: 0.062275673963085865
v_WalkingWithDog_g02_c05: 0.0736405242660112
v_WalkingWithDog_g02_c06: 0.2603726703691791
v_WalkingWithDog_g03_c01: 0.017866035894712695
v_WalkingWithDog_g03_c02: 0.004105959087837618
v_WalkingWithDog_g03_c03: 0.6146279030963342
v_WalkingWithDog_g03_c04: 0.5162655760086636
v_WalkingWithDog_g03_c05: 0.4057207454479794
v_WalkingWithDog_g04_c01: 0.17472530272971198
