Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_LongJump_g02_c02: 0.8865145125764684
v_LongJump_g02_c03: 0.9086516769475566
v_LongJump_g02_c04: 0.9100261975418107
v_LongJump_g02_c05: 0.9416445097758697
v_LongJump_g03_c01: 0.3875040586444811
v_LongJump_g03_c02: 0.5521251412446873
v_LongJump_g03_c03: 0.2554169816303329
v_LongJump_g03_c04: 0.48278162208043796
v_LongJump_g03_c05: 0.38626858288080257
v_LongJump_g03_c06: 0.41853825746693474
v_LongJump_g04_c01: 0.7408238665539102
v_LongJump_g04_c02: 0.7716822516977118
v_LongJump_g04_c03: 0.8058637643571274
v_LongJump_g04_c04: 0.6977607009339408
v_LongJump_g04_c05: 0.7892477058212535
v_LongJump_g04_c06: 0.7641965979582892
v_LongJump_g04_c07: 0.833452997250788
v_LongJump_g05_c01: 0.2657299341244652
v_LongJump_g05_c02: 0.3964824747399689
v_LongJump_g05_c03: 0.40148927037262183
v_LongJump_g05_c04: 0.5811974780972378
v_LongJump_g05_c05: 0.5981110352895485
v_LongJump_g06_c01: 0.30274799523067486
v_LongJump_g06_c02: 0.5745760719164537
v_LongJump_g06_c03: 0.1498805824539886
v_LongJump_g06_c04: 0.2471411002206878
v_LongJump_g07_c01: 0.5213440598326997
v_LongJump_g07_c02: 0.8629127188924031
v_LongJump_g07_c03: 0.3217476222071127
v_LongJump_g07_c05: 0.5816250820516871
v_PoleVault_g01_c01: 0.6880276084048091
v_PoleVault_g01_c02: 0.5168215217636316
v_PoleVault_g01_c03: 0.8059054282130091
v_PoleVault_g01_c04: 0.6714035009135841
v_PoleVault_g01_c05: 0.3547417849404155
v_PoleVault_g02_c01: 0.6172531607662677
v_PoleVault_g02_c02: 0.5540146978673874
v_PoleVault_g02_c03: 0.5077575021059602
v_PoleVault_g02_c04: 0.5496667546321987
v_PoleVault_g02_c05: 0.5559169470434426
v_PoleVault_g02_c06: 0.659049208239594
v_PoleVault_g02_c07: 0.6514051102203666
v_PoleVault_g03_c01: 0.7431620512725203
v_PoleVault_g03_c02: 0.6623411452965229
v_PoleVault_g03_c03: 0.7299295516786515
v_PoleVault_g03_c04: 0.6025614067548304
v_PoleVault_g03_c05: 0.716611397881934
v_PoleVault_g03_c06: 0.7700896206879406
v_PoleVault_g03_c07: 0.8273246241369634
v_PoleVault_g04_c01: 0.6872710827374249
v_PoleVault_g04_c02: 0.6310307441381156
v_PoleVault_g04_c03: 0.833546864996606
v_PoleVault_g04_c04: 0.7554488554233103
v_PoleVault_g04_c05: 0.6573184947119444
v_PoleVault_g04_c06: 0.7944309629601776
v_PoleVault_g04_c07: 0.651673559063056
v_PoleVault_g05_c01: 0.8285310186547576
v_PoleVault_g05_c02: 0.8913148701758473
v_PoleVault_g05_c03: 0.8706421339520602
v_PoleVault_g05_c04: 0.8065902690505027
v_PoleVault_g05_c05: 0.8663901246254682
v_PoleVault_g06_c01: 0.8635211491127848
v_PoleVault_g06_c02: 0.6627148340558051
v_PoleVault_g06_c03: 0.8057352637042641
v_PoleVault_g06_c04: 0.8404210677472292
v_PoleVault_g06_c05: 0.8254346798275947
v_PoleVault_g07_c01: 0.852512324192503
v_PoleVault_g07_c02: 0.5833578742676764
v_PoleVault_g07_c03: 0.760571016195172
v_PoleVault_g07_c04: 0.5645739284445881
v_RopeClimbing_g01_c01: 0.687758476822637
v_RopeClimbing_g01_c02: 0.7302043052623048
v_RopeClimbing_g01_c03: 0.48009394330438226
v_RopeClimbing_g01_c04: 0.596042238525115
v_RopeClimbing_g02_c01: 0.9201615321217105
v_RopeClimbing_g02_c02: 0.9203453013906255
v_RopeClimbing_g02_c03: 0.7173648873576894
v_RopeClimbing_g02_c04: 0.6077962204581127
v_RopeClimbing_g02_c05: 0.9027888075215742
v_RopeClimbing_g02_c06: 0.7844446353847161
v_RopeClimbing_g03_c01: 0.353239310788922
v_RopeClimbing_g03_c02: 0.7774394423468038
v_RopeClimbing_g03_c03: 0.8883624729933217
v_RopeClimbing_g03_c04: 0.8237246881471947
v_RopeClimbing_g04_c01: 0.7330575654050335
v_RopeClimbing_g04_c02: 0.9340656964341179
v_RopeClimbing_g04_c03: 0.9238277996191755
v_RopeClimbing_g04_c04: 0.8929318672744557
v_RopeClimbing_g05_c01: 0.7665500884177163
v_RopeClimbing_g05_c02: 0.7153955796966329
v_RopeClimbing_g05_c03: 0.5574938972713426
v_RopeClimbing_g05_c04: 0.6136316215852275
v_RopeClimbing_g05_c05: 0.6198757990496233
v_RopeClimbing_g05_c06: 0.6335080506978557
v_RopeClimbing_g05_c07: 0.6954019122058526
v_RopeClimbing_g06_c01: 0.8649308105232194
v_RopeClimbing_g06_c02: 0.9024732081452385
v_RopeClimbing_g06_c03: 0.90914164588321
v_RopeClimbing_g06_c04: 0.5247933060163632
v_RopeClimbing_g07_c01: 0.571795811294578
v_RopeClimbing_g07_c02: 0.7392427533632144
v_RopeClimbing_g07_c03: 0.6992405665805563
v_RopeClimbing_g07_c04: 0.6382964007789269
v_RopeClimbing_g07_c05: 0.35148330649826676
v_SalsaSpin_g01_c01: 0.7538222985167522
v_SalsaSpin_g01_c02: 0.714543534006225
v_SalsaSpin_g01_c03: 0.7315557976544369
v_SalsaSpin_g01_c04: 0.7478363674890716
v_SalsaSpin_g01_c05: 0.8245305568270851
v_SalsaSpin_g01_c06: 0.6929220045276452
v_SalsaSpin_g01_c07: 0.6990772176359314
v_SalsaSpin_g02_c01: 0.32959273891174234
v_SalsaSpin_g02_c02: 0.10321529883367475
v_SalsaSpin_g02_c03: 0.09764071494464588
v_SalsaSpin_g02_c04: 0.12928360764635727
v_SalsaSpin_g02_c05: 0.13960833408054896
v_SalsaSpin_g02_c06: 0.16840063454583287
v_SalsaSpin_g02_c07: 0.16330617667699698
v_SalsaSpin_g03_c01: 0.9326344365545083
v_SalsaSpin_g03_c02: 0.9081483767658938
v_SalsaSpin_g03_c03: 0.9048007412638981
v_SalsaSpin_g03_c04: 0.9373002692882437
v_SalsaSpin_g03_c05: 0.9444315068249125
v_SalsaSpin_g03_c06: 0.9468383316707332
v_SalsaSpin_g04_c01: 0.8304276336275507
v_SalsaSpin_g04_c02: 0.9158320410933811
