Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_xrai_full_test.pt
v_SalsaSpin_g03_c05: 0.9153581492428202
v_SalsaSpin_g03_c06: 0.9190382485103328
v_SalsaSpin_g04_c01: 0.90222107063164
v_SalsaSpin_g04_c02: 0.9359752519812901
v_SalsaSpin_g04_c03: 0.9218071382783819
v_SalsaSpin_g04_c04: 0.8898038612969685
v_SalsaSpin_g04_c05: 0.909400161850499
v_SalsaSpin_g04_c06: 0.9255040828429628
v_SalsaSpin_g05_c01: 0.8833480198227335
v_SalsaSpin_g05_c02: 0.9062584755301941
v_SalsaSpin_g05_c03: 0.9142064475745428
v_SalsaSpin_g05_c04: 0.8735530665435363
v_SalsaSpin_g05_c05: 0.9153396759938914
v_SalsaSpin_g05_c06: 0.838449287955882
v_SalsaSpin_g06_c01: 0.9250193606421817
v_SalsaSpin_g06_c02: 0.9296147637360264
v_SalsaSpin_g06_c03: 0.9146401849866379
v_SalsaSpin_g06_c04: 0.9217780120961834
v_SalsaSpin_g06_c05: 0.9124317115929443
v_SalsaSpin_g07_c01: 0.911580106272595
v_SalsaSpin_g07_c02: 0.8811545074277092
v_SalsaSpin_g07_c03: 0.9021587688766886
v_SalsaSpin_g07_c04: 0.8772871289693285
v_SalsaSpin_g07_c05: 0.9008170056913514
v_SalsaSpin_g07_c06: 0.9154046352778096
v_SkateBoarding_g01_c01: 0.3271607789793052
v_SkateBoarding_g01_c02: 0.40050577610963956
v_SkateBoarding_g01_c03: 0.48279249580809847
v_SkateBoarding_g01_c04: 0.5780666797072627
v_SkateBoarding_g02_c01: 0.2151491847471334
v_SkateBoarding_g02_c02: 0.25372909667203203
v_SkateBoarding_g02_c03: 0.3939748339471407
v_SkateBoarding_g02_c04: 0.9233355571632273
v_SkateBoarding_g02_c05: 0.7269266623188742
v_SkateBoarding_g02_c06: 0.8528336566523649
v_SkateBoarding_g03_c01: 0.7184397499659099
v_SkateBoarding_g03_c02: 0.6864705044426955
v_SkateBoarding_g03_c03: 0.7515304715489037
v_SkateBoarding_g03_c04: 0.850465425348375
v_SkateBoarding_g04_c01: 0.8426713201333769
v_SkateBoarding_g04_c02: 0.8568798544001766
v_SkateBoarding_g04_c03: 0.7157985342782922
v_SkateBoarding_g04_c04: 0.809849982673768
v_SkateBoarding_g04_c05: 0.6481472021550871
v_SkateBoarding_g05_c01: 0.9295426733442582
v_SkateBoarding_g05_c02: 0.9414711278514005
v_SkateBoarding_g05_c03: 0.8975004673120566
v_SkateBoarding_g05_c04: 0.9195111797307618
v_SkateBoarding_g06_c01: 0.6995358565472998
v_SkateBoarding_g06_c02: 0.6715440143016167
v_SkateBoarding_g06_c03: 0.7397425775998272
v_SkateBoarding_g06_c04: 0.7737642995198257
v_SkateBoarding_g07_c01: 0.7007773293298669
v_SkateBoarding_g07_c02: 0.6562395594664849
v_SkateBoarding_g07_c03: 0.6285280732554384
v_SkateBoarding_g07_c04: 0.8165274428320117
v_SkateBoarding_g07_c05: 0.8518233921495266
v_Skiing_g01_c01: 0.3866251777508296
v_Skiing_g01_c02: 0.26465021405601874
v_Skiing_g01_c03: 0.42737948178546503
v_Skiing_g01_c04: 0.363622902717907
v_Skiing_g01_c05: 0.1633034981205128
v_Skiing_g01_c06: 0.15109116811072454
v_Skiing_g02_c01: 0.7002528859884478
v_Skiing_g02_c02: 0.6413360925507732
v_Skiing_g02_c03: 0.53924041549908
v_Skiing_g02_c04: 0.537534445815254
v_Skiing_g02_c05: 0.542529551370535
v_Skiing_g03_c01: 0.5278781185043044
v_Skiing_g03_c02: 0.5665505275246687
v_Skiing_g03_c03: 0.6086721073952504
v_Skiing_g03_c04: 0.676426223537419
v_Skiing_g03_c05: 0.5947063742787577
v_Skiing_g03_c06: 0.5101491741952486
v_Skiing_g03_c07: 0.438934083620552
v_Skiing_g04_c01: 0.32130744407186285
v_Skiing_g04_c02: 0.3923891087179072
v_Skiing_g04_c03: 0.6540924504515715
v_Skiing_g04_c04: 0.6453035518643446
v_Skiing_g04_c05: 0.8099073777557351
v_Skiing_g04_c06: 0.8452539279242046
v_Skiing_g04_c07: 0.24748689430998638
v_Skiing_g05_c01: 0.6223031702102162
v_Skiing_g05_c02: 0.5880870968685485
v_Skiing_g05_c03: 0.5827492268872447
v_Skiing_g05_c04: 0.37046060321154073
v_Skiing_g06_c01: 0.08290664112428203
v_Skiing_g06_c02: 0.19353870261693373
v_Skiing_g06_c03: 0.25428756285691634
v_Skiing_g06_c04: 0.058213160329614766
v_Skiing_g06_c05: 0.0572269891272299
v_Skiing_g06_c06: 0.16805325966561213
v_Skiing_g06_c07: 0.15423706272849813
v_Skiing_g07_c01: 0.5445240385015495
v_Skiing_g07_c02: 0.4900660745915957
v_Skiing_g07_c03: 0.5464822801877744
v_Skiing_g07_c04: 0.3929830354754813
v_Skijet_g01_c01: 0.8122953711354057
v_Skijet_g01_c02: 0.8173153548777918
v_Skijet_g01_c03: 0.8540579045002232
v_Skijet_g01_c04: 0.8166073613610934
v_Skijet_g02_c01: 0.5619823149681906
v_Skijet_g02_c02: 0.6690384402681957
v_Skijet_g02_c03: 0.5145245403327863
v_Skijet_g02_c04: 0.6019045011416893
v_Skijet_g03_c01: 0.5903302779697697
v_Skijet_g03_c02: 0.6715065549869905
v_Skijet_g03_c03: 0.6959689040013473
v_Skijet_g03_c04: 0.511122175892524
v_Skijet_g04_c01: 0.4664175712314318
v_Skijet_g04_c02: 0.444139710329182
v_Skijet_g04_c03: 0.4291745018490474
v_Skijet_g04_c04: 0.36740788903989596
v_Skijet_g05_c01: 0.656550188017718
v_Skijet_g05_c02: 0.523727290732495
v_Skijet_g05_c03: 0.5050876342502306
v_Skijet_g05_c04: 0.5978384790287237
v_Skijet_g06_c01: 0.5533198429548065
v_Skijet_g06_c02: 0.5228137263839017
v_Skijet_g06_c03: 0.7377330422677915
v_Skijet_g06_c04: 0.6646030165065895
v_Skijet_g07_c01: 0.43153391981468303
v_Skijet_g07_c02: 0.7321450772506068
v_Skijet_g07_c03: 0.6224442810562323
v_Skijet_g07_c04: 0.7338714510478894
v_SoccerJuggling_g01_c01: 0.665204917662777
v_SoccerJuggling_g01_c02: 0.901507910923101
v_SoccerJuggling_g01_c03: 0.9013806645525619
v_SoccerJuggling_g01_c04: 0.7770493963034824
v_SoccerJuggling_g01_c05: 0.8788711264496669
v_SoccerJuggling_g02_c01: 0.9009673014516011
v_SoccerJuggling_g02_c02: 0.8938503774115816
v_SoccerJuggling_g02_c03: 0.8453624731628224
v_SoccerJuggling_g02_c04: 0.8731482628500089
v_SoccerJuggling_g02_c05: 0.893937629298307
v_SoccerJuggling_g02_c06: 0.9383019354427233
v_SoccerJuggling_g03_c01: 0.9203725041588768
v_SoccerJuggling_g03_c02: 0.9026802795706317
v_SoccerJuggling_g03_c03: 0.3556862602708861
v_SoccerJuggling_g03_c04: 0.8958418444963172
v_SoccerJuggling_g04_c01: 0.6092126326402649
v_SoccerJuggling_g04_c02: 0.8600651033921167
v_SoccerJuggling_g04_c03: 0.8800898335175589
v_SoccerJuggling_g04_c04: 0.8823963134782389
v_SoccerJuggling_g04_c05: 0.7866746449144557
v_SoccerJuggling_g04_c06: 0.8751766193890944
v_SoccerJuggling_g05_c01: 0.7431681192247197
v_SoccerJuggling_g05_c02: 0.8541044153971598
v_SoccerJuggling_g05_c03: 0.9235816340660676
v_SoccerJuggling_g05_c04: 0.4958667455939576
v_SoccerJuggling_g05_c05: 0.7233889220515266
v_SoccerJuggling_g05_c06: 0.5329900182550773
v_SoccerJuggling_g06_c01: 0.9143639927497134
v_SoccerJuggling_g06_c02: 0.87133861228358
v_SoccerJuggling_g06_c03: 0.845470480970107
v_SoccerJuggling_g06_c04: 0.9440101616783068
v_SoccerJuggling_g06_c05: 0.7357382123591378
v_SoccerJuggling_g07_c01: 0.8831464486429468
v_SoccerJuggling_g07_c02: 0.8844386067939922
v_SoccerJuggling_g07_c03: 0.8488824245287105
v_SoccerJuggling_g07_c04: 0.8889858765760437
v_SoccerJuggling_g07_c05: 0.8703664223430678
v_SoccerJuggling_g07_c06: 0.8690681665902957
v_SoccerJuggling_g07_c07: 0.8748618041863665
v_Surfing_g01_c01: 0.7301834593527019
v_Surfing_g01_c02: 0.7145712457131594
v_Surfing_g01_c03: 0.8289831453002989
v_Surfing_g01_c04: 0.7555577701423317
v_Surfing_g01_c05: 0.809577947249636
v_Surfing_g01_c06: 0.7197862388566136
v_Surfing_g01_c07: 0.8668469307012856
v_Surfing_g02_c01: 0.6216517018619925
v_Surfing_g02_c02: 0.7567836013622582
v_Surfing_g02_c03: 0.6646687383763492
v_Surfing_g02_c04: 0.7652427991852164
v_Surfing_g02_c05: 0.8171720050740987
v_Surfing_g02_c06: 0.5798836182802916
v_Surfing_g03_c01: 0.8051747642457485
v_Surfing_g03_c02: 0.803943021222949
v_Surfing_g03_c03: 0.7897050916217268
v_Surfing_g03_c04: 0.8167150388471782
v_Surfing_g04_c01: 0.7317486088722944
v_Surfing_g04_c02: 0.8235877070110291
v_Surfing_g04_c03: 0.8128209104761481
v_Surfing_g04_c04: 0.7049531806260347
v_Surfing_g05_c01: 0.6323804412968457
v_Surfing_g05_c02: 0.7500569492112845
v_Surfing_g05_c03: 0.7433867915533483
v_Surfing_g05_c04: 0.5894413024652749
v_Surfing_g06_c01: 0.6997972771059722
v_Surfing_g06_c02: 0.6284676590003073
v_Surfing_g06_c03: 0.7078089823480695
v_Surfing_g06_c04: 0.7371934775728732
v_Surfing_g07_c01: 0.6694517533760518
v_Surfing_g07_c02: 0.26180965383537114
v_Surfing_g07_c03: 0.2555853734957054
v_Surfing_g07_c04: 0.19964160898234695
v_TennisSwing_g01_c01: 0.6589001401662244
v_TennisSwing_g01_c02: 0.5847354308571084
v_TennisSwing_g01_c03: 0.6029098251237883
v_TennisSwing_g01_c04: 0.5766979240215733
v_TennisSwing_g01_c05: 0.6292470196131035
v_TennisSwing_g01_c06: 0.5804652314036503
v_TennisSwing_g01_c07: 0.6350274131036713
v_TennisSwing_g02_c01: 0.3765600899569108
v_TennisSwing_g02_c02: 0.24712518494197866
v_TennisSwing_g02_c03: 0.400260759597586
v_TennisSwing_g02_c04: 0.3492772896643146
v_TennisSwing_g02_c05: 0.21800142488064012
v_TennisSwing_g02_c06: 0.342349431324692
v_TennisSwing_g02_c07: 0.3281433611045941
v_TennisSwing_g03_c01: 0.7361081199123873
v_TennisSwing_g03_c02: 0.7648087147026672
v_TennisSwing_g03_c03: 0.6926588426213129
v_TennisSwing_g03_c04: 0.8470203965771361
v_TennisSwing_g03_c05: 0.6554734090677812
v_TennisSwing_g03_c06: 0.5964738163966103
v_TennisSwing_g03_c07: 0.750205567885132
v_TennisSwing_g04_c01: 0.42880634436005494
v_TennisSwing_g04_c02: 0.673445158485265
v_TennisSwing_g04_c03: 0.6351009631398483
v_TennisSwing_g04_c04: 0.6313769298940315
v_TennisSwing_g04_c05: 0.6012996554709389
v_TennisSwing_g04_c06: 0.6992746601681574
v_TennisSwing_g04_c07: 0.6426392296198173
v_TennisSwing_g05_c01: 0.821969674747379
v_TennisSwing_g05_c02: 0.789518765253888
v_TennisSwing_g05_c03: 0.4046101978383376
v_TennisSwing_g05_c04: 0.563446708569245
v_TennisSwing_g05_c05: 0.6935437525025918
v_TennisSwing_g05_c06: 0.7798898828550591
v_TennisSwing_g05_c07: 0.5414283527861699
v_TennisSwing_g06_c01: 0.873648629138188
v_TennisSwing_g06_c02: 0.8714459255206748
v_TennisSwing_g06_c03: 0.8905133007428958
v_TennisSwing_g06_c04: 0.7986143851521774
v_TennisSwing_g06_c05: 0.8851056926287129
v_TennisSwing_g06_c06: 0.9015450115184649
v_TennisSwing_g06_c07: 0.8805374466683134
v_TennisSwing_g07_c01: 0.2767002203836455
v_TennisSwing_g07_c02: 0.2960442414841964
v_TennisSwing_g07_c03: 0.37363339433068177
v_TennisSwing_g07_c04: 0.10837112282024464
v_TennisSwing_g07_c05: 0.17832871976861497
v_TennisSwing_g07_c06: 0.33849229205952724
v_TennisSwing_g07_c07: 0.24382154744671425
v_TrampolineJumping_g01_c01: 0.6544072980759665
v_TrampolineJumping_g01_c02: 0.5922621035715565
v_TrampolineJumping_g01_c03: 0.6470629113027826
v_TrampolineJumping_g01_c04: 0.6370079818880185
v_TrampolineJumping_g02_c01: 0.6547105739591643
v_TrampolineJumping_g02_c02: 0.7491367670008913
v_TrampolineJumping_g02_c03: 0.7710732273990288
v_TrampolineJumping_g02_c04: 0.8012116822646931
v_TrampolineJumping_g02_c05: 0.7111579329939559
v_TrampolineJumping_g02_c06: 0.7397694300161675
v_TrampolineJumping_g03_c01: 0.5727655497612432
v_TrampolineJumping_g03_c02: 0.59788621251937
v_TrampolineJumping_g03_c03: 0.5488904655212536
v_TrampolineJumping_g03_c04: 0.6158001486910507
v_TrampolineJumping_g04_c01: 0.7221881950972602
v_TrampolineJumping_g04_c02: 0.6947030123556033
v_TrampolineJumping_g04_c03: 0.7185696446103975
v_TrampolineJumping_g04_c04: 0.6995882819173858
v_TrampolineJumping_g04_c05: 0.6048702333355322
v_TrampolineJumping_g05_c01: 0.22444151702802628
v_TrampolineJumping_g05_c02: 0.14956580370198935
v_TrampolineJumping_g05_c03: 0.262565077166073
v_TrampolineJumping_g05_c04: 0.4932444515870884
v_TrampolineJumping_g06_c01: 0.6960913959192112
v_TrampolineJumping_g06_c02: 0.7257147642085329
v_TrampolineJumping_g06_c04: 0.7522636236390099
v_TrampolineJumping_g07_c01: 0.8014634082792327
v_TrampolineJumping_g07_c02: 0.7902683861320838
v_TrampolineJumping_g07_c03: 0.750745838158764
v_TrampolineJumping_g07_c04: 0.7460802249843255
v_TrampolineJumping_g07_c05: 0.7770134330494329
v_VolleyballSpiking_g01_c01: 0.5911949787041522
v_VolleyballSpiking_g01_c02: 0.7135412332354463
v_VolleyballSpiking_g01_c03: 0.6433011286644614
v_VolleyballSpiking_g01_c04: 0.7042011693338281
v_VolleyballSpiking_g02_c01: 0.5329448683405644
v_VolleyballSpiking_g02_c04: 0.6318131140651531
v_VolleyballSpiking_g03_c01: 0.7583144994205213
v_VolleyballSpiking_g03_c02: 0.7330128182875342
v_VolleyballSpiking_g03_c03: 0.5849858294459409
v_VolleyballSpiking_g03_c04: 0.642124525293184
v_VolleyballSpiking_g04_c01: 0.7410413462421275
v_VolleyballSpiking_g04_c02: 0.7173852913765586
v_VolleyballSpiking_g04_c03: 0.7286241459878511
v_VolleyballSpiking_g04_c04: 0.6286519977948046
v_VolleyballSpiking_g04_c05: 0.5809733644346124
v_VolleyballSpiking_g04_c06: 0.5794126796754426
v_VolleyballSpiking_g04_c07: 0.6589666316504008
v_VolleyballSpiking_g05_c01: 0.684295578415913
v_VolleyballSpiking_g05_c02: 0.37378925017401343
v_VolleyballSpiking_g05_c03: 0.6477321055936045
v_VolleyballSpiking_g05_c04: 0.5879286788622267
v_VolleyballSpiking_g05_c05: 0.5899024938917137
v_VolleyballSpiking_g06_c01: 0.5518963702706969
v_VolleyballSpiking_g06_c02: 0.5320780845577247
v_VolleyballSpiking_g06_c03: 0.6509214127654559
v_VolleyballSpiking_g06_c04: 0.5568279153885669
v_VolleyballSpiking_g07_c01: 0.6483216562992311
v_VolleyballSpiking_g07_c02: 0.7014608143581427
v_VolleyballSpiking_g07_c03: 0.5314491121316678
v_VolleyballSpiking_g07_c04: 0.7285017443573452
v_VolleyballSpiking_g07_c05: 0.5833969260784215
v_VolleyballSpiking_g07_c06: 0.782177582172153
v_VolleyballSpiking_g07_c07: 0.6492718199951923
v_WalkingWithDog_g01_c01: 0.7364365496905521
v_WalkingWithDog_g01_c02: 0.6678204539930448
v_WalkingWithDog_g01_c03: 0.6850460699060932
v_WalkingWithDog_g01_c04: 0.7286470773397014
v_WalkingWithDog_g02_c01: 0.390949955326505
v_WalkingWithDog_g02_c02: 0.509301791083999
v_WalkingWithDog_g02_c03: 0.707058540196158
v_WalkingWithDog_g02_c04: 0.7313779533142224
v_WalkingWithDog_g02_c05: 0.5526859207311645
v_WalkingWithDog_g02_c06: 0.5088561034062877
v_WalkingWithDog_g03_c01: 0.15466844593174756
v_WalkingWithDog_g03_c02: 0.14135743444785476
v_WalkingWithDog_g03_c03: 0.7331539412261918
v_WalkingWithDog_g03_c04: 0.3838470507180318
v_WalkingWithDog_g03_c05: 0.5850032881135121
v_WalkingWithDog_g04_c01: 0.6617058472475037
v_WalkingWithDog_g04_c02: 0.4634549036854878
v_WalkingWithDog_g04_c03: 0.5679284374928102
v_WalkingWithDog_g04_c04: 0.1746256888145581
v_WalkingWithDog_g04_c05: 0.4980450678849593
v_WalkingWithDog_g05_c01: 0.5069996862439439
v_WalkingWithDog_g05_c02: 0.6540270511759445
v_WalkingWithDog_g05_c03: 0.800620008376427
v_WalkingWithDog_g05_c04: 0.8107941612834111
v_WalkingWithDog_g05_c05: 0.7396865325281397
v_WalkingWithDog_g06_c01: 0.029724977663136087
v_WalkingWithDog_g06_c02: 0.7890607631998137
v_WalkingWithDog_g06_c03: 0.6908304468961433
v_WalkingWithDog_g06_c04: 0.5486576802795753
v_WalkingWithDog_g06_c05: 0.3770555070368573
v_WalkingWithDog_g07_c01: 0.06487018907500897
v_WalkingWithDog_g07_c02: 0.1866958070313558
v_WalkingWithDog_g07_c03: 0.2699769191676751
v_WalkingWithDog_g07_c04: 0.028630354601773433
v_WalkingWithDog_g07_c05: 0.3838468830799684
v_WalkingWithDog_g07_c06: 0.2817118141101673
Finished: scm_256, ins, most_first, ucf101, r2p1d, xrai, #Step=128
Average: 0.6814522931589306
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_xrai_full_test.pt
Use 4 GPUs!
v_Basketball_g01_c01: 0.4574474116461289
v_Basketball_g01_c02: 0.48187137946020187
v_Basketball_g01_c03: 0.5417076448583913
v_Basketball_g01_c04: 0.461398420310573
v_Basketball_g01_c05: 0.48200338186229885
v_Basketball_g01_c06: 0.48654487930703283
v_Basketball_g01_c07: 0.4382836301655999
v_Basketball_g02_c01: 0.8540506080398274
v_Basketball_g02_c02: 0.8142137049371314
v_Basketball_g02_c03: 0.7880718001769793
v_Basketball_g02_c04: 0.7259521369496298
v_Basketball_g02_c05: 0.7404011848056626
v_Basketball_g02_c06: 0.8302905793907058
v_Basketball_g03_c01: 0.6463428658107233
v_Basketball_g03_c02: 0.6959367912867975
v_Basketball_g03_c03: 0.5766711157420588
v_Basketball_g03_c04: 0.715086571560235
v_Basketball_g03_c05: 0.4938380640605402
v_Basketball_g03_c06: 0.806087605343194
v_Basketball_g04_c01: 0.1410225417993871
v_Basketball_g04_c02: 0.10206386180739457
v_Basketball_g04_c03: 0.011165806221882235
v_Basketball_g04_c04: 0.20543020792770506
v_Basketball_g05_c01: 0.1195075861550805
v_Basketball_g05_c02: 0.025842937008704325
v_Basketball_g05_c03: 0.4382836301655999
v_Basketball_g05_c04: 0.5033065603719962
v_Basketball_g06_c01: 0.25737236804793895
v_Basketball_g06_c02: 0.14198000441770375
v_Basketball_g06_c03: 0.8864807273866546
v_Basketball_g06_c04: 0.6006548226950628
v_Basketball_g07_c01: 0.6475540321925592
v_Basketball_g07_c02: 0.6657961529353571
v_Basketball_g07_c03: 0.7155022543528986
v_Basketball_g07_c04: 0.6059576195338678
v_BasketballDunk_g01_c01: 0.8062038377092904
v_BasketballDunk_g01_c02: 0.7810439422892159
v_BasketballDunk_g01_c03: 0.7501009062098092
v_BasketballDunk_g01_c04: 0.8579227879808968
v_BasketballDunk_g01_c05: 0.7807946756647652
v_BasketballDunk_g01_c06: 0.7595552757547921
v_BasketballDunk_g01_c07: 0.8822763517664498
v_BasketballDunk_g02_c01: 0.7873130992220467
v_BasketballDunk_g02_c02: 0.768725688772065
v_BasketballDunk_g02_c03: 0.7438973143862313
v_BasketballDunk_g02_c04: 0.6156483844088143
v_BasketballDunk_g03_c01: 0.7367943480776376
v_BasketballDunk_g03_c02: 0.8530455187128609
v_BasketballDunk_g03_c03: 0.7503123238848275
v_BasketballDunk_g03_c04: 0.7866532758043832
v_BasketballDunk_g03_c05: 0.8046396926210946
v_BasketballDunk_g03_c06: 0.7315685704516
v_BasketballDunk_g04_c01: 0.8091788247393197
v_BasketballDunk_g04_c02: 0.7987941458986825
v_BasketballDunk_g04_c03: 0.8496137812899178
v_BasketballDunk_g04_c04: 0.809492941217286
v_BasketballDunk_g05_c01: 0.8781561806963509
v_BasketballDunk_g05_c02: 0.8337961390780038
v_BasketballDunk_g05_c03: 0.8438913181589669
v_BasketballDunk_g05_c04: 0.8338271930979317
v_BasketballDunk_g05_c05: 0.8383105948732918
v_BasketballDunk_g05_c06: 0.740653510408265
v_BasketballDunk_g06_c01: 0.7904941991137093
v_BasketballDunk_g06_c02: 0.7882179731668657
v_BasketballDunk_g06_c03: 0.8259353602470583
v_BasketballDunk_g06_c04: 0.7754864853040999
v_BasketballDunk_g07_c01: 0.7987703636454171
v_BasketballDunk_g07_c02: 0.7809898212717599
v_BasketballDunk_g07_c03: 0.8833805278109139
v_BasketballDunk_g07_c04: 0.5919476106928414
v_BasketballDunk_g07_c05: 0.7968372062014168
v_BasketballDunk_g07_c06: 0.732192988710267
v_Biking_g01_c01: 0.7958117949331154
v_Biking_g01_c02: 0.009369289610621556
v_Biking_g01_c03: 0.7561948036329795
v_Biking_g01_c04: 0.7443612457739164
v_Biking_g02_c01: 0.4428098395021607
v_Biking_g02_c02: 0.5530142078662266
v_Biking_g02_c03: 0.5024126439841439
v_Biking_g02_c04: 0.543100141689365
v_Biking_g02_c05: 0.6789183148669053
v_Biking_g02_c06: 0.3533524929100622
v_Biking_g02_c07: 0.5649258124196876
v_Biking_g03_c01: 0.6475624113829781
v_Biking_g03_c02: 0.5195729865247358
v_Biking_g03_c03: 0.5045429233016421
v_Biking_g03_c04: 0.33867307449895634
v_Biking_g04_c01: 0.6525977146832247
v_Biking_g04_c02: 0.4450323525836666
v_Biking_g04_c03: 0.6714698302114357
v_Biking_g04_c04: 0.00784084499787241
v_Biking_g04_c05: 0.4256107143612553
v_Biking_g05_c01: 0.352920888226663
v_Biking_g05_c02: 0.7304433810079445
v_Biking_g05_c03: 0.7356430517995705
v_Biking_g05_c04: 0.8634734975660194
v_Biking_g05_c05: 0.6873385536039223
v_Biking_g05_c06: 0.6871135460698952
v_Biking_g05_c07: 0.748726986583506
v_Biking_g06_c01: 0.767369769748484
v_Biking_g06_c02: 0.7553922163808693
v_Biking_g06_c03: 0.8145045267904152
v_Biking_g06_c04: 0.5584492008222242
v_Biking_g06_c05: 0.6811278024708827
v_Biking_g07_c01: 0.7282731758916725
v_Biking_g07_c02: 0.7917022930944313
v_Biking_g07_c03: 0.7255548688137878
v_Biking_g07_c04: 0.723092460774069
v_Biking_g07_c05: 0.07195452903602018
v_Biking_g07_c06: 0.6251508768202712
v_CliffDiving_g01_c01: 0.9694190737791359
v_CliffDiving_g01_c02: 0.9934128818567842
v_CliffDiving_g01_c03: 0.9808344361372292
v_CliffDiving_g01_c04: 0.8495605704374611
v_CliffDiving_g01_c05: 0.9907627822831273
v_CliffDiving_g01_c06: 0.9982410189695656
v_CliffDiving_g02_c01: 0.7616500135045499
v_CliffDiving_g02_c02: 0.5322904319036752
v_CliffDiving_g02_c03: 0.7359985411167145
v_CliffDiving_g02_c04: 0.7891734375152737
v_CliffDiving_g03_c01: 0.999347519595176
v_CliffDiving_g03_c02: 0.9959748503752053
v_CliffDiving_g03_c03: 0.9970710994675756
v_CliffDiving_g03_c04: 0.9569394753780216
v_CliffDiving_g03_c05: 0.994377922732383
v_CliffDiving_g04_c01: 0.9969600019976497
v_CliffDiving_g04_c02: 0.9886601897887886
v_CliffDiving_g04_c03: 0.9963637110777199
v_CliffDiving_g04_c04: 0.9996275422163308
v_CliffDiving_g05_c01: 0.3712941173616855
v_CliffDiving_g05_c02: 0.997899126727134
v_CliffDiving_g05_c03: 0.7908661342225969
v_CliffDiving_g05_c04: 0.45779910462442786
v_CliffDiving_g05_c05: 0.9969287631101906
v_CliffDiving_g05_c06: 0.9946219618432224
v_CliffDiving_g05_c07: 0.9834911376237869
v_CliffDiving_g06_c01: 0.904268478276208
v_CliffDiving_g06_c02: 0.9836140202824026
v_CliffDiving_g06_c03: 0.8302564213518053
v_CliffDiving_g06_c04: 0.8226678976789117
v_CliffDiving_g06_c05: 0.9647655342705548
v_CliffDiving_g06_c06: 0.5968769083265215
v_CliffDiving_g06_c07: 0.9928053668700159
v_CliffDiving_g07_c01: 0.9903167560696602
v_CliffDiving_g07_c02: 0.9913072106428444
v_CliffDiving_g07_c03: 0.9983818312175572
v_CliffDiving_g07_c04: 0.999438242521137
v_CliffDiving_g07_c05: 0.9266259006690234
v_CliffDiving_g07_c06: 0.9535870081745088
v_CricketBowling_g01_c01: 0.7243142502749169
v_CricketBowling_g01_c02: 0.8116578834498132
v_CricketBowling_g01_c03: 0.6018051879847253
v_CricketBowling_g01_c04: 0.7469594257319176
v_CricketBowling_g01_c05: 0.7046472804987634
v_CricketBowling_g01_c06: 0.6576137321436608
v_CricketBowling_g01_c07: 0.7330475824320519
v_CricketBowling_g02_c01: 0.15866180368641558
v_CricketBowling_g02_c02: 0.12445768666396084
v_CricketBowling_g02_c03: 0.24359373351501468
v_CricketBowling_g02_c04: 0.41436336258368733
v_CricketBowling_g02_c05: 0.285012528523227
v_CricketBowling_g02_c06: 0.519586841798743
v_CricketBowling_g02_c07: 0.17834442410560492
v_CricketBowling_g03_c01: 2.2858832444586086e-05
v_CricketBowling_g03_c02: 2.2378504995756998e-05
v_CricketBowling_g03_c03: 0.00045567378504252076
v_CricketBowling_g03_c04: 3.7054754779219934e-05
v_CricketBowling_g04_c01: 0.14524710270518604
v_CricketBowling_g04_c02: 0.29485367051268163
v_CricketBowling_g04_c03: 0.17491945739777925
v_CricketBowling_g04_c04: 0.019527377315286643
v_CricketBowling_g04_c05: 0.0011243143320616156
v_CricketBowling_g05_c01: 0.6229788439715112
v_CricketBowling_g05_c02: 0.5932337420428002
v_CricketBowling_g05_c03: 0.6421955602610314
v_CricketBowling_g05_c04: 0.6462698357546532
v_CricketBowling_g06_c01: 0.6016249160649085
v_CricketBowling_g06_c02: 0.14037998694868925
v_CricketBowling_g06_c03: 0.7337164559768343
v_CricketBowling_g06_c04: 0.8253728316532278
v_CricketBowling_g06_c05: 0.3408285387751011
v_CricketBowling_g07_c01: 0.008013979747490296
v_CricketBowling_g07_c02: 0.05321802575429224
v_CricketBowling_g07_c03: 0.6364102146955037
v_CricketBowling_g07_c04: 0.7194779473258013
v_Diving_g01_c01: 0.6180738934066312
v_Diving_g01_c02: 0.6549345382239835
v_Diving_g01_c03: 0.6503902801063077
v_Diving_g01_c04: 0.686468613960983
v_Diving_g01_c05: 0.6355044969108121
v_Diving_g01_c06: 0.662601483681442
v_Diving_g01_c07: 0.6446573861625211
v_Diving_g02_c01: 0.6750117071654813
v_Diving_g02_c02: 0.6153033503081815
v_Diving_g02_c03: 0.7545768149878995
v_Diving_g02_c04: 0.7701791056182401
v_Diving_g02_c05: 0.7225139268424527
v_Diving_g02_c06: 0.690284384110214
v_Diving_g02_c07: 0.7693542369391935
v_Diving_g03_c01: 0.735347164490463
v_Diving_g03_c02: 0.7385053165938871
v_Diving_g03_c03: 0.7422565945174711
v_Diving_g03_c04: 0.7515817411925809
v_Diving_g03_c05: 0.7885248788383024
v_Diving_g03_c06: 0.7607138284232633
v_Diving_g03_c07: 0.7903593905951993
v_Diving_g04_c01: 0.6052920945670621
v_Diving_g04_c02: 0.5450365670707242
v_Diving_g04_c03: 0.5306852908555584
v_Diving_g04_c04: 0.7010930903937833
v_Diving_g04_c05: 0.655632451337965
v_Diving_g04_c06: 0.5896393188025968
