Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_score_cam_full_test.pt
v_LongJump_g01_c07: 0.7948866244278179
v_LongJump_g02_c01: 0.8999699682335631
v_LongJump_g02_c02: 0.8971725383180456
v_LongJump_g02_c03: 0.9150885613507853
v_LongJump_g02_c04: 0.8971791912208573
v_LongJump_g02_c05: 0.8916940889193938
v_LongJump_g03_c01: 0.6638641531917528
v_LongJump_g03_c02: 0.7147269702854828
v_LongJump_g03_c03: 0.48298542922020715
v_LongJump_g03_c04: 0.7073693009897397
v_LongJump_g03_c05: 0.6477579141374008
v_LongJump_g03_c06: 0.7123294318898843
v_LongJump_g04_c01: 0.7396199123340921
v_LongJump_g04_c02: 0.8015938293992804
v_LongJump_g04_c03: 0.747450556826152
v_LongJump_g04_c04: 0.7730059621262626
v_LongJump_g04_c05: 0.7903235696594493
v_LongJump_g04_c06: 0.7917828196532355
v_LongJump_g04_c07: 0.8187863803341315
v_LongJump_g05_c01: 0.18598891809415363
v_LongJump_g05_c02: 0.5527265147411526
v_LongJump_g05_c03: 0.43284488887184125
v_LongJump_g05_c04: 0.6913656967099087
v_LongJump_g05_c05: 0.6860481533094571
v_LongJump_g06_c01: 0.2867394098884688
v_LongJump_g06_c02: 0.5502202438528911
v_LongJump_g06_c03: 0.4656888935587631
v_LongJump_g06_c04: 0.5185522665142344
v_LongJump_g07_c01: 0.6200671137648897
v_LongJump_g07_c02: 0.7778399630788044
v_LongJump_g07_c03: 0.4437358893792407
v_LongJump_g07_c05: 0.6051170008595363
v_PoleVault_g01_c01: 0.7751721024615108
v_PoleVault_g01_c02: 0.7871930184410303
v_PoleVault_g01_c03: 0.806416299623379
v_PoleVault_g01_c04: 0.8121176098575233
v_PoleVault_g01_c05: 0.6986579626900493
v_PoleVault_g02_c01: 0.7737539175068378
v_PoleVault_g02_c02: 0.6925859006223618
v_PoleVault_g02_c03: 0.6143889599115937
v_PoleVault_g02_c04: 0.7267844003727078
v_PoleVault_g02_c05: 0.6783650933866738
v_PoleVault_g02_c06: 0.7216669870176702
v_PoleVault_g02_c07: 0.7871252440017997
v_PoleVault_g03_c01: 0.7146895681144088
v_PoleVault_g03_c02: 0.7119463956551044
v_PoleVault_g03_c03: 0.7097796650705277
v_PoleVault_g03_c04: 0.7018761559957056
v_PoleVault_g03_c05: 0.7236551767782657
v_PoleVault_g03_c06: 0.8072501364731579
v_PoleVault_g03_c07: 0.8405185890951543
v_PoleVault_g04_c01: 0.5079700592541485
v_PoleVault_g04_c02: 0.6223042665151297
v_PoleVault_g04_c03: 0.7193868041140377
v_PoleVault_g04_c04: 0.6627612486117869
v_PoleVault_g04_c05: 0.664260409270355
v_PoleVault_g04_c06: 0.8177471675080596
v_PoleVault_g04_c07: 0.697946432941535
v_PoleVault_g05_c01: 0.9014387644929229
v_PoleVault_g05_c02: 0.8806225717635243
v_PoleVault_g05_c03: 0.915134438277164
v_PoleVault_g05_c04: 0.778743038616085
v_PoleVault_g05_c05: 0.8547727621262311
v_PoleVault_g06_c01: 0.8118197822113871
v_PoleVault_g06_c02: 0.771238560519123
v_PoleVault_g06_c03: 0.7123248909701942
v_PoleVault_g06_c04: 0.8667802682248293
v_PoleVault_g06_c05: 0.6611257146214484
v_PoleVault_g07_c01: 0.864810908176878
v_PoleVault_g07_c02: 0.6344283856087714
v_PoleVault_g07_c03: 0.7016596926478087
v_PoleVault_g07_c04: 0.5689458099295734
