Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_g_full_test.pt
88299: 0.06423466553678736
47054: 0.010006542672016394
113521: 0.1402049902608269
61572: 0.23695623802632326
49072: 0.6991082358654239
185945: 0.0033763980336516397
186837: 0.03651944845807975
12229: 0.004646856832550839
2417: 0.40091162517092016
23262: 0.007473550489521585
89019: 0.9148991180591111
87604: 0.9539090518846933
32140: 0.009248293295968324
34102: 0.01478776752264821
12384: 0.0006345458132273052
43126: 0.7800295827182708
99563: 0.8548412218697194
209593: 0.40544968422182137
131967: 0.0012820288366128807
60661: 0.0008006657299119979
108981: 0.05734277680130617
23892: 0.005603875633823918
216042: 0.16335323423845693
131932: 0.004907714632281568
33321: 0.18501240450314071
123713: 0.122724212880712
106189: 0.6565074568006821
161541: 0.8664039858940669
41066: 0.295671872823732
143962: 0.0018682787631405517
211702: 0.5141618374473182
69496: 0.24905267256508523
120137: 0.64955886423013
146838: 0.19002845061186235
139484: 0.0036523036906146444
80618: 0.37276580737670884
171217: 0.0909876192745287
194058: 0.0018748692091321573
89503: 0.2642735379995429
28135: 0.0007486234817974946
17011: 0.017700846670777537
216098: 0.28304477934034367
10928: 0.48101322252659884
200339: 0.05727700297211413
166206: 0.011615807994530769
33257: 0.2193966428785643
133827: 0.20779591435712064
142266: 0.4231659121105622
149237: 0.591316013411415
172312: 0.4605944847644423
133644: 0.007944484044855926
104742: 0.5480325509906834
40297: 0.0018897413110607886
200020: 0.5571089939112426
100087: 0.27931300289674255
43819: 0.07918828669426148
77468: 0.0010122923503104175
13147: 0.2585377097057062
88931: 0.2025305498536909
152557: 0.022210179769899696
32811: 0.3348909391224879
19952: 0.5721564357027091
173875: 0.6939242035150528
60672: 0.31799516727915034
53345: 0.011910595640074462
75123: 0.6549285288856481
64506: 0.13315914904615056
190624: 0.42732889343460556
76109: 0.34168092713116494
52261: 0.1081213470097282
179142: 0.06991107334033586
184118: 0.9263546909678553
4820: 0.9668808461174194
111036: 0.39265562690707156
106612: 0.2789738601022691
174184: 0.809948205607725
24705: 0.34360310998272325
6036: 0.04894816236082988
144159: 0.7401700658265327
135962: 0.12469724444235908
22001: 0.8812766121554887
182789: 0.08100737342101638
8542: 0.022238845733227208
120231: 0.05744490281904291
120106: 0.9332386411733751
150146: 0.328621470638609
35052: 0.4544016124436894
215270: 0.1208543180837296
210804: 0.9023785684039467
114154: 0.11557269909098977
144885: 0.0017326877932646312
26495: 0.012483881935622776
12679: 0.8786505251882772
136579: 0.8706764668550022
166038: 0.7637300683509238
120224: 0.02496878764941357
117478: 0.659691263212153
2645: 0.213241593715793
102701: 0.4011262512249232
65522: 0.24051614924246678
104759: 0.07133959631300968
185472: 0.06953195146707003
52343: 0.017426144164346624
63061: 0.00800894970416266
69266: 0.004750076157506555
15065: 0.7869838933002029
164385: 0.290718060117797
214198: 0.3292212066189677
141825: 0.08292029229050968
79237: 0.24611111487683957
98360: 0.004491560752285295
190983: 0.42170178661581303
215561: 0.030986134488557582
112088: 0.01703210290406787
185634: 0.0873334952048026
105526: 0.34388962671619083
142963: 0.00067731539385818
99639: 0.11647174985591846
170439: 0.13823569252053858
104561: 0.060549828740477096
36308: 0.1855633664308698
205405: 0.6496561279654998
46363: 0.0031923540664138272
25859: 0.4034529242089775
136695: 0.2342919314505707
106474: 0.5350289821017213
67433: 0.8300623898248887
40719: 0.904863024410588
133807: 0.2844349933329795
72232: 0.5485931474850076
199158: 0.002535750083552557
18154: 0.08371914600138552
139430: 0.07460705482662888
12055: 0.8536904025131662
150588: 0.5153830852214014
166796: 0.050738404714138596
16836: 0.17752772800304228
91959: 0.2331199958829302
74732: 0.0006051781965652481
92505: 0.0030045940011937944
85694: 0.005358849593903869
42068: 0.7086572943262581
74665: 0.8203156549807318
138967: 0.16804985160706565
215853: 0.09946000993659254
174854: 0.18982440668150957
125224: 0.9580653870361857
79045: 0.019470978470053524
91210: 0.7171472042191454
145719: 0.5158154086548166
146631: 0.2995073589445383
63163: 0.0007095890072719158
202581: 0.0665162755003621
33079: 0.2129217712499667
162835: 0.051136410096660256
45213: 0.020505098178546177
893: 0.227640053624782
101217: 0.07556943943563965
68709: 0.012914486874933573
160220: 0.8082844277851109
193490: 0.3439412527150125
206028: 0.011220790813240455
171527: 0.807466340413157
95431: 0.0026631314722180832
95949: 0.2789500795042841
220461: 0.5110398411143251
200057: 0.08085061513872915
97085: 0.06669216752197826
47610: 0.0007391358185486752
181793: 0.14763580966973677
123709: 0.000838961177123565
73565: 0.024601046829047846
151270: 0.14682485178491333
129592: 0.25553259070875356
128494: 0.8739851292230014
145958: 0.004863222304265946
164659: 0.052116769866188406
198342: 0.004864810631261207
24023: 0.042520091416008654
5532: 0.06357845498860115
191418: 0.007007720052399691
207874: 0.07099831200321205
190482: 0.30867495575512294
47613: 0.0006048213694498372
142506: 0.004312027953346842
111318: 0.3455437793254532
114264: 0.016256286544376053
192597: 0.08636069551721448
78062: 0.04030824281471723
132708: 0.19395307073136792
112723: 0.004223925468977541
206077: 0.0562612511930638
214021: 0.17694671391654992
67692: 0.0029846622492186725
176333: 0.8806122919213522
9373: 0.1257177821098594
128081: 0.03738191951015324
8444: 0.02197884891575086
160198: 0.3746554094104795
33525: 0.6545313246988371
187807: 0.017758500576746883
24441: 0.10717089503486932
198481: 0.9639001307077706
98916: 0.00487505154160317
114265: 0.7122607741985121
10768: 0.0078015621493250364
174741: 0.002437010953144636
115530: 0.926400524980636
172284: 0.1398573668066092
162876: 0.09651921897966531
8445: 0.8063317324722448
110043: 0.019481491239275783
1694: 0.9126460763382056
54977: 0.373881981777231
178202: 0.009000162543088663
95108: 0.933556706924719
212969: 0.1531325461291999
135196: 0.3624373414004367
141975: 0.135157457936657
17202: 0.0004044629909003561
148848: 0.04286141985539871
2060: 0.000499030413948276
188919: 0.258809943246888
22357: 0.2767848757976026
64089: 0.6081934994454059
68883: 0.17179688852047548
179063: 0.3500328326917952
214793: 0.8947875733811088
631: 0.041699774303197046
131466: 0.7940407902933657
185267: 0.058717063191579655
67512: 0.05685556388925761
64031: 0.33018979629923706
101323: 0.06272588077990804
139224: 0.10802305104152765
206775: 0.11205880611669272
55758: 0.6464899262828112
178806: 0.037344076845329255
38951: 0.37961248504871037
111220: 0.4989928683589824
47357: 0.06471280845653382
139250: 0.0009260737227609894
177197: 0.009044845151947811
175664: 0.3136828054630314
33679: 0.11751250785891898
6357: 0.436236582148922
205364: 0.8570087842035718
199597: 0.014429939505134826
195930: 0.18460674786183517
27300: 0.2376951971455128
13187: 0.11773600027663633
111324: 0.2086965103590046
128292: 0.0027073549426859245
171019: 0.006067195642344814
41263: 0.2983437691727886
116055: 0.02329232942975068
185504: 0.8408871598549013
204813: 0.5010632105750119
113076: 0.760109657947396
108618: 0.01648203286458738
33231: 0.8837373333990399
214974: 0.6910776760869339
110371: 0.1343103667604737
118694: 0.4763920266996138
4949: 0.2467527468179469
148805: 0.011616823008807842
86201: 0.8208744516596198
16369: 0.4129232333980326
85207: 0.6967754592878919
59063: 0.05959326185984537
108589: 0.7110593879478984
140464: 0.015827519388039946
63757: 0.01399246800065157
126522: 0.05574830717523582
103941: 0.0013538254888771917
202780: 0.001349447024949768
42455: 0.15883636977014248
11747: 0.0040984950683196075
130929: 0.16550365597504424
94196: 0.5452435339539079
62715: 0.04755591521461611
151963: 0.21254199540635454
47092: 0.010109363021911122
188772: 0.04960021925580804
143509: 0.563031004903678
142966: 0.6850479966851708
196208: 0.0002037666348115863
32036: 0.35363126212905627
83546: 0.22271476839159732
163062: 0.6360293517136597
102714: 0.25531107843380596
209669: 0.003934126703825314
3160: 0.6902505499310791
219137: 0.0009855574730863736
192999: 0.00018604306364977674
189956: 0.6963807149804779
214386: 0.0033725935591064626
181779: 0.7852488904118218
80543: 0.05956741644695285
142613: 0.0065406472713220865
16243: 0.03907920894744166
158456: 0.2694434650002222
39615: 0.13003617227150244
143141: 0.9120330035693769
76070: 0.15453113605690305
55254: 0.015256850969308289
213844: 0.5372385033406317
15422: 0.9139142276253551
108505: 0.894844505995934
150230: 0.07063474264577962
51847: 0.01644928082896513
37985: 0.004208578251564177
65595: 0.38584818858726067
1027: 0.00022791216542827897
5880: 0.37077518093792605
142521: 0.005868028572876938
146053: 0.09564011871407274
193859: 0.009665332702297746
39506: 0.0758081245185167
1425: 0.5114690770278685
116233: 0.21717417756008217
89783: 0.014733882173459278
166887: 0.48708944214922667
152367: 0.9133574262268667
163353: 0.129153733363637
207003: 0.6347378711070633
5690: 0.9153405490087607
27809: 0.5553773271240061
6010: 0.045542221268988214
108987: 0.1934497264883248
135839: 0.8357580211377353
8318: 0.10722960335260723
31255: 0.847269197120113
78843: 0.15353343330934877
205927: 0.5504472860338865
180173: 0.005189558469282929
156041: 0.8685708417797287
110857: 0.002078114791487451
219973: 0.006860546811367385
5903: 0.28265287576687115
189608: 0.6042779282615811
92150: 0.448202847106586
39793: 0.12791838034172542
172789: 0.3915930629664217
89166: 0.9152208813939069
114672: 0.30562220550564234
26625: 0.050766090062097646
102091: 0.3445610799717542
103776: 0.0956821838808537
134471: 0.938898791140673
110477: 0.1454152587284625
151631: 0.009240007362677716
127957: 0.6221263715287932
190947: 0.4579523109496222
148396: 0.038952794137003366
26002: 0.8292833204704948
198536: 0.6713624030107894
53648: 0.35459666557289893
184038: 0.011289623707853025
173361: 0.38174384924241167
63680: 0.34457307019329164
32897: 0.008752019735766225
22286: 0.00658581726020202
91162: 0.012992864300031215
70771: 0.21791276744988863
191175: 0.0021590159012703225
54357: 0.8442074183731165
101585: 0.24189064157872053
202198: 0.09669658953498583
48204: 0.014487387405097252
135321: 0.3591215853339236
25192: 0.0009509014535069582
178515: 0.48594390535254206
132074: 0.8873314985539764
76426: 0.1529950435688079
136491: 0.13853552055661567
170213: 0.003180740457973563
166599: 0.17313171866771881
127611: 0.4676847379778337
206857: 0.960320794954896
192169: 0.3248276367176004
200689: 0.013464069634210318
152453: 0.003313496983537334
100646: 0.7485505094300606
63548: 0.007799488501404994
119171: 0.29645959737172234
101335: 0.3846845278840192
101885: 0.4304234536248259
123574: 0.010911764322372619
120180: 0.15239652049785946
54100: 0.22767201349051902
109978: 0.03169996342694503
17491: 0.4031255060199328
113132: 0.019881902451743372
46296: 0.023297424417251023
26004: 0.8396215525463049
161551: 0.002523599239793839
92938: 0.0017536376425368871
64934: 0.36150161378282064
21639: 0.41703917057930084
78475: 0.001321206073043868
108951: 0.3103548993676668
119055: 0.0020767498754139524
44412: 0.12861359566522879
202336: 0.11146795157765155
48861: 0.003626862791008989
169306: 0.040431290843116585
64726: 0.13313065835973248
165103: 0.07269126251412672
65914: 0.03861358448557439
86235: 0.016235784435325584
114147: 0.4557191765161406
184963: 0.09384968624908652
81572: 0.660349430378119
98700: 0.28480910806683823
26724: 0.000627479149784449
2137: 0.028762259680661373
35908: 0.13323970571400423
45726: 0.25251476077755797
151326: 0.416523082065396
67800: 0.418562997772824
113305: 0.7819148846192547
15941: 0.6491450276698743
115924: 0.17092583765042946
3003: 0.000983230162091786
131120: 0.0016500917772646062
139497: 0.28311516673420556
167308: 0.023996351003006566
210275: 0.7424606001604843
20943: 0.43857519555604085
135982: 0.8509036144714628
11360: 0.4933803905005334
216434: 0.9324501086266537
57704: 0.006882594294438604
98035: 0.0004427587728059734
149505: 0.1471110436359595
112080: 0.7034028765501716
75918: 0.6620589211834158
156566: 0.4657746478333138
208322: 0.045064011956128525
157810: 0.6408598050948058
198617: 0.46321568158236914
109239: 0.10160865760553861
135785: 0.6864215758178034
387: 0.6360995526647457
205794: 0.31749707939161453
114030: 0.7180381600628607
36585: 0.5353350501973182
198804: 0.8500937169155804
161450: 0.1143813430753653
4270: 0.02996877784607932
54595: 0.3581755244995293
87900: 0.09273543086601421
213902: 0.13794947210226383
208891: 0.09969876573632064
214847: 0.5761780163520598
126013: 0.9379945497494191
19766: 0.00022944766703858477
211776: 0.06721229617323843
215515: 0.07998405611215276
136901: 0.37035752845440584
131012: 0.010135336497114622
21979: 0.0002158977947033236
43636: 0.28877109772292897
168639: 0.17492297575518023
147947: 0.01482093453523703
64823: 0.0103916953667067
102853: 0.035930742693381035
64910: 0.8972237371381198
71433: 0.03751211631606566
84145: 0.7195463051411934
174205: 0.8912554667804216
122269: 0.007743955509795342
181337: 0.0012472756461647805
122018: 0.5166665201904834
130900: 0.5320866831061721
174056: 0.9275029792206624
14314: 0.02118180836623651
161938: 0.0023231009727169294
157723: 0.000607239149758243
79521: 0.9082428918227379
76782: 0.0110875336213212
28803: 0.007197257265943335
107092: 0.2728908969202166
115694: 0.10765764414099976
102120: 0.162069730591611
9668: 0.5528130783131928
28005: 0.08608492559869774
2970: 0.0017818970445659943
206935: 0.001142560316111485
69952: 0.42282053217059
160396: 0.6133005295268958
80240: 0.04369524430876481
9254: 0.7560972912560828
156862: 0.12081120703442139
126799: 0.004059497219714103
98251: 0.6171199101263483
90413: 0.15634007116022985
127410: 0.20341325448316638
32472: 0.08444137139304075
93316: 0.005152507674210938
31139: 0.5587061577025452
34688: 0.4213527009214886
182466: 0.7473972005973337
206480: 0.08843535058622365
109488: 0.04689165081072133
206039: 0.01538271699246252
154208: 0.007136231357435463
136037: 0.1850198052216001
42148: 0.875058337509472
107976: 0.14841440356030944
19088: 0.016220639237872092
56440: 0.2248628434172133
62609: 0.035383254929911345
88011: 0.01752322096945136
8233: 0.7029668952818611
145547: 0.2830293412080209
131243: 0.9231722793083463
213998: 0.006349902832880616
209962: 0.557205728471672
70366: 0.2124932161423203
216476: 0.00905273301884657
621: 0.982777496566996
3043: 0.8864339682477294
90590: 0.04089330297574634
216515: 0.007066055870382115
81964: 0.11375925120410102
154473: 0.22978938444975938
209868: 0.22645445889793336
161387: 0.6238969596888637
15069: 0.010142295901459875
30116: 0.31274864728038665
61086: 0.0013520503052859567
74711: 0.10276930452539546
197927: 0.03724741794576403
82480: 0.27770048164529726
175539: 0.004449006606591865
190654: 0.5604061406993424
46199: 0.9650375954806805
104293: 0.055962920045203646
15037: 0.47421537389891455
40642: 0.22216224594740197
219692: 0.10804947422002442
133571: 0.17730506332736695
72239: 0.00951083815198217
15646: 0.032983975594106596
138354: 0.005560596235227422
183275: 0.07879674297873862
184282: 0.48137586907250807
102318: 0.007604826183523983
44822: 0.6882846515363781
21912: 0.0018516346881369827
194603: 0.302909437161361
113764: 0.06445529982011067
79414: 0.007624214922543615
211101: 0.0699297644332546
156528: 0.03205782960867509
193535: 0.09982740431587445
13823: 0.4996392099874356
68496: 0.11341290942800697
25701: 0.0018895118206501138
80510: 0.00028249572913807697
37956: 0.32138026445318246
192357: 0.48733649598580087
32312: 0.03692871485327487
73312: 0.3787910423561698
133366: 0.9966300462838262
94262: 0.10554804161802167
169820: 0.07508858226901793
118021: 0.2987967461704102
82433: 0.05561532285355497
30636: 0.0993159239023953
33816: 0.1693851717063808
14747: 0.0008517073292750865
96214: 0.4361926710116677
133202: 0.2242193560650776
172967: 0.008258351184849744
133777: 0.7747103980964312
144230: 0.02787731933676696
219091: 0.14527285709118587
65987: 0.22017486784170615
139431: 0.17532722772557463
105671: 0.4284580827825266
73115: 0.13047214100333804
56568: 0.002930332948380965
154513: 9.250981044756079e-05
22348: 0.001561834201609713
220644: 0.49379519726062426
14898: 0.8908077989253798
137786: 0.08457906231706147
195811: 0.006620112158998381
77709: 0.06100659543881193
16429: 0.5522513945834362
109224: 0.0625301314466924
153031: 0.037667938304366544
74717: 0.0030926841836844687
46326: 0.5797438235968002
10108: 0.3066766962292604
103665: 0.4299181242586201
113093: 0.7935296983923763
214483: 0.003917285386705771
179463: 0.17622700090578292
115323: 0.7551451898652886
218178: 0.1565097412567411
144486: 0.17465515555886668
114099: 0.8679761940620665
211484: 0.027602752568782307
117770: 0.4093329771894787
219866: 0.034674189031647984
136583: 0.24012351630335615
91152: 0.09153257315119845
72127: 0.9174045711988583
87330: 0.05872880763490684
163401: 0.41309947746231046
129246: 0.35659433247928973
70330: 0.6002859744257876
99362: 0.287321083864299
201763: 0.03856876645659213
180544: 0.07664896776134356
174303: 0.8270138747066085
23234: 0.22971919130941387
154348: 0.01520169268042082
169687: 0.029191060126322554
21859: 0.08511909608569113
124127: 0.036454774573940085
104101: 0.0003962056216550991
69096: 0.11554549557331484
23209: 0.8711138628896151
175751: 0.7252373576484388
67666: 0.28566721389142913
34480: 0.00303354392235633
18022: 0.6585336130592623
34190: 0.7186420722864568
197983: 0.6197984183090739
83014: 0.024132780620504946
217361: 0.5979823204543209
63033: 0.11049202959475224
217275: 0.0036641914721258217
94488: 0.5479730981751345
138482: 0.4087520037446666
151981: 0.028846074654211407
50271: 0.42006822842085967
154023: 0.255262100166874
15156: 0.020159049185167532
4441: 0.003975190333790124
62548: 0.03149486769689247
11164: 0.7744082999488455
107584: 0.01904511050088331
71742: 0.008559347057598643
442: 0.4541401088135899
182807: 0.05926891815761337
180728: 0.01479897427270771
7168: 0.009110672544920817
121865: 0.03720414497729507
153700: 0.49264484642480966
203910: 0.014236953476938652
93623: 0.016626379136141622
30725: 0.13558378826201078
18846: 0.020793126419448527
5207: 0.10465298502822407
19993: 0.15126651054015383
83822: 0.4117980895789515
26164: 0.18059275339874148
154372: 0.05534076721414749
56648: 0.0012348376803856809
45340: 0.2590419568878133
115880: 0.26440200860088225
145254: 0.08486981764508528
22759: 0.08537329790488002
190342: 0.45465920330025256
85534: 0.14931403332775517
127667: 0.01434901934771915
195911: 0.5305045308214176
190267: 0.03311441068217391
202258: 0.47740639065159485
76365: 0.011227837749174796
55373: 0.022661076294753002
55733: 0.37238678722133045
37952: 0.5318730748622329
99490: 0.0010590233077891753
207898: 0.0040788396436255425
189156: 0.12281853290187428
158643: 0.02236751098098466
33400: 0.31305401189092663
110861: 0.8251682734589849
168741: 0.21956353302812204
137162: 0.8602376845155959
27026: 0.451758482013247
126202: 0.08925221188906107
159740: 0.02393707238479692
190860: 0.05870700653758831
113048: 0.05639829838764854
29155: 0.24125330190872774
196274: 0.20284663564234506
87192: 0.3656649776494305
108021: 8.536641416867496e-05
25377: 0.48333807301241904
8220: 0.01392268376184802
78887: 0.3277313931957906
12511: 0.13770185915927868
186888: 0.20452554514122312
65315: 0.1870373853307683
24107: 0.17956259698803478
16984: 0.17077316812356003
15038: 0.5230473885167157
62082: 0.07714735986155574
115190: 0.04238760564663835
128653: 0.01262379101899569
146367: 0.21399374412794714
82961: 0.12156443991443666
43853: 0.048870167156565
22383: 0.11548914433296886
187004: 0.23137791993212886
209640: 0.5218427672880352
108361: 0.48485215201435494
149791: 0.5793266987402603
2403: 0.09670184976494056
175728: 0.014553380926372483
175300: 0.10647839776720502
109310: 0.4368653602214181
36015: 0.49930827672505984
218395: 0.005108199722599238
176519: 0.13169167767773615
134378: 0.24256518207403133
139854: 0.11487071020019357
31875: 0.01920208519368316
89241: 0.02407514557853574
162638: 0.0019283058936707675
205413: 0.4822743608165183
233: 0.36143979887674504
161965: 0.5487302738911239
214289: 0.09755849315843079
25820: 0.173456126540259
132103: 0.949034086195752
24760: 0.06901027746243926
111689: 0.00013215913759268005
107735: 0.11088860006566392
5570: 0.935380569746485
164364: 0.9198825533967465
60290: 0.00020144159065438316
144706: 0.10888883209554479
207555: 0.004163187155427295
114673: 0.23138135619956302
76825: 0.7120818137791503
89811: 0.015036834665806964
4372: 0.37196285840582277
52930: 0.5670401975021377
209457: 0.20153967713849852
18492: 0.006497731868876144
118858: 0.2198057288187556
185520: 0.8562262109335279
3020: 0.1335375725175254
45088: 0.36720336662801856
166000: 0.008252605945017422
8643: 0.019970484125224175
171666: 0.020737216726047336
105033: 0.038409096207033144
216074: 0.4713556272417918
107629: 0.30205673630189267
159862: 0.020589773019310087
100917: 0.05704043389960134
94286: 0.000198271202577871
45193: 0.41314403555770696
27595: 0.3186300791094254
83332: 0.03213435323050362
61892: 0.007268331381055759
70679: 0.5270496575831203
89640: 0.004573517686367268
215140: 0.19735804128140444
192997: 0.5833355078229943
85790: 0.020988419430977956
142742: 0.43102824799279915
197873: 0.0002607978682931389
161313: 0.6007409487338009
151187: 0.7539089210931706
67155: 0.5312584057210188
77129: 0.24630928639817284
195652: 0.3081683086365956
137210: 0.017594652705156477
69033: 0.9278378786275425
65141: 0.9393521172460169
96935: 0.11380633599583234
98601: 0.29136239141371334
88138: 0.1470727915148018
183695: 0.2811374217562843
62631: 0.39549866744710016
15130: 0.13975268996728119
127476: 0.09584698000253411
210861: 0.6631929045906872
72569: 0.001065213709807722
117774: 0.07915448601124808
172962: 0.11256705159394187
65326: 0.9070409907162684
209204: 0.04292880551656708
177434: 0.5632210601670522
120309: 0.09348923451761948
70601: 0.4022813566843979
72143: 0.1199232087819837
95559: 0.12448870505977538
163013: 0.16320498478671652
176988: 0.05920105394397979
132594: 0.033873651816975325
154707: 0.19218981695667026
57188: 0.23118405563218403
158303: 0.2385452217713464
217331: 0.11288201686875254
212382: 0.12558671149599832
197612: 0.226905671908753
101804: 0.7012253641842108
49546: 0.2642508210374217
195639: 0.3288464865545393
49358: 0.0003119919210803346
49163: 0.07766828009698656
87265: 0.026025738596217707
18943: 0.683975625266612
56679: 0.0009708274474178324
83296: 0.3106739780978387
181944: 0.018532042380684288
66960: 0.0007806610155967064
82744: 0.11119603756378638
88126: 0.8905317459011712
190946: 0.8545225121779367
94733: 0.4895205567445373
201098: 0.7911573879537173
144614: 0.06416058949616854
65448: 0.5002260978217237
156112: 0.09539999526168685
123758: 0.644324615925143
91948: 0.03238801466068253
10037: 0.017577990167410462
129824: 0.007476637910258432
121328: 0.10692779640157823
4943: 0.13785490344889695
79967: 0.5922940109740011
186266: 0.9021781656647363
29554: 0.12990019241806294
153427: 0.11424827733571874
125413: 0.012146584374022495
156782: 0.009411497892870102
166247: 0.05837734817760065
166326: 0.7830666959489463
128300: 0.9321560078988114
14426: 0.013824259760440327
165442: 0.6774005931802094
31654: 0.0684879666150664
1780: 0.12345700923469849
112347: 0.03342490668001119
188681: 0.08842374455980462
75719: 0.86321414597478
3506: 0.43319394853460835
55259: 0.9144576012622565
37195: 0.02331382333068177
145109: 0.3552364677325386
140315: 0.0010498985342763945
59338: 0.9206625115566567
133223: 0.18704953062842833
56496: 0.006138711789390072
96898: 0.8801847884187737
28353: 0.1130375211705541
180944: 0.9936464354395866
169346: 0.8005055890898802
94171: 0.18703570398247393
5182: 0.0708803722391167
108781: 0.21859847670566523
14195: 0.05503413887890929
12301: 0.05708437091197993
170558: 0.5539970911795535
211881: 0.0006294923558414212
173351: 0.011901481251697987
204955: 0.9471683348529041
136827: 0.8726568501442671
149435: 0.2439205891587335
204551: 0.6243266550372937
124256: 0.3555835393926827
175926: 0.2569758461922902
159992: 0.8905473931226879
181866: 0.00038450737883977126
70598: 0.009172560130537022
193751: 0.015543552333838306
29861: 0.7707862341267173
165093: 0.9655365573707968
80488: 0.48883659578859806
129064: 0.09916824860556517
131621: 0.009919444128172472
80963: 0.24135712957468058
4946: 0.00996008283982519
121692: 0.614668796699334
68397: 0.07792949461145326
215794: 0.058499003739598265
157845: 0.9112892641442158
78066: 0.07529296328539203
25058: 0.09115048713283613
104855: 0.061437684618795174
91758: 0.8446992998233327
68421: 0.004907400536467321
28718: 0.041487851354759187
153776: 0.11186902763438411
48203: 0.020217711600707844
151323: 0.01607457216596231
217892: 0.1901381361312815
85124: 0.01809876848710701
164504: 0.0915548783086706
166476: 0.1872999017705297
214308: 0.06412587108206935
210400: 0.9928191974759102
186388: 0.16395644973090384
157520: 0.004308064795623068
171871: 0.13692931983678136
95730: 0.16831750626442954
86955: 0.11710348371161672
59218: 0.09900167284649797
210183: 0.6902342109697202
47297: 0.005669766309438273
120787: 0.9941733910236508
144261: 0.07276083427677804
209867: 0.3384785725847905
214697: 0.5623779999532417
72734: 0.015217274223687127
62430: 0.0069997983027860755
180698: 0.7310925276924536
4026: 0.21675846225116402
36868: 0.11998163600219414
64099: 0.5245795202554291
192232: 0.0029653744824713613
114795: 0.41643240762641653
39505: 0.07411702041281387
149797: 0.39968475062596553
116747: 0.12956607088563032
48465: 0.4015187116820016
45429: 0.6515056266889587
145090: 0.2326715682647773
183973: 0.020528712771920254
42367: 0.001753189701730662
69126: 0.056409884218737716
75125: 0.3906294203843572
52775: 0.37361315353518876
205873: 0.0014533342036884278
115644: 0.027761510102209286
190527: 0.058593497682522866
56553: 0.04874985590322467
168990: 0.0032355226885556476
62225: 0.32697539686887467
153507: 0.1375368758217519
186952: 0.8233509107467398
184917: 0.5241406512886897
134946: 0.07282429672522994
141757: 0.31445756223729404
170749: 0.00024400333131779917
96676: 0.054883638425963
127755: 0.5798916290023044
194192: 0.7856945015464589
205758: 0.0004535083207883872
44551: 0.5837443060681835
90056: 0.5508999223329738
155132: 0.28388231632743555
55232: 0.016964145266683772
164740: 0.017131070659161196
62941: 0.0007351902459049597
37797: 0.5789965479143575
167549: 0.0002605875488370657
Finished: scm_256, ins, most_first, sthsthv2, r2p1d, ig, #Step=128
Average: 0.2728937387831787
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_sg_full_test.pt
Use 4 GPUs!
139242: 0.03103213329995924
208136: 0.1182155771402904
77933: 0.3872315677363076
60678: 0.009399653044965817
125118: 0.351210612556315
133738: 0.04428444219593075
104179: 0.005667295703460695
141930: 0.022587684530662955
58849: 0.03422970169049222
9116: 0.07782028980727773
18518: 0.016854798319400288
208019: 0.10886028966706363
59701: 0.2836186715376243
160867: 0.0009496384063822916
120824: 0.8556470870244084
19680: 0.4117222571876482
206826: 0.07523465202029911
79321: 0.2510904242280958
89328: 0.004289994441478484
117570: 0.04373289465365815
170391: 0.00022264435665420024
70174: 0.7105103996946127
182726: 0.3043349931722332
215032: 0.13821143441600725
52914: 0.019614453921803943
130003: 0.007241779916512314
62316: 0.7595637760489353
118582: 0.40910544986400055
75836: 0.6173125779459951
31938: 0.7113688007812016
13332: 0.12428109267239051
25472: 0.056279817574250046
87638: 0.000681364272168139
148093: 0.03869032228976721
201342: 0.00036713029408019793
113500: 0.359629909216892
121337: 0.11918355304260331
199113: 0.15948361451228266
67174: 0.22978351860729163
63822: 0.07888006641042011
88299: 0.16520471026888117
47054: 0.012534141894974482
113521: 0.12225391899846727
61572: 0.27771414744347567
49072: 0.3368301916416385
185945: 0.004251948821547558
186837: 0.03478925600541061
12229: 0.003053448657738045
2417: 0.323303874278281
23262: 0.013405454563326202
89019: 0.945534534566832
87604: 0.9445784811869089
32140: 0.03684239025460556
34102: 0.0023964598985912744
12384: 0.001330611416051397
43126: 0.5924414870532928
99563: 0.9171321287758474
209593: 0.3539669471574598
131967: 0.0005592436473307316
60661: 0.0007854767900425941
108981: 0.1359593847355427
23892: 0.011324017908918904
216042: 0.07090060383779928
131932: 0.005433512349554803
33321: 0.07676075089148071
123713: 0.22640689479885623
106189: 0.5291870479795762
161541: 0.7113903650406428
41066: 0.10292719307471998
143962: 0.0020097697124583647
211702: 0.5038429025298683
69496: 0.17263056236515695
120137: 0.6362360340299347
146838: 0.5112642712629167
139484: 0.003401009576919023
80618: 0.31140586541732773
171217: 0.04462041359511204
194058: 0.006119236335507594
89503: 0.25809161246434087
28135: 0.0005277403097920796
17011: 0.00799216925224755
216098: 0.3276175201335718
10928: 0.5069774230232724
200339: 0.04116953317497973
166206: 0.006090024358854862
33257: 0.3385763387232146
133827: 0.48622592920582974
142266: 0.2795938200542878
149237: 0.7195606518544082
172312: 0.27509284968982683
133644: 0.04963993913406739
104742: 0.40081241625557595
40297: 0.03128783198280871
200020: 0.5568945960039855
100087: 0.17326586432500335
43819: 0.07161402645942871
77468: 0.001288726119923922
13147: 0.17443525790440617
88931: 0.3579202909168089
152557: 0.07296672923257574
32811: 0.3446745349228877
19952: 0.6965935890420951
