Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_perturb_full_test_summed.pt
31938: 0.40355064696069043
13332: 0.19594918025157235
25472: 0.17963150936791436
87638: 0.0004152940469128938
148093: 0.8985846908917441
201342: 0.0004270531989991213
113500: 0.4969462065435497
121337: 0.6210788485730329
199113: 0.6292786724473683
67174: 0.454351368714217
63822: 8.859627282994942e-05
88299: 0.0007404260812169383
47054: 0.0001916081892359145
113521: 0.8916847161171748
61572: 0.0033451204718974725
49072: 0.0167503110800854
185945: 0.22572861324931767
186837: 0.5883680035728506
12229: 9.794252101968937e-05
2417: 0.15159723443820639
23262: 0.0002002731987130052
89019: 0.6225131739770404
87604: 0.553348896922671
32140: 0.35644408894557955
34102: 0.0436324727536178
12384: 0.0005445268176797929
43126: 0.347730422344795
99563: 0.4611139184703461
209593: 0.9334487382011278
131967: 0.00022949725740462057
60661: 0.0035546716325960404
108981: 0.1982932629824461
23892: 0.013951164092961585
216042: 0.4760535578187106
131932: 0.006537174520859779
33321: 0.01862837771795256
123713: 0.13048350342404547
106189: 0.5261753794873395
161541: 0.7526528832638898
41066: 0.007755448467925419
143962: 0.08475384974707367
211702: 0.19272787654659762
69496: 0.05292545806773319
120137: 0.39071446996558024
146838: 0.7091832430556329
139484: 0.000930109891548404
80618: 0.39918142693903746
171217: 0.033816716670994396
194058: 0.00743550678059321
89503: 0.46969083488600094
28135: 0.0005866133596303946
17011: 0.00012470097236949584
216098: 0.011737254342271797
10928: 0.00638411836143149
200339: 0.3188362602424807
166206: 3.661870848113702e-05
33257: 0.36439219269914247
133827: 0.7582073174793723
142266: 0.1818456560385333
149237: 0.3761307197996757
172312: 0.6261253383391473
133644: 0.0921550269236105
104742: 0.020252823370213946
40297: 0.006127322366575427
200020: 0.3098575871668073
100087: 0.3987298550926326
43819: 0.05901752531128868
77468: 0.0006767094498184578
13147: 0.020131092741124235
88931: 0.001729680990648852
152557: 0.010252980276897361
32811: 0.33742367523808103
19952: 0.002092159741865135
173875: 0.38212079321965575
60672: 0.1099367661025159
53345: 0.1038263677179998
75123: 0.6337782210585597
64506: 0.27255871614368776
190624: 0.6450352192334776
76109: 0.0007224623241128825
52261: 0.00023815053033140327
179142: 0.004374819989692469
184118: 0.5900209563692442
4820: 0.6773171384261332
111036: 0.4631299819561901
106612: 0.7312034269609488
174184: 0.47964996072894717
24705: 0.2270253676518941
6036: 0.0003751540337152137
144159: 0.37378543209297277
135962: 0.6684069801968459
22001: 0.6182672098223065
182789: 0.47079552046963935
8542: 0.050105372414691374
120231: 0.0033758796329302065
120106: 0.6801623831411234
150146: 0.005293357129649012
35052: 0.01426554905582833
215270: 0.28875937335561197
210804: 0.9188121918277605
114154: 0.13285161064502546
144885: 0.23223313818832622
26495: 0.011479538396786282
12679: 0.22658679275893734
136579: 0.4691924997275957
166038: 0.23525333005434654
120224: 0.005299587895775559
117478: 0.4474336495114981
2645: 0.7493023863758208
102701: 0.4267191750071345
65522: 0.11905067244744721
104759: 0.012125240562927575
185472: 0.03856705490509037
52343: 0.31980537748047444
63061: 0.0008437869281294752
69266: 0.008117344694863048
15065: 0.0068488421154597745
164385: 0.42785739611112916
214198: 0.22315181494498237
141825: 0.01927334542246939
79237: 0.41580186493704085
98360: 0.0066350177899304474
190983: 0.083262079727664
215561: 0.49275892427902623
112088: 0.0013529581420393122
185634: 0.34268903801585715
105526: 0.25958232870960174
142963: 0.01074935019221357
99639: 0.01963390592916689
170439: 0.00046525985240641887
104561: 0.0359912495183845
36308: 0.007782468324439906
205405: 0.4100849919479359
46363: 0.0009440489126220086
25859: 0.4767967789807699
136695: 0.024447643193454827
106474: 0.48578855415305877
67433: 0.5869682925697361
40719: 0.7108812331130139
133807: 0.07800626463510874
72232: 0.7741247094338022
199158: 0.018702293414552457
18154: 0.0012324821957143683
139430: 0.23124835123332976
12055: 0.5910957618320936
150588: 0.34479091808702833
166796: 0.016579053429126134
16836: 0.0753850994387679
91959: 3.506841366930917e-05
74732: 0.0015648953386566689
92505: 0.0002707281341489953
85694: 0.09468739686388972
42068: 0.34379058786680616
74665: 0.5784039494717755
138967: 0.05711825539202131
215853: 0.18205581602546772
174854: 0.0014017549874445756
125224: 0.25144368688943963
79045: 0.03301723196518935
91210: 0.056699609583828664
145719: 7.669738257470447e-05
146631: 0.20753886586064463
63163: 0.007931372532002934
202581: 0.20340105432404273
33079: 0.03394983397447504
162835: 0.47682807012343176
45213: 0.0008892415914548563
893: 0.0028202198697170333
101217: 0.09375670239730294
68709: 1.523049616857083e-06
160220: 0.38960792696116187
193490: 0.37596547243858375
206028: 0.0002609768369940368
171527: 0.34041041009503914
95431: 0.004938605617395564
95949: 0.0024270121526219768
220461: 0.2634066601420083
200057: 0.7092424170215808
97085: 0.14562663055532454
47610: 0.34855300580937865
181793: 0.0654875546309146
123709: 0.031048378685700373
73565: 0.08098200720744196
151270: 0.015146257581591271
129592: 0.0020430758095995594
128494: 0.0646862333082936
145958: 0.0044380976108158166
164659: 0.0002351092274182065
198342: 0.010422699513508604
24023: 0.015075972548746847
5532: 0.039719764433334886
191418: 0.00020817169127343438
207874: 0.015770028964620764
190482: 0.20646578617765954
47613: 0.00010587389681673137
142506: 4.9206090862202734e-05
111318: 0.20626735464227672
114264: 0.0006176027995437039
192597: 0.7727340443679853
78062: 0.001099293233508547
132708: 0.5630016840284071
112723: 0.11435432147089841
206077: 0.03458844688518667
214021: 0.27341943203737495
67692: 0.01878576251664482
176333: 0.5005100021764364
9373: 0.6480886272143485
128081: 0.4051132161149511
8444: 0.00017320544763821388
160198: 0.4441630611650558
33525: 0.19261026488656086
187807: 0.04860954894472691
24441: 0.36502726713765843
198481: 0.4477454146835953
98916: 0.004253595623845641
114265: 0.6625346116865504
10768: 1.0025951022146762e-05
174741: 8.190188798273823e-05
115530: 0.11974796013945621
172284: 0.37541332814342165
162876: 0.1393658932721733
8445: 0.12971113845258486
110043: 0.017443183342678026
1694: 0.4403944447581054
54977: 8.242015921711143e-05
178202: 0.01246184104463699
95108: 0.6387698570174507
212969: 0.18005214434126382
135196: 0.11933102006468488
141975: 0.10070113058358743
17202: 0.0003394540621188824
148848: 7.210150653044756e-05
2060: 0.15196214387193763
188919: 0.07545636655413546
22357: 0.26255476999105876
64089: 0.4330000681904338
68883: 0.7396152408316112
179063: 0.08047633377032071
214793: 0.7261795994961896
631: 0.3994066527302593
131466: 0.34845609846524894
185267: 0.020112712355967233
67512: 0.05366613623687044
64031: 0.06771239277916018
101323: 0.46096932670311475
139224: 0.20854245530813387
206775: 0.03935262185063948
55758: 0.42191897321501737
178806: 0.13967399264102198
38951: 0.06046467001601741
111220: 0.29731130945927287
47357: 2.8226236431727614e-05
139250: 0.09435784640425385
177197: 0.0037567963991023134
175664: 0.31939197992057833
33679: 0.07554657911532559
6357: 0.0014350352867893434
205364: 0.6996255514348187
199597: 0.7879610426127173
195930: 0.4986701339471997
27300: 0.010673264809629546
13187: 0.3507184614133507
111324: 0.7817728969649348
128292: 0.00013006285854011423
171019: 0.010742222390672046
41263: 0.00044118452673469477
116055: 0.0012686772036829552
185504: 0.017305678629327303
204813: 0.00019615735973843584
113076: 0.2727819066032524
108618: 0.001380053073230414
33231: 0.5656168606506071
214974: 0.48133075064087194
110371: 0.06483563945385562
118694: 0.44276830576728265
4949: 0.7812071159397188
148805: 0.003805695051574104
86201: 0.8259864505380392
16369: 0.3680855046400211
85207: 0.009494744629521268
59063: 0.0006391570528734292
108589: 0.7514086053650377
140464: 0.0002491517542182464
63757: 8.455477051860782e-05
126522: 0.325661665797238
103941: 0.003038558216121718
202780: 3.5576992100633253e-05
42455: 0.07531678374400351
11747: 0.4927821082211036
130929: 0.13257943739069977
94196: 0.03462331923543527
62715: 0.000846246262073413
151963: 0.19709729557045863
47092: 0.0003565757697998606
188772: 0.00016664455890556817
143509: 0.01028300074857924
142966: 0.1451175803741931
196208: 0.0001043104257867078
32036: 0.4122196556523354
83546: 0.08515308080980166
163062: 0.6391877154974057
102714: 0.003049261971117573
209669: 0.5554966791687324
3160: 0.5720861894078553
219137: 0.07908424203284525
192999: 0.0014127131540853377
189956: 0.9070238661164868
214386: 0.0017375933382836593
181779: 0.904282211991612
80543: 0.0011138474284995148
142613: 0.013649027016949589
16243: 0.01035290878812134
158456: 0.0001707953041294452
39615: 0.49158653220881554
143141: 0.5765195085109553
76070: 0.24433945760140185
55254: 0.07032392158693579
213844: 0.04687285740146763
15422: 0.710780629189685
108505: 0.20076383035773945
150230: 0.008775569112913217
51847: 0.001695014329146538
37985: 0.02661351958097502
65595: 0.6501986780182722
1027: 0.00017473046395941744
5880: 0.1845806617883885
142521: 0.31119839280122363
146053: 0.39862471857318127
193859: 0.02430355993624289
39506: 0.22821461956957345
1425: 0.2658055110074997
116233: 0.2075772260546001
89783: 0.0009179124634952629
166887: 0.8851301141650609
152367: 0.5683687910345725
163353: 0.3976251498171619
207003: 0.6971684853490387
5690: 0.8431907423250706
27809: 0.5780091220224222
6010: 0.4427591570131426
108987: 0.14358395190367812
135839: 0.4501092949181112
8318: 0.0020419849007780044
31255: 0.9319688675130048
78843: 0.8425982133639767
205927: 0.5062993033312173
180173: 0.32713995107130844
156041: 0.6197871574108831
110857: 3.24006868854497e-05
219973: 0.002519702412757674
5903: 0.011317740507164803
189608: 0.19429183693611984
92150: 0.03671581806968094
39793: 0.027468276014555926
172789: 0.13468864650083068
89166: 0.4577678818163804
114672: 0.4280947908367364
26625: 0.014657986266374538
102091: 0.15344344307245006
103776: 0.2682344665565527
134471: 0.5825400053431622
110477: 0.0021554772091133545
151631: 0.0006477944155989235
127957: 0.2641689850893201
190947: 0.890919257109471
148396: 0.03903475224431105
26002: 0.5920026895726361
198536: 0.00026481120038557293
53648: 0.001071473766768638
184038: 0.0021609352379958757
173361: 0.005255657309582773
63680: 0.22416398871032328
32897: 0.014395455573120802
22286: 0.005876727655689251
91162: 2.338024489934032e-05
70771: 0.01570057066166762
191175: 1.3337097165333489e-05
54357: 0.4614051714962839
101585: 0.47840943316968065
202198: 0.5169628639228554
48204: 0.024310278069112956
135321: 0.014433924948136667
25192: 0.025610000468844873
178515: 9.228875968150807e-05
132074: 0.9544724344741553
76426: 0.022363462713952953
136491: 0.4742927047482226
170213: 0.008594378396253433
166599: 0.01254777592414602
127611: 0.004827646029752941
206857: 0.9661754327826202
192169: 0.17238747115677974
200689: 0.09870776290945571
152453: 0.0005597212220358749
100646: 0.8212867261985767
63548: 3.77559766010227e-05
119171: 0.00033411963120544286
101335: 0.23793558889499686
101885: 0.05545529581450559
123574: 0.0009662038670998629
120180: 0.01769600684033179
54100: 0.0012376584186495898
109978: 3.42131317126714e-05
17491: 0.4502686264129617
113132: 0.12851994517387055
46296: 0.09526432934957807
26004: 0.1395674677473835
161551: 0.002340078435468129
92938: 0.0010588464921452712
64934: 0.04265373597207048
21639: 0.04988084587220243
78475: 0.24599454781827035
108951: 0.010811038262772854
119055: 0.151001813729565
44412: 0.5485925963127318
202336: 0.00017969662687598864
48861: 0.0006808536586957459
169306: 0.00202591512392708
64726: 0.3886181820360495
165103: 0.8469910067484978
65914: 0.04851404605658338
86235: 0.0047508075365740865
114147: 0.001992868209456322
184963: 0.000516193087040474
81572: 0.9034162258407551
98700: 0.4928932194541691
26724: 0.001234062563257865
2137: 0.004876292232039781
35908: 0.37185795470213634
45726: 0.0227557147399442
151326: 0.3886274511460215
67800: 0.25192108724121454
113305: 0.5597919471506358
15941: 0.3749531544723812
115924: 0.2800383956580905
3003: 0.07468327931867524
131120: 0.0006278463544680812
139497: 0.28210246600792743
167308: 0.5868040172764036
210275: 0.9397032186490677
20943: 0.06435894398696895
135982: 0.27835252405157007
11360: 0.2283469468343915
216434: 0.47228805175063826
57704: 0.0019694641622121645
98035: 0.0008238394629391799
149505: 0.001055396455669655
112080: 0.4253779886234881
75918: 0.2553712766922971
156566: 0.008912702796630256
208322: 0.2877793277195654
157810: 0.6616959305388264
198617: 0.17282801438871542
109239: 0.04156977135410178
135785: 0.40450596408429107
387: 0.1503076063413502
205794: 0.3346029158402857
114030: 0.12757060801396314
36585: 0.142489202786237
198804: 0.36622049398607626
161450: 0.3856035676699999
4270: 0.3426981977824539
54595: 0.29659826489673247
87900: 0.010832879355007208
213902: 0.001254565026901161
208891: 0.15666455419853095
214847: 0.7427330978834792
126013: 0.14994733812636696
19766: 0.00015140128491318572
211776: 0.0449634636244296
215515: 0.5709312013329271
136901: 0.27615151574334884
131012: 0.028952468664819264
21979: 0.0002674374105423923
43636: 0.009226543292863099
168639: 0.018804962204341358
147947: 0.0008650053204881658
64823: 0.6094441968004531
102853: 0.055477362600221625
64910: 0.4129310122075367
71433: 0.04839540355994776
84145: 0.17027221500373266
174205: 0.6629896777590147
122269: 0.008370842523204941
181337: 0.0020202781370640133
122018: 0.5403167026347728
130900: 0.18412841845313077
174056: 0.02751613165627731
14314: 0.5182000146302688
161938: 0.05794358532664212
157723: 0.02068495657093905
79521: 0.5168847538438968
76782: 0.0010560492586795256
28803: 0.0036337725599208115
107092: 2.5302998437837232e-05
115694: 0.6357208406258792
102120: 0.1823600386907387
9668: 0.000628436584993397
28005: 0.20611554305651225
2970: 0.00010424888717019964
206935: 0.00045267764716072634
69952: 0.4586388126424996
160396: 0.2951958743799423
80240: 0.0008177322430786838
9254: 0.01902631736791513
156862: 2.5449729785020914e-05
126799: 0.0018682093743085382
98251: 0.5311177818944088
90413: 0.11909450446142866
127410: 0.006656694463547205
32472: 0.0023032811239076523
93316: 0.0034529979628059593
31139: 0.5114848985480595
34688: 0.10143945595680556
182466: 0.4065993921354325
206480: 0.0005152696660136596
109488: 0.00011467812498633378
206039: 0.3106820865203932
154208: 7.517592444949983e-05
136037: 0.18421925321652374
42148: 0.14251230204853726
107976: 0.0009299350739842005
19088: 0.00010149516936097669
56440: 0.23177963638422483
62609: 0.05488496308117341
88011: 0.011654661820330148
8233: 0.8322612865971851
145547: 0.0667443507363008
131243: 0.5052041100711904
213998: 0.001160757508731819
209962: 0.42924491450247193
70366: 0.17219677865081717
216476: 0.014364995581304996
621: 0.7390475199135835
3043: 0.7403724323481233
90590: 0.373476970836214
216515: 0.01017692158347927
81964: 0.3134516891693958
154473: 0.0036638613795539066
209868: 0.09310287576226983
161387: 0.6277375333886539
15069: 0.005061702868475848
30116: 0.369216180959711
61086: 0.08600888895141345
74711: 0.1644025516138754
197927: 0.5825537593048011
82480: 0.6442003650534449
175539: 6.399504997034455e-05
190654: 0.3633022371769353
46199: 0.47390956501476467
104293: 0.08418947150992295
15037: 0.008344413316554056
40642: 0.12428712568333822
219692: 0.020295986128044063
133571: 2.3627521144153896e-05
72239: 0.08109401498913701
15646: 8.416918742121249e-05
138354: 0.008052437132971893
183275: 0.11002309285686351
184282: 0.6394545901272863
102318: 0.0001371328095027028
44822: 0.6755584631569596
21912: 0.043525721058655376
194603: 0.8645160675616197
113764: 0.056817893685615295
79414: 0.007535967256268705
211101: 0.45279037679655443
156528: 0.5603787978167958
193535: 0.7065702663649741
13823: 0.07083963312060604
68496: 0.014980175634491388
25701: 0.00459806517741157
80510: 0.013798596248533784
37956: 3.538654286092818e-05
192357: 0.09562095566408602
32312: 0.02623833844447497
73312: 0.5741367781013196
133366: 0.7346035283990204
94262: 0.00032578865882471053
169820: 0.00457226583861825
118021: 0.11411097780377855
82433: 0.008567697659316309
30636: 0.05472305898654925
33816: 0.00022570340125752791
14747: 0.520127119977565
96214: 0.0008960034874352374
133202: 0.009841382137327798
172967: 0.058389487974767285
133777: 0.00018891507490326198
144230: 0.8639444946413122
219091: 0.004915804198718732
65987: 0.43970041777090463
139431: 0.2869658478133523
105671: 0.08814143366530935
73115: 0.12807097461231365
56568: 0.36377395559737025
154513: 0.0001962811196598739
22348: 0.0017616269956945985
220644: 0.21761203820326053
14898: 0.90555179250934
137786: 0.0820696607655248
195811: 0.11929328886640178
77709: 0.0027036404131823843
16429: 0.9435247392548038
109224: 0.3542983742711133
153031: 0.03394970754743554
74717: 0.0003266058482279677
46326: 0.1526149441775636
10108: 0.0038557880337126704
103665: 0.31816900743328347
113093: 0.3261288374196738
214483: 0.0003574874812878326
179463: 0.012876390823429062
115323: 0.6235498161965314
218178: 0.6778653385096494
144486: 0.8354394922477457
114099: 0.650531960781791
211484: 0.06308996985730886
117770: 0.8272128128425482
219866: 0.5265828115088655
136583: 0.044132808520629396
91152: 0.25684845796574685
72127: 0.09968224459334252
87330: 0.00017441002586815468
163401: 0.0003295853176091268
129246: 0.45363161535374275
70330: 0.7802858947920132
99362: 0.048082897096577426
201763: 0.24428538331569716
180544: 0.1913093964978998
174303: 0.6135099301022819
23234: 0.34586993706784597
154348: 0.11671122758391
169687: 0.0030706853170398007
21859: 0.20519677735653552
124127: 0.00022856590144104683
104101: 0.02290915461601295
69096: 0.5921193344507278
23209: 0.27805364744517647
175751: 0.530908373272041
67666: 0.028913804024044865
34480: 0.005246032754383845
18022: 0.37356960206799983
34190: 0.12414065151939369
197983: 0.34125826373365875
83014: 0.030265586271803535
217361: 0.8056566052548533
63033: 0.04738246701700011
217275: 0.31835820842904816
94488: 0.10413091697574295
138482: 0.8450738150669921
151981: 0.04372798462230307
50271: 0.05514788261121645
154023: 0.032764100468891055
15156: 0.29991883270615205
4441: 0.000358617673161421
62548: 0.00755940869277083
11164: 0.08998879531645798
107584: 0.11193313752183087
71742: 0.00020211890246185638
442: 0.44579689770445846
182807: 0.004661265471077342
180728: 0.004389764579924571
7168: 0.04773800055496835
121865: 0.05370454694652249
153700: 0.7184348219018375
203910: 0.037029772352367485
93623: 0.004547467738278854
30725: 0.2045376364673519
18846: 0.012891465136038782
5207: 0.13048484423779882
19993: 0.32317289704195673
83822: 0.06049887687088118
26164: 0.0002736384901745048
154372: 0.01935762119265949
56648: 0.02690337248097628
45340: 0.2585891412163619
115880: 0.31669466019980064
145254: 0.013428196432572648
22759: 0.07659667537534354
190342: 0.6137189608998597
85534: 0.012125301991083859
127667: 0.027107415085285788
195911: 0.3834494950962679
190267: 0.0005919620243506063
202258: 0.20393492443855088
76365: 0.7107889181936571
55373: 3.258760297379648e-05
55733: 0.5122481900081969
37952: 0.00994615770516255
99490: 0.0007055988425044568
207898: 0.0005357016579772278
189156: 0.22079867131516956
158643: 0.01027270403257724
33400: 0.025614343496402903
110861: 0.795815464572728
168741: 0.012709406197885187
137162: 0.7659306836695347
27026: 0.7009318516068106
126202: 0.10803146281494522
159740: 0.000526722439989441
190860: 0.022174611996888416
113048: 0.35338438060716726
29155: 0.1629842836353479
196274: 0.0017462135618293573
87192: 0.004152333214435533
108021: 0.41810307204299857
25377: 0.08143179709441029
8220: 0.0006634649155366212
78887: 0.012158234900965681
12511: 0.7399398756202222
186888: 0.007378474552044531
65315: 0.004171103617093085
24107: 0.02534881081814433
16984: 0.08933695117593743
15038: 0.3996567761935239
62082: 1.632930242231878e-06
115190: 0.019527564244090245
128653: 0.34800109934187484
146367: 0.1764183336683548
82961: 0.06237259179560084
43853: 0.1144894657259391
22383: 0.3162063124547272
187004: 0.024375414270252804
209640: 0.0048808748782290245
108361: 0.0001049556230303672
149791: 0.47538950912693423
2403: 0.7380346623228196
175728: 0.008199906745144148
175300: 0.08363154681301843
109310: 0.016457274444673264
36015: 0.16617027514123045
218395: 0.03793726668271802
176519: 0.7436387798198435
134378: 0.1939404645932155
139854: 0.07876133970724031
31875: 0.005506791955597112
89241: 0.4053783189461686
162638: 0.001302814452799339
205413: 0.8974051707568097
233: 0.2087061173577638
161965: 0.1659616131324233
214289: 0.45487984711703433
25820: 0.63346618329258
132103: 0.7903454683255404
24760: 0.008326601439229364
111689: 0.00012539867583261088
107735: 0.0703523661478126
5570: 0.006654325510718095
164364: 0.657237191015156
60290: 0.00025150813534866034
144706: 0.05179263676911461
207555: 0.00013549995725806174
114673: 0.03220820404115121
76825: 0.8499676152234159
89811: 0.003307656085748789
4372: 0.11369694220536888
52930: 0.0032949352027245027
209457: 0.001985291579121695
18492: 0.00273312716279861
118858: 0.12649545003542073
185520: 0.6132292163968032
3020: 0.03855617693187163
45088: 0.12771870790206208
166000: 0.5045792636674153
8643: 0.3392281133543964
171666: 0.006127809201956325
105033: 0.22824219410115465
216074: 0.22597761651540083
107629: 0.10169028229587962
159862: 0.041340933594814694
100917: 0.06619060319539471
94286: 0.00010753875226204856
45193: 0.7041016274117127
27595: 0.05929509680838452
83332: 0.00932573729182573
61892: 6.799854898981222e-05
70679: 0.6220696614578278
89640: 0.409583992642251
215140: 0.16945428140841187
192997: 0.27792681347954584
85790: 0.0004790613835607971
142742: 0.7632229515266541
197873: 2.244748628068595e-05
161313: 0.026617508597500034
151187: 0.5238286030273074
67155: 0.4886836126924412
77129: 0.37584612457164857
195652: 0.27595425235193294
137210: 0.0003352895818515833
69033: 0.5785847403053523
65141: 0.009633900073822588
96935: 0.021105969831641175
98601: 0.12891327800154528
88138: 0.6591662244859995
183695: 0.09439634453156032
62631: 0.16374852405981288
15130: 0.481997008522967
127476: 0.0004092282513645006
210861: 0.7441336375891479
72569: 0.1541008884459778
117774: 0.00019138949766572821
172962: 0.0018878932667165498
65326: 0.7761812869095437
209204: 0.0011141010379134286
177434: 0.26667239227299433
120309: 0.3752491346941266
70601: 0.43379669098038676
72143: 0.20854795255553427
95559: 0.131869067154315
163013: 0.3488220144042078
176988: 0.0010328444873320963
132594: 0.512952787306574
154707: 0.026394372377651187
57188: 0.4910933192831384
158303: 0.0001675917314991615
217331: 0.2888909873934778
212382: 0.5704265716008754
197612: 0.3118823390977923
101804: 0.47629898567804263
49546: 0.30721073006400035
195639: 0.0030995526872357737
49358: 0.32107054802788715
49163: 0.3000307683324932
87265: 0.005421927963620732
18943: 0.7685351789378497
56679: 0.002138718233450021
83296: 0.236471894086975
181944: 0.0021658574040257506
66960: 0.007805037095929279
82744: 0.7564129816283408
88126: 0.5307219462879331
190946: 0.18506663462721917
94733: 0.2158797318991219
201098: 0.47428119875257835
144614: 0.00492711949784852
65448: 0.36616426191147866
156112: 0.09620825336202099
123758: 0.8179850577520656
91948: 0.0018962016663491635
10037: 0.06279436138069627
129824: 0.24971224472180786
121328: 0.2706360312252639
4943: 0.10556969486917211
79967: 0.4908363516148597
186266: 0.12514560380395068
29554: 0.43227503691503344
153427: 0.5777719663902413
125413: 0.0007881495872368305
156782: 0.0009759571829952296
166247: 0.10055941107538047
166326: 0.5812275975000025
128300: 0.46420733597505404
14426: 0.0012034929645441395
165442: 0.12842288678444902
31654: 0.6011155637361977
1780: 0.18224937995546497
112347: 0.3372561539983039
188681: 0.0061190313935358676
75719: 0.833536992236458
3506: 0.29522361405276987
55259: 0.5091970006469637
37195: 0.007476570252047843
145109: 0.9255094258216403
140315: 0.04525966186775321
59338: 0.009748800440256389
133223: 0.3416732462038222
56496: 0.011686782803408846
96898: 0.04679013302256152
28353: 0.05136496729934947
180944: 0.9936684423591942
169346: 0.6618444788413572
94171: 0.3168777982207658
5182: 3.13900470567674e-05
108781: 0.000197327805477987
14195: 0.3514462072697313
12301: 0.00017158035882761102
170558: 0.14744546650353385
211881: 0.008153349802764609
173351: 0.0009092432911513518
204955: 0.13278873585792894
136827: 0.045143466112075537
149435: 0.6816078372168548
204551: 0.8455077120246816
124256: 0.2669679179776372
175926: 0.6354246058137349
159992: 0.13483546748102526
181866: 0.0019477004474950377
70598: 0.0026146645706542904
193751: 0.008164600916244602
29861: 0.835637000474048
165093: 0.09026877886844886
80488: 0.25773992761969566
129064: 0.021206404505527132
131621: 0.0002083914748389759
80963: 0.00019980968333135896
4946: 0.12476239674119682
121692: 0.00017190254880716793
68397: 0.00019961666557852687
215794: 0.002579686196888531
157845: 0.22533023906316174
78066: 0.04644499331505972
25058: 0.6550872610648213
104855: 5.7156108258765714e-05
91758: 0.1772879267987193
68421: 0.01990609779945629
28718: 0.3793162457865975
153776: 0.0003818601114744524
48203: 0.1845039977133318
151323: 0.5431973477813727
217892: 0.04053736097777716
85124: 0.22059845727808636
164504: 0.09965907925740325
166476: 0.32514498232089295
214308: 0.24006652800017036
210400: 0.9983923591207713
186388: 0.001631618104646293
157520: 6.088443825937303e-07
171871: 0.08723617052068988
95730: 0.21453457535126574
86955: 0.5282588676925926
59218: 0.2711088940559421
210183: 0.21016041668507768
47297: 0.01167133922441721
120787: 0.8026687675228459
144261: 0.18414093461510106
209867: 0.0005355746475750323
214697: 0.03731990641953331
72734: 0.008594072715791157
62430: 0.1082233425111454
180698: 0.10957861774640065
4026: 0.09023486939140923
36868: 0.052497339753884376
64099: 0.00196759507691624
192232: 0.004283328112219123
114795: 0.6434300537209339
39505: 0.0010549278780374038
149797: 0.5509390448049487
116747: 0.016258466900329845
48465: 0.6128610069076049
45429: 0.5370385757558225
145090: 0.01525677870396891
183973: 0.001271988797384438
42367: 9.459200532635492e-05
69126: 0.003664143889693605
75125: 0.2036262160326433
52775: 0.011280417796037057
205873: 0.005776261237055991
115644: 0.004996539140805112
190527: 0.006603225186012196
56553: 0.018801527083077474
168990: 0.04721624829088711
62225: 0.09591459303086936
153507: 0.0012334374758609101
186952: 0.78183159198651
184917: 0.5797139854546813
134946: 0.04906951530738812
141757: 0.13936524541330897
170749: 0.0006030177391629366
96676: 0.051398384596691216
127755: 0.622133165728691
194192: 0.46573853226417583
205758: 5.942148261439684e-06
44551: 0.44269737591074687
90056: 0.7230721373487441
155132: 0.6527774665881125
55232: 0.0017432615067773047
164740: 0.05090605300191697
62941: 0.00013736773049899395
37797: 0.053537581130321144
167549: 0.0002405819578137347
Finished: scm_256, ins, most_first, sthsthv2, r50l, perturb, #Step=128
Average: 0.22481364200988344
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_perturb_full_core8_test_summed.pt
Use 4 GPUs!
139242: 0.07479071675956561
208136: 0.0032484612903749266
77933: 0.8393935129655975
60678: 0.0009656913890863095
125118: 0.734088813507924
133738: 0.011541541367608765
104179: 0.0008803837864261865
141930: 0.4831988824442206
58849: 0.05336303581693613
9116: 0.004803970955202352
18518: 0.23788571284939053
208019: 0.0008791559922824987
59701: 0.33401258954817337
160867: 0.0052252416473916275
120824: 0.8181385928288014
19680: 0.43557441527170826
206826: 0.02480659232982685
79321: 0.00038889588293858357
89328: 0.16148612215818406
117570: 0.09526959597762685
170391: 0.0008118603334210661
70174: 0.47085000884228073
182726: 0.45271716971052633
215032: 0.2216745498296291
52914: 0.007806025996504956
130003: 0.0001593475035172132
62316: 0.5755653962401084
118582: 0.6351916553367797
75836: 3.7527777052348554e-05
31938: 0.2719351572393922
13332: 0.2919716818394401
25472: 0.1365560968560888
87638: 0.00032079390941987945
148093: 0.8701941641201987
201342: 0.0001579223080429728
113500: 0.5544636754728405
121337: 0.6797651049817243
199113: 0.628695739021465
67174: 0.47900748567664986
63822: 4.5354449097562144e-05
88299: 0.0010260742399683664
47054: 0.00019880377662229165
113521: 0.85670489586571
61572: 0.002028917201789965
49072: 0.006606703690903548
185945: 0.1425962419428983
186837: 0.5657781412262014
12229: 0.00012154923453167044
2417: 0.2607246665461318
23262: 0.00024672962055487246
89019: 0.6692904223596088
87604: 0.6842383126636378
32140: 0.3974182291128159
34102: 0.03434063389906648
12384: 0.0006611584391746822
43126: 0.26764177712499215
99563: 0.5402637309302918
209593: 0.9268955055312975
131967: 0.00010334645690734945
60661: 0.006158786921300674
108981: 0.2608900907278837
23892: 0.010873254742566382
216042: 0.4595556775982974
131932: 0.0028008282592839606
33321: 0.024496866640667747
123713: 0.11852360793244543
106189: 0.613872408601109
161541: 0.7236578461850324
41066: 0.011173623971536983
143962: 0.10252563023794892
211702: 0.199792531969762
69496: 0.027206970268565556
120137: 0.4661615822874339
146838: 0.7526324660971673
139484: 0.0019635940124016495
80618: 0.36263570326235595
