Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_g_full_test.pt
89328: 0.045515339222564705
117570: 0.0001834461935890097
170391: 0.0002380185803545487
70174: 0.6257237673967393
182726: 0.3625702108825539
215032: 0.5839664521333248
52914: 0.00021458859362513683
130003: 0.009488065509662422
62316: 0.4651167079714469
118582: 0.7075195075859252
75836: 0.022681018482429538
31938: 0.29238497442002576
13332: 0.5019019527497032
25472: 0.028697256479950112
87638: 5.1696884408446164e-05
148093: 0.9620707901349081
201342: 0.0071868858412730986
113500: 0.5560611991621105
121337: 0.6150144931996503
199113: 0.5969752199556081
67174: 0.5516078503617085
63822: 1.1405034596595476e-05
88299: 0.010608586087807126
47054: 0.00011447496221261844
113521: 0.9107919982788875
61572: 0.0002233967453892649
49072: 0.015833979073630933
185945: 0.4186917514720121
186837: 0.4103915741104177
12229: 0.0003067319309728589
2417: 0.24858162088229818
23262: 0.0003145659054251543
89019: 0.6940389861260883
87604: 0.8576577286144129
32140: 0.03275143189210894
34102: 0.03306082531819109
12384: 0.00017760040616375986
43126: 0.39828052553235604
99563: 0.4847265369166962
209593: 0.9347565833167895
131967: 0.00028487160221546404
60661: 0.0033371584513268715
108981: 0.14781833615310802
23892: 0.010702387783769404
216042: 0.32506697577792387
131932: 0.0013068513421661265
33321: 0.01728351811788542
123713: 0.15714185961377325
106189: 0.6067092416012921
161541: 0.8705196377957501
41066: 0.015204221367731918
143962: 0.27026739084948304
211702: 0.33112257504723086
69496: 0.04296123039134159
120137: 0.44122442942488505
146838: 0.1464685173228295
139484: 0.011641884936459014
80618: 0.21630369263556304
171217: 0.05168437868357145
194058: 0.0002849606568538776
89503: 0.12280703127996759
28135: 0.0038914381747621185
17011: 9.35186918606945e-05
216098: 0.024844322247638218
10928: 0.008199982246416937
200339: 0.22697745601655905
166206: 0.00012175933058565513
33257: 0.4462825969235382
133827: 0.6397736631710532
142266: 0.28912957608820067
149237: 0.5178959566542289
172312: 0.6891579058402154
133644: 0.13500646008153133
104742: 0.011230740236754855
40297: 0.00024578238406469666
200020: 0.4994621973715039
100087: 0.31295284059869033
43819: 0.02166029929715141
77468: 0.0010640343431999044
13147: 0.05377021640443047
88931: 0.0083085837046033
152557: 0.007651749759867599
32811: 0.4314301838268719
19952: 0.0004598476619735725
173875: 0.6253411225043237
60672: 0.03454399086495563
53345: 0.10025076703431068
75123: 0.76337171261282
64506: 0.004544856044670115
190624: 0.770785045664752
76109: 0.0009838925452569924
52261: 5.3907454694489265e-05
179142: 0.0005896193398200467
184118: 0.7689793723543517
4820: 0.7604070861266337
111036: 0.3585786964508953
106612: 0.4764193793573416
174184: 0.8204791543210187
24705: 0.4836977351054692
6036: 0.005437102007160272
144159: 0.5196479816363535
135962: 0.7977053095501784
22001: 0.4164244845453595
182789: 0.25836554996678596
8542: 0.01109564580838196
120231: 0.0020414480517310374
120106: 0.492932779612147
150146: 0.07599824754472145
35052: 0.01738140886981654
215270: 0.5656225907094328
210804: 0.7786968115405901
114154: 0.08375068263646909
144885: 0.28391784559150923
26495: 0.004776056387315819
12679: 0.5460934081592517
136579: 0.6377903171485552
166038: 0.3859811981344857
120224: 0.0019195614602960376
117478: 0.8413723995401083
2645: 0.4383574715580108
102701: 0.46069707098224744
65522: 0.07573265413022462
104759: 0.039768837316405625
185472: 0.14121496666232114
52343: 0.5157633659810695
63061: 0.0015530770786824633
69266: 0.009118514599929538
15065: 0.009186455258486603
164385: 0.11796737919771516
214198: 0.1905870556905268
141825: 0.014735485490881217
79237: 0.3418441534788347
98360: 0.09269868964704905
190983: 0.11962154634000302
215561: 0.00819530072402161
112088: 0.00013193954606907643
185634: 0.5523914105668215
105526: 0.24385974100494326
142963: 0.0010792849419658523
99639: 0.011741339196104622
170439: 0.0010612550483148908
104561: 0.190298328088512
36308: 0.010817786430852794
205405: 0.10012616147212869
46363: 2.19587169496549e-05
25859: 0.7855843930879018
136695: 0.012332122768313969
106474: 0.7133598329635599
67433: 0.7256318825241124
40719: 0.7802375554015271
133807: 0.12382846034386041
72232: 0.3717589057152353
199158: 0.0032491922787621086
18154: 0.00038524672819661987
139430: 0.06328068901809691
12055: 0.5715631409252637
150588: 0.1462613169899214
166796: 0.005542789650320401
16836: 0.29815780201349784
91959: 5.539991522768338e-06
74732: 0.0024136191469601442
92505: 1.2121537531967208e-05
85694: 0.263667935708952
42068: 0.4602054030542604
74665: 0.7963553664410749
138967: 0.03028216932744421
215853: 0.14303080734703144
174854: 0.0010401923973298033
125224: 0.4075852660405932
79045: 0.02219774096620597
91210: 0.03878800777218125
145719: 1.2044523792494087e-05
146631: 0.11938890850180749
63163: 0.0008368455193343838
202581: 0.42522806960476633
33079: 0.07585746110999025
162835: 0.6047695295407749
45213: 0.0025997606696425007
893: 0.0002872861183630393
101217: 0.0038137833069127325
68709: 9.68069663341716e-06
160220: 0.2938499358856461
193490: 0.1161580645825962
206028: 6.668977844596631e-05
171527: 0.41292786471921517
95431: 0.0020436091848080595
95949: 0.0015094892174252195
220461: 0.19841767448431633
200057: 0.32481510798532587
97085: 0.31523754812353133
47610: 0.31286564862210753
181793: 0.14775488372770873
123709: 0.3707733664309854
73565: 0.03966059547858301
151270: 0.3094465352990028
129592: 0.1214593667037503
128494: 0.3704793324136517
145958: 0.0011759948904881412
164659: 0.0006092651613869293
198342: 0.00537918963156514
24023: 0.007753706782185815
5532: 0.025269471399019777
191418: 0.0005503569510701134
207874: 0.019553599567156965
190482: 0.515325313288713
47613: 1.7426248294170887e-05
142506: 0.0001418532238498249
111318: 0.19710770026338573
114264: 0.0005431582280337466
192597: 0.5557998998710676
78062: 0.0010051680697671372
132708: 0.2871699846570692
112723: 0.04667912956182363
206077: 0.21613801461442136
214021: 0.16713567792703865
67692: 0.019944623960045205
176333: 0.46047239999023337
9373: 0.8048586777400137
128081: 0.20420752055735678
8444: 8.243798554063986e-05
160198: 0.3461412558786483
33525: 0.4688092182766823
187807: 0.6272377239053402
24441: 0.23332396487344484
198481: 0.9878256043884903
98916: 0.010873581304872815
114265: 0.6039877705419886
10768: 9.927109361193565e-05
174741: 4.785952272712279e-06
115530: 0.5028876151334671
172284: 0.5338052508557477
162876: 0.05853183236480941
8445: 0.011003042007978081
110043: 0.008379059376878217
1694: 0.24812845736186517
54977: 0.0007480102316752557
178202: 0.0006426020955355716
95108: 0.7020389357489876
212969: 0.5837571899221278
135196: 0.30633580232414914
141975: 0.07663230563670709
17202: 0.0001644108928262611
148848: 1.4186553753819942e-05
2060: 0.3036663062311753
188919: 0.17473061443888582
22357: 0.24914762902082865
64089: 0.2200994147089503
68883: 0.26759935333275564
179063: 0.07133286950306683
214793: 0.6767339703763166
631: 0.441354077142033
131466: 0.7704579967539757
185267: 0.00427840692054815
67512: 0.00482284464874283
64031: 0.09455111262397829
101323: 0.33088475248055005
139224: 0.4656297306939905
206775: 0.055137176034122604
55758: 0.45789436984816556
178806: 0.3719241168571017
38951: 0.021791837243881673
111220: 0.4467565749908128
47357: 2.7040573663761336e-05
139250: 0.16060446026438416
177197: 0.0004037599246657919
175664: 0.263699217784119
33679: 0.34622961436980404
6357: 0.0004888901895299114
205364: 0.7730056044781842
199597: 0.5996636516749121
195930: 0.10020634084827318
27300: 0.0028606090459289413
13187: 0.27244084372040334
111324: 0.6842349621848139
128292: 0.00018638268493909038
171019: 0.0004232722810225964
41263: 5.4199671594368226e-05
116055: 0.0014771596991920433
185504: 0.01816637715046454
204813: 2.4434784705817947e-05
113076: 0.5192503015979881
108618: 0.003907167193542449
33231: 0.6548687365279875
214974: 0.6806102973785428
110371: 0.053571494079557525
118694: 0.6723776461965887
4949: 0.7310129716907564
148805: 0.0007151542313070525
86201: 0.8135243114084005
16369: 0.4391168962606571
85207: 0.13079250549610366
59063: 0.07151417425812667
108589: 0.7110535190384386
140464: 8.990133468955719e-05
63757: 0.002496094851602848
126522: 0.20207694828510725
103941: 0.0009329121478914466
202780: 1.4022988121670243e-05
42455: 0.04994646157613013
11747: 0.3739510101414222
130929: 0.36344403673781434
94196: 0.039219854351869365
62715: 7.2740605098204464e-06
151963: 0.14173514549740718
47092: 0.002052781293130579
188772: 0.0006016695681157896
143509: 0.005206440091107822
142966: 0.4337702835402011
196208: 0.006587878908295125
32036: 0.544961017508796
83546: 0.36240433930227145
163062: 0.6041311244634702
102714: 0.008863501353861408
209669: 0.2534640594539954
3160: 0.9986462933011353
219137: 0.04329910342582011
192999: 0.005232672625087559
189956: 0.8405783366555798
214386: 0.00031861277219741166
181779: 0.8919535276616254
80543: 0.000179000263600404
142613: 0.03110385142732852
16243: 0.009850737793243525
158456: 0.00010648833163928728
39615: 0.6545263787244711
143141: 0.7995358897746883
76070: 0.27015346929440265
55254: 0.2190932406444004
213844: 0.11836759317884571
15422: 0.9418395843822509
108505: 0.2999202845632525
150230: 0.07702576796145877
51847: 0.12739314409204194
37985: 0.051381188498750174
65595: 0.7199111380593184
1027: 0.0011804777903763122
5880: 0.025375271647974262
142521: 0.1055395546483382
146053: 0.10753140636929714
193859: 0.10025301275368292
39506: 0.23415127199152475
1425: 0.26124423576374056
116233: 0.30779243756525837
89783: 0.013900221153465786
166887: 0.820447153654807
152367: 0.7434114202765159
163353: 0.20694241079776798
207003: 0.5295165936406647
5690: 0.813064230274442
27809: 0.5904198819482644
6010: 0.08331407685204795
108987: 0.5334912225736153
135839: 0.768498949077657
8318: 0.0025216821506077736
31255: 0.8728917834485211
78843: 0.1920371488822414
205927: 0.40214319662078335
180173: 0.5369078589292033
156041: 0.7761332997029058
110857: 0.00127295296622695
219973: 0.00023058956627419747
5903: 0.0051279508841427235
189608: 0.26808110566819077
92150: 0.040627283476098786
39793: 0.028105822196234698
172789: 0.27511878401589873
89166: 0.3134562451300553
114672: 0.22699597623006984
26625: 0.07620867612755294
102091: 0.3974757664328932
103776: 0.4811399033107794
134471: 0.6494704781939618
110477: 0.0021666058153880785
151631: 0.0004511045593602603
127957: 0.17891653617288483
190947: 0.6602207312038618
148396: 0.01130456484313555
26002: 0.8321684000218549
198536: 0.0008603042679071748
53648: 0.00032731469529523327
184038: 0.002196630038313163
173361: 0.006496329853227678
63680: 0.08620976853458018
32897: 0.22724426512084314
22286: 0.016297335058609974
91162: 2.550300917125714e-05
70771: 0.01855110878134135
191175: 1.6293264835098853e-06
54357: 0.8619574144905924
101585: 0.5530340311959563
202198: 0.19536987733914568
48204: 0.003402159843478858
135321: 0.0681276944477962
25192: 0.010151351444477541
178515: 0.00020679882835142327
132074: 0.99356819386594
76426: 0.006598410425182277
136491: 0.6701957675686572
170213: 0.0006301150753529328
166599: 0.04017100185894951
127611: 0.04610316823573157
206857: 0.996880407910794
192169: 0.16809434230870388
200689: 0.03944792355351012
152453: 0.0007099655558171769
100646: 0.7157349469284046
63548: 5.5234134296033854e-06
119171: 0.0003872653210952315
101335: 0.23979595416656516
101885: 0.1312972516550932
123574: 0.00047592728758757974
120180: 0.10795669505582595
54100: 0.00496175371383295
109978: 7.084075278466134e-06
17491: 0.5673774482818582
113132: 0.020881433367144098
46296: 0.18244005624014203
26004: 0.3439169855696491
161551: 0.0020912977285707512
92938: 0.0011966118019186567
64934: 0.14658822888793924
21639: 0.08471507060293249
78475: 0.3719167210799128
108951: 0.11673579359762698
119055: 0.26797360452012287
44412: 0.7049167444908324
202336: 3.3234620989558428e-06
48861: 0.0006712293712096695
169306: 0.0003228142046692306
64726: 0.5880770195452047
165103: 0.657381538765252
65914: 0.018461507095411278
86235: 0.04310333705488034
114147: 0.016070710212190864
184963: 3.927025807442079e-05
81572: 0.6277106498977619
98700: 0.4399652485679386
26724: 0.00012984449286257416
2137: 0.012464633132878156
35908: 0.3615476624581788
45726: 0.032402765612389306
151326: 0.7383558566216379
67800: 0.527368247246784
113305: 0.5536925442461254
15941: 0.22902062907603415
115924: 0.277980455890253
3003: 0.03491876326309129
131120: 1.6363586104878314e-05
139497: 0.5524289015738759
167308: 0.46863697454416486
210275: 0.7403585240346573
20943: 0.3007363247752952
135982: 0.3249728334044448
11360: 0.29575549363977327
216434: 0.6110586618447087
57704: 0.0023135585168714834
98035: 0.00039319104409729633
149505: 0.0014715553869995013
112080: 0.15840958933721794
75918: 0.19814525957479676
156566: 0.0410015347950381
208322: 0.1311543847016058
157810: 0.6487485499960712
198617: 0.22987129856649557
109239: 0.00032981289389188984
135785: 0.054494570656442254
387: 0.27732742893885387
205794: 0.09505763013853397
114030: 0.1474819866360182
36585: 0.45031260745599866
198804: 0.4401124317187728
161450: 0.28445901543916496
4270: 0.4704327694777817
54595: 0.5006312820552408
87900: 0.001294660161079264
213902: 0.002159145372278487
208891: 0.0021536638320213963
214847: 0.32967022738100726
126013: 0.22296261074370705
19766: 0.00037569106027356136
211776: 0.2939405957660197
215515: 0.6362206391037706
136901: 0.2578940468045213
131012: 0.029421326251203084
21979: 0.0004244764992051061
43636: 0.003170939557714192
168639: 0.03735695259416527
147947: 0.0014191421359690537
64823: 0.5478228288690872
102853: 0.032117922333135596
64910: 0.47365670114186287
71433: 0.00556705416336134
84145: 0.504719911808733
174205: 0.7002052682360045
122269: 0.002842390415522117
181337: 0.00011701016687176713
122018: 0.5998545306033702
130900: 0.29339325416842466
174056: 0.24055411796461357
14314: 0.6509842620286452
161938: 0.04908715467688474
157723: 0.03166493307598017
79521: 0.8722334004846743
76782: 0.0008481949402470157
28803: 0.0012221495401957272
107092: 0.0001016593096210272
115694: 0.7299386178780765
102120: 0.07037892990606309
9668: 0.09354218586351642
28005: 0.36355405967333354
2970: 5.4234267396480185e-05
206935: 0.006563124174761015
69952: 0.6310876861623971
160396: 0.47078373710996857
80240: 0.003963352586354052
9254: 0.022520827795032478
156862: 1.4393929470668532e-05
126799: 0.0016067520866021034
98251: 0.6447722761799923
90413: 0.13843317185415938
127410: 0.002221161737199759
32472: 0.0010141137988952664
93316: 0.014323601108837458
31139: 0.6005545034217167
34688: 0.06658835938631377
182466: 0.5161639051034959
206480: 0.0006667492827748672
109488: 0.0001784709637595583
206039: 0.018733047195275104
154208: 0.0011708157863368207
136037: 0.17272959366871796
42148: 0.1881539478376837
107976: 0.0030753486161505528
19088: 0.00011710305886980521
56440: 0.02292197713372701
62609: 0.10407712344913911
88011: 0.026254257039227014
8233: 0.7558477147626209
145547: 0.13142699832216964
131243: 0.7470932888240895
213998: 0.003015145784846879
209962: 0.5505953817075195
70366: 0.27215303778224875
216476: 0.015420515609180896
621: 0.7945740148934419
3043: 0.63297797548472
90590: 0.1243149450865306
216515: 0.029028322867816314
81964: 0.8880459484314808
154473: 0.011296223570187919
209868: 0.11384070258645806
161387: 0.7560540550332462
15069: 6.725685692465788e-05
30116: 0.6844188343677615
61086: 0.005500829129390539
74711: 0.3031418245659552
197927: 0.21430496880225292
82480: 0.781088392244607
175539: 0.00098339350876131
190654: 0.2685219410896703
46199: 0.9489043436478823
104293: 0.05149575760649583
15037: 0.006223873770541177
40642: 0.01810757725587564
219692: 0.08989023153204911
133571: 7.913684348936911e-07
72239: 0.038060888247489294
15646: 0.0005185870761761913
138354: 8.482973169368635e-06
183275: 0.1098480265645776
184282: 0.2359543908093542
102318: 0.007098689674055834
44822: 0.7003557239182205
21912: 0.04107935644726812
194603: 0.8884546638102464
113764: 0.27082350924781584
79414: 0.00904403880923077
211101: 0.3693648847482909
156528: 0.506257541942162
193535: 0.34988266098396215
13823: 0.0825570196643568
68496: 0.017313200151193087
25701: 0.0012643516673378485
80510: 0.0002057115036670316
37956: 5.140789593714029e-05
192357: 0.06333440853970018
32312: 0.012294236924592292
73312: 0.42517985342442444
133366: 0.43320966186001897
94262: 6.142394211139379e-05
169820: 0.008330360112125845
118021: 0.1522389365783452
82433: 0.008676070079388865
30636: 0.0006715420597018518
33816: 2.678099564258629e-06
14747: 0.3494321727348282
96214: 0.0068599317864599385
133202: 0.010622372484593995
172967: 0.02804839361501177
133777: 0.0014658083832894686
144230: 0.8028179048662267
219091: 0.25168523152057
65987: 0.16014509703115853
139431: 0.38461768706963895
105671: 0.0777953935356478
73115: 0.4455926957369627
56568: 0.47096137572714625
154513: 1.8245787376985175e-05
22348: 0.0021317590340643733
220644: 0.3365696322403165
14898: 0.8077766312430131
137786: 0.005750030507739479
195811: 0.05552283448946582
77709: 0.008111910697715885
16429: 0.805984100807996
109224: 0.3149759980198926
153031: 0.11184585923911072
74717: 0.00022822695593849307
46326: 0.009086804958875594
10108: 0.005328423694033191
103665: 0.4507798947223307
113093: 0.7660068541299552
214483: 0.00011706695155255797
179463: 0.021543166012769177
115323: 0.9634240241700116
218178: 0.6148760439806882
144486: 0.8696488628608439
114099: 0.7588105929457925
211484: 0.01521645980951547
117770: 0.9566186093704108
219866: 0.2055967790229036
136583: 0.044156452938153734
91152: 0.5330869292353544
72127: 0.17638115876360771
87330: 0.00010561853873036764
163401: 3.319477860302955e-05
129246: 0.3262937423717176
70330: 0.7521851061987209
99362: 0.06972273591131284
201763: 0.47619039663852736
180544: 0.5096825997754877
174303: 0.3809246489686302
23234: 0.3200880671795403
154348: 0.2619944646835575
169687: 0.008601546290561868
21859: 0.34333086944904956
124127: 0.0027177029136032926
104101: 0.0033169963524637414
69096: 0.4695966823015274
23209: 0.3781941296324476
175751: 0.3016091856118237
67666: 0.05634871187764823
34480: 0.00044582792646796765
18022: 0.2275902572231817
34190: 0.12979450970420814
197983: 0.26899865880278107
83014: 0.0006061880806607078
217361: 0.2559579246155863
63033: 0.0031311708134166283
217275: 0.5101733462922073
94488: 0.027751144700056685
138482: 0.18695871122616411
151981: 0.0005343474035110762
50271: 0.4504831620163335
154023: 0.06608178559614936
15156: 0.027529918106137363
4441: 0.0005101084075858631
62548: 0.004716688094788424
11164: 0.08158253619694733
107584: 0.06717557762631543
71742: 0.001998879004031673
442: 0.5922471490453245
182807: 0.001507152280828733
180728: 0.0010327465850662465
7168: 0.10270179788582467
121865: 0.09949410166167905
153700: 0.621394109068433
203910: 0.09379334310808762
93623: 0.0008169904387376192
30725: 0.0843204323734188
18846: 0.03268457324169827
5207: 0.3451085487904493
19993: 0.3353557288061779
83822: 0.02530353553713427
26164: 4.132507251955464e-05
154372: 0.06437281471463596
56648: 0.012655017189192472
45340: 0.5639132486248855
115880: 0.6133960616718923
145254: 0.008192916522306248
22759: 0.08401819125735877
190342: 0.9835326415486634
85534: 0.01733730442492032
127667: 0.07036457892283786
195911: 0.6277303102207796
190267: 0.06343597116299435
202258: 0.5467180774956493
76365: 0.45235843723662583
55373: 1.0146737995792021e-06
55733: 0.5307588892803526
37952: 0.17053035508481124
99490: 0.0013077351503661128
207898: 0.001330551714968209
189156: 0.5205516815881492
158643: 0.06302882913998481
33400: 0.035319436254343195
110861: 0.8920754757688645
168741: 0.00990538950345865
137162: 0.7348326755137119
27026: 0.5231376335434561
126202: 0.019787637453812595
159740: 0.000751868973910802
190860: 0.0010828905105881859
113048: 0.3269340446277056
29155: 0.2819587755891977
196274: 0.001128757405068903
87192: 0.004456080346856073
108021: 0.4282256692605584
25377: 0.135672850854462
8220: 0.0005131418267901033
78887: 0.037199650257065286
12511: 0.0927175951179029
186888: 0.005978802427509686
65315: 0.05185612096070361
24107: 0.055333916436978825
16984: 0.2983601660525892
15038: 0.2837028539217954
62082: 7.634667223838099e-07
115190: 0.007609346834688113
128653: 0.04211690198755812
146367: 0.21465627791369324
82961: 0.027898371668733546
43853: 0.01034660707912904
22383: 0.3792977693448334
187004: 0.012191322426588158
209640: 0.018860417878688696
108361: 0.00017221607406314732
149791: 0.7491636561606256
2403: 0.7976179090307358
175728: 0.002740065171533246
175300: 0.33999776990986597
109310: 0.003935042191568816
36015: 0.4715125470652493
218395: 0.0007556673842259443
176519: 0.7961299082645151
134378: 0.10411721859101825
139854: 0.16470190189586564
31875: 0.009363344254709194
89241: 0.07036892286996618
162638: 0.00012556483096659576
205413: 0.8060010903658795
233: 0.2112196601291032
161965: 0.31671154983229055
214289: 0.15706769818839206
25820: 0.6497935644266132
132103: 0.9988233230542392
24760: 0.2810902951444305
111689: 1.4266739695512065e-05
107735: 0.08128461050825952
5570: 0.21498977915511297
164364: 0.8915772626933176
60290: 0.0008670090385713702
144706: 0.10594419788032639
207555: 4.445155588508887e-05
114673: 0.0008657296466733078
76825: 0.6944421692853056
89811: 0.007415123683099267
4372: 0.10827329205983818
52930: 0.014276107060290144
209457: 0.0014777222893554431
18492: 0.023254393083050218
118858: 0.08842214872011311
185520: 0.6848738802075331
3020: 0.010301060737385015
45088: 0.062137989682781836
166000: 0.2917146858971822
8643: 0.4915006358038898
171666: 0.0039005878191744614
105033: 0.4871846640556453
216074: 0.4766454269554643
107629: 0.17914909608238627
159862: 0.061802358780018246
100917: 0.034471116034950455
94286: 4.12222094514636e-07
45193: 0.3584906511925354
27595: 0.3355725197133528
83332: 0.05971605719055029
61892: 6.667845343095127e-07
70679: 0.7065968559577973
89640: 0.49547318307766053
215140: 0.005592445101661098
192997: 0.3903625715934069
85790: 0.006810432410605749
142742: 0.7671444007110718
197873: 5.053544025936975e-05
161313: 0.15906976371241302
151187: 0.33245513558193385
67155: 0.9876439884782688
77129: 0.5352357396305475
195652: 0.0761113746659092
137210: 0.0012406284603621032
69033: 0.5619598723892452
65141: 0.05182682763552293
96935: 0.043380944565232255
98601: 0.21555083455443225
88138: 0.21483517456687107
183695: 0.11276850025751628
62631: 0.3471070741315292
15130: 0.5445646895971095
127476: 0.0007438509099208278
210861: 0.7760332090079101
72569: 0.04529927767813646
117774: 6.161934481285769e-05
172962: 0.00022881558721097803
65326: 0.6487105551743142
209204: 0.009010814717569815
177434: 0.31578718581204157
120309: 0.516004847680119
70601: 0.6147270372309208
72143: 0.21084891536128225
95559: 0.2925947501281767
163013: 0.5772722531088892
176988: 0.0006380324589426722
132594: 0.7916434830692083
154707: 0.006551706735151264
57188: 0.3988214846712457
158303: 0.00032226243775079766
217331: 0.1823813614817651
212382: 0.2999092521600337
197612: 0.5059028488176409
101804: 0.9913217403472321
49546: 0.43298141812094615
195639: 0.014047239307292403
49358: 0.005900718618317646
49163: 0.23405569833279838
87265: 0.011693183166212151
18943: 0.8937530935191486
56679: 0.00012003734283538847
83296: 0.2089123156682433
181944: 0.0003002208466851286
66960: 0.009236796542788639
82744: 0.7381553636779014
88126: 0.7015315728672178
190946: 0.4629279317578039
94733: 0.1169311041887795
201098: 0.41193229652708396
144614: 0.003933629744393596
65448: 0.550245011661616
156112: 0.04419171200021221
123758: 0.7387869953321743
91948: 0.0019791840211465864
10037: 0.0061740922982096436
129824: 0.058453203293241884
121328: 0.25728012044721826
4943: 0.11067509346450521
79967: 0.45346605728235545
186266: 0.05224258908446444
29554: 0.2852106491167241
153427: 0.3581723021789681
125413: 0.0019979097884004204
156782: 0.000578261081422865
166247: 0.11362947287824454
166326: 0.600724753643191
128300: 0.5704724934362204
14426: 0.004830126865693174
165442: 0.2044008082703499
31654: 0.6904569657900307
1780: 0.48458227296941914
112347: 0.24690796988956976
188681: 0.02649901335091187
75719: 0.8923087217057574
3506: 0.2209442163267109
55259: 0.8547167817596346
37195: 0.0029850547944176853
145109: 0.7042391030219577
140315: 0.0054394811275457755
59338: 0.021802708289150985
133223: 0.2955794246782485
56496: 0.0008038203665279298
96898: 0.0992138001852183
28353: 8.686290490800275e-05
180944: 0.9997037702705711
169346: 0.47029261469417094
94171: 0.23565778233732004
5182: 6.207814053915683e-06
108781: 4.068631879505791e-05
14195: 0.08420430462032868
12301: 0.0191247059916613
170558: 0.1255841368288131
211881: 0.006906780590238526
173351: 0.016521967470087683
204955: 0.07915037446352358
136827: 0.11443494972294399
149435: 0.52148735000372
204551: 0.30424603905104874
124256: 0.06991143822557344
175926: 0.12230768730949679
159992: 0.1642705805534206
181866: 0.00018009688341891206
70598: 0.007244697730282801
193751: 0.014668429717459297
29861: 0.6419189247217897
165093: 0.08344009078336967
80488: 0.3270561061799526
129064: 0.002047175266078227
131621: 0.00015279090595399225
80963: 0.0005502627592841869
4946: 0.008449289429471207
121692: 2.1203023841565027e-05
68397: 0.0003276103497241488
215794: 0.005379429983342732
157845: 0.3911813105400981
78066: 0.004194083938170251
25058: 0.265219180448824
104855: 0.0004409666995606465
91758: 0.2116826827582301
68421: 0.0081186003609659
28718: 0.6125171236914895
153776: 0.000506904544408826
48203: 0.08116234377026998
151323: 0.5929201384994514
217892: 0.045095465999492323
85124: 0.013266770066096
164504: 0.1764063178934201
166476: 0.5046952128239752
214308: 0.37214758960180916
210400: 0.9956324256490916
186388: 0.002305335690969912
157520: 1.332032667668556e-07
171871: 0.030362292056587137
95730: 0.6649604535184181
86955: 0.8205242232795982
59218: 0.21058404297218658
210183: 0.28445265921208573
47297: 0.0011251179430153968
120787: 0.8603949123134953
144261: 0.036290663300718506
209867: 0.011552558884933006
214697: 0.26305615193249565
72734: 0.0007017902107371299
62430: 0.08201981446453743
180698: 0.6828894548960207
4026: 0.12374716368385918
36868: 0.07099254181839854
64099: 0.0017111016221171838
192232: 0.0005488601536533217
114795: 0.6967684621910877
39505: 0.0017875572051408994
149797: 0.6953484629110278
116747: 0.14113841383252645
48465: 0.675035386733197
45429: 0.7546056023709653
145090: 0.011219350988011745
183973: 0.0007202900097809106
42367: 0.0008423305860114638
69126: 0.0001313744838284947
75125: 0.016775996067662224
52775: 0.020991386268100598
205873: 0.0008217561655463612
115644: 0.0010400312493885622
190527: 0.02724212040706675
56553: 0.24704596957580094
168990: 0.033302542345872155
62225: 0.11540921597665488
153507: 0.0005039284868360028
186952: 0.9266341623295276
184917: 0.9725669474717407
134946: 0.12460806487961751
141757: 0.18971412332010829
170749: 0.00014844860558227424
96676: 0.08510833534179696
127755: 0.7245571912642745
194192: 0.6875687810968785
205758: 0.0001907008837473967
44551: 0.8370597063474534
90056: 0.700265194885823
155132: 0.8795107935000388
55232: 0.00012010366568206948
164740: 0.14515169542554673
62941: 6.51453174071983e-07
37797: 0.29669580982571375
167549: 0.0002331734031479904
Finished: scm_256, ins, most_first, sthsthv2, r50l, ig, #Step=128
Average: 0.24083919284011035
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r50l_sg_full_test.pt
Use 4 GPUs!
139242: 0.0799506536048682
208136: 0.005101831863746575
77933: 0.8068436548723358
60678: 0.0015676449248926971
125118: 0.6330156676415299
133738: 0.007982812523681382
104179: 0.0001014096288427524
141930: 0.7205862415865241
58849: 0.1155816795418545
9116: 1.672988832357447e-05
18518: 0.2951062910430551
208019: 0.004659355381721575
59701: 0.765619746540132
160867: 0.0006653659486314757
120824: 0.6931777530804188
19680: 0.2968132525138347
206826: 0.023804029166188734
79321: 0.0007647068644338895
89328: 0.6509285153418922
117570: 0.042719507363401465
170391: 0.0016169826455794123
70174: 0.5516731620996507
182726: 0.1951852436746453
215032: 0.27431844497886004
52914: 0.0015070213393109377
130003: 0.0012791485214386311
62316: 0.7250149235037497
118582: 0.6719980003227416
75836: 0.00029558982281163715
31938: 0.8054833633303193
13332: 0.2602487189831474
25472: 0.03622070748040215
87638: 0.0001866618927368821
148093: 0.9281992586483969
201342: 0.031267720192753104
113500: 0.5332720188833324
121337: 0.6391363141263166
199113: 0.3006088859941213
67174: 0.409226092863921
63822: 6.619982755559639e-05
88299: 0.014098482742889829
47054: 3.717972871708497e-05
113521: 0.8526994637368037
61572: 0.005408403703006853
49072: 0.0615116037164799
185945: 0.06053626250411656
186837: 0.2366395046371511
12229: 4.0219962752274796e-05
2417: 0.171152669022824
23262: 0.0008917685833847305
89019: 0.7442323555146686
87604: 0.8576458672901026
32140: 0.4977788610555649
34102: 0.026018368899915253
12384: 4.321754356605592e-05
43126: 0.23897207709848
99563: 0.6564153022040955
209593: 0.929853982074724
131967: 7.531604847743623e-05
60661: 0.003344934761994267
108981: 0.4521128478289427
23892: 0.01890555990869168
