Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_perturb_full_test_summed.pt
61572: 0.3595614277073764
49072: 0.4663032222088077
185945: 0.013292311023178627
186837: 0.09038399457824653
12229: 0.0024034669913817197
2417: 0.3432481248619297
23262: 0.01874362512899097
89019: 0.9142648650340561
87604: 0.9040826682939951
32140: 0.1156699129496701
34102: 0.020299451865867013
12384: 0.01453306118855835
43126: 0.5927294966968475
99563: 0.8569453850395803
209593: 0.5598978954149061
131967: 0.001914025267069519
60661: 0.0015507012431044132
108981: 0.04143440141888277
23892: 0.012655913498747395
216042: 0.0894755941699259
131932: 0.0013427543090074323
33321: 0.26627339857986954
123713: 0.4643474744516425
106189: 0.4904431348059006
161541: 0.6878719219330378
41066: 0.06536541882087477
143962: 0.01220048921823036
211702: 0.6017002586013405
69496: 0.2304934551120823
120137: 0.48665543615243223
146838: 0.6046333379781572
139484: 0.022581808480026666
80618: 0.43575408862670884
171217: 0.08426916997996159
194058: 0.0026944631099468097
89503: 0.5524041193784797
28135: 0.00048349398917935105
17011: 0.016225130661041476
216098: 0.14453105036409397
10928: 0.3992498954048642
200339: 0.08991188709114795
166206: 0.013169569767342182
33257: 0.4044025163202605
133827: 0.6058735513142892
142266: 0.4463163561413239
149237: 0.48457544930352014
172312: 0.46209965105663287
133644: 0.017638149474805687
104742: 0.4270837892890995
40297: 0.024215353450017574
200020: 0.5904197648997069
100087: 0.37370047457261535
43819: 0.14030509385702317
77468: 0.0009729458341780628
13147: 0.11887111514079152
88931: 0.4005721528228605
152557: 0.112429705390241
32811: 0.44916171563272655
19952: 0.7388012473329582
173875: 0.5629536062479019
60672: 0.3254047398804687
53345: 0.0187024834449403
75123: 0.6454714175270055
64506: 0.218318599815575
190624: 0.5225581615086412
76109: 0.2709456215834507
52261: 0.10255339401919628
179142: 0.09419575650827028
184118: 0.9491949524272059
4820: 0.955387759302539
111036: 0.4594287732979865
106612: 0.20266866441306775
174184: 0.6475308534081705
24705: 0.5832377728493157
6036: 0.002607953394544893
144159: 0.6368023795548652
135962: 0.4815285268196021
22001: 0.8337979363132035
182789: 0.106166896312061
8542: 0.038789358717622235
120231: 0.1529850538190658
120106: 0.9219586409635667
150146: 0.26968010635027895
35052: 0.44402688757872966
215270: 0.2101462929858826
210804: 0.9651828501155251
114154: 0.4386671043248498
144885: 0.132351206477324
26495: 0.11731193229570636
12679: 0.6023291736601095
136579: 0.6982576340760716
166038: 0.7251079274665244
120224: 0.00862698777928017
117478: 0.43677692510027555
2645: 0.5521091835471452
102701: 0.5965104258102656
65522: 0.23100180252367863
104759: 0.025736700993547856
185472: 0.0502182770469517
52343: 0.22892766801669495
63061: 0.006919821504197898
69266: 0.016278963012155145
15065: 0.8220999101649795
164385: 0.4108352774201194
214198: 0.4659038958088786
141825: 0.05094886747247074
79237: 0.3603283366137475
98360: 0.015250986101818853
190983: 0.47978037367101933
215561: 0.17502563126799942
112088: 0.002292526176915999
185634: 0.2361197941354476
105526: 0.48359781787257816
142963: 0.005482993720960394
99639: 0.2845945033568569
170439: 0.004837971766392002
104561: 0.017505660238384735
36308: 0.29871464850293705
205405: 0.6615849247336882
46363: 0.0038611233030678704
25859: 0.7585406813195732
136695: 0.13174881583472597
106474: 0.4875122188914247
67433: 0.7834620480280137
40719: 0.9333143479198043
133807: 0.513318945235369
72232: 0.715128524987449
199158: 0.0016462136245536385
18154: 0.12857201372389682
139430: 0.15247275972069474
12055: 0.8487719464355905
150588: 0.658142825574032
166796: 0.02771101633516082
16836: 0.3662764453110867
91959: 0.1853742763308901
74732: 0.0010981557570630684
92505: 0.0015435278119717566
85694: 0.002526084368582815
42068: 0.737325817161036
74665: 0.37032821367938595
138967: 0.3719953542458825
215853: 0.20294999003817793
174854: 0.13044427770182665
125224: 0.829185065056663
79045: 0.025196365953888744
91210: 0.5985766380417772
145719: 0.21552968186915678
146631: 0.19372231689703767
63163: 0.008291866299657613
202581: 0.0665245083919217
33079: 0.17749791129608639
162835: 0.166787268826738
45213: 0.01034110274122213
893: 0.1804364383169741
101217: 0.0670822819120076
68709: 0.048086427797670694
160220: 0.7706632873050694
193490: 0.37731681395234773
206028: 0.019464550907287048
171527: 0.8069115999842325
95431: 0.01112595353697543
95949: 0.5498460374510614
220461: 0.2201683103430696
200057: 0.09307774805517965
97085: 0.07682524025585735
47610: 0.0035881231697203475
181793: 0.13290574360871688
123709: 0.014426685885609913
73565: 0.03450225004417007
151270: 0.20120973900338868
129592: 0.43486237343313405
128494: 0.9319173272706394
145958: 0.004987612541299313
164659: 0.04639727951689565
198342: 0.005773073193267919
24023: 0.032835554809935275
5532: 0.17539033128559822
191418: 0.02312033913204914
207874: 0.11584477222640999
190482: 0.3588534835871542
47613: 0.0007363536864772868
142506: 0.07521185722180235
111318: 0.45413003106114047
114264: 0.007385331919067539
192597: 0.19453031823650235
78062: 0.04890996791618818
132708: 0.15176028379937634
112723: 0.014597272907849401
206077: 0.2697707102415734
214021: 0.22905468880344415
67692: 0.004802955023478717
176333: 0.7501771827828634
9373: 0.3489628812967567
128081: 0.03471326682665676
8444: 0.03406328086202848
160198: 0.6274291711597471
33525: 0.7183719523691252
187807: 0.010504959896934452
24441: 0.09868247836311639
198481: 0.955328029114753
98916: 0.07808297382143792
114265: 0.8494978461894789
10768: 0.020583848070600652
174741: 0.00394968254113337
115530: 0.8257121270962671
172284: 0.09224213672314363
162876: 0.12199188977319864
8445: 0.3772749092186132
110043: 0.03914692992111668
1694: 0.743685266630564
54977: 0.12789143721965957
178202: 0.045233860560983885
95108: 0.8828064513400022
212969: 0.15066948849198525
135196: 0.2488964535677951
141975: 0.2221885094531899
17202: 0.0004309913069846516
148848: 0.04013061815385299
2060: 0.00039000711581138603
188919: 0.10979588006739505
22357: 0.23465951662001316
64089: 0.6383249586815509
68883: 0.14655888121342286
179063: 0.678167578051216
214793: 0.8296484585243888
631: 0.06065030369973101
131466: 0.675644984934479
185267: 0.11789956552092917
67512: 0.09255832887720317
64031: 0.2598909457628906
101323: 0.13575755957572255
139224: 0.5015768966259202
206775: 0.1708710667444393
55758: 0.3836335322303057
178806: 0.024132403719704598
38951: 0.25614155280345585
111220: 0.5238816818546184
47357: 0.20658383610498277
139250: 0.0019970059750935576
177197: 0.003110374353127554
175664: 0.4126714576923405
33679: 0.13268251580302604
6357: 0.24954044019068533
205364: 0.7146850518274732
199597: 0.0210033306520927
195930: 0.6679535677394597
27300: 0.25043323127465555
13187: 0.23224691645009443
111324: 0.3069844652854954
128292: 0.03753846509789582
171019: 0.005942360698782068
41263: 0.27786778555309866
116055: 0.028378986089592217
185504: 0.758000702411664
204813: 0.39540616950216645
113076: 0.9135054895323265
108618: 0.017208024888532236
33231: 0.9309554773390118
214974: 0.7529843714528397
110371: 0.14789155329344794
118694: 0.41527843073708937
4949: 0.2793479342435603
148805: 0.2817112623961293
86201: 0.5830447068437934
16369: 0.7255779074512247
85207: 0.42133420014215517
59063: 0.10952513822121546
108589: 0.7505345905083232
140464: 0.028535579831441282
63757: 0.010889028304518433
126522: 0.08654951400239952
103941: 0.0040186529977290775
202780: 0.001650375626013556
42455: 0.19004866983232205
11747: 0.021457268456288148
130929: 0.1509330919434433
94196: 0.8537085975258378
62715: 0.0761768251140893
151963: 0.1631981114151131
47092: 0.004612830365658738
188772: 0.022680392390611814
143509: 0.5497198572138586
142966: 0.47059960429396597
196208: 0.0008209673763559522
32036: 0.23224722260783892
83546: 0.15835775588129763
163062: 0.7982094774270081
102714: 0.18980976105194713
209669: 0.010949951953080017
3160: 0.6590439421124756
219137: 0.0010934634169643687
192999: 0.00043414822698650823
189956: 0.7785644336618134
214386: 0.006718063968946808
181779: 0.7453649788021721
80543: 0.034769157307891874
142613: 0.008588537137256935
16243: 0.11679617417576083
158456: 0.3052071459351282
39615: 0.09972064644171041
143141: 0.9455443441875104
76070: 0.20073774447155301
55254: 0.01424252520155278
213844: 0.2856123694218695
15422: 0.49286049022339284
108505: 0.9028214552108693
150230: 0.06233203914598562
51847: 0.014180050045979442
37985: 0.005967493623757036
65595: 0.33157708663566154
1027: 0.00035226183172198944
5880: 0.30753283488957095
142521: 0.02593473689921666
146053: 0.09889988928625826
193859: 0.0077699850921817415
39506: 0.05191289437425439
1425: 0.5264369954238646
116233: 0.5743542663185508
89783: 0.051480796671967255
166887: 0.5219738949690509
152367: 0.9682620063431386
163353: 0.2349802453427401
207003: 0.7454200605716323
5690: 0.9271856012510398
27809: 0.5747039543784922
6010: 0.3561775458365446
108987: 0.3556499836704461
135839: 0.8083799388623447
8318: 0.10476610613113735
31255: 0.8209342557329364
78843: 0.44386855207994813
205927: 0.7317681917193113
180173: 0.015657587886380497
156041: 0.8767723216915329
110857: 0.004422494225849505
219973: 0.005077749534393661
5903: 0.25793605147373455
189608: 0.3153619662807614
92150: 0.3494900451732974
39793: 0.13919310554047115
172789: 0.21865100571449148
89166: 0.8831212767872785
114672: 0.401583359012875
26625: 0.04831857433600817
102091: 0.4251806535648939
103776: 0.10615621008400922
134471: 0.8762498391333793
110477: 0.09382177623410826
151631: 0.019589273593737744
127957: 0.6873081633111724
190947: 0.32297577491408447
148396: 0.21685529521346325
26002: 0.7307572002846427
198536: 0.8348012596125045
53648: 0.11711860306240851
184038: 0.01712714242967195
173361: 0.42949253412552935
63680: 0.3216999963769922
32897: 0.011938038873267942
22286: 0.08987758069997653
91162: 0.02023932692827657
70771: 0.2347343306937546
191175: 0.005555659226956777
54357: 0.4884557847290125
101585: 0.6255768264618382
202198: 0.43999439889739733
48204: 0.008435582534730202
135321: 0.18394202932176995
25192: 0.0006508256528832135
178515: 0.3964939334382507
132074: 0.8343212732579559
76426: 0.11377463596363668
136491: 0.1640186072618235
170213: 0.0011602064464382167
166599: 0.1511193657242984
127611: 0.5869861763094377
206857: 0.9401467684656382
192169: 0.3388657226551004
200689: 0.06274264183593914
152453: 0.0016213193721341668
100646: 0.7818550815354683
63548: 0.0021159679254196817
119171: 0.13126717212071526
101335: 0.10159381724406558
101885: 0.5936400445061736
123574: 0.1334652115838253
120180: 0.38275991928821895
54100: 0.4007977573564858
109978: 0.02830321579313022
17491: 0.10168047634397226
113132: 0.007968275996972807
46296: 0.016748127516621025
26004: 0.6767317739322607
161551: 0.026183443656918826
92938: 0.00324453863402141
64934: 0.41932172529595846
21639: 0.40132065089164826
78475: 0.0007581648824270815
108951: 0.2324345519155031
119055: 0.0018237116273667198
44412: 0.11953250765873236
202336: 0.22035300884817843
48861: 0.000997092126510779
169306: 0.12865137306653196
64726: 0.3009748793556355
165103: 0.053023033589852275
65914: 0.06696523412756505
86235: 0.020455679664069137
114147: 0.3533783590646635
184963: 0.060761397047826904
81572: 0.7466684597093263
98700: 0.6351048305514269
26724: 0.00731967975787029
2137: 0.04429372136655729
35908: 0.08977567091824312
45726: 0.205040018841828
151326: 0.2819146941183135
67800: 0.5346524610067718
113305: 0.7415884681267926
15941: 0.7200879063930188
115924: 0.14904591132653877
3003: 0.0020678341134043876
131120: 0.007871439614973497
139497: 0.30278767974232323
167308: 0.018385970681265462
210275: 0.5513030207384872
20943: 0.27493120956933126
135982: 0.9571263036232267
11360: 0.7161518562788842
216434: 0.9012290764840145
57704: 0.1485319839339354
98035: 0.000722832907740667
149505: 0.19586648077165592
112080: 0.6533734795393684
75918: 0.6666975930584158
156566: 0.3411565943970345
208322: 0.04736964255062048
157810: 0.7595806941862975
198617: 0.4865127530392783
109239: 0.04330715662945295
135785: 0.727601828846673
387: 0.7063473220205196
205794: 0.4895601320458809
114030: 0.5342013423214667
36585: 0.28339491900987923
198804: 0.8593273704609601
161450: 0.3850667178121512
4270: 0.07495784963248298
54595: 0.2759785139824089
87900: 0.052108465402852744
213902: 0.1746774071780237
208891: 0.0645520673806459
214847: 0.6552299877876067
126013: 0.4829573731403798
19766: 0.00015075512953899306
211776: 0.07518967007126776
215515: 0.16869705384669942
136901: 0.3230178804460593
131012: 0.021881379836486303
21979: 0.0006254744582179228
43636: 0.2434196967515163
168639: 0.3853148101334227
147947: 0.0041822649363894016
64823: 0.050586952769663185
102853: 0.06597070134921523
64910: 0.8896807097371493
71433: 0.05062128249119269
84145: 0.6680743565175362
174205: 0.9061706946704362
122269: 0.005378166133596096
181337: 0.0011548118454811629
122018: 0.4044533854248584
130900: 0.35896716792558436
174056: 0.8702435387986043
14314: 0.1392617333222006
161938: 0.00500505014861119
157723: 0.0024172422217816347
79521: 0.9192156300887291
76782: 0.009132693125138758
28803: 0.012568934023875045
107092: 0.07136847210313135
115694: 0.5862993404152803
102120: 0.2509739325760165
9668: 0.6594907893231721
28005: 0.05303704089601524
2970: 0.028294664465647656
206935: 0.0029804839732605615
69952: 0.4131762920296751
160396: 0.5417702470294898
80240: 0.0675144897068094
9254: 0.35588124826062995
156862: 0.0457335690043692
126799: 0.0033118882674898487
98251: 0.8291260021978815
90413: 0.2110461231059162
127410: 0.169482520683232
32472: 0.15939300520403776
93316: 0.010480001557880314
31139: 0.6847918563071289
34688: 0.418393836947871
182466: 0.6824829740653513
206480: 0.054703919817256974
109488: 0.05516255150723737
206039: 0.05696204733249033
154208: 0.020929646747390507
136037: 0.1330052755165525
42148: 0.7245177472232172
107976: 0.1755414459730673
19088: 0.01264595776956412
56440: 0.23892582919506822
62609: 0.0874170406605117
88011: 0.010371171167207649
8233: 0.6965132023688057
145547: 0.303995692240278
131243: 0.9277053317528043
213998: 0.007860849844291806
209962: 0.5055841125849838
70366: 0.3000612161013123
216476: 0.011617717392594873
621: 0.8892189466860145
3043: 0.9076877924817381
90590: 0.06637094703182811
216515: 0.0027266940742265433
81964: 0.02714324173030036
154473: 0.26875921412829484
209868: 0.2866076154168695
161387: 0.7039608987834072
15069: 0.01745404144821805
30116: 0.5017772680002963
61086: 0.008640749809273984
74711: 0.8070180904979907
197927: 0.15050967641582247
82480: 0.3618859925190918
175539: 0.01623090633074753
190654: 0.8187421482944046
46199: 0.8585400693118572
104293: 0.004955845741278608
15037: 0.24180872788565466
40642: 0.49709708912996575
219692: 0.23494683162425645
133571: 0.1279858705602237
72239: 0.03620395036887203
15646: 0.04735154855734436
138354: 0.0013024234158365289
183275: 0.057638435187982395
184282: 0.6518003602395765
102318: 0.014181431324686855
44822: 0.8302722137159435
21912: 0.0034550835680420278
194603: 0.28321042988864065
113764: 0.1268711753145908
79414: 0.04033029678976163
211101: 0.06909934507166327
156528: 0.062351584841962904
193535: 0.26182288974086987
13823: 0.26814561772516754
68496: 0.14208202830923256
25701: 0.0016630637634307277
80510: 0.0002723724564788199
37956: 0.144797451190243
192357: 0.6821591650150367
32312: 0.041433067661273526
73312: 0.6388853273674613
133366: 0.8524562453385442
94262: 0.11528253809228772
169820: 0.09562840991384292
118021: 0.3676666647552338
82433: 0.11321001332544256
30636: 0.06678567573726468
33816: 0.3143085010597133
14747: 0.0045376122870948166
96214: 0.3460912501323037
133202: 0.16328137028722267
172967: 0.007573710814540391
133777: 0.7927260807937273
144230: 0.030985273153419257
219091: 0.03032716228699428
65987: 0.17383397016237723
139431: 0.24007886768777098
105671: 0.3958518386953074
73115: 0.21128848443004244
56568: 0.007806131192410248
154513: 5.1646315360309725e-05
22348: 0.005231282398497683
220644: 0.5380893459441722
14898: 0.9369811926517286
137786: 0.050685622398304986
195811: 0.05369731998507632
77709: 0.05333345109829679
16429: 0.871743675066682
109224: 0.07060256730255787
153031: 0.049287334812106565
74717: 0.008507456962433935
46326: 0.5918996544569382
10108: 0.16987382917432114
103665: 0.3528372188211506
113093: 0.7919668646063656
214483: 0.0039564740436617285
179463: 0.059874621583730914
115323: 0.6495673633653496
218178: 0.32835052819064003
144486: 0.2600372594788496
114099: 0.936811512150598
211484: 0.045525777983129956
117770: 0.2255950882572506
219866: 0.0830384408836835
136583: 0.020915918406899436
91152: 0.21036590640505892
72127: 0.3314967245096341
87330: 0.02716923414845951
163401: 0.31951392667724576
129246: 0.5837991321313893
70330: 0.7113881978220888
99362: 0.20564606102379912
201763: 0.01595112275754218
180544: 0.17021583249027117
174303: 0.9107183462947432
23234: 0.6207723910774803
154348: 0.03634552213043207
169687: 0.016724078119295882
21859: 0.1305985874387261
124127: 0.023806572095054435
104101: 0.0003789051406783983
69096: 0.5201242111361353
23209: 0.8955564760144625
175751: 0.7584507346473401
67666: 0.6159494251951401
34480: 0.0018187309469794855
18022: 0.6285860937568941
34190: 0.5241555138491094
197983: 0.4979270065086894
83014: 0.06267530087535533
217361: 0.8240691753890133
63033: 0.06588012109932606
217275: 0.039255670862985426
94488: 0.7657526153489016
138482: 0.6858684216294932
151981: 0.017114973454226856
50271: 0.5001970173689188
154023: 0.12025340742547996
15156: 0.029231801854621153
4441: 0.0037426206932877903
62548: 0.05011598829878494
11164: 0.7221215558311087
107584: 0.053303261927794665
71742: 0.09156378258194309
442: 0.6873890876668156
182807: 0.09132578623393783
180728: 0.007846763011912117
7168: 0.010365199443185702
121865: 0.07012100004430977
153700: 0.6996973454806721
203910: 0.014780698711547302
93623: 0.012736498061713064
30725: 0.17783987532675383
18846: 0.017507478118204745
5207: 0.04384560792823322
19993: 0.5000202906667255
83822: 0.07117740793546545
26164: 0.04951374645861506
154372: 0.03915010423406784
56648: 0.0015116404865693767
45340: 0.19934707068023272
115880: 0.2564060455042636
145254: 0.34949264004899305
22759: 0.073907450412662
190342: 0.3239169514272362
85534: 0.023921961425003246
127667: 0.011049778393498855
195911: 0.7360725463968265
190267: 0.05545977477595443
202258: 0.7318826696719043
76365: 0.20927626358752605
55373: 0.016872824537131237
55733: 0.46947655467738514
37952: 0.6596954143969924
99490: 0.005063083598543017
207898: 0.017322450614301488
189156: 0.10334505470382283
158643: 0.04598204608919332
33400: 0.3558709786630061
110861: 0.767983100424317
168741: 0.22995044704293832
137162: 0.8906307485376601
27026: 0.7225363333564019
126202: 0.011238192943665126
159740: 0.018978368270836654
190860: 0.02144474003580399
113048: 0.034621152823092416
29155: 0.5020448718569241
196274: 0.2110073161748005
87192: 0.30925168476460385
108021: 0.0002857235131159541
25377: 0.18933968257624656
8220: 0.01978542642427783
78887: 0.32316746554533893
12511: 0.19598252086143475
186888: 0.17655348767948453
65315: 0.1192154505115468
24107: 0.15416012556488567
16984: 0.17518112531979568
15038: 0.5333141693699872
62082: 0.07244950802487438
115190: 0.031591513196019605
128653: 0.013360297674807953
146367: 0.2851959924628318
82961: 0.028325631699772202
43853: 0.09701907860289793
22383: 0.16788139612253872
187004: 0.2824361080129165
209640: 0.544216980029887
108361: 0.2702622879987757
149791: 0.5708027577002213
2403: 0.07897833413517219
175728: 0.03497141393017955
175300: 0.17403873525108793
109310: 0.2759887284846627
36015: 0.6039183026077808
218395: 0.044907812669407576
176519: 0.059047190654382575
134378: 0.28963342033239314
139854: 0.13380136889827554
31875: 0.05240659600167419
89241: 0.029336265033634845
162638: 0.002413978974800557
205413: 0.6176277770209708
233: 0.38454643349359685
161965: 0.3051972586399643
214289: 0.22289327009639237
25820: 0.48427293607528554
132103: 0.5846649322193116
24760: 0.08677878714843246
111689: 0.0025029111679941707
107735: 0.2161832672500168
5570: 0.838424614717951
164364: 0.784358638105914
60290: 0.0002448421248502086
144706: 0.13572602457134053
207555: 0.001675577876085299
114673: 0.27897736378508853
76825: 0.8195086955693114
89811: 0.020720364787848666
4372: 0.48287086006712343
52930: 0.20765375341034087
209457: 0.5707700071288855
18492: 0.035632600978715345
118858: 0.059770394291263074
185520: 0.7749686888273573
3020: 0.13447771657956764
45088: 0.1940617828277027
166000: 0.014511484801914776
8643: 0.01531550106665236
171666: 0.01567138630161935
105033: 0.0750019522565708
216074: 0.6247693104178325
107629: 0.23366587514829007
159862: 0.045301653852220625
100917: 0.03221667514844739
94286: 0.00023798713363021307
45193: 0.5402272774972516
27595: 0.16349200375771034
83332: 0.010230538482574048
61892: 0.004730466189357685
70679: 0.6450962989329128
89640: 0.06086864156895899
215140: 0.4709565036246204
192997: 0.45399819703197863
85790: 0.01282046433789219
142742: 0.7446670543358778
197873: 0.0005556388211402918
161313: 0.5951785836787167
151187: 0.8182278164331365
67155: 0.35686308292133617
77129: 0.47557473782944726
195652: 0.2416019605607289
137210: 0.02622194261130062
69033: 0.7304646076390782
65141: 0.7917689902242273
96935: 0.07274900264565076
98601: 0.3131583794965991
88138: 0.3255054200271843
183695: 0.08787752690841444
62631: 0.3871801240129571
15130: 0.21071878469956573
127476: 0.14480584779084893
210861: 0.7827712661019177
72569: 0.000834526388644008
117774: 0.10641490126727149
172962: 0.04818813437668723
65326: 0.9105481876194972
209204: 0.0216376613243483
177434: 0.39896901739666646
120309: 0.6200174737678026
70601: 0.4087326654116623
72143: 0.4119902224629186
95559: 0.08172600086618331
163013: 0.4037431646611367
176988: 0.020907284360873746
132594: 0.44313539256108925
154707: 0.26541428697601077
57188: 0.13282225055081653
158303: 0.15418903299723752
217331: 0.19573286053673655
212382: 0.7031351259647636
197612: 0.2046607863449026
101804: 0.30104433891756344
49546: 0.1351244063807826
195639: 0.38234994028607616
49358: 0.04478251979980996
49163: 0.2743287540397432
87265: 0.02347674037446268
18943: 0.6710038664241438
56679: 0.005167884900401987
83296: 0.39034169531623775
181944: 0.012979150738829048
66960: 0.0008004037736100145
82744: 0.09090315196226584
88126: 0.6055430445576349
190946: 0.7650565960211679
94733: 0.5907875965203857
201098: 0.7766435377416201
144614: 0.07137944958594744
65448: 0.5621504957671277
156112: 0.15653054129506927
123758: 0.7428561601336696
91948: 0.023359600396361202
10037: 0.004475718573303311
129824: 0.017164443458568712
121328: 0.14211185196836595
4943: 0.1359677458895021
79967: 0.5611750219832174
186266: 0.8362887475395837
29554: 0.2817213139915111
153427: 0.37155477860505925
125413: 0.0082266383442402
156782: 0.14305972486181417
166247: 0.08884900092380121
166326: 0.6646682083810447
128300: 0.7548886352906266
14426: 0.017863720553577878
165442: 0.32839370192959905
31654: 0.15718523617397295
1780: 0.10575589750078507
112347: 0.027073484161519445
188681: 0.07690767270378274
75719: 0.8891487229630002
3506: 0.6160368886266951
55259: 0.7441392957698554
37195: 0.05723339429823682
145109: 0.12284376920615614
140315: 0.0018855073416688128
59338: 0.8747707497768715
133223: 0.32772726583789336
56496: 0.009542244573822245
96898: 0.7218417713174858
28353: 0.13491244070428365
180944: 0.7970983907580376
169346: 0.8275051818709471
94171: 0.1820752266303316
5182: 0.11729578317499545
108781: 0.23497476345073665
14195: 0.07578579398068541
12301: 0.07025266116943385
170558: 0.5461817897612491
211881: 0.0005215917088605693
173351: 0.011930341075640172
204955: 0.8137507284991443
136827: 0.9028278272598982
149435: 0.4585158622958261
204551: 0.6290877548526623
124256: 0.5629204420110909
175926: 0.43330915441219986
159992: 0.6798186285886914
181866: 0.0006902629666001303
70598: 0.018717835140705574
193751: 0.018952682832605205
29861: 0.5281491958958213
165093: 0.8559994923416525
80488: 0.4289164338260889
129064: 0.16298265023215208
131621: 0.010968199028866366
80963: 0.34902681088533427
4946: 0.010998975034453906
121692: 0.42662144724636164
68397: 0.06647775851888582
215794: 0.008281449766400328
157845: 0.8479407324211934
78066: 0.0229794957976992
25058: 0.23521301365690306
104855: 0.11333848121103074
91758: 0.5694588189235219
68421: 0.006464960242738016
28718: 0.033082102600019425
153776: 0.0634708458383102
48203: 0.1356895440549124
151323: 0.006345360947307199
217892: 0.13190231202315772
85124: 0.03637183707905933
164504: 0.04474922831286676
166476: 0.39718660168546194
214308: 0.08783858807873912
210400: 0.9294991567730904
186388: 0.08285114298632834
157520: 0.06322239604924107
171871: 0.08383945528476033
95730: 0.0778242742526345
86955: 0.1516084933628008
59218: 0.06818178741377778
210183: 0.6561678318994382
47297: 0.002469528670189902
120787: 0.9306942655239254
144261: 0.10251422125111276
209867: 0.537926204420728
214697: 0.7606052862920478
72734: 0.015924311970593408
62430: 0.024014980715946876
180698: 0.31694023329509946
4026: 0.01534680335316807
36868: 0.325221907987725
64099: 0.43589072945724183
192232: 0.0005804374051763261
114795: 0.4749196143238805
39505: 0.05654824216617271
149797: 0.29442792494046444
116747: 0.08236106976983137
48465: 0.44942168318812037
45429: 0.6171251907453552
145090: 0.20032311426621163
183973: 0.014817257873801282
42367: 0.003894536391044312
69126: 0.04433058199720108
75125: 0.31329316864866996
52775: 0.30919415219432267
205873: 0.0020708564843516797
115644: 0.001445713563953177
190527: 0.04790727149338636
56553: 0.06384223252280208
168990: 0.025396601327884127
62225: 0.05936815127461159
153507: 0.17440374932448321
186952: 0.8250445171233878
184917: 0.5072105479866877
134946: 0.11437557376666518
141757: 0.3403464820676163
170749: 0.0004015916092612315
96676: 0.05632034505833872
127755: 0.5639552543379978
194192: 0.7558478929076955
205758: 0.0016857806840562262
44551: 0.45478566358542594
90056: 0.42828577705404314
155132: 0.47706314561401086
55232: 0.022810815164120868
164740: 0.05772942030489503
62941: 0.00048415416677016765
37797: 0.5251212804087118
167549: 0.0004802113980986178
Finished: scm_256, ins, most_first, sthsthv2, r2p1d, perturb, #Step=128
Average: 0.286231977947605
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/sthsthv2_r2p1d_perturb_full_core8_test_summed.pt
Use 4 GPUs!
139242: 0.06719448735202604
208136: 0.4022276712803432
77933: 0.5628421398359933
60678: 0.008126997952786041
125118: 0.5262238269060617
133738: 0.3283010662889865
104179: 0.005072103744168999
141930: 0.011678649660098017
58849: 0.15207594104867894
9116: 0.14594108231540304
18518: 0.05319749926275108
208019: 0.29176302066844073
59701: 0.41294435942290875
160867: 0.0023032041262922576
120824: 0.7649198769795476
19680: 0.2506565893199877
206826: 0.2742191781180736
79321: 0.13388370173015574
89328: 0.005365505774079793
117570: 0.07577100961862016
170391: 0.000339988992891449
70174: 0.582629468794039
182726: 0.14910360674912226
215032: 0.32119237416191027
52914: 0.021068006316909305
130003: 0.024800376944767777
62316: 0.7578955612509617
118582: 0.8106702565637534
75836: 0.18463572619657498
31938: 0.8296687022666447
13332: 0.19148078480247932
25472: 0.06867359390162164
87638: 0.0005074027030786965
148093: 0.10434627274662489
201342: 0.0005461475477659405
113500: 0.6578236619825475
121337: 0.6131714560415276
199113: 0.4973820775230706
67174: 0.41563525646415656
63822: 0.26598516328704136
88299: 0.321875638270285
47054: 0.0077250184310457826
113521: 0.525561446302163
61572: 0.3319024287411594
49072: 0.6022670793827274
185945: 0.011985157880189945
186837: 0.09186830669534629
12229: 0.0026161102869082242
2417: 0.42666828229448583
23262: 0.02638340949488338
89019: 0.8902983142070298
87604: 0.9072280650034372
32140: 0.11492568935500458
34102: 0.010144161500647897
12384: 0.019575493064621696
43126: 0.5770449516567169
99563: 0.8711404100067739
209593: 0.5690047102762037
131967: 0.0019709411835719948
60661: 0.002330067363800481
108981: 0.0905385518035473
23892: 0.010745530616986798
216042: 0.19606655807001516
131932: 0.0010109082431881689
33321: 0.301658142985616
123713: 0.5518194662290625
106189: 0.5785537009451218
161541: 0.6367297658089228
41066: 0.10612039270927198
143962: 0.017739590766723268
211702: 0.5997806314117042
69496: 0.2568012465835636
120137: 0.4967519861402252
146838: 0.5728692479169695
139484: 0.010506227823498193
80618: 0.418877957330551
171217: 0.08459834408131428
194058: 0.0035147624876117334
89503: 0.581396533852967
28135: 0.001034212967226722
17011: 0.012019149391562678
216098: 0.27564355138929386
10928: 0.2531574209442624
200339: 0.07950009558771853
166206: 0.01476171972535667
33257: 0.4006575564890227
133827: 0.5356205963544198
142266: 0.5953807181904267
149237: 0.6656500387944106
172312: 0.4697897529185866
133644: 0.017782243703550193
104742: 0.5312645723224705
40297: 0.005805116875308158
200020: 0.6228104785914184
100087: 0.4479558516268298
43819: 0.16583136412737076
77468: 0.0011155178161743606
13147: 0.08618476241099415
88931: 0.36119276472891215
152557: 0.19842537207296118
32811: 0.4755380524456996
19952: 0.7848851744874992
173875: 0.8377192169427872
60672: 0.375207222008612
