Loaded /home/lzq/ExpEval/exe_res/sthsthv2_r2p1d_perturb_full_core8_test_summed.pt
35052: 0.551891776281991
215270: 0.7918513546537724
210804: 0.9787296555005014
114154: 0.8275430309586227
144885: 0.09557961781683844
26495: 0.003961975871789036
12679: 0.5511872573406436
136579: 0.5728461307444377
166038: 0.37998093669011723
120224: 0.0012124215900257695
117478: 0.47249871198437177
2645: 0.471536205153825
102701: 0.45483424918347737
65522: 0.6243360248663521
104759: 0.024345805893972283
185472: 0.03808199588820571
52343: 0.4366860590707802
63061: 0.0035840005748468684
69266: 0.04364046046976
15065: 0.7652232912078034
164385: 0.47412681961941416
214198: 0.30384929719002685
141825: 0.11315215598369832
79237: 0.3439865582404309
98360: 0.009342628458398394
190983: 0.0009759508848219411
215561: 0.0014111583695921581
112088: 0.002106422036376898
185634: 0.07564096456189873
105526: 0.21893874395937019
142963: 0.436208320534206
99639: 0.4346963458665414
170439: 0.001544290003948845
104561: 0.008928966271923855
36308: 0.18525711575421155
205405: 0.4193241606881202
46363: 0.03325428078460391
25859: 0.6463414482714143
136695: 0.4353910470963456
106474: 0.4681607084785355
67433: 0.6061758392243064
40719: 0.8216978080745321
133807: 0.1360971752583282
72232: 0.17334671634671395
199158: 0.00030079631142143626
18154: 0.4010747298671049
139430: 0.6319625034993805
12055: 0.6860649149552955
150588: 0.46377754399873083
166796: 0.04174322748622217
16836: 0.6778266900219023
91959: 0.1642976209986955
74732: 0.0002485486002115067
92505: 0.00034706565896414077
85694: 0.052417400846024975
42068: 0.8321921897295397
74665: 0.15967522076971363
138967: 0.40547717652952997
215853: 0.2943510362165398
174854: 0.23686680969149165
125224: 0.8881474760200945
79045: 0.07128437573555857
91210: 0.45132046756043565
145719: 0.17748366166779306
146631: 0.11279941743850941
63163: 0.00032200245814806294
202581: 0.0009859087494987762
33079: 0.06719814156531356
162835: 0.0050103774992749095
45213: 0.0035809734035865404
893: 0.05213151461066445
101217: 0.024992704013129696
68709: 0.016473662808493827
160220: 0.5491687026515137
193490: 0.011050738664607707
206028: 0.016764011314080562
171527: 0.8694163509790087
95431: 0.009316079165728297
95949: 0.677025014651008
220461: 0.334714133568923
200057: 0.08609888353021233
97085: 0.5313910874683643
47610: 0.021625822279020213
181793: 0.2253745429989067
123709: 0.3863783007582242
73565: 0.0020960397450835444
151270: 0.10453708751447266
129592: 0.11146726471270085
128494: 0.9260073706682306
145958: 0.0022677844390273094
164659: 0.024610330061477725
198342: 0.09842786901208456
24023: 0.007436019457600196
5532: 0.9219420976005495
191418: 0.05027016464919143
207874: 0.018021011295786593
190482: 0.39259878350276267
47613: 0.002133716059688595
142506: 0.004900839589026873
111318: 0.3730259070143802
114264: 0.011492813686345471
192597: 0.15474569710204378
78062: 0.06500174940629222
132708: 0.008122037397697568
112723: 0.23241020225395914
206077: 0.3124591412488371
214021: 0.05423150678689126
67692: 0.0011605106044498825
176333: 0.5838296491601795
9373: 0.3423130213050172
128081: 0.0012114901501263375
8444: 0.02252758535905741
160198: 0.8872662844369188
33525: 0.6680254323382542
187807: 0.013581846098531969
24441: 0.003525175492541166
198481: 0.8800506148982095
98916: 0.0745027653829311
114265: 0.9202855059556896
10768: 0.013278702783281915
174741: 0.018169783761550207
115530: 0.5867909003954992
172284: 0.17747662220790517
162876: 0.16098868133849464
8445: 0.4854464891977841
110043: 0.00622326253051142
1694: 0.8269306584406877
54977: 0.11151488806353882
178202: 0.2629535180349194
95108: 0.9494228264957201
212969: 0.09277662586100632
135196: 0.17701627350470517
141975: 0.4712011988467566
17202: 0.0022984720235399436
148848: 0.038882935943547636
2060: 0.0005098672950225591
188919: 0.3106340021768119
22357: 0.23792941470310325
64089: 0.31826258813453023
68883: 0.0585831388598308
179063: 0.26365978040121263
214793: 0.6441688349441392
631: 0.0007422115375561589
131466: 0.5020409216667758
185267: 0.154138653393602
67512: 0.039938663838256616
64031: 0.19531639826163882
101323: 0.008710318648809334
139224: 0.0042211915151710855
206775: 0.0053769622290928965
55758: 0.10892486500233645
178806: 0.0029131959890946746
38951: 0.12454667669226183
111220: 0.6166897537623299
47357: 0.35795128424069844
139250: 0.0003308207332679558
177197: 0.06229845024063252
175664: 0.9545556193515949
33679: 0.36216449955827557
6357: 0.2983530433575652
205364: 0.7596074173197849
199597: 0.03623851262454991
195930: 0.6065001249080524
27300: 0.611046843117947
13187: 0.7363567161228275
111324: 0.9480850823056244
128292: 0.07255805738532217
171019: 0.00040755405916570453
41263: 0.12124256776223774
116055: 0.003040016346858465
185504: 0.7884389236278366
204813: 0.1513887971832446
113076: 0.6570722258366004
108618: 0.2501809147724998
33231: 0.8583069878804963
214974: 0.8732388347361848
110371: 0.15320081974641653
118694: 0.6690295016232994
4949: 0.32879742359000375
148805: 0.2989484975114465
86201: 0.5732991797412978
16369: 0.8289865837141406
85207: 0.40714582131477073
59063: 0.018510094960220158
108589: 0.6747673357676831
140464: 0.002407512331046746
63757: 0.031169374095043167
126522: 0.02298175173200434
103941: 0.008672912073961925
202780: 0.032044516166934045
42455: 0.003971175370679703
11747: 0.1652848034464114
130929: 0.5222359770741605
94196: 0.8712639216100797
62715: 0.007449529868608806
151963: 0.43524765531765297
47092: 0.0017175100570057111
188772: 0.0045007468506810255
143509: 0.36028145930322353
142966: 0.5598687681776937
196208: 0.0009676103659330693
32036: 0.4257907340070233
83546: 0.44176319086545845
163062: 0.8849117462523282
102714: 0.1199689378572657
209669: 0.17143114849750418
3160: 0.9845054633478867
219137: 0.0023979183824849315
192999: 0.0007716287927905796
189956: 0.9816161678318167
214386: 0.002297255157827749
181779: 0.7108658340730472
80543: 0.10458443214884028
142613: 0.0024711062487767776
16243: 0.10604020601203956
158456: 0.49420047231251374
39615: 0.017729902305291034
143141: 0.8570308177440893
76070: 0.4747119361782097
55254: 0.005388650664826855
213844: 0.4183156583021628
15422: 0.4656856439105468
108505: 0.5651064570010931
150230: 0.059488315862836316
51847: 0.050720026541966945
37985: 0.014314309075416531
65595: 0.055057329780538566
1027: 0.002507909855012258
5880: 0.43814100354211405
142521: 0.21075046537953313
146053: 0.3376486791348725
193859: 0.0019398585131966684
39506: 0.08425421032734448
1425: 0.4656184809136903
116233: 0.2368412234391144
89783: 0.03126865369267762
166887: 0.5200355401211709
152367: 0.9047841441060882
163353: 0.40104712251923047
207003: 0.5029494890695787
5690: 0.9154491289664293
27809: 0.10064241094369208
6010: 0.07797939192823833
108987: 0.17258956737350672
135839: 0.37014366191942827
8318: 0.34129369035872514
31255: 0.25793501622683834
78843: 0.8383778086863458
205927: 0.8766341753071174
180173: 0.2607224863022566
156041: 0.9097950160212349
110857: 0.0017896402096084785
219973: 0.004530798709311057
5903: 0.13872406892187428
189608: 0.1374120611944818
92150: 0.5833769995369948
39793: 0.08517535520513775
172789: 0.2741520845629566
89166: 0.8086226461164188
114672: 0.2463082332033082
26625: 0.03737685082523967
102091: 0.33591625266126357
103776: 0.33372113083169097
134471: 0.7677794173068833
110477: 0.10859414198057493
151631: 0.0010635655756914275
127957: 0.8312162021320546
190947: 0.2306892335691373
148396: 0.3965785603504628
26002: 0.7778539548598928
198536: 0.6991839902620995
53648: 0.4607235712610418
184038: 0.2542528103222139
173361: 0.35422186345385853
63680: 0.5923942389017611
32897: 0.11068622539460193
22286: 0.02155373932328075
91162: 0.0026014878239948303
70771: 0.14503556557610864
191175: 0.049850775860249996
54357: 0.3933982898888644
101585: 0.8066224192243681
202198: 0.3070913467090577
48204: 0.06907489488730789
135321: 0.41269546473631635
25192: 0.0002190231907661655
178515: 0.05101635100618296
132074: 0.9146111390582519
76426: 0.22188808870123466
136491: 0.157901788916206
170213: 0.0032858649622085068
166599: 0.04047657260525739
127611: 0.49044534855056554
206857: 0.9302607757999795
192169: 0.24804868413775694
200689: 0.00632560218218714
152453: 0.006484437852122937
100646: 0.958696479225182
63548: 0.00029870686421418213
119171: 0.1570628106710501
101335: 0.09571015536494087
101885: 0.21935522498824866
123574: 0.13465369294863194
120180: 0.4696223243190616
54100: 0.020571177331476065
109978: 0.02196545415796436
17491: 0.011260335144470446
113132: 0.04068662061399664
46296: 0.07081487201503478
26004: 0.5167553761566523
161551: 0.11048278836824466
92938: 0.01876728436764097
64934: 0.011103460130470921
21639: 0.05870647980373178
78475: 0.05158796229807194
108951: 0.0573742492342717
119055: 0.1256448594504036
44412: 0.21045435052656103
202336: 0.5719162486275309
48861: 0.013011962651745534
169306: 0.030804285470622972
64726: 0.051650130768393865
165103: 0.0216909686132567
65914: 0.018928033488919027
86235: 0.009847640845244143
114147: 0.36964998190524057
184963: 0.01810022696190572
81572: 0.3214410264190519
98700: 0.2555834989834693
26724: 0.1308177205753509
2137: 0.13931957818567753
35908: 0.03889411089767236
45726: 0.2173122547683306
151326: 0.3554105482326122
67800: 0.312105899429298
113305: 0.9216348666377598
15941: 0.0763077861192869
115924: 0.34923352150508435
3003: 0.0038765200952184387
131120: 0.12829982177208876
139497: 0.175726044079056
167308: 0.129153961159318
210275: 0.02080882773225312
20943: 0.2406420268889633
135982: 0.9354871746327262
11360: 0.1390314435120672
216434: 0.8403819272934925
57704: 0.2994348056417948
98035: 0.005001461902566007
149505: 0.5612288250704296
112080: 0.630594128058874
75918: 0.0311581996975292
156566: 0.6443796275489149
208322: 0.16409813913196558
157810: 0.5433752297831234
198617: 0.001442244738704801
109239: 0.33113085562763445
135785: 0.880737624145695
387: 0.4243584547803039
205794: 0.42415138925935025
114030: 0.1764107210401562
36585: 0.40091784643300343
198804: 0.4831679220078513
161450: 0.7536681285891973
4270: 0.46956473401223775
54595: 0.26842850478715263
87900: 0.2947793144121533
213902: 0.014269987850639154
208891: 0.00025085509105338133
214847: 0.69066795357503
126013: 0.7998570827330695
19766: 0.003090034420893062
211776: 0.11740888710482977
215515: 0.30705378037237097
136901: 0.6254367235087557
131012: 0.2837174976684764
21979: 0.00020693407481076065
43636: 0.17720542650931748
168639: 0.6437554321018979
147947: 0.006019898697559256
64823: 0.054238808690570295
102853: 0.47419957485726627
64910: 0.8301288303628098
71433: 0.22480978801104357
84145: 0.24625790449499618
174205: 0.9363840454898309
122269: 0.575473171658814
181337: 0.003852347032079706
122018: 0.7785023750075197
130900: 0.3633508209386491
174056: 0.6313265618082369
14314: 0.21269501613278408
161938: 0.00488588931330014
157723: 0.08877057486279227
79521: 0.8258924144029152
76782: 0.10676567821064964
28803: 0.006402096209058072
107092: 0.12142872551521577
115694: 0.8274584445025539
102120: 0.5483451458676427
9668: 0.9319484449260926
28005: 0.1868211015535053
2970: 0.009610922432329971
206935: 0.04468240599089768
69952: 0.5130811345370603
160396: 0.5640201850546873
80240: 0.08328654948854819
9254: 0.18210166208154988
156862: 0.0020671010607884455
126799: 0.042622801614925265
98251: 0.8090641409071395
90413: 0.35069825768005103
127410: 0.08749155884288484
32472: 0.2146237623928755
93316: 0.009542164501908701
31139: 0.8717381723836297
34688: 0.15480551710061263
182466: 0.5235200241440907
206480: 0.04682707400206709
109488: 0.020555332986987196
206039: 0.5840027618396562
154208: 0.20846170332515612
136037: 0.44034945852763485
42148: 0.5847878579661483
107976: 0.07057246140902862
19088: 0.017150174779089866
56440: 0.01870503711325
62609: 0.006096133281971561
88011: 0.009018399401611532
8233: 0.664990487814066
145547: 0.14418808097252622
131243: 0.8198186638473999
213998: 0.014575196446457994
209962: 0.7048310178979591
70366: 0.4845070371811744
216476: 0.0012844998265109098
621: 0.8137324510171311
3043: 0.6316788446856663
90590: 0.6800096868537366
216515: 0.015079198958119377
81964: 0.08887236593000125
154473: 0.1529440556496411
209868: 0.060887481391546316
161387: 0.5466339041231549
15069: 0.18478650455654133
30116: 0.6110949705107487
61086: 0.0023769261806592112
74711: 0.7905859592588058
197927: 0.0378816104712314
82480: 0.5371242485780385
175539: 0.022586907842878645
190654: 0.9560225224886381
46199: 0.9764492555550532
104293: 0.0794367726866767
15037: 0.4461688754417992
40642: 0.7157627385895466
219692: 0.19535772642848315
133571: 0.013247800756744255
72239: 0.28954878352669766
15646: 0.03072082442304236
138354: 0.026062617864226922
183275: 0.4180207267345395
184282: 0.7099027396034217
102318: 0.015430613071657717
44822: 0.8227848602691665
21912: 0.002203580084044532
194603: 0.28077979282898013
113764: 0.6555944963656657
79414: 0.0020067586956429295
211101: 0.1792732934882224
156528: 0.036158385570161045
193535: 0.515075163293659
13823: 0.22261037190037314
68496: 0.13479109436593717
25701: 0.0022428741758631077
80510: 0.00013314672128217353
37956: 0.3845505761128152
192357: 0.9039962787792319
32312: 0.14355254729889566
73312: 0.43360170328378445
133366: 0.7986744041118072
94262: 0.6146763113938505
169820: 0.035673529435371165
118021: 0.4476439378631767
82433: 0.17008865784009686
30636: 0.00904363471272518
33816: 0.6795961018651724
14747: 0.37610903870881884
96214: 0.17091178149712505
133202: 0.008430688565567834
172967: 0.006666353807304404
133777: 0.555255027502426
144230: 0.02029615959691
219091: 0.08442845866375137
65987: 0.5214917492885434
139431: 0.1492935372825741
105671: 0.0018880127472584718
73115: 0.20795791360615112
56568: 0.004997712590920855
154513: 0.00306612536587636
22348: 0.000818701671960298
220644: 0.01521614400917315
14898: 0.9321114686463261
137786: 0.20415529686579248
195811: 0.004941335497278487
77709: 0.028513082659628708
16429: 0.9113907045684755
109224: 0.32977388051949674
153031: 0.1596529063244816
74717: 0.00018299902217222552
46326: 0.5864564518124098
10108: 0.3487885964641464
103665: 0.29778680668277957
113093: 0.8031976299389498
214483: 0.009704599135147873
179463: 0.38826091830196674
115323: 0.4270226463704603
218178: 0.22884665611491073
144486: 0.13325958298810292
114099: 0.8130779841158073
211484: 0.2753314111432701
117770: 0.0029785411461489275
219866: 0.07514608526253141
136583: 0.12505881997822144
91152: 0.11357312971085776
72127: 0.21287577059410978
87330: 0.08351271320861997
163401: 0.26388586896064226
129246: 0.2563128192196018
70330: 0.8704383066069568
99362: 0.309284432531058
201763: 0.15091769265563926
180544: 0.021138235744729172
174303: 0.7580997005279642
23234: 0.5199480348019279
154348: 0.10604858133410744
169687: 0.0018910570579464547
21859: 0.03172944295511115
124127: 0.06184112346818438
104101: 0.004778883609105833
69096: 0.688364035799168
23209: 0.6526415662083309
175751: 0.6068137961192406
67666: 0.4670143255061703
34480: 0.0003069841295655351
18022: 0.8430736325826729
34190: 0.31407434442371596
197983: 0.5928388688553241
83014: 0.011016617074346868
217361: 0.6584944958085543
63033: 0.013177105305658188
217275: 0.0014727881498401985
94488: 0.824978596654546
138482: 0.10903221981789102
151981: 0.004383495175716234
50271: 0.33742258444044637
154023: 0.26079686809680425
15156: 0.14029472427500878
4441: 0.0037280885480868164
62548: 0.027070729629485868
11164: 0.25254155307629844
107584: 0.05161882017273456
71742: 0.008903984162316192
442: 0.645001394328574
182807: 0.32689590844893246
180728: 0.0017968226602533832
7168: 0.16776270815898897
121865: 0.31903282305574976
153700: 0.6492016457705176
203910: 0.14621783312031766
93623: 0.0016664227314322488
30725: 0.19237175754096825
18846: 0.31983522916561924
5207: 0.06532927168882452
19993: 0.4118967836111551
83822: 0.16651132592232898
26164: 0.026003723412941326
154372: 0.02284465998673113
56648: 0.01006640037667239
45340: 0.28673816644004546
115880: 0.004244781674060505
145254: 0.6054672358586686
22759: 0.12045029546425212
190342: 0.5158594969689148
85534: 0.008953882464993512
127667: 0.00015016546427659705
195911: 0.12033556461756234
190267: 0.19664379418827593
202258: 0.9787203396044788
76365: 0.048012232313340064
55373: 0.2353621958536678
55733: 0.38810139775887365
37952: 0.15757666447098018
99490: 0.15211458041630976
207898: 0.03399944445845904
189156: 0.05267391610323102
158643: 0.36726093979450525
33400: 0.5590438759827521
110861: 0.7396742493874626
168741: 0.1065923556452617
137162: 0.9783641990106844
27026: 0.6766366998417652
126202: 0.0023674986903188255
159740: 0.006587772835700889
190860: 0.008054361998802051
113048: 0.20038944212137721
29155: 0.1324344998502056
196274: 0.4557956614298746
87192: 0.4959477875963785
108021: 0.0438826261961367
25377: 0.44440647582814563
8220: 0.037097410329806735
78887: 0.1269631043269328
12511: 0.4752201484516263
186888: 0.07267505370691651
65315: 0.16044282921939157
24107: 0.38687901591947593
16984: 0.22900667143403552
15038: 0.48466918596386677
62082: 0.10366132713534171
115190: 0.17420429177809638
128653: 0.0004676675744121894
146367: 0.03629489170998568
82961: 0.3621999311235413
43853: 0.031663894336816156
22383: 0.35596246444038115
187004: 0.38412391030578874
209640: 0.31572826824049116
108361: 0.34954553662100807
149791: 0.5012494713973865
2403: 0.15618137242563535
175728: 0.16509205778856995
175300: 0.066758726792159
109310: 0.3438368085917318
36015: 0.32032786857234896
218395: 0.008124658821088815
176519: 0.6541655343789898
134378: 0.6354437955924368
139854: 0.4270915441084071
31875: 0.12867256073514
89241: 0.023667493430593822
162638: 0.08992095313442405
205413: 0.9703614530299092
233: 0.2867593911669246
161965: 0.22027462722326163
214289: 0.6150671265604615
25820: 0.9664658404253714
132103: 0.934587598501821
24760: 0.1200900503408775
111689: 0.00027081052110133896
107735: 0.8041203262582712
5570: 0.6560225908324355
164364: 0.5603269822458969
60290: 0.0005219307968218345
144706: 0.4350206035960582
207555: 0.0017607519857847365
114673: 0.5667781113479577
76825: 0.5071966810101003
89811: 0.11200836697389605
4372: 0.33482018279210024
52930: 0.7764487924960122
209457: 0.10339561223008786
18492: 0.03810621828051808
118858: 0.17104845761787146
185520: 0.6201565286828554
3020: 0.018107576535840053
45088: 0.1076418915490649
166000: 0.004704871349076711
8643: 0.04462840054475237
171666: 0.001030459274261375
105033: 0.2614042894783779
216074: 0.6827453614187107
107629: 0.3343618506041821
159862: 0.022472020820714533
100917: 0.2535860098159901
94286: 0.0014356507454067469
45193: 0.23935955473643844
27595: 0.3453603035886772
83332: 0.0928692679881351
61892: 0.010021656482422259
70679: 0.1333798028063029
89640: 0.6770496339868259
215140: 0.9595171103719622
192997: 0.5223670893028611
85790: 0.01093012190904119
142742: 0.9844583383128338
197873: 0.0006937290512780692
161313: 0.43308910195082717
151187: 0.032042719936725916
67155: 0.6596074405242689
77129: 0.9666314856913232
195652: 0.559511775518331
137210: 0.23720342744491063
69033: 0.7684049932431662
65141: 0.6627465413912432
96935: 0.04083933061519929
98601: 0.4398781480413163
88138: 0.40404553117696196
183695: 0.045280900405487046
62631: 0.3700186575879343
15130: 0.5292814141357667
127476: 0.2119656145987392
210861: 0.5877973396600282
72569: 0.0011339180618961109
117774: 0.13037196661753114
172962: 0.059781152245705016
65326: 0.5790342035652429
209204: 0.008915060549043119
177434: 0.4703305413277121
120309: 0.6393524367194914
70601: 0.8721947721060133
72143: 0.4767921136080986
95559: 0.08075426009600051
163013: 0.05468155695416499
176988: 0.01075303152174456
132594: 0.618373571880511
154707: 0.20614395226584747
57188: 0.5217277305782773
158303: 0.28686695872602286
217331: 0.03656696786129032
212382: 0.43629725801292807
197612: 0.23392170210718177
101804: 0.6634718282730319
49546: 0.08692475833231583
195639: 0.2044006885298586
49358: 0.26935362875883584
49163: 0.38292142128921114
87265: 0.009979428032238502
18943: 0.9876459425613575
56679: 0.0029408898712972587
83296: 0.43120780258504965
181944: 0.0053989067619113484
66960: 0.03665089477362926
82744: 0.9577893454879813
88126: 0.8202758180123055
190946: 0.9247786822816124
94733: 0.5091814182451344
201098: 0.5335436060559005
144614: 0.2721353041342809
65448: 0.5654246276099002
156112: 0.1385019748704508
123758: 0.7854066412110114
91948: 0.027121465536765754
10037: 0.015082300729773124
129824: 0.16253595864691306
121328: 0.3056414908132865
4943: 0.4465719661820913
79967: 0.6862899055558955
186266: 0.45511122794414405
29554: 0.37148482844531827
153427: 0.6923409682531201
125413: 0.0006038687436102919
156782: 0.28823681851645233
166247: 0.31374482459796127
166326: 0.9066082803765312
128300: 0.8637020071182633
14426: 0.046408802834776
165442: 0.6451789515122073
31654: 0.9738752696030133
1780: 0.402795650617918
112347: 0.018570257914689137
188681: 0.3421571732178563
75719: 0.9691052138950909
3506: 0.8744739483408921
55259: 0.7847265994205372
37195: 0.0019059759943047538
145109: 0.3081573018753261
140315: 0.005729672707275313
59338: 0.7167510350209341
133223: 0.9566794031597965
56496: 0.006187763063280727
96898: 0.5654841135401512
28353: 0.011009324294263934
180944: 0.9009027296706336
169346: 0.6374259563308442
94171: 0.5705002834529296
5182: 0.14399516793491784
108781: 0.47978997814061586
14195: 0.016451536739623407
12301: 0.1818074321217864
170558: 0.3272844518214697
211881: 0.00038743005730523805
173351: 0.018011929816566408
204955: 0.5940195729053812
136827: 0.9259980758215534
149435: 0.3101243657474697
204551: 0.8155335982010001
124256: 0.4334348540287465
175926: 0.09044265719785471
159992: 0.760673043972929
181866: 0.021259461744193686
70598: 0.14906473366499995
193751: 0.181012685175574
29861: 0.49003474142591585
165093: 0.7548731567367213
80488: 0.2329687862220453
129064: 0.1466999250515073
131621: 0.117935006514017
80963: 0.42765570993833535
4946: 0.04067869171194616
121692: 0.5367369726445759
68397: 0.09485221223440021
215794: 0.004729135398520157
157845: 0.779355689897784
78066: 0.03544079399034672
25058: 0.01272402424365282
104855: 0.050683539624515106
91758: 0.5772454657271737
68421: 0.0033306839322904125
28718: 0.022732017911039293
153776: 0.11319227897911333
48203: 0.30693622213584604
151323: 0.06815792468842119
217892: 0.34749427462520543
85124: 0.013438790920190513
164504: 0.02525340254214825
166476: 0.43735367895169475
214308: 0.18224939992069267
210400: 0.9881539337366121
186388: 0.20535274674693937
157520: 0.2808938947691786
171871: 0.14209811795080896
95730: 0.005685533746145666
86955: 0.5138447395966068
59218: 0.12917746030143462
210183: 0.6225048445776338
47297: 0.0018050894504995085
120787: 0.9323692258476513
144261: 0.19090509621491947
209867: 0.09760701257800974
214697: 0.6546074843008682
72734: 0.021247178556222934
62430: 0.21731246374292823
180698: 0.5488271188896761
4026: 0.048967553419061005
36868: 0.2866410139249638
64099: 0.19846042010067322
192232: 0.012623145615407338
114795: 0.10959195822943002
39505: 0.01930544211063534
149797: 0.28961626344425895
116747: 0.04786107884137891
48465: 0.42397605908627156
45429: 0.739038287612857
145090: 0.3872356596548343
183973: 0.00039442779052478727
42367: 0.0003041304266844236
69126: 0.12640876800287515
75125: 0.5933616557304049
52775: 0.30787545693783613
205873: 0.08628249937464716
115644: 0.011803420609794557
190527: 0.003515008154863608
56553: 0.12091615907593223
168990: 0.002393229610788694
62225: 0.26983175447276153
153507: 0.22766780850543
186952: 0.8229888637524709
184917: 0.5653295234751567
134946: 0.14179404587230238
141757: 0.4357034491349623
170749: 0.0033158957075674067
96676: 0.12337155151908519
127755: 0.6025070130799577
194192: 0.5018770612746266
205758: 0.0032223398393398384
44551: 0.5845346634246198
90056: 0.6137846016295043
155132: 0.14516639573548673
55232: 0.025546506971295457
164740: 0.13650855342666546
62941: 0.0075221299684926635
37797: 0.45136127290015793
167549: 0.0018300054289284162
Finished: cm_16, ins, most_first, sthsthv2, r2p1d, perturb, #Step=128
Average: 0.3066172126119567
