Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_sg2_full.pt
v_LongJump_g03_c01: 0.06157366376861519
v_LongJump_g03_c02: 0.09007636014570108
v_LongJump_g03_c03: 0.06664090101812475
v_LongJump_g03_c04: 0.10354162761244894
v_LongJump_g03_c05: 0.05922468414156162
v_LongJump_g03_c06: 0.09485250567526037
v_LongJump_g04_c01: 0.36923150234034385
v_LongJump_g04_c02: 0.37255752975245804
v_LongJump_g04_c03: 0.3199018880295912
v_LongJump_g04_c04: 0.3685199852691831
v_LongJump_g04_c05: 0.3507217149723204
v_LongJump_g04_c06: 0.4198261632851699
v_LongJump_g04_c07: 0.4164259330182534
v_LongJump_g05_c01: 0.007226061448088195
v_LongJump_g05_c02: 0.017771952527054533
v_LongJump_g05_c03: 0.015422831104305668
v_LongJump_g05_c04: 0.055127388935198814
v_LongJump_g05_c05: 0.05134893774685604
v_LongJump_g06_c01: 0.06487810831538982
v_LongJump_g06_c02: 0.05469403559466692
v_LongJump_g06_c03: 0.050439766980340986
v_LongJump_g06_c04: 0.04735609322720332
v_LongJump_g07_c01: 0.09034899155623977
v_LongJump_g07_c02: 0.07656855162372446
v_LongJump_g07_c03: 0.02723145927669202
v_LongJump_g07_c05: 0.05059386892280886
v_PoleVault_g01_c01: 0.2568634768918626
v_PoleVault_g01_c02: 0.15449520516553966
v_PoleVault_g01_c03: 0.3606822140382852
v_PoleVault_g01_c04: 0.31870050334525624
v_PoleVault_g01_c05: 0.1316843295000552
v_PoleVault_g02_c01: 0.26123367419363713
v_PoleVault_g02_c02: 0.22927101501300345
v_PoleVault_g02_c03: 0.16780260151736145
v_PoleVault_g02_c04: 0.18248918153140253
v_PoleVault_g02_c05: 0.12483748458472528
v_PoleVault_g02_c06: 0.19113758317099547
v_PoleVault_g02_c07: 0.19616569184852162
v_PoleVault_g03_c01: 0.45042103006115813
v_PoleVault_g03_c02: 0.4432638197711955
v_PoleVault_g03_c03: 0.3142128325632121
v_PoleVault_g03_c04: 0.4421774021562512
v_PoleVault_g03_c05: 0.3839316318163604
v_PoleVault_g03_c06: 0.39717650054917325
v_PoleVault_g03_c07: 0.4395326016265459
v_PoleVault_g04_c01: 0.41783510622986425
v_PoleVault_g04_c02: 0.4491729618336155
v_PoleVault_g04_c03: 0.5056045822080547
v_PoleVault_g04_c04: 0.5000008707719408
v_PoleVault_g04_c05: 0.3360870831873356
v_PoleVault_g04_c06: 0.4900085505347435
v_PoleVault_g04_c07: 0.32861468705576
v_PoleVault_g05_c01: 0.3695421849458119
v_PoleVault_g05_c02: 0.3841286178927605
v_PoleVault_g05_c03: 0.5556960619150066
v_PoleVault_g05_c04: 0.40976746268130426
v_PoleVault_g05_c05: 0.4938911435920305
v_PoleVault_g06_c01: 0.4474988534503917
v_PoleVault_g06_c02: 0.34789953520888184
v_PoleVault_g06_c03: 0.36414423109010213
v_PoleVault_g06_c04: 0.32843361964346623
v_PoleVault_g06_c05: 0.3771681512713315
v_PoleVault_g07_c01: 0.38883865553533703
v_PoleVault_g07_c02: 0.27248703746315767
v_PoleVault_g07_c03: 0.3925116594191494
v_PoleVault_g07_c04: 0.4769640052691102
v_RopeClimbing_g01_c01: 0.5220543437703388
v_RopeClimbing_g01_c02: 0.6243220645729013
v_RopeClimbing_g01_c03: 0.5708489294244549
v_RopeClimbing_g01_c04: 0.4701003939734669
v_RopeClimbing_g02_c01: 0.7360524730536881
v_RopeClimbing_g02_c02: 0.5222515546548085
v_RopeClimbing_g02_c03: 0.5017704570035296
v_RopeClimbing_g02_c04: 0.5259009907682111
v_RopeClimbing_g02_c05: 0.7852917342322079
v_RopeClimbing_g02_c06: 0.5785974454809362
v_RopeClimbing_g03_c01: 0.4676406014505334
v_RopeClimbing_g03_c02: 0.48900748572246294
v_RopeClimbing_g03_c03: 0.6823535231272067
v_RopeClimbing_g03_c04: 0.7556645117524102
v_RopeClimbing_g04_c01: 0.6433376689243504
v_RopeClimbing_g04_c02: 0.7131285405182463
v_RopeClimbing_g04_c03: 0.6170876120605807
v_RopeClimbing_g04_c04: 0.6427124525735698
v_RopeClimbing_g05_c01: 0.7114649903703862
v_RopeClimbing_g05_c02: 0.639749957879228
v_RopeClimbing_g05_c03: 0.7696938871985345
v_RopeClimbing_g05_c04: 0.7346222994951751
v_RopeClimbing_g05_c05: 0.693405355818159
v_RopeClimbing_g05_c06: 0.5382804183626738
v_RopeClimbing_g05_c07: 0.7075280010348229
v_RopeClimbing_g06_c01: 0.9410038734162887
v_RopeClimbing_g06_c02: 0.7450925091237534
v_RopeClimbing_g06_c03: 0.7576564121551401
v_RopeClimbing_g06_c04: 0.6461801552983719
v_RopeClimbing_g07_c01: 0.324359889164215
v_RopeClimbing_g07_c02: 0.4496502276128671
v_RopeClimbing_g07_c03: 0.40172200837707894
v_RopeClimbing_g07_c04: 0.3721430694141726
v_RopeClimbing_g07_c05: 0.1922335780159695
v_SalsaSpin_g01_c01: 0.44881941759445537
v_SalsaSpin_g01_c02: 0.3589346208792972
v_SalsaSpin_g01_c03: 0.32832336232183484
v_SalsaSpin_g01_c04: 0.2718972558463652
v_SalsaSpin_g01_c05: 0.2448266544562625
v_SalsaSpin_g01_c06: 0.27070082072901913
v_SalsaSpin_g01_c07: 0.313207963261548
v_SalsaSpin_g02_c01: 0.07974493110508431
v_SalsaSpin_g02_c02: 0.026460976171211934
v_SalsaSpin_g02_c03: 0.025870113659239427
v_SalsaSpin_g02_c04: 0.02414070916046777
v_SalsaSpin_g02_c05: 0.034026350738026026
v_SalsaSpin_g02_c06: 0.02628460439934036
v_SalsaSpin_g02_c07: 0.031425418442217856
v_SalsaSpin_g03_c01: 0.3759868355599914
v_SalsaSpin_g03_c02: 0.4565659537911415
v_SalsaSpin_g03_c03: 0.4592286096665803
v_SalsaSpin_g03_c04: 0.4208452344292731
v_SalsaSpin_g03_c05: 0.3530827002145174
v_SalsaSpin_g03_c06: 0.3741702141137574
v_SalsaSpin_g04_c01: 0.23354713530756357
v_SalsaSpin_g04_c02: 0.2359105216588561
v_SalsaSpin_g04_c03: 0.3753889256457644
v_SalsaSpin_g04_c04: 0.39995855345266074
v_SalsaSpin_g04_c05: 0.2921535977580416
v_SalsaSpin_g04_c06: 0.270637365014065
v_SalsaSpin_g05_c01: 0.1811150882070459
v_SalsaSpin_g05_c02: 0.15308696096103022
v_SalsaSpin_g05_c03: 0.21033211644944244
v_SalsaSpin_g05_c04: 0.18393860059225653
v_SalsaSpin_g05_c05: 0.18691838767350188
v_SalsaSpin_g05_c06: 0.3018242507351665
v_SalsaSpin_g06_c01: 0.44932995812864757
v_SalsaSpin_g06_c02: 0.407513163397162
v_SalsaSpin_g06_c03: 0.43880794150388147
v_SalsaSpin_g06_c04: 0.43910505540492967
v_SalsaSpin_g06_c05: 0.42374163836710094
v_SalsaSpin_g07_c01: 0.4210014877708878
v_SalsaSpin_g07_c02: 0.3919738943534573
v_SalsaSpin_g07_c03: 0.38175758502380114
v_SalsaSpin_g07_c04: 0.30667266384588454
v_SalsaSpin_g07_c05: 0.35298737384906903
v_SalsaSpin_g07_c06: 0.3675581511902058
v_SkateBoarding_g01_c01: 0.12921717006155825
v_SkateBoarding_g01_c02: 0.13374883141808622
v_SkateBoarding_g01_c03: 0.07776701045552577
v_SkateBoarding_g01_c04: 0.23020809120315266
v_SkateBoarding_g02_c01: 0.0959232168521468
v_SkateBoarding_g02_c02: 0.07856571140486425
v_SkateBoarding_g02_c03: 0.019641436108454004
v_SkateBoarding_g02_c04: 0.45840107215436426
v_SkateBoarding_g02_c05: 0.36424617569042944
v_SkateBoarding_g02_c06: 0.31672396287908705
v_SkateBoarding_g03_c01: 0.25809174817143465
v_SkateBoarding_g03_c02: 0.19610746328051634
v_SkateBoarding_g03_c03: 0.3075694741578553
v_SkateBoarding_g03_c04: 0.3342210138289947
v_SkateBoarding_g04_c01: 0.4058305672186566
v_SkateBoarding_g04_c02: 0.3545718976245152
v_SkateBoarding_g04_c03: 0.372374277356572
v_SkateBoarding_g04_c04: 0.25497786331129824
v_SkateBoarding_g04_c05: 0.14891850238475274
v_SkateBoarding_g05_c01: 0.6474806794852722
v_SkateBoarding_g05_c02: 0.543625677605783
v_SkateBoarding_g05_c03: 0.5540251792298527
v_SkateBoarding_g05_c04: 0.5260779514439463
v_SkateBoarding_g06_c01: 0.19109009446825567
v_SkateBoarding_g06_c02: 0.23760856952019563
v_SkateBoarding_g06_c03: 0.39442426875585646
v_SkateBoarding_g06_c04: 0.32155318118221177
v_SkateBoarding_g07_c01: 0.16512515126016197
v_SkateBoarding_g07_c02: 0.16597714357254073
v_SkateBoarding_g07_c03: 0.18869192082816222
v_SkateBoarding_g07_c04: 0.37304090509029825
v_SkateBoarding_g07_c05: 0.3676504715103803
v_Skiing_g01_c01: 0.4564433281463901
v_Skiing_g01_c02: 0.23634765684369982
v_Skiing_g01_c03: 0.6699644560067672
v_Skiing_g01_c04: 0.5229677265201966
v_Skiing_g01_c05: 0.15185133379510068
v_Skiing_g01_c06: 0.07313884213918775
v_Skiing_g02_c01: 0.6628281850162454
v_Skiing_g02_c02: 0.5534102027927796
v_Skiing_g02_c03: 0.6345934305252052
v_Skiing_g02_c04: 0.5742959446442408
v_Skiing_g02_c05: 0.5001840911160303
v_Skiing_g03_c01: 0.45647640168432174
v_Skiing_g03_c02: 0.5786579491233262
v_Skiing_g03_c03: 0.6520019735055645
v_Skiing_g03_c04: 0.41309061276865755
v_Skiing_g03_c05: 0.5906748964678584
v_Skiing_g03_c06: 0.3889607384096919
v_Skiing_g03_c07: 0.40263314961683094
v_Skiing_g04_c01: 0.05434645424912295
v_Skiing_g04_c02: 0.05858665194333069
v_Skiing_g04_c03: 0.7616082782468457
v_Skiing_g04_c04: 0.14286318239499265
v_Skiing_g04_c05: 0.4151859164355308
v_Skiing_g04_c06: 0.6915474114572908
v_Skiing_g04_c07: 0.11504639186493056
v_Skiing_g05_c01: 0.3797836832291498
v_Skiing_g05_c02: 0.42621095214537746
v_Skiing_g05_c03: 0.48383361412080256
v_Skiing_g05_c04: 0.23712344884168446
v_Skiing_g06_c01: 0.06676208516802844
v_Skiing_g06_c02: 0.09623671721989714
v_Skiing_g06_c03: 0.09633266092754725
v_Skiing_g06_c04: 0.0515353769489278
v_Skiing_g06_c05: 0.07890545702942713
v_Skiing_g06_c06: 0.12989701711990703
v_Skiing_g06_c07: 0.19560548305276812
v_Skiing_g07_c01: 0.4150400641044294
v_Skiing_g07_c02: 0.5971558800949825
v_Skiing_g07_c03: 0.4417797545865765
v_Skiing_g07_c04: 0.3048203991740707
v_Skijet_g01_c01: 0.2904773269171321
v_Skijet_g01_c02: 0.1832339054076221
v_Skijet_g01_c03: 0.1755663111043258
v_Skijet_g01_c04: 0.23849049647610018
v_Skijet_g02_c01: 0.21358905946762544
v_Skijet_g02_c02: 0.190150510285079
v_Skijet_g02_c03: 0.1951513960664197
v_Skijet_g02_c04: 0.2536904045974645
v_Skijet_g03_c01: 0.12473742220932105
v_Skijet_g03_c02: 0.16622307887814175
v_Skijet_g03_c03: 0.10950450484794895
v_Skijet_g03_c04: 0.18090064380699256
v_Skijet_g04_c01: 0.14663789676517014
v_Skijet_g04_c02: 0.17666193646356815
v_Skijet_g04_c03: 0.17237529008993951
v_Skijet_g04_c04: 0.12905954273314926
v_Skijet_g05_c01: 0.2666555226846473
v_Skijet_g05_c02: 0.2721817438586021
v_Skijet_g05_c03: 0.24468390177202037
v_Skijet_g05_c04: 0.3294883334319892
v_Skijet_g06_c01: 0.3137004034315038
v_Skijet_g06_c02: 0.32633421684461317
v_Skijet_g06_c03: 0.17730906362256665
v_Skijet_g06_c04: 0.2652152843890697
v_Skijet_g07_c01: 0.08258147376376813
v_Skijet_g07_c02: 0.09977879313620057
v_Skijet_g07_c03: 0.11582186504259823
v_Skijet_g07_c04: 0.11260436595542224
v_SoccerJuggling_g01_c01: 0.12328438551759156
v_SoccerJuggling_g01_c02: 0.13798261823968624
v_SoccerJuggling_g01_c03: 0.1612194613150255
v_SoccerJuggling_g01_c04: 0.232346034982777
v_SoccerJuggling_g01_c05: 0.13279435000433695
v_SoccerJuggling_g02_c01: 0.07562405536845913
v_SoccerJuggling_g02_c02: 0.087257721146026
v_SoccerJuggling_g02_c03: 0.09273462792433153
v_SoccerJuggling_g02_c04: 0.09235995336193738
v_SoccerJuggling_g02_c05: 0.10075009558496513
v_SoccerJuggling_g02_c06: 0.09353634066821083
v_SoccerJuggling_g03_c01: 0.09670074586206534
v_SoccerJuggling_g03_c02: 0.08762175580999983
v_SoccerJuggling_g03_c03: 0.044892350607734964
v_SoccerJuggling_g03_c04: 0.05095439665312842
v_SoccerJuggling_g04_c01: 0.08214030922280521
v_SoccerJuggling_g04_c02: 0.3142841940261717
v_SoccerJuggling_g04_c03: 0.2554198426935147
v_SoccerJuggling_g04_c04: 0.2302083449042219
v_SoccerJuggling_g04_c05: 0.11732574602163683
v_SoccerJuggling_g04_c06: 0.15978561714291573
v_SoccerJuggling_g05_c01: 0.09368793804227836
v_SoccerJuggling_g05_c02: 0.13053366550662387
v_SoccerJuggling_g05_c03: 0.1253500950090059
v_SoccerJuggling_g05_c04: 0.04482172438361513
v_SoccerJuggling_g05_c05: 0.09847179979203254
v_SoccerJuggling_g05_c06: 0.04470093756562143
v_SoccerJuggling_g06_c01: 0.11008158546146446
v_SoccerJuggling_g06_c02: 0.09354446285704929
v_SoccerJuggling_g06_c03: 0.13452582832748497
v_SoccerJuggling_g06_c04: 0.06024513877634927
v_SoccerJuggling_g06_c05: 0.11954754177392937
v_SoccerJuggling_g07_c01: 0.10951009378071845
v_SoccerJuggling_g07_c02: 0.1253328242111863
v_SoccerJuggling_g07_c03: 0.09088478181657829
v_SoccerJuggling_g07_c04: 0.08722816052751278
v_SoccerJuggling_g07_c05: 0.10928950661162692
v_SoccerJuggling_g07_c06: 0.12131105524700457
v_SoccerJuggling_g07_c07: 0.09296240285038948
v_Surfing_g01_c01: 0.59929381523604
v_Surfing_g01_c02: 0.3301922128807137
v_Surfing_g01_c03: 0.5016589816073029
v_Surfing_g01_c04: 0.7009838956928863
v_Surfing_g01_c05: 0.5733123730398774
v_Surfing_g01_c06: 0.6521859843811886
v_Surfing_g01_c07: 0.6118381853090731
v_Surfing_g02_c01: 0.23032727616098453
v_Surfing_g02_c02: 0.42575205277328887
v_Surfing_g02_c03: 0.45872645198888196
v_Surfing_g02_c04: 0.45370791314213765
v_Surfing_g02_c05: 0.5556582859093984
v_Surfing_g02_c06: 0.6521497154241707
v_Surfing_g03_c01: 0.30821624411431353
v_Surfing_g03_c02: 0.5039738417991738
v_Surfing_g03_c03: 0.27745136772612417
v_Surfing_g03_c04: 0.24183334247392463
v_Surfing_g04_c01: 0.42588326958279443
v_Surfing_g04_c02: 0.3571295249092532
v_Surfing_g04_c03: 0.45056501396117715
v_Surfing_g04_c04: 0.4398294205183354
v_Surfing_g05_c01: 0.4217725735392392
v_Surfing_g05_c02: 0.3654227408279819
v_Surfing_g05_c03: 0.4278052342600944
v_Surfing_g05_c04: 0.40804056120728416
v_Surfing_g06_c01: 0.5498508511947131
v_Surfing_g06_c02: 0.5041456850406927
v_Surfing_g06_c03: 0.5661075409853787
v_Surfing_g06_c04: 0.24307875360149567
v_Surfing_g07_c01: 0.2737352316685784
v_Surfing_g07_c02: 0.07915354257552173
v_Surfing_g07_c03: 0.0585215618672568
v_Surfing_g07_c04: 0.0471055593458921
v_TennisSwing_g01_c01: 0.33725712742605135
v_TennisSwing_g01_c02: 0.33411332361554125
v_TennisSwing_g01_c03: 0.31900710953714867
v_TennisSwing_g01_c04: 0.3094614543053725
v_TennisSwing_g01_c05: 0.34381381012536
v_TennisSwing_g01_c06: 0.3335281050320363
v_TennisSwing_g01_c07: 0.3425191054872318
v_TennisSwing_g02_c01: 0.14684977148674194
v_TennisSwing_g02_c02: 0.12025927025714786
v_TennisSwing_g02_c03: 0.19726638444039354
v_TennisSwing_g02_c04: 0.16930698017648413
v_TennisSwing_g02_c05: 0.12836634180889883
v_TennisSwing_g02_c06: 0.198968521555827
v_TennisSwing_g02_c07: 0.23666335684320647
v_TennisSwing_g03_c01: 0.22186520796335177
v_TennisSwing_g03_c02: 0.2108152558693413
v_TennisSwing_g03_c03: 0.24803823309833198
v_TennisSwing_g03_c04: 0.2525998922523228
v_TennisSwing_g03_c05: 0.2292094618525708
v_TennisSwing_g03_c06: 0.18221531357564855
v_TennisSwing_g03_c07: 0.1620693965430012
v_TennisSwing_g04_c01: 0.1052000065697137
v_TennisSwing_g04_c02: 0.17871405296650986
v_TennisSwing_g04_c03: 0.1803938031405592
v_TennisSwing_g04_c04: 0.15696325975352912
v_TennisSwing_g04_c05: 0.10161055173673557
v_TennisSwing_g04_c06: 0.18085826271374922
v_TennisSwing_g04_c07: 0.11843443768443614
v_TennisSwing_g05_c01: 0.12596252848995543
v_TennisSwing_g05_c02: 0.08918346577015977
v_TennisSwing_g05_c03: 0.08134514686842192
v_TennisSwing_g05_c04: 0.05705247180881052
v_TennisSwing_g05_c05: 0.09698197181981907
v_TennisSwing_g05_c06: 0.12313386992419388
v_TennisSwing_g05_c07: 0.12492271584062654
v_TennisSwing_g06_c01: 0.14799940897936487
v_TennisSwing_g06_c02: 0.19132945089102318
v_TennisSwing_g06_c03: 0.20903770292111798
v_TennisSwing_g06_c04: 0.1551423470075352
v_TennisSwing_g06_c05: 0.19902764161953365
v_TennisSwing_g06_c06: 0.19725323129100653
v_TennisSwing_g06_c07: 0.2096312492590867
v_TennisSwing_g07_c01: 0.12162531860444079
v_TennisSwing_g07_c02: 0.17354552536711507
v_TennisSwing_g07_c03: 0.16975180166186837
v_TennisSwing_g07_c04: 0.08837963682672698
v_TennisSwing_g07_c05: 0.06096034145943351
v_TennisSwing_g07_c06: 0.11488225053827184
v_TennisSwing_g07_c07: 0.07947984884317055
v_TrampolineJumping_g01_c01: 0.2579583604013415
v_TrampolineJumping_g01_c02: 0.4146420682017787
v_TrampolineJumping_g01_c03: 0.2113399694263055
v_TrampolineJumping_g01_c04: 0.24820381904930228
v_TrampolineJumping_g02_c01: 0.2329181311615398
v_TrampolineJumping_g02_c02: 0.21267250471007754
v_TrampolineJumping_g02_c03: 0.2608714918899313
v_TrampolineJumping_g02_c04: 0.23905826914747516
v_TrampolineJumping_g02_c05: 0.2596380683358788
v_TrampolineJumping_g02_c06: 0.19749421477097812
v_TrampolineJumping_g03_c01: 0.2885080529926858
v_TrampolineJumping_g03_c02: 0.29404171629933507
v_TrampolineJumping_g03_c03: 0.37904871974184406
v_TrampolineJumping_g03_c04: 0.5060032994237061
v_TrampolineJumping_g04_c01: 0.13152611264812314
v_TrampolineJumping_g04_c02: 0.5276888905525735
v_TrampolineJumping_g04_c03: 0.4956680126524875
v_TrampolineJumping_g04_c04: 0.3084876066565103
v_TrampolineJumping_g04_c05: 0.2465822247047652
v_TrampolineJumping_g05_c01: 0.13085449853999995
v_TrampolineJumping_g05_c02: 0.08339072644021216
v_TrampolineJumping_g05_c03: 0.1429264260067304
v_TrampolineJumping_g05_c04: 0.17510067275908636
v_TrampolineJumping_g06_c01: 0.3701678829846948
v_TrampolineJumping_g06_c02: 0.24630903409001983
v_TrampolineJumping_g06_c04: 0.33149796052960545
v_TrampolineJumping_g07_c01: 0.43251326313887645
v_TrampolineJumping_g07_c02: 0.38918358260971003
v_TrampolineJumping_g07_c03: 0.2699638887631201
v_TrampolineJumping_g07_c04: 0.3783861125056727
v_TrampolineJumping_g07_c05: 0.21892352986303487
v_VolleyballSpiking_g01_c01: 0.13242653832866216
v_VolleyballSpiking_g01_c02: 0.20197506306883622
v_VolleyballSpiking_g01_c03: 0.23645171451961666
v_VolleyballSpiking_g01_c04: 0.2421080749261919
v_VolleyballSpiking_g02_c01: 0.14503265740569887
v_VolleyballSpiking_g02_c04: 0.19115493428255395
v_VolleyballSpiking_g03_c01: 0.21190081313105785
v_VolleyballSpiking_g03_c02: 0.12418415719335239
v_VolleyballSpiking_g03_c03: 0.18960677497235573
v_VolleyballSpiking_g03_c04: 0.3023326955369021
v_VolleyballSpiking_g04_c01: 0.07533171467160381
v_VolleyballSpiking_g04_c02: 0.10185864989418449
v_VolleyballSpiking_g04_c03: 0.09622861338617998
v_VolleyballSpiking_g04_c04: 0.09351289154243046
v_VolleyballSpiking_g04_c05: 0.07232158929549569
v_VolleyballSpiking_g04_c06: 0.04104328412914605
v_VolleyballSpiking_g04_c07: 0.07688367577255006
v_VolleyballSpiking_g05_c01: 0.15154059875873835
v_VolleyballSpiking_g05_c02: 0.10964988112654978
v_VolleyballSpiking_g05_c03: 0.09832445678015159
v_VolleyballSpiking_g05_c04: 0.16314659601326767
v_VolleyballSpiking_g05_c05: 0.11789460467746643
v_VolleyballSpiking_g06_c01: 0.2633468731577823
v_VolleyballSpiking_g06_c02: 0.34282645535486655
v_VolleyballSpiking_g06_c03: 0.23891773913055658
v_VolleyballSpiking_g06_c04: 0.15529145499119373
v_VolleyballSpiking_g07_c01: 0.09845380777654451
v_VolleyballSpiking_g07_c02: 0.09321906012079613
v_VolleyballSpiking_g07_c03: 0.16528236700999221
v_VolleyballSpiking_g07_c04: 0.18121995629493412
v_VolleyballSpiking_g07_c05: 0.07425838426547492
v_VolleyballSpiking_g07_c06: 0.0944186071168602
v_VolleyballSpiking_g07_c07: 0.1490218479728957
v_WalkingWithDog_g01_c01: 0.10745986506680218
v_WalkingWithDog_g01_c02: 0.31632000075535865
v_WalkingWithDog_g01_c03: 0.058492922022440066
v_WalkingWithDog_g01_c04: 0.2109634825468474
v_WalkingWithDog_g02_c01: 0.09221621276810765
v_WalkingWithDog_g02_c02: 0.10949251697743385
v_WalkingWithDog_g02_c03: 0.16053324758522505
v_WalkingWithDog_g02_c04: 0.11666010575017005
v_WalkingWithDog_g02_c05: 0.1420915742463425
v_WalkingWithDog_g02_c06: 0.1504599821284472
v_WalkingWithDog_g03_c01: 0.015327967421012365
v_WalkingWithDog_g03_c02: 0.03792538555104315
v_WalkingWithDog_g03_c03: 0.27341051959601326
v_WalkingWithDog_g03_c04: 0.17583180186302055
v_WalkingWithDog_g03_c05: 0.2011223882106756
v_WalkingWithDog_g04_c01: 0.08375834887407309
v_WalkingWithDog_g04_c02: 0.0727925360107457
v_WalkingWithDog_g04_c03: 0.15236475016173767
v_WalkingWithDog_g04_c04: 0.06607884963182366
v_WalkingWithDog_g04_c05: 0.17114306936099186
v_WalkingWithDog_g05_c01: 0.37623750843386367
v_WalkingWithDog_g05_c02: 0.21607460054810942
v_WalkingWithDog_g05_c03: 0.33400575625600193
v_WalkingWithDog_g05_c04: 0.19247715336116633
v_WalkingWithDog_g05_c05: 0.24712714842909317
v_WalkingWithDog_g06_c01: 0.009131755969509131
v_WalkingWithDog_g06_c02: 0.07707120498319663
v_WalkingWithDog_g06_c03: 0.05723421952841202
v_WalkingWithDog_g06_c04: 0.3784257033583158
v_WalkingWithDog_g06_c05: 0.2852801479597202
v_WalkingWithDog_g07_c01: 0.007812316782449878
v_WalkingWithDog_g07_c02: 0.02536459252106275
v_WalkingWithDog_g07_c03: 0.014711236592206195
v_WalkingWithDog_g07_c04: 0.017610870371389344
v_WalkingWithDog_g07_c05: 0.05267549977513162
v_WalkingWithDog_g07_c06: 0.007643411386992753
Average: 0.28060222071267454
Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_summed.pt
v_Basketball_g01_c01: 0.18908853322912858
v_Basketball_g01_c02: 0.23337576437125526
v_Basketball_g01_c03: 0.21421237077241337
v_Basketball_g01_c04: 0.18353590590688657
v_Basketball_g01_c05: 0.15746415985792173
v_Basketball_g01_c06: 0.21499393010643994
v_Basketball_g01_c07: 0.28996247767404776
v_Basketball_g02_c01: 0.2823444293797251
v_Basketball_g02_c02: 0.3189093570158942
v_Basketball_g02_c03: 0.3997171529253402
v_Basketball_g02_c04: 0.2153490031886054
v_Basketball_g02_c05: 0.21960504328113373
v_Basketball_g02_c06: 0.1965670856522528
v_Basketball_g03_c01: 0.19782729938215626
v_Basketball_g03_c02: 0.11301971219597369
v_Basketball_g03_c03: 0.15900803209231126
v_Basketball_g03_c04: 0.11397897597314335
v_Basketball_g03_c05: 0.07836902198770385
v_Basketball_g03_c06: 0.20664567516486007
v_Basketball_g04_c01: 0.1385890521021105
v_Basketball_g04_c02: 0.0833873414236495
v_Basketball_g04_c03: 0.07635738329565901
v_Basketball_g04_c04: 0.0979175425508595
v_Basketball_g05_c01: 0.3949686151408539
v_Basketball_g05_c02: 0.12080553395482968
v_Basketball_g05_c03: 0.3155714103174726
v_Basketball_g05_c04: 0.2082329395806461
v_Basketball_g06_c01: 0.299827417622753
v_Basketball_g06_c02: 0.2995995436685057
v_Basketball_g06_c03: 0.20911804837446044
v_Basketball_g06_c04: 0.20837661610754926
v_Basketball_g07_c01: 0.3432997703170917
v_Basketball_g07_c02: 0.36294472532889505
v_Basketball_g07_c03: 0.46604193769043356
v_Basketball_g07_c04: 0.15448376358904709
v_BasketballDunk_g01_c01: 0.24917501450230287
v_BasketballDunk_g01_c02: 0.27812027630550185
v_BasketballDunk_g01_c03: 0.22749958268007425
v_BasketballDunk_g01_c04: 0.2644976912960997
v_BasketballDunk_g01_c05: 0.3036880883146224
v_BasketballDunk_g01_c06: 0.3505934244975096
v_BasketballDunk_g01_c07: 0.25050067647880925
v_BasketballDunk_g02_c01: 0.3368372248823014
v_BasketballDunk_g02_c02: 0.26300520600941707
v_BasketballDunk_g02_c03: 0.2776506632771783
v_BasketballDunk_g02_c04: 0.22322056429299314
v_BasketballDunk_g03_c01: 0.24592030545564617
v_BasketballDunk_g03_c02: 0.2693162685274843
v_BasketballDunk_g03_c03: 0.24374436280565467
v_BasketballDunk_g03_c04: 0.21730594235787712
v_BasketballDunk_g03_c05: 0.3492812176829013
v_BasketballDunk_g03_c06: 0.28983477349063075
v_BasketballDunk_g04_c01: 0.38126854379991376
v_BasketballDunk_g04_c02: 0.29428929798891695
v_BasketballDunk_g04_c03: 0.1793564466950227
v_BasketballDunk_g04_c04: 0.16070933632669956
v_BasketballDunk_g05_c01: 0.28036298132024884
v_BasketballDunk_g05_c02: 0.24356788119638528
v_BasketballDunk_g05_c03: 0.3185833357421197
v_BasketballDunk_g05_c04: 0.2606116679211066
v_BasketballDunk_g05_c05: 0.2647957398636839
v_BasketballDunk_g05_c06: 0.16190689994300914
v_BasketballDunk_g06_c01: 0.1559180566146383
v_BasketballDunk_g06_c02: 0.1270819292733754
v_BasketballDunk_g06_c03: 0.2122424336839614
v_BasketballDunk_g06_c04: 0.14274175363908134
v_BasketballDunk_g07_c01: 0.1381175638154501
v_BasketballDunk_g07_c02: 0.31822952397871673
v_BasketballDunk_g07_c03: 0.2642689781835464
v_BasketballDunk_g07_c04: 0.1807832009650356
v_BasketballDunk_g07_c05: 0.1352432694462106
v_BasketballDunk_g07_c06: 0.280272914243378
v_Biking_g01_c01: 0.4515124409510864
v_Biking_g01_c02: 0.05686016289854613
v_Biking_g01_c03: 0.17609869052223334
v_Biking_g01_c04: 0.09979446059254211
v_Biking_g02_c01: 0.3860437210913249
v_Biking_g02_c02: 0.4409235852264513
v_Biking_g02_c03: 0.360508095825047
v_Biking_g02_c04: 0.34923546734874644
v_Biking_g02_c05: 0.23395837341823916
v_Biking_g02_c06: 0.29064127852714905
v_Biking_g02_c07: 0.1671324281065952
v_Biking_g03_c01: 0.04410384633527027
v_Biking_g03_c02: 0.05569383598805413
v_Biking_g03_c03: 0.07173963891356949
v_Biking_g03_c04: 0.062276719622020645
v_Biking_g04_c01: 0.16889286419655394
v_Biking_g04_c02: 0.3280465007121638
v_Biking_g04_c03: 0.4464938807499221
v_Biking_g04_c04: 0.19492002338992329
