Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core8_summed.pt
v_SalsaSpin_g04_c05: 0.9244471159472596
v_SalsaSpin_g04_c06: 0.9106316510296892
v_SalsaSpin_g05_c01: 0.91714844290982
v_SalsaSpin_g05_c02: 0.9510882016911637
v_SalsaSpin_g05_c03: 0.9570201663009357
v_SalsaSpin_g05_c04: 0.9383936216763686
v_SalsaSpin_g05_c05: 0.9531187687243801
v_SalsaSpin_g05_c06: 0.940557766443817
v_SalsaSpin_g06_c01: 0.9826106796681415
v_SalsaSpin_g06_c02: 0.9768175296194386
v_SalsaSpin_g06_c03: 0.9550729957118165
v_SalsaSpin_g06_c04: 0.9607209451205563
v_SalsaSpin_g06_c05: 0.9821454232733231
v_SalsaSpin_g07_c01: 0.9556316341913771
v_SalsaSpin_g07_c02: 0.9466558992571663
v_SalsaSpin_g07_c03: 0.9367304164625239
v_SalsaSpin_g07_c04: 0.9205412063456606
v_SalsaSpin_g07_c05: 0.9101187872875016
v_SalsaSpin_g07_c06: 0.929694789199857
v_SkateBoarding_g01_c01: 0.8561384092608932
v_SkateBoarding_g01_c02: 0.5601482346246485
v_SkateBoarding_g01_c03: 0.7469072313106153
v_SkateBoarding_g01_c04: 0.705058725347044
v_SkateBoarding_g02_c01: 0.3377185365243349
v_SkateBoarding_g02_c02: 0.43203508158330806
v_SkateBoarding_g02_c03: 0.6089318372833077
v_SkateBoarding_g02_c04: 0.9623508503718767
v_SkateBoarding_g02_c05: 0.9543823380081449
v_SkateBoarding_g02_c06: 0.9628992957586888
v_SkateBoarding_g03_c01: 0.9055995267408434
v_SkateBoarding_g03_c02: 0.8830211117456201
v_SkateBoarding_g03_c03: 0.9544214041961823
v_SkateBoarding_g03_c04: 0.9628079022804741
v_SkateBoarding_g04_c01: 0.9500526044575963
v_SkateBoarding_g04_c02: 0.9632411244383547
v_SkateBoarding_g04_c03: 0.7801995644404087
v_SkateBoarding_g04_c04: 0.9464157872425858
v_SkateBoarding_g04_c05: 0.7989607217314187
v_SkateBoarding_g05_c01: 0.9429372676240746
v_SkateBoarding_g05_c02: 0.9407634419912938
v_SkateBoarding_g05_c03: 0.9670827508962248
v_SkateBoarding_g05_c04: 0.9694297717942391
v_SkateBoarding_g06_c01: 0.8193638423981611
v_SkateBoarding_g06_c02: 0.8759235133475158
v_SkateBoarding_g06_c03: 0.9037444597634021
v_SkateBoarding_g06_c04: 0.9381534926651511
v_SkateBoarding_g07_c01: 0.8609273805341218
v_SkateBoarding_g07_c02: 0.8009868759254459
v_SkateBoarding_g07_c03: 0.8578903823217843
v_SkateBoarding_g07_c04: 0.9719008374086116
v_SkateBoarding_g07_c05: 0.976309123361716
v_Skiing_g01_c01: 0.5204635899863206
v_Skiing_g01_c02: 0.3717877698945813
v_Skiing_g01_c03: 0.7294462248100899
v_Skiing_g01_c04: 0.6911936981487088
v_Skiing_g01_c05: 0.24877211573766544
v_Skiing_g01_c06: 0.14322740311035886
v_Skiing_g02_c01: 0.8313124135020189
v_Skiing_g02_c02: 0.7983381840749644
v_Skiing_g02_c03: 0.6670234156190418
v_Skiing_g02_c04: 0.8008051220676862
v_Skiing_g02_c05: 0.7825858278083615
v_Skiing_g03_c01: 0.47668053017696366
v_Skiing_g03_c02: 0.635594580497127
v_Skiing_g03_c03: 0.7668277872144245
v_Skiing_g03_c04: 0.7307954944553785
v_Skiing_g03_c05: 0.6196130692842416
v_Skiing_g03_c06: 0.6683401991031133
v_Skiing_g03_c07: 0.6522077272529714
v_Skiing_g04_c01: 0.6810321702505462
v_Skiing_g04_c02: 0.61274121835595
v_Skiing_g04_c03: 0.8805855111568235
v_Skiing_g04_c04: 0.8378137384424917
v_Skiing_g04_c05: 0.8227645155857317
v_Skiing_g04_c06: 0.9213511184207164
v_Skiing_g04_c07: 0.520163475710433
v_Skiing_g05_c01: 0.8624104682239704
v_Skiing_g05_c02: 0.7510033400612883
v_Skiing_g05_c03: 0.8622656855150126
v_Skiing_g05_c04: 0.6170485345064662
v_Skiing_g06_c01: 0.07308625965379179
v_Skiing_g06_c02: 0.2752552206511609
v_Skiing_g06_c03: 0.45715762831969187
v_Skiing_g06_c04: 0.06642098783049732
v_Skiing_g06_c05: 0.061359865649137646
v_Skiing_g06_c06: 0.20979140751296654
v_Skiing_g06_c07: 0.3297379910363816
v_Skiing_g07_c01: 0.7561816223314963
v_Skiing_g07_c02: 0.6839043730287813
v_Skiing_g07_c03: 0.6571133885881864
v_Skiing_g07_c04: 0.5660828514373861
v_Skijet_g01_c01: 0.9466156301350566
v_Skijet_g01_c02: 0.9059588460513623
v_Skijet_g01_c03: 0.9400489293766441
v_Skijet_g01_c04: 0.9267870835756185
v_Skijet_g02_c01: 0.8570702484139474
v_Skijet_g02_c02: 0.8754557623324217
v_Skijet_g02_c03: 0.8345194666908355
v_Skijet_g02_c04: 0.8000143662357004
v_Skijet_g03_c01: 0.8098704566509696
v_Skijet_g03_c02: 0.7667896459606709
v_Skijet_g03_c03: 0.8374973315076204
v_Skijet_g03_c04: 0.5925408683979185
v_Skijet_g04_c01: 0.7145341537689092
v_Skijet_g04_c02: 0.7069488378037931
v_Skijet_g04_c03: 0.6530510076117935
v_Skijet_g04_c04: 0.6578442164027365
v_Skijet_g05_c01: 0.8029863427655073
v_Skijet_g05_c02: 0.6494317579345079
v_Skijet_g05_c03: 0.7921106420253636
v_Skijet_g05_c04: 0.8370491441601189
v_Skijet_g06_c01: 0.9042074990720721
v_Skijet_g06_c02: 0.7600855120253982
v_Skijet_g06_c03: 0.9123409747408004
v_Skijet_g06_c04: 0.893013558423263
v_Skijet_g07_c01: 0.7359926570934476
v_Skijet_g07_c02: 0.8826687993278028
v_Skijet_g07_c03: 0.8940649121796014
v_Skijet_g07_c04: 0.8871114759967895
v_SoccerJuggling_g01_c01: 0.8160009734274354
v_SoccerJuggling_g01_c02: 0.9300529329048004
v_SoccerJuggling_g01_c03: 0.9182517592271324
v_SoccerJuggling_g01_c04: 0.8639335372427013
v_SoccerJuggling_g01_c05: 0.9236216380668338
v_SoccerJuggling_g02_c01: 0.9572149529994931
v_SoccerJuggling_g02_c02: 0.8909066231863108
v_SoccerJuggling_g02_c03: 0.9006851202284452
v_SoccerJuggling_g02_c04: 0.9581178429943975
v_SoccerJuggling_g02_c05: 0.9595216331945267
v_SoccerJuggling_g02_c06: 0.9527017023356166
v_SoccerJuggling_g03_c01: 0.9205964983848389
v_SoccerJuggling_g03_c02: 0.8925120847707149
v_SoccerJuggling_g03_c03: 0.32244558524689637
v_SoccerJuggling_g03_c04: 0.8833324984589126
v_SoccerJuggling_g04_c01: 0.8131821717543062
v_SoccerJuggling_g04_c02: 0.9262793071975466
v_SoccerJuggling_g04_c03: 0.8870510003471281
v_SoccerJuggling_g04_c04: 0.8880162565910723
v_SoccerJuggling_g04_c05: 0.8467749618866947
v_SoccerJuggling_g04_c06: 0.9010459292621817
v_SoccerJuggling_g05_c01: 0.8582751190697309
v_SoccerJuggling_g05_c02: 0.909104243706679
v_SoccerJuggling_g05_c03: 0.9154722433013376
v_SoccerJuggling_g05_c04: 0.4847380547726061
v_SoccerJuggling_g05_c05: 0.8478262541757431
v_SoccerJuggling_g05_c06: 0.6195662418322172
v_SoccerJuggling_g06_c01: 0.9103123669920024
v_SoccerJuggling_g06_c02: 0.9052531186898705
v_SoccerJuggling_g06_c03: 0.8013155985099729
v_SoccerJuggling_g06_c04: 0.9150718681921717
v_SoccerJuggling_g06_c05: 0.855272645218065
v_SoccerJuggling_g07_c01: 0.9614513354317751
v_SoccerJuggling_g07_c02: 0.8950767245551106
v_SoccerJuggling_g07_c03: 0.894350099231815
v_SoccerJuggling_g07_c04: 0.9387637419567909
v_SoccerJuggling_g07_c05: 0.9589339772646781
v_SoccerJuggling_g07_c06: 0.906744620151585
v_SoccerJuggling_g07_c07: 0.9607216393051203
v_Surfing_g01_c01: 0.8658401139837224
v_Surfing_g01_c02: 0.8927268465340603
v_Surfing_g01_c03: 0.8786168268707115
v_Surfing_g01_c04: 0.9000590388022829
v_Surfing_g01_c05: 0.8927055644162465
v_Surfing_g01_c06: 0.893860590440454
v_Surfing_g01_c07: 0.9036432022985537
v_Surfing_g02_c01: 0.8782295524433721
v_Surfing_g02_c02: 0.894994374626549
v_Surfing_g02_c03: 0.8653121583920438
v_Surfing_g02_c04: 0.9074598986480851
v_Surfing_g02_c05: 0.8849065443791915
v_Surfing_g02_c06: 0.9007205793459434
v_Surfing_g03_c01: 0.8462663253594656
v_Surfing_g03_c02: 0.9025577733118553
v_Surfing_g03_c03: 0.9157141379837412
v_Surfing_g03_c04: 0.8864009150129277
v_Surfing_g04_c01: 0.8466690460045356
v_Surfing_g04_c02: 0.8386879475146998
v_Surfing_g04_c03: 0.8683711279009003
v_Surfing_g04_c04: 0.9100280271668453
v_Surfing_g05_c01: 0.9179138697509188
v_Surfing_g05_c02: 0.9195035365701187
v_Surfing_g05_c03: 0.855833039880963
v_Surfing_g05_c04: 0.8450930146791507
v_Surfing_g06_c01: 0.9198603076220024
v_Surfing_g06_c02: 0.7385396166064311
v_Surfing_g06_c03: 0.8760588872537483
v_Surfing_g06_c04: 0.8808863284357358
v_Surfing_g07_c01: 0.7845539250702132
v_Surfing_g07_c02: 0.5575332718726713
v_Surfing_g07_c03: 0.39962506786105223
v_Surfing_g07_c04: 0.2305329558730591
v_TennisSwing_g01_c01: 0.859093724122431
v_TennisSwing_g01_c02: 0.8677984849327913
v_TennisSwing_g01_c03: 0.8702283122820518
v_TennisSwing_g01_c04: 0.7407473109906277
v_TennisSwing_g01_c05: 0.8354438646474591
v_TennisSwing_g01_c06: 0.8062418446188531
v_TennisSwing_g01_c07: 0.8733391210680566
v_TennisSwing_g02_c01: 0.5503923868072889
v_TennisSwing_g02_c02: 0.5472553421986959
v_TennisSwing_g02_c03: 0.7431051554867736
v_TennisSwing_g02_c04: 0.6040124609844497
v_TennisSwing_g02_c05: 0.40140585305744025
v_TennisSwing_g02_c06: 0.6953036394679657
v_TennisSwing_g02_c07: 0.6489476590195409
v_TennisSwing_g03_c01: 0.8599356965405605
v_TennisSwing_g03_c02: 0.955067575281646
v_TennisSwing_g03_c03: 0.8950274000653735
v_TennisSwing_g03_c04: 0.9473242252843193
v_TennisSwing_g03_c05: 0.7987174967547617
v_TennisSwing_g03_c06: 0.8677777681277803
v_TennisSwing_g03_c07: 0.860324970284637
v_TennisSwing_g04_c01: 0.6825511225742957
v_TennisSwing_g04_c02: 0.9152517847960553
v_TennisSwing_g04_c03: 0.8626516485364846
v_TennisSwing_g04_c04: 0.8882157279422245
v_TennisSwing_g04_c05: 0.8430432200675568
v_TennisSwing_g04_c06: 0.8853870044240466
v_TennisSwing_g04_c07: 0.888173529483538
v_TennisSwing_g05_c01: 0.9310321079810819
v_TennisSwing_g05_c02: 0.9328949368336907
v_TennisSwing_g05_c03: 0.5137813497112802
v_TennisSwing_g05_c04: 0.8032235571427009
v_TennisSwing_g05_c05: 0.9004792166651896
v_TennisSwing_g05_c06: 0.9292718179767689
v_TennisSwing_g05_c07: 0.6903357750979922
v_TennisSwing_g06_c01: 0.9318661546112708
v_TennisSwing_g06_c02: 0.9486012771503738
v_TennisSwing_g06_c03: 0.9184651373197994
v_TennisSwing_g06_c04: 0.8788483166845253
v_TennisSwing_g06_c05: 0.9382928245013318
v_TennisSwing_g06_c06: 0.9306456680187694
v_TennisSwing_g06_c07: 0.9345000945741049
v_TennisSwing_g07_c01: 0.559728137055572
v_TennisSwing_g07_c02: 0.5146129825861863
v_TennisSwing_g07_c03: 0.7412638457735738
v_TennisSwing_g07_c04: 0.20323589847066614
v_TennisSwing_g07_c05: 0.3328097833564243
v_TennisSwing_g07_c06: 0.6041661669278255
v_TennisSwing_g07_c07: 0.30937607477062556
v_TrampolineJumping_g01_c01: 0.7764289135520812
v_TrampolineJumping_g01_c02: 0.7921948575822171
v_TrampolineJumping_g01_c03: 0.8089887039677706
v_TrampolineJumping_g01_c04: 0.6959523859841283
v_TrampolineJumping_g02_c01: 0.8770754168217536
v_TrampolineJumping_g02_c02: 0.9025804014818277
v_TrampolineJumping_g02_c03: 0.8578466829785611
v_TrampolineJumping_g02_c04: 0.890401628887048
v_TrampolineJumping_g02_c05: 0.8456883580365684
v_TrampolineJumping_g02_c06: 0.855900139635196
v_TrampolineJumping_g03_c01: 0.7449249234923627
v_TrampolineJumping_g03_c02: 0.7287303883058485
v_TrampolineJumping_g03_c03: 0.7489575087965932
v_TrampolineJumping_g03_c04: 0.8125978772004601
v_TrampolineJumping_g04_c01: 0.6931585872953292
v_TrampolineJumping_g04_c02: 0.7351594861538615
v_TrampolineJumping_g04_c03: 0.6786881767620798
v_TrampolineJumping_g04_c04: 0.8835756013577338
v_TrampolineJumping_g04_c05: 0.79879841543152
v_TrampolineJumping_g05_c01: 0.3585202881076839
v_TrampolineJumping_g05_c02: 0.2367275246360805
v_TrampolineJumping_g05_c03: 0.4559448369254824
v_TrampolineJumping_g05_c04: 0.3610686185711529
v_TrampolineJumping_g06_c01: 0.7262804332131054
v_TrampolineJumping_g06_c02: 0.9040127010957804
v_TrampolineJumping_g06_c04: 0.8660269559768494
v_TrampolineJumping_g07_c01: 0.8893584439938422
v_TrampolineJumping_g07_c02: 0.8540179378760513
v_TrampolineJumping_g07_c03: 0.8607604555727448
v_TrampolineJumping_g07_c04: 0.8562135152460542
v_TrampolineJumping_g07_c05: 0.8706498265673872
v_VolleyballSpiking_g01_c01: 0.5611641320865601
v_VolleyballSpiking_g01_c02: 0.8631326195318252
v_VolleyballSpiking_g01_c03: 0.8607218258548528
v_VolleyballSpiking_g01_c04: 0.8297818973660469
v_VolleyballSpiking_g02_c01: 0.5939777595922351
v_VolleyballSpiking_g02_c04: 0.7959854654036462
v_VolleyballSpiking_g03_c01: 0.8628696294035763
v_VolleyballSpiking_g03_c02: 0.8653184403665364
v_VolleyballSpiking_g03_c03: 0.6779796849004924
v_VolleyballSpiking_g03_c04: 0.7603143369778991
v_VolleyballSpiking_g04_c01: 0.6717391449492425
v_VolleyballSpiking_g04_c02: 0.49090897967107594
v_VolleyballSpiking_g04_c03: 0.622059743385762
v_VolleyballSpiking_g04_c04: 0.5865799996536225
v_VolleyballSpiking_g04_c05: 0.5729706063866615
v_VolleyballSpiking_g04_c06: 0.6070264976006001
v_VolleyballSpiking_g04_c07: 0.5741770574823022
v_VolleyballSpiking_g05_c01: 0.7453998760320246
v_VolleyballSpiking_g05_c02: 0.493987976340577
v_VolleyballSpiking_g05_c03: 0.7493285206146538
v_VolleyballSpiking_g05_c04: 0.6149906180799007
v_VolleyballSpiking_g05_c05: 0.7549267148133367
v_VolleyballSpiking_g06_c01: 0.6658514507580549
v_VolleyballSpiking_g06_c02: 0.7624704213812947
v_VolleyballSpiking_g06_c03: 0.8400505864992738
v_VolleyballSpiking_g06_c04: 0.7097237235866487
v_VolleyballSpiking_g07_c01: 0.8138919153716415
v_VolleyballSpiking_g07_c02: 0.7653538344893605
v_VolleyballSpiking_g07_c03: 0.7593039004132152
v_VolleyballSpiking_g07_c04: 0.8273210597690195
v_VolleyballSpiking_g07_c05: 0.6729272748343647
v_VolleyballSpiking_g07_c06: 0.8244203475769609
v_VolleyballSpiking_g07_c07: 0.8108841518405825
v_WalkingWithDog_g01_c01: 0.9444952644953446
v_WalkingWithDog_g01_c02: 0.8563028576863871
v_WalkingWithDog_g01_c03: 0.8581982781724946
v_WalkingWithDog_g01_c04: 0.8992766382252739
v_WalkingWithDog_g02_c01: 0.5653491237280832
v_WalkingWithDog_g02_c02: 0.763407897491561
v_WalkingWithDog_g02_c03: 0.9243797571944015
v_WalkingWithDog_g02_c04: 0.9024988352866785
v_WalkingWithDog_g02_c05: 0.8976038140790479
v_WalkingWithDog_g02_c06: 0.8019474600987451
v_WalkingWithDog_g03_c01: 0.3347861039765121
v_WalkingWithDog_g03_c02: 0.19730426283422275
v_WalkingWithDog_g03_c03: 0.9218357820609526
v_WalkingWithDog_g03_c04: 0.6783257949246035
v_WalkingWithDog_g03_c05: 0.8618739564517455
v_WalkingWithDog_g04_c01: 0.883818383616017
v_WalkingWithDog_g04_c02: 0.7264068441545533
v_WalkingWithDog_g04_c03: 0.8021135966373549
v_WalkingWithDog_g04_c04: 0.09308507531750365
v_WalkingWithDog_g04_c05: 0.6544683981301205
v_WalkingWithDog_g05_c01: 0.8591464905148314
v_WalkingWithDog_g05_c02: 0.8623481456270383
v_WalkingWithDog_g05_c03: 0.9697822817215638
v_WalkingWithDog_g05_c04: 0.9432577952356951
v_WalkingWithDog_g05_c05: 0.9650463299440162
v_WalkingWithDog_g06_c01: 0.06956849644120666
v_WalkingWithDog_g06_c02: 0.9260449922549014
v_WalkingWithDog_g06_c03: 0.9040149227621441
v_WalkingWithDog_g06_c04: 0.7755887753701245
v_WalkingWithDog_g06_c05: 0.5511083713172411
v_WalkingWithDog_g07_c01: 0.04964264780210215
v_WalkingWithDog_g07_c02: 0.2914173981080239
v_WalkingWithDog_g07_c03: 0.3841679746656155
v_WalkingWithDog_g07_c04: 0.10675585017816047
v_WalkingWithDog_g07_c05: 0.8398626785165106
v_WalkingWithDog_g07_c06: 0.4800631400103157
Finished: cm_16, ins, most_first, ucf101, r2p1d, perturb, #Step=128
Average: 0.8052223093519217
Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core8_summed.pt
v_Basketball_g01_c01: 0.14230254206631798
v_Basketball_g01_c02: 0.16909240964014316
v_Basketball_g01_c03: 0.08702316959534073
v_Basketball_g01_c04: 0.08826267856784398
v_Basketball_g01_c05: 0.2211260763942846
v_Basketball_g01_c06: 0.15412766565714264
v_Basketball_g01_c07: 0.4993984001703211
v_Basketball_g02_c01: 0.5747864985387423
v_Basketball_g02_c02: 0.515688157734985
v_Basketball_g02_c03: 0.5570798940971144
v_Basketball_g02_c04: 0.5749297049842426
v_Basketball_g02_c05: 0.5202604533187696
v_Basketball_g02_c06: 0.644421908633376
v_Basketball_g03_c01: 0.7143026602934697
v_Basketball_g03_c02: 0.7847962175510474
v_Basketball_g03_c03: 0.6834765021703788
v_Basketball_g03_c04: 0.7569099614411243
v_Basketball_g03_c05: 0.5863634323250153
v_Basketball_g03_c06: 0.728488262371684
v_Basketball_g04_c01: 0.7326773755266913
v_Basketball_g04_c02: 0.10490075973939383
v_Basketball_g04_c03: 0.5233830878059962
v_Basketball_g04_c04: 0.49483207715820754
v_Basketball_g05_c01: 0.6509512701086351
v_Basketball_g05_c02: 0.17216933394229272
v_Basketball_g05_c03: 0.5014424222536036
v_Basketball_g05_c04: 0.528603844672034
v_Basketball_g06_c01: 0.7088783242288628
v_Basketball_g06_c02: 0.6671253788299509
v_Basketball_g06_c03: 0.7376398133128532
v_Basketball_g06_c04: 0.609252533504332
v_Basketball_g07_c01: 0.602022818151454
v_Basketball_g07_c02: 0.6060282528414973
v_Basketball_g07_c03: 0.7970191068961867
v_Basketball_g07_c04: 0.8332532922286191
v_BasketballDunk_g01_c01: 0.9252714792819461
v_BasketballDunk_g01_c02: 0.9274996450258186
v_BasketballDunk_g01_c03: 0.8789699076296529
v_BasketballDunk_g01_c04: 0.8944107134448132
v_BasketballDunk_g01_c05: 0.8878162909386447
v_BasketballDunk_g01_c06: 0.8619900065095862
v_BasketballDunk_g01_c07: 0.9112861157482257
v_BasketballDunk_g02_c01: 0.8937589932320407
v_BasketballDunk_g02_c02: 0.7752324231987586
v_BasketballDunk_g02_c03: 0.805087648666813
v_BasketballDunk_g02_c04: 0.8126344758638879
v_BasketballDunk_g03_c01: 0.9192287864716491
v_BasketballDunk_g03_c02: 0.8830184455582639
v_BasketballDunk_g03_c03: 0.8831996795343002
v_BasketballDunk_g03_c04: 0.9359446071175626
v_BasketballDunk_g03_c05: 0.9106139350769809
v_BasketballDunk_g03_c06: 0.8835639242170146
v_BasketballDunk_g04_c01: 0.9043666025245329
v_BasketballDunk_g04_c02: 0.8970124571205815
v_BasketballDunk_g04_c03: 0.8997922519774875
v_BasketballDunk_g04_c04: 0.9063433339906624
v_BasketballDunk_g05_c01: 0.9161426996433875
v_BasketballDunk_g05_c02: 0.8553539913700661
v_BasketballDunk_g05_c03: 0.8406799397052964
v_BasketballDunk_g05_c04: 0.8668617185758194
v_BasketballDunk_g05_c05: 0.9051398901356151
v_BasketballDunk_g05_c06: 0.8775549324782332
v_BasketballDunk_g06_c01: 0.8912786772561958
v_BasketballDunk_g06_c02: 0.8508236365014454
v_BasketballDunk_g06_c03: 0.8615841831633588
v_BasketballDunk_g06_c04: 0.7901039913849672
v_BasketballDunk_g07_c01: 0.8656267522455892
v_BasketballDunk_g07_c02: 0.8897929083177587
v_BasketballDunk_g07_c03: 0.9107296072033932
v_BasketballDunk_g07_c04: 0.8592354162683478
v_BasketballDunk_g07_c05: 0.8784578108316055
v_BasketballDunk_g07_c06: 0.9261816782964161
v_Biking_g01_c01: 0.8628122424343019
v_Biking_g01_c02: 0.887780125682184
v_Biking_g01_c03: 0.9364521770839929
v_Biking_g01_c04: 0.9668752220095485
v_Biking_g02_c01: 0.8391753923715441
v_Biking_g02_c02: 0.8171735866562813
v_Biking_g02_c03: 0.8687713315812289
v_Biking_g02_c04: 0.9073072133687674
v_Biking_g02_c05: 0.9003834037212073
v_Biking_g02_c06: 0.7999089106087922
v_Biking_g02_c07: 0.8213888830141514
v_Biking_g03_c01: 0.6322699824449955
v_Biking_g03_c02: 0.861928998689109
v_Biking_g03_c03: 0.8949169457991957
v_Biking_g03_c04: 0.8243812364162295
v_Biking_g04_c01: 0.5416107496348559
v_Biking_g04_c02: 0.4823808108558296
v_Biking_g04_c03: 0.7550094499820261
v_Biking_g04_c04: 0.5350114274406224
v_Biking_g04_c05: 0.7302444867891609
v_Biking_g05_c01: 0.6951917400219827
v_Biking_g05_c02: 0.8773906614733278
v_Biking_g05_c03: 0.8863315540002077
v_Biking_g05_c04: 0.9522143094436615
v_Biking_g05_c05: 0.9237726782084792
v_Biking_g05_c06: 0.9445491423466592
v_Biking_g05_c07: 0.94996007039299
v_Biking_g06_c01: 0.8470873948754161
v_Biking_g06_c02: 0.8888473999322741
v_Biking_g06_c03: 0.8725183878195821
v_Biking_g06_c04: 0.6304199439109652
v_Biking_g06_c05: 0.8782090881941258
v_Biking_g07_c01: 0.8046616068677395
v_Biking_g07_c02: 0.8546363026471226
v_Biking_g07_c03: 0.8991598153588711
v_Biking_g07_c04: 0.9504625270710676
v_Biking_g07_c05: 0.6316120589253842
v_Biking_g07_c06: 0.8011492788427859
v_CliffDiving_g01_c01: 0.7938580393529264
v_CliffDiving_g01_c02: 0.8924970863590715
v_CliffDiving_g01_c03: 0.7629293426143704
v_CliffDiving_g01_c04: 0.7524048175400821
v_CliffDiving_g01_c05: 0.7639841164200334
v_CliffDiving_g01_c06: 0.6448177263810067
v_CliffDiving_g02_c01: 0.7402909232041566
v_CliffDiving_g02_c02: 0.8290944131294964
v_CliffDiving_g02_c03: 0.7054748299269704
v_CliffDiving_g02_c04: 0.8296407141460804
v_CliffDiving_g03_c01: 0.927613418942201
v_CliffDiving_g03_c02: 0.9468751372041879
v_CliffDiving_g03_c03: 0.7987938112783013
v_CliffDiving_g03_c04: 0.9430194510350702
v_CliffDiving_g03_c05: 0.9453846764954505
v_CliffDiving_g04_c01: 0.939792478151503
v_CliffDiving_g04_c02: 0.9100090210995404
v_CliffDiving_g04_c03: 0.9778095501678763
v_CliffDiving_g04_c04: 0.9298742447717814
v_CliffDiving_g05_c01: 0.3502485916687874
v_CliffDiving_g05_c02: 0.8404501738696126
v_CliffDiving_g05_c03: 0.5912627588695614
v_CliffDiving_g05_c04: 0.3453638222272275
v_CliffDiving_g05_c05: 0.9257160943670897
v_CliffDiving_g05_c06: 0.8511018491553841
v_CliffDiving_g05_c07: 0.8288312192744343
v_CliffDiving_g06_c01: 0.789909634666401
v_CliffDiving_g06_c02: 0.8643894232081948
v_CliffDiving_g06_c03: 0.8504666568915127
v_CliffDiving_g06_c04: 0.7065504017955391
v_CliffDiving_g06_c05: 0.920990726837772
v_CliffDiving_g06_c06: 0.8725816976948408
v_CliffDiving_g06_c07: 0.863585765400785
v_CliffDiving_g07_c01: 0.9019781632086961
v_CliffDiving_g07_c02: 0.9666955137363402
v_CliffDiving_g07_c03: 0.9409824257454602
v_CliffDiving_g07_c04: 0.8443678498006193
v_CliffDiving_g07_c05: 0.9653437947126804
v_CliffDiving_g07_c06: 0.46122819736774545
v_CricketBowling_g01_c01: 0.947591907097376
v_CricketBowling_g01_c02: 0.9658458977792179
v_CricketBowling_g01_c03: 0.940149047630257
v_CricketBowling_g01_c04: 0.9269539350498235
v_CricketBowling_g01_c05: 0.9493098056263989
v_CricketBowling_g01_c06: 0.8970874172955519
v_CricketBowling_g01_c07: 0.9145283815305447
v_CricketBowling_g02_c01: 0.38932467576523777
v_CricketBowling_g02_c02: 0.4068388040032005
v_CricketBowling_g02_c03: 0.7029541493247962
v_CricketBowling_g02_c04: 0.5319008219375974
v_CricketBowling_g02_c05: 0.6774056688736891
v_CricketBowling_g02_c06: 0.6972066794842249
v_CricketBowling_g02_c07: 0.577448440468288
v_CricketBowling_g03_c01: 0.1856695391034009
v_CricketBowling_g03_c02: 0.1695148400904145
v_CricketBowling_g03_c03: 0.39666097819281276
v_CricketBowling_g03_c04: 0.40496333489136305
v_CricketBowling_g04_c01: 0.6860620775114512
v_CricketBowling_g04_c02: 0.17903844987449702
v_CricketBowling_g04_c03: 0.464012920143432
v_CricketBowling_g04_c04: 0.26480738537793513
v_CricketBowling_g04_c05: 0.3022267741471296
v_CricketBowling_g05_c01: 0.9200284061807906
v_CricketBowling_g05_c02: 0.9257465354021406
v_CricketBowling_g05_c03: 0.954183649722836
v_CricketBowling_g05_c04: 0.9269260102737462
v_CricketBowling_g06_c01: 0.8003058687172597
v_CricketBowling_g06_c02: 0.9110319400060689
v_CricketBowling_g06_c03: 0.8757443697977578
v_CricketBowling_g06_c04: 0.7129305235430365
v_CricketBowling_g06_c05: 0.8403036366071319
v_CricketBowling_g07_c01: 0.8711350457597291
v_CricketBowling_g07_c02: 0.8664857726398623
v_CricketBowling_g07_c03: 0.6348440681904322
v_CricketBowling_g07_c04: 0.42995795140450355
v_Diving_g01_c01: 0.884541100851493
v_Diving_g01_c02: 0.8365591890469659
v_Diving_g01_c03: 0.7929730045434553
v_Diving_g01_c04: 0.8344910089217592
v_Diving_g01_c05: 0.7600441761605907
v_Diving_g01_c06: 0.8495601027098019
v_Diving_g01_c07: 0.8436794109002221
v_Diving_g02_c01: 0.8512029105622787
v_Diving_g02_c02: 0.839909245056333
v_Diving_g02_c03: 0.8504361941304523
v_Diving_g02_c04: 0.8428564970672596
v_Diving_g02_c05: 0.8436506439757068
v_Diving_g02_c06: 0.835522875917377
v_Diving_g02_c07: 0.8750988873944152
v_Diving_g03_c01: 0.8982680084009189
v_Diving_g03_c02: 0.8659897244360764
v_Diving_g03_c03: 0.8634003703773487
v_Diving_g03_c04: 0.836159033497097
v_Diving_g03_c05: 0.8455633500416297
v_Diving_g03_c06: 0.908222177560674
v_Diving_g03_c07: 0.8765223631926347
v_Diving_g04_c01: 0.8253400603134651
v_Diving_g04_c02: 0.8005970979866106
v_Diving_g04_c03: 0.8786156345449854
v_Diving_g04_c04: 0.8662466665555257
v_Diving_g04_c05: 0.8747133915603627
v_Diving_g04_c06: 0.8905644412443507
v_Diving_g04_c07: 0.8370972900011111
v_Diving_g05_c01: 0.8624443498265464
v_Diving_g05_c02: 0.8424263173073996
v_Diving_g05_c03: 0.8579650360916276
v_Diving_g05_c04: 0.8337779620487709
v_Diving_g05_c05: 0.8017998652358074
v_Diving_g05_c06: 0.8294729227491189
