Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core5_cylinder_summed.pt
v_CricketBowling_g07_c04: 0.654987211794948
v_Diving_g01_c01: 0.6507241853263395
v_Diving_g01_c02: 0.5491796263244169
v_Diving_g01_c03: 0.6244638689544217
v_Diving_g01_c04: 0.6345225699927823
v_Diving_g01_c05: 0.6402076610114591
v_Diving_g01_c06: 0.6312082537200467
v_Diving_g01_c07: 0.5912947186019437
v_Diving_g02_c01: 0.5970227845695035
v_Diving_g02_c02: 0.6093138583686368
v_Diving_g02_c03: 0.6310107835319059
v_Diving_g02_c04: 0.5861927994277494
v_Diving_g02_c05: 0.6093636878516691
v_Diving_g02_c06: 0.6599438317801969
v_Diving_g02_c07: 0.6116409429099576
v_Diving_g03_c01: 0.46163974485659764
v_Diving_g03_c02: 0.4239057727839963
v_Diving_g03_c03: 0.5583514102485196
v_Diving_g03_c04: 0.5273233183410184
v_Diving_g03_c05: 0.5819583066489713
v_Diving_g03_c06: 0.4556684025313871
v_Diving_g03_c07: 0.4708225556399839
v_Diving_g04_c01: 0.6520525344398038
v_Diving_g04_c02: 0.4401469357993619
v_Diving_g04_c03: 0.5896762462083416
v_Diving_g04_c04: 0.4494306572463529
v_Diving_g04_c05: 0.6007532031957226
v_Diving_g04_c06: 0.5128055342223661
v_Diving_g04_c07: 0.6083955901425497
v_Diving_g05_c01: 0.5044548638846891
v_Diving_g05_c02: 0.5266478189017789
v_Diving_g05_c03: 0.4692632385280149
v_Diving_g05_c04: 0.5489317902114408
v_Diving_g05_c05: 0.5133624204185026
v_Diving_g05_c06: 0.5396890171554105
v_Diving_g06_c01: 0.5072484739806669
v_Diving_g06_c02: 0.4651583262469785
v_Diving_g06_c03: 0.4930303224113004
v_Diving_g06_c04: 0.6092292197730558
v_Diving_g06_c05: 0.46429369684608446
v_Diving_g06_c06: 0.6225248106505887
v_Diving_g06_c07: 0.5982588656928556
v_Diving_g07_c01: 0.5751058586623685
v_Diving_g07_c02: 0.6346668132331388
v_Diving_g07_c03: 0.47755949308464096
v_Diving_g07_c04: 0.5754197977233844
v_Fencing_g01_c01: 0.6012058368460202
v_Fencing_g01_c02: 0.7676003038459385
v_Fencing_g01_c03: 0.6656492607244218
v_Fencing_g01_c04: 0.7907912254840994
v_Fencing_g01_c05: 0.7559263029643262
v_Fencing_g01_c06: 0.6624771369197333
v_Fencing_g02_c01: 0.6790244112298751
v_Fencing_g02_c02: 0.851309606669929
v_Fencing_g02_c03: 0.703767487643745
v_Fencing_g02_c04: 0.7547697577201689
v_Fencing_g02_c05: 0.8333549591288829
v_Fencing_g03_c01: 0.6502294087358678
v_Fencing_g03_c02: 0.5042626053136701
v_Fencing_g03_c03: 0.6530502530322337
v_Fencing_g03_c04: 0.694605300067451
v_Fencing_g03_c05: 0.675569245456245
v_Fencing_g04_c01: 0.6204248893582189
v_Fencing_g04_c02: 0.593146035312202
v_Fencing_g04_c03: 0.7865040990100169
v_Fencing_g04_c04: 0.8602587672457958
v_Fencing_g04_c05: 0.7556845637545848
v_Fencing_g05_c01: 0.8624748530373836
v_Fencing_g05_c02: 0.7972101502627993
v_Fencing_g05_c03: 0.8209501000628734
v_Fencing_g05_c04: 0.7451333856251949
v_Fencing_g05_c05: 0.9119745584712291
v_Fencing_g06_c01: 0.760899334079113
v_Fencing_g06_c02: 0.8165515257087463
v_Fencing_g06_c03: 0.7418624724768961
v_Fencing_g06_c04: 0.6950234818314129
v_Fencing_g07_c01: 0.8593170138583446
v_Fencing_g07_c02: 0.7535147167318428
v_Fencing_g07_c03: 0.852599750137415
v_Fencing_g07_c04: 0.7697796326638127
v_FloorGymnastics_g01_c01: 0.5041234077199732
v_FloorGymnastics_g01_c02: 0.6581870497449671
v_FloorGymnastics_g01_c03: 0.49660899054849494
v_FloorGymnastics_g01_c04: 0.5788139284833704
v_FloorGymnastics_g01_c05: 0.5172286809667384
v_FloorGymnastics_g02_c01: 0.6187923856324886
v_FloorGymnastics_g02_c02: 0.5923302535212969
v_FloorGymnastics_g02_c03: 0.6436489863100832
v_FloorGymnastics_g02_c04: 0.746221083985958
v_FloorGymnastics_g03_c01: 0.4644308870903586
v_FloorGymnastics_g03_c02: 0.34087463079610814
v_FloorGymnastics_g03_c03: 0.5220812038298135
v_FloorGymnastics_g03_c04: 0.35721712310457576
v_FloorGymnastics_g04_c01: 0.6346454800351893
v_FloorGymnastics_g04_c02: 0.6922543824895655
v_FloorGymnastics_g04_c03: 0.565469104169253
v_FloorGymnastics_g04_c04: 0.7680943192228114
v_FloorGymnastics_g04_c05: 0.6813631237729822
v_FloorGymnastics_g05_c01: 0.6958908027283286
v_FloorGymnastics_g05_c02: 0.6875378669484888
v_FloorGymnastics_g05_c03: 0.7004834993987714
v_FloorGymnastics_g05_c04: 0.7457450212224757
v_FloorGymnastics_g06_c01: 0.5968392671331202
v_FloorGymnastics_g06_c02: 0.5936371268018519
v_FloorGymnastics_g06_c03: 0.7516474903806483
v_FloorGymnastics_g06_c04: 0.6063487863413428
v_FloorGymnastics_g06_c05: 0.638772863267306
v_FloorGymnastics_g06_c06: 0.41945140699515093
v_FloorGymnastics_g06_c07: 0.608781884728316
v_FloorGymnastics_g07_c01: 0.2506335953495835
v_FloorGymnastics_g07_c02: 0.5365128217510318
v_FloorGymnastics_g07_c03: 0.5464533747419154
v_FloorGymnastics_g07_c04: 0.44378875598901857
v_FloorGymnastics_g07_c05: 0.4755469412322526
v_FloorGymnastics_g07_c06: 0.6003079128696953
v_FloorGymnastics_g07_c07: 0.5280640938564574
v_GolfSwing_g01_c01: 0.697392582493066
v_GolfSwing_g01_c02: 0.68261039217019
v_GolfSwing_g01_c03: 0.6826855536272518
v_GolfSwing_g01_c04: 0.6870678659250729
v_GolfSwing_g01_c05: 0.6815484758188717
v_GolfSwing_g01_c06: 0.6491741534044735
v_GolfSwing_g02_c01: 0.11363136053101641
v_GolfSwing_g02_c02: 0.011616844442514207
v_GolfSwing_g02_c03: 0.01478140251889215
v_GolfSwing_g02_c04: 0.03787505734531749
v_GolfSwing_g03_c01: 0.2278876449635021
v_GolfSwing_g03_c02: 0.21555331495606822
v_GolfSwing_g03_c03: 0.3346902672854952
v_GolfSwing_g03_c04: 0.3363536960167579
v_GolfSwing_g03_c05: 0.24710679805853886
v_GolfSwing_g03_c06: 0.32842476765641493
v_GolfSwing_g03_c07: 0.38252608903700036
v_GolfSwing_g04_c01: 0.4611526394909191
v_GolfSwing_g04_c02: 0.598653669068753
v_GolfSwing_g04_c03: 0.6894313721639804
v_GolfSwing_g04_c04: 0.7337182281261079
v_GolfSwing_g04_c05: 0.6938816304972164
v_GolfSwing_g04_c06: 0.6930455002655975
v_GolfSwing_g05_c01: 0.17373358674363715
v_GolfSwing_g05_c02: 0.4310496918113671
v_GolfSwing_g05_c03: 0.39559474593976063
v_GolfSwing_g05_c04: 0.577320279153227
v_GolfSwing_g05_c05: 0.24620463356392008
v_GolfSwing_g05_c06: 0.2911250550822473
v_GolfSwing_g05_c07: 0.5284361947050087
v_GolfSwing_g06_c01: 0.005814299518405619
v_GolfSwing_g06_c02: 0.0006761898847429393
v_GolfSwing_g06_c03: 0.5786971445848934
v_GolfSwing_g06_c04: 0.3668510220667116
v_GolfSwing_g07_c01: 0.28738494197737907
v_GolfSwing_g07_c02: 0.3256289235504113
v_GolfSwing_g07_c03: 0.6331219925267391
v_GolfSwing_g07_c04: 0.49869675219075305
v_GolfSwing_g07_c05: 0.19129313232393486
v_HorseRiding_g01_c01: 0.682581483980357
v_HorseRiding_g01_c02: 0.10159123399080272
v_HorseRiding_g01_c03: 0.8667744851090902
v_HorseRiding_g01_c04: 0.9141387200334066
v_HorseRiding_g01_c05: 0.9362823224046224
v_HorseRiding_g01_c06: 0.861161158082723
v_HorseRiding_g01_c07: 0.7817699766137594
v_HorseRiding_g02_c01: 0.9089050745942586
v_HorseRiding_g02_c02: 0.8361719703652852
v_HorseRiding_g02_c03: 0.8866391038873189
v_HorseRiding_g02_c04: 0.8261515951135152
v_HorseRiding_g02_c05: 0.7892623996713155
v_HorseRiding_g02_c06: 0.8797795629479879
v_HorseRiding_g02_c07: 0.852302298543691
v_HorseRiding_g03_c01: 0.8681890821435445
v_HorseRiding_g03_c02: 0.8177263593652242
v_HorseRiding_g03_c03: 0.8247201299645894
v_HorseRiding_g03_c04: 0.824638233182668
v_HorseRiding_g03_c05: 0.8297077870347493
v_HorseRiding_g03_c06: 0.8888779735543721
v_HorseRiding_g03_c07: 0.8239172553994649
v_HorseRiding_g04_c01: 0.8395475602128499
v_HorseRiding_g04_c02: 0.8005097365357869
v_HorseRiding_g04_c03: 0.6034433102586263
v_HorseRiding_g04_c04: 0.7132125768230253
v_HorseRiding_g04_c05: 0.6993695354440206
v_HorseRiding_g04_c06: 0.7706311798074239
v_HorseRiding_g04_c07: 0.7705352163293355
v_HorseRiding_g05_c01: 0.8285379862763875
v_HorseRiding_g05_c02: 0.8228018140771383
v_HorseRiding_g05_c03: 0.873169169423818
v_HorseRiding_g05_c04: 0.8583001351335042
v_HorseRiding_g05_c05: 0.8308879590013021
v_HorseRiding_g05_c06: 0.7781061983087056
v_HorseRiding_g05_c07: 0.691071602644115
v_HorseRiding_g06_c01: 0.8912654972054952
v_HorseRiding_g06_c02: 0.914317474363088
v_HorseRiding_g06_c03: 0.8739175653436178
v_HorseRiding_g06_c04: 0.8820080614068502
v_HorseRiding_g06_c05: 0.9181412315347188
v_HorseRiding_g06_c06: 0.9232944703080648
v_HorseRiding_g06_c07: 0.9218405342080587
v_HorseRiding_g07_c01: 0.8133250927903646
v_HorseRiding_g07_c02: 0.7469708180406087
v_HorseRiding_g07_c03: 0.8244814729669088
v_HorseRiding_g07_c04: 0.8744641995408529
v_HorseRiding_g07_c05: 0.6967843031861776
v_HorseRiding_g07_c06: 0.8306444740273946
v_HorseRiding_g07_c07: 0.8719571685769552
v_IceDancing_g01_c01: 0.5869585347135668
v_IceDancing_g01_c02: 0.5727969479520922
v_IceDancing_g01_c03: 0.7559269738157397
v_IceDancing_g01_c04: 0.7378475737531787
v_IceDancing_g01_c05: 0.6761990857084399
v_IceDancing_g01_c06: 0.6571343612630969
v_IceDancing_g01_c07: 0.634363181587041
v_IceDancing_g02_c01: 0.6223974895437365
v_IceDancing_g02_c02: 0.6053636145551806
v_IceDancing_g02_c03: 0.5511397194822436
v_IceDancing_g02_c04: 0.5436835956533557
v_IceDancing_g02_c05: 0.5554181413498824
v_IceDancing_g02_c06: 0.710973448749364
v_IceDancing_g02_c07: 0.4017224681337481
v_IceDancing_g03_c01: 0.6105099391897326
v_IceDancing_g03_c02: 0.7310445380170947
v_IceDancing_g03_c03: 0.7288337421377307
v_IceDancing_g03_c04: 0.6164501976926928
v_IceDancing_g03_c05: 0.7792190980871325
v_IceDancing_g03_c06: 0.6843451929052478
v_IceDancing_g04_c01: 0.6677597832639819
v_IceDancing_g04_c02: 0.7166636061628466
v_IceDancing_g04_c03: 0.626913971896947
v_IceDancing_g04_c04: 0.7518867921789294
v_IceDancing_g04_c05: 0.00012833884319624197
v_IceDancing_g04_c06: 0.6406519484480029
v_IceDancing_g04_c07: 0.7237809371908313
v_IceDancing_g05_c01: 0.7738396000822192
v_IceDancing_g05_c02: 0.7279465866048938
v_IceDancing_g05_c03: 0.7744563293417102
v_IceDancing_g05_c04: 0.7887339663465625
v_IceDancing_g05_c05: 0.6967713904340869
v_IceDancing_g05_c06: 0.7585109543760424
v_IceDancing_g06_c01: 0.7021004033048754
v_IceDancing_g06_c02: 0.7025173973997241
v_IceDancing_g06_c03: 0.7233629298170214
v_IceDancing_g06_c04: 0.7482932877500659
v_IceDancing_g06_c05: 0.627775080200017
v_IceDancing_g06_c06: 0.575862295623601
v_IceDancing_g07_c01: 0.6665042710264331
v_IceDancing_g07_c02: 0.561859257217229
v_IceDancing_g07_c03: 0.6305234503706103
v_IceDancing_g07_c04: 0.5757976841886645
v_IceDancing_g07_c05: 0.527478404041112
v_IceDancing_g07_c06: 0.5725702714880114
v_IceDancing_g07_c07: 0.7072072696645861
v_LongJump_g01_c01: 0.5543894577513129
v_LongJump_g01_c02: 0.6596405911932379
v_LongJump_g01_c03: 0.685251991797486
v_LongJump_g01_c04: 0.5120689082632452
v_LongJump_g01_c05: 0.6170843649397284
v_LongJump_g01_c06: 0.566172401953736
v_LongJump_g01_c07: 0.5761013436804205
v_LongJump_g02_c01: 0.7704627947623521
v_LongJump_g02_c02: 0.3460754792413354
v_LongJump_g02_c03: 0.38031327021053585
v_LongJump_g02_c04: 0.6600146396758646
v_LongJump_g02_c05: 0.8425575700330228
v_LongJump_g03_c01: 0.8024886251168937
v_LongJump_g03_c02: 0.5942327012980968
v_LongJump_g03_c03: 0.8153472948561102
v_LongJump_g03_c04: 0.4944783594200999
v_LongJump_g03_c05: 0.6641963008532912
v_LongJump_g03_c06: 0.6973823728712887
v_LongJump_g04_c01: 0.6033079876306147
v_LongJump_g04_c02: 0.25582360250155034
v_LongJump_g04_c03: 0.25214000961022975
v_LongJump_g04_c04: 0.31274853467220964
v_LongJump_g04_c05: 0.43953811197752657
v_LongJump_g04_c06: 0.3900324267542601
v_LongJump_g04_c07: 0.38713555324102344
v_LongJump_g05_c01: 0.012966501575647271
v_LongJump_g05_c02: 0.004213344672052699
v_LongJump_g05_c03: 0.03404690820934775
v_LongJump_g05_c04: 0.054595962408711785
v_LongJump_g05_c05: 0.0542735739818454
v_LongJump_g06_c01: 0.0345206488364056
v_LongJump_g06_c02: 0.04005511331524758
v_LongJump_g06_c03: 0.02382027913881757
v_LongJump_g06_c04: 0.0541414372928557
v_LongJump_g07_c01: 0.6293532616200537
v_LongJump_g07_c02: 0.7401576447973639
v_LongJump_g07_c03: 0.17875203869516554
v_LongJump_g07_c05: 0.36841745122546854
v_PoleVault_g01_c01: 0.3624241683253331
v_PoleVault_g01_c02: 0.6124554513341991
v_PoleVault_g01_c03: 0.48426551621810177
v_PoleVault_g01_c04: 0.633074877489662
v_PoleVault_g01_c05: 0.5818516301776526
v_PoleVault_g02_c01: 0.7286356521624384
v_PoleVault_g02_c02: 0.6897551442350505
v_PoleVault_g02_c03: 0.7158292366045771
v_PoleVault_g02_c04: 0.756870372392541
v_PoleVault_g02_c05: 0.7097437215822993
v_PoleVault_g02_c06: 0.5866728259104548
v_PoleVault_g02_c07: 0.6005867553728876
v_PoleVault_g03_c01: 0.5318875146883784
v_PoleVault_g03_c02: 0.5014804440404532
v_PoleVault_g03_c03: 0.5135491324442683
v_PoleVault_g03_c04: 0.5713806591782031
v_PoleVault_g03_c05: 0.5684943633939383
v_PoleVault_g03_c06: 0.5562437606829462
v_PoleVault_g03_c07: 0.5634917450922785
v_PoleVault_g04_c01: 0.45469727756858447
v_PoleVault_g04_c02: 0.44297613220692256
v_PoleVault_g04_c03: 0.23789743630618432
v_PoleVault_g04_c04: 0.4648168768587766
v_PoleVault_g04_c05: 0.5273785760480223
v_PoleVault_g04_c06: 0.6078722325007675
v_PoleVault_g04_c07: 0.6320039464014826
v_PoleVault_g05_c01: 0.49575938115299323
v_PoleVault_g05_c02: 0.44221816787899115
v_PoleVault_g05_c03: 0.437874896623498
v_PoleVault_g05_c04: 0.48666415939510443
v_PoleVault_g05_c05: 0.4989524317759333
v_PoleVault_g06_c01: 0.6699529720324335
v_PoleVault_g06_c02: 0.5125103426951227
v_PoleVault_g06_c03: 0.603926880456811
v_PoleVault_g06_c04: 0.5907237363833246
v_PoleVault_g06_c05: 0.5804589820879755
v_PoleVault_g07_c01: 0.4152524011994956
v_PoleVault_g07_c02: 0.4252641035097895
v_PoleVault_g07_c03: 0.6400003190472034
v_PoleVault_g07_c04: 0.5950477131962089
v_RopeClimbing_g01_c01: 0.09235478772694838
v_RopeClimbing_g01_c02: 0.6523541644755824
v_RopeClimbing_g01_c03: 0.471822215670727
v_RopeClimbing_g01_c04: 0.6258589461986048
v_RopeClimbing_g02_c01: 0.7253517345134242
v_RopeClimbing_g02_c02: 0.7696949676219447
v_RopeClimbing_g02_c03: 0.6880234316531642
v_RopeClimbing_g02_c04: 0.6872882083598597
v_RopeClimbing_g02_c05: 0.839399142617367
v_RopeClimbing_g02_c06: 0.7152508929912074
v_RopeClimbing_g03_c01: 0.6814365211948825
v_RopeClimbing_g03_c02: 0.6883441642467005
v_RopeClimbing_g03_c03: 0.8094009593669398
v_RopeClimbing_g03_c04: 0.7537253335658534
v_RopeClimbing_g04_c01: 0.7125139261670483
v_RopeClimbing_g04_c02: 0.7647052243892176
v_RopeClimbing_g04_c03: 0.7463313177768214
v_RopeClimbing_g04_c04: 0.8042787746135218
v_RopeClimbing_g05_c01: 0.75449355128967
v_RopeClimbing_g05_c02: 0.7364543489720745
v_RopeClimbing_g05_c03: 0.4171308669801874
v_RopeClimbing_g05_c04: 0.69437781461329
v_RopeClimbing_g05_c05: 0.7404493481926693
v_RopeClimbing_g05_c06: 0.7430887857526614
v_RopeClimbing_g05_c07: 0.6756601766292079
v_RopeClimbing_g06_c01: 0.803836627358578
v_RopeClimbing_g06_c02: 0.7940908507052882
v_RopeClimbing_g06_c03: 0.6605105236712916
v_RopeClimbing_g06_c04: 0.764887435788296
v_RopeClimbing_g07_c01: 0.6824860544484181
v_RopeClimbing_g07_c02: 0.1696104341726823
v_RopeClimbing_g07_c03: 0.09868768540491146
v_RopeClimbing_g07_c04: 0.022903073980160116
v_RopeClimbing_g07_c05: 0.7143936650436444
v_SalsaSpin_g01_c01: 0.598672168028088
v_SalsaSpin_g01_c02: 0.48734792152094997
v_SalsaSpin_g01_c03: 0.6098654811983124
v_SalsaSpin_g01_c04: 0.4109813609873072
v_SalsaSpin_g01_c05: 0.3134465684895531
v_SalsaSpin_g01_c06: 0.5394443081938789
v_SalsaSpin_g01_c07: 0.5233452042346016
v_SalsaSpin_g02_c01: 0.5319052305319474
v_SalsaSpin_g02_c02: 0.0031949310292986866
v_SalsaSpin_g02_c03: 0.015696149945661066
v_SalsaSpin_g02_c04: 0.02600689155247249
v_SalsaSpin_g02_c05: 0.036797656806387025
v_SalsaSpin_g02_c06: 0.03121526600213303
v_SalsaSpin_g02_c07: 0.0546230760941544
v_SalsaSpin_g03_c01: 0.7998800898683385
v_SalsaSpin_g03_c02: 0.7879623795640782
v_SalsaSpin_g03_c03: 0.8335692907464818
v_SalsaSpin_g03_c04: 0.8365200782907323
v_SalsaSpin_g03_c05: 0.8056229973924474
v_SalsaSpin_g03_c06: 0.8602635885370091
v_SalsaSpin_g04_c01: 0.5902670067632698
v_SalsaSpin_g04_c02: 0.49917219860139994
v_SalsaSpin_g04_c03: 0.7707587158554361
