Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_g_full.pt
v_CliffDiving_g05_c04: 0.3880441262386739
v_CliffDiving_g05_c05: 0.7313558860681951
v_CliffDiving_g05_c06: 0.8776535462401808
v_CliffDiving_g05_c07: 0.891141311135143
v_CliffDiving_g06_c01: 0.7282039307616651
v_CliffDiving_g06_c02: 0.8724936722777784
v_CliffDiving_g06_c03: 0.8557340853475034
v_CliffDiving_g06_c04: 0.7144176258705557
v_CliffDiving_g06_c05: 0.8543006407283247
v_CliffDiving_g06_c06: 0.7198110671900213
v_CliffDiving_g06_c07: 0.8625301300548017
v_CliffDiving_g07_c01: 0.9289651085995138
v_CliffDiving_g07_c02: 0.9029446746967733
v_CliffDiving_g07_c03: 0.8382871558330953
v_CliffDiving_g07_c04: 0.7673718108795583
v_CliffDiving_g07_c05: 0.875232113506645
v_CliffDiving_g07_c06: 0.40027058294042944
v_CricketBowling_g01_c01: 0.9043672260455787
v_CricketBowling_g01_c02: 0.9101320075802505
v_CricketBowling_g01_c03: 0.8929627719335258
v_CricketBowling_g01_c04: 0.8437840568833053
v_CricketBowling_g01_c05: 0.8198642471246421
v_CricketBowling_g01_c06: 0.8507675453834236
v_CricketBowling_g01_c07: 0.7152426296286285
v_CricketBowling_g02_c01: 0.43269620267674325
v_CricketBowling_g02_c02: 0.57491271821782
v_CricketBowling_g02_c03: 0.64420903025195
v_CricketBowling_g02_c04: 0.5142618560604751
v_CricketBowling_g02_c05: 0.6688477507047356
v_CricketBowling_g02_c06: 0.6652046236209571
v_CricketBowling_g02_c07: 0.5251125114969909
v_CricketBowling_g03_c01: 0.07789572421461344
v_CricketBowling_g03_c02: 0.12483350459486246
v_CricketBowling_g03_c03: 0.2731107257120311
v_CricketBowling_g03_c04: 0.18243414608761668
v_CricketBowling_g04_c01: 0.627492382209748
v_CricketBowling_g04_c02: 0.31955402282997963
v_CricketBowling_g04_c03: 0.47092376617714765
v_CricketBowling_g04_c04: 0.33888440681621435
v_CricketBowling_g04_c05: 0.4117260283045471
v_CricketBowling_g05_c01: 0.8747185742668807
v_CricketBowling_g05_c02: 0.8451182240061462
v_CricketBowling_g05_c03: 0.8057102352194488
v_CricketBowling_g05_c04: 0.8715230476669967
v_CricketBowling_g06_c01: 0.7773981785587967
v_CricketBowling_g06_c02: 0.7532902234606444
v_CricketBowling_g06_c03: 0.7400527533702552
v_CricketBowling_g06_c04: 0.7714505299739539
v_CricketBowling_g06_c05: 0.9174160474352538
v_CricketBowling_g07_c01: 0.8522236501984298
v_CricketBowling_g07_c02: 0.8514549994282424
v_CricketBowling_g07_c03: 0.6744404649548232
v_CricketBowling_g07_c04: 0.3837929844669998
v_Diving_g01_c01: 0.6444594657793641
v_Diving_g01_c02: 0.6506691140308977
v_Diving_g01_c03: 0.6085792449489236
v_Diving_g01_c04: 0.7251972127333284
v_Diving_g01_c05: 0.6610996485128999
v_Diving_g01_c06: 0.6592125967517495
v_Diving_g01_c07: 0.6412353295460343
v_Diving_g02_c01: 0.6143957969918847
v_Diving_g02_c02: 0.6478851947560906
v_Diving_g02_c03: 0.6456184175983072
v_Diving_g02_c04: 0.6859209829941392
v_Diving_g02_c05: 0.6582409730926156
v_Diving_g02_c06: 0.7080335817113519
v_Diving_g02_c07: 0.700740971006453
v_Diving_g03_c01: 0.708401672579348
v_Diving_g03_c02: 0.8433045700564981
v_Diving_g03_c03: 0.8026131827011704
v_Diving_g03_c04: 0.7444811794534325
v_Diving_g03_c05: 0.7092752048745752
v_Diving_g03_c06: 0.6783607978001237
v_Diving_g03_c07: 0.6385474408045411
v_Diving_g04_c01: 0.6689187977090478
v_Diving_g04_c02: 0.6229826310649514
v_Diving_g04_c03: 0.6066615510359407
v_Diving_g04_c04: 0.5586540553346276
v_Diving_g04_c05: 0.680850639976561
v_Diving_g04_c06: 0.7470922845974565
v_Diving_g04_c07: 0.5584976995363832
v_Diving_g05_c01: 0.7823515430465341
v_Diving_g05_c02: 0.734723303951323
v_Diving_g05_c03: 0.7500019631162286
v_Diving_g05_c04: 0.6192373249307275
v_Diving_g05_c05: 0.6290803549066186
v_Diving_g05_c06: 0.6629331505671143
v_Diving_g06_c01: 0.7844322446361184
v_Diving_g06_c02: 0.7005993059650063
v_Diving_g06_c03: 0.8181699556484818
v_Diving_g06_c04: 0.7426527905836702
v_Diving_g06_c05: 0.7263450795784593
v_Diving_g06_c06: 0.7835165214911103
v_Diving_g06_c07: 0.8120200997963548
v_Diving_g07_c01: 0.7793993336334825
v_Diving_g07_c02: 0.8490483427420259
v_Diving_g07_c03: 0.7166504961624741
v_Diving_g07_c04: 0.6953133494034409
v_Fencing_g01_c01: 0.6942113907821477
v_Fencing_g01_c02: 0.7594908355362713
v_Fencing_g01_c03: 0.7056953995116055
v_Fencing_g01_c04: 0.711384366620332
v_Fencing_g01_c05: 0.7531534199602902
v_Fencing_g01_c06: 0.7132658039219677
v_Fencing_g02_c01: 0.6262389774806798
v_Fencing_g02_c02: 0.38693183051422236
v_Fencing_g02_c03: 0.6093995823152363
v_Fencing_g02_c04: 0.5706456296332181
v_Fencing_g02_c05: 0.5283504413254559
v_Fencing_g03_c01: 0.6433036919124424
v_Fencing_g03_c02: 0.4000726427324116
v_Fencing_g03_c03: 0.7620360382087529
v_Fencing_g03_c04: 0.7367669071443379
v_Fencing_g03_c05: 0.6476919521577656
v_Fencing_g04_c01: 0.6846475272066891
v_Fencing_g04_c02: 0.7599316431768238
v_Fencing_g04_c03: 0.7921968586929142
v_Fencing_g04_c04: 0.7768263821490109
v_Fencing_g04_c05: 0.7627214963920415
v_Fencing_g05_c01: 0.7613852395303548
v_Fencing_g05_c02: 0.6617604966647923
v_Fencing_g05_c03: 0.8027293183095753
v_Fencing_g05_c04: 0.6972711683996021
v_Fencing_g05_c05: 0.7665280653722584
v_Fencing_g06_c01: 0.661720255780965
v_Fencing_g06_c02: 0.4971299205906689
v_Fencing_g06_c03: 0.6397029678709805
v_Fencing_g06_c04: 0.8519050236232579
v_Fencing_g07_c01: 0.6655940793640912
v_Fencing_g07_c02: 0.40146538155153394
v_Fencing_g07_c03: 0.7087832002528012
v_Fencing_g07_c04: 0.6762528856284916
v_FloorGymnastics_g01_c01: 0.7879695748817176
v_FloorGymnastics_g01_c02: 0.8378557192813605
v_FloorGymnastics_g01_c03: 0.8713059106003493
v_FloorGymnastics_g01_c04: 0.8885422515403479
v_FloorGymnastics_g01_c05: 0.8377426367532462
v_FloorGymnastics_g02_c01: 0.5871719607245177
v_FloorGymnastics_g02_c02: 0.6817938708793372
v_FloorGymnastics_g02_c03: 0.6195148971211165
v_FloorGymnastics_g02_c04: 0.7815436148177832
v_FloorGymnastics_g03_c01: 0.6936223318707198
v_FloorGymnastics_g03_c02: 0.6341828006040305
v_FloorGymnastics_g03_c03: 0.4766228764783591
v_FloorGymnastics_g03_c04: 0.7616405495535582
v_FloorGymnastics_g04_c01: 0.8106398012768478
v_FloorGymnastics_g04_c02: 0.7066826793085784
v_FloorGymnastics_g04_c03: 0.7927396425139159
v_FloorGymnastics_g04_c04: 0.764786648703739
v_FloorGymnastics_g04_c05: 0.832667976571247
v_FloorGymnastics_g05_c01: 0.8448990091215819
v_FloorGymnastics_g05_c02: 0.8443773254286497
v_FloorGymnastics_g05_c03: 0.8303144928347319
v_FloorGymnastics_g05_c04: 0.8527382012736052
v_FloorGymnastics_g06_c01: 0.597688825679943
v_FloorGymnastics_g06_c02: 0.5829056670796127
v_FloorGymnastics_g06_c03: 0.7853922384511679
v_FloorGymnastics_g06_c04: 0.45039603526704014
v_FloorGymnastics_g06_c05: 0.30952745760791006
v_FloorGymnastics_g06_c06: 0.3780001687537879
v_FloorGymnastics_g06_c07: 0.40458468223921956
v_FloorGymnastics_g07_c01: 0.713016486717388
v_FloorGymnastics_g07_c02: 0.825489885462448
v_FloorGymnastics_g07_c03: 0.8210318719875067
v_FloorGymnastics_g07_c04: 0.7460210975538939
v_FloorGymnastics_g07_c05: 0.7074461489450187
v_FloorGymnastics_g07_c06: 0.7502637716662138
v_FloorGymnastics_g07_c07: 0.8709486081730574
v_GolfSwing_g01_c01: 0.9006911791488528
v_GolfSwing_g01_c02: 0.8615628243610263
v_GolfSwing_g01_c03: 0.928756523244083
v_GolfSwing_g01_c04: 0.9159759364649653
v_GolfSwing_g01_c05: 0.8492917854711414
v_GolfSwing_g01_c06: 0.9109897650405765
v_GolfSwing_g02_c01: 0.7341692892834544
v_GolfSwing_g02_c02: 0.42703820001333953
v_GolfSwing_g02_c03: 0.4528827039524913
v_GolfSwing_g02_c04: 0.6534773920103908
v_GolfSwing_g03_c01: 0.5675514627620578
v_GolfSwing_g03_c02: 0.6436688159033657
v_GolfSwing_g03_c03: 0.5688832462951541
v_GolfSwing_g03_c04: 0.5877921570464969
v_GolfSwing_g03_c05: 0.6255267725512386
v_GolfSwing_g03_c06: 0.5383488256856799
v_GolfSwing_g03_c07: 0.5501289851590991
v_GolfSwing_g04_c01: 0.7750553081557154
v_GolfSwing_g04_c02: 0.781143497042358
v_GolfSwing_g04_c03: 0.8559833185002208
v_GolfSwing_g04_c04: 0.8233885441347957
v_GolfSwing_g04_c05: 0.7377110893651843
v_GolfSwing_g04_c06: 0.778609575740993
v_GolfSwing_g05_c01: 0.25754196058958767
v_GolfSwing_g05_c02: 0.5026212320849299
v_GolfSwing_g05_c03: 0.553410039357841
v_GolfSwing_g05_c04: 0.558544322066009
v_GolfSwing_g05_c05: 0.7222075046226383
v_GolfSwing_g05_c06: 0.718711582235992
v_GolfSwing_g05_c07: 0.48314420502632854
v_GolfSwing_g06_c01: 0.00890639022924006
