Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_blur_ig_full_test.pt
v_LongJump_g04_c06: 0.5740717286062136
v_LongJump_g04_c07: 0.5692528462786868
v_LongJump_g05_c01: 0.03261062960882555
v_LongJump_g05_c02: 0.12837756714361603
v_LongJump_g05_c03: 0.12362430755092646
v_LongJump_g05_c04: 0.2601460593105003
v_LongJump_g05_c05: 0.1926615272932395
v_LongJump_g06_c01: 0.20874882010321016
v_LongJump_g06_c02: 0.25955423198684
v_LongJump_g06_c03: 0.2401822164938494
v_LongJump_g06_c04: 0.37237899841784383
v_LongJump_g07_c01: 0.2646573723577603
v_LongJump_g07_c02: 0.40772375904998626
v_LongJump_g07_c03: 0.16621408539867844
v_LongJump_g07_c05: 0.17553596918514813
v_PoleVault_g01_c01: 0.46386193038051715
v_PoleVault_g01_c02: 0.5914356889770715
v_PoleVault_g01_c03: 0.5670485761584132
v_PoleVault_g01_c04: 0.5133498643626808
v_PoleVault_g01_c05: 0.16743915082042804
v_PoleVault_g02_c01: 0.4936009409939288
v_PoleVault_g02_c02: 0.45328344424342504
v_PoleVault_g02_c03: 0.37008448174310615
v_PoleVault_g02_c04: 0.23848720613023033
v_PoleVault_g02_c05: 0.29481546321039787
v_PoleVault_g02_c06: 0.4204332781591802
v_PoleVault_g02_c07: 0.4792973540825187
v_PoleVault_g03_c01: 0.574227706027159
v_PoleVault_g03_c02: 0.3738635158733814
v_PoleVault_g03_c03: 0.30080349809577456
v_PoleVault_g03_c04: 0.3606560453408747
v_PoleVault_g03_c05: 0.40223942460579565
v_PoleVault_g03_c06: 0.4629227760815411
v_PoleVault_g03_c07: 0.6598292542257695
v_PoleVault_g04_c01: 0.44147627983329585
v_PoleVault_g04_c02: 0.4550579844144522
v_PoleVault_g04_c03: 0.6716742992502986
v_PoleVault_g04_c04: 0.6184397711986094
v_PoleVault_g04_c05: 0.3305562357054441
v_PoleVault_g04_c06: 0.6926281370324432
v_PoleVault_g04_c07: 0.5318649448090582
v_PoleVault_g05_c01: 0.659094683091098
v_PoleVault_g05_c02: 0.7630544365019887
v_PoleVault_g05_c03: 0.7145430529126315
v_PoleVault_g05_c04: 0.7214184503172874
v_PoleVault_g05_c05: 0.7416658557121991
v_PoleVault_g06_c01: 0.7276514672776102
v_PoleVault_g06_c02: 0.6971664379452704
v_PoleVault_g06_c03: 0.6388167475452065
v_PoleVault_g06_c04: 0.5585857501355349
v_PoleVault_g06_c05: 0.491475159964466
v_PoleVault_g07_c01: 0.7001161817097454
v_PoleVault_g07_c02: 0.3404541946583777
v_PoleVault_g07_c03: 0.5964971321736812
v_PoleVault_g07_c04: 0.5762845126082539
v_RopeClimbing_g01_c01: 0.8347099142847583
v_RopeClimbing_g01_c02: 0.9170756550738588
v_RopeClimbing_g01_c03: 0.7175900508882478
v_RopeClimbing_g01_c04: 0.7227061617886648
v_RopeClimbing_g02_c01: 0.8641841880744323
v_RopeClimbing_g02_c02: 0.8136250927345827
v_RopeClimbing_g02_c03: 0.8306877413997427
v_RopeClimbing_g02_c04: 0.7942517061019316
v_RopeClimbing_g02_c05: 0.9362271329155192
v_RopeClimbing_g02_c06: 0.7898901758017018
v_RopeClimbing_g03_c01: 0.47648711246438324
v_RopeClimbing_g03_c02: 0.8818139111390337
v_RopeClimbing_g03_c03: 0.8890686692902818
v_RopeClimbing_g03_c04: 0.8945477023953572
v_RopeClimbing_g04_c01: 0.7930044605163857
v_RopeClimbing_g04_c02: 0.9363251897739246
v_RopeClimbing_g04_c03: 0.9431661098496988
v_RopeClimbing_g04_c04: 0.8751805912470445
v_RopeClimbing_g05_c01: 0.8489270458230749
v_RopeClimbing_g05_c02: 0.8540185197489336
v_RopeClimbing_g05_c03: 0.7346363390097395
v_RopeClimbing_g05_c04: 0.8538272540317848
v_RopeClimbing_g05_c05: 0.7966058362508193
v_RopeClimbing_g05_c06: 0.37312188220676035
v_RopeClimbing_g05_c07: 0.7134851870359853
v_RopeClimbing_g06_c01: 0.9739583159098402
v_RopeClimbing_g06_c02: 0.9720687839435413
v_RopeClimbing_g06_c03: 0.96076975914184
v_RopeClimbing_g06_c04: 0.925228634965606
v_RopeClimbing_g07_c01: 0.7782162333605811
v_RopeClimbing_g07_c02: 0.8730986331356689
v_RopeClimbing_g07_c03: 0.7501017468748614
v_RopeClimbing_g07_c04: 0.6517504208022729
v_RopeClimbing_g07_c05: 0.5011773920850828
v_SalsaSpin_g01_c01: 0.6872884944605175
v_SalsaSpin_g01_c02: 0.7870789891167078
v_SalsaSpin_g01_c03: 0.7793208136281464
v_SalsaSpin_g01_c04: 0.7740999023953918
v_SalsaSpin_g01_c05: 0.7544152288755868
v_SalsaSpin_g01_c06: 0.684095688542584
v_SalsaSpin_g01_c07: 0.6919405149819795
v_SalsaSpin_g02_c01: 0.08052330222562887
