Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core8_fade_test_summed.pt
v_SalsaSpin_g04_c04: 0.8587337481149007
v_SalsaSpin_g04_c05: 0.8780565825582016
v_SalsaSpin_g04_c06: 0.8483992163382936
v_SalsaSpin_g05_c01: 0.8774599749885965
v_SalsaSpin_g05_c02: 0.9044903633475769
v_SalsaSpin_g05_c03: 0.9094704413146246
v_SalsaSpin_g05_c04: 0.8935900018841494
v_SalsaSpin_g05_c05: 0.8826246534299571
v_SalsaSpin_g05_c06: 0.923023868148448
v_SalsaSpin_g06_c01: 0.9554281006858218
v_SalsaSpin_g06_c02: 0.937684755801456
v_SalsaSpin_g06_c03: 0.9084772435307968
v_SalsaSpin_g06_c04: 0.9263062961690594
v_SalsaSpin_g06_c05: 0.9529058879998047
v_SalsaSpin_g07_c01: 0.9383172598027159
v_SalsaSpin_g07_c02: 0.8973934948735405
v_SalsaSpin_g07_c03: 0.8941480238281656
v_SalsaSpin_g07_c04: 0.8839754257642198
v_SalsaSpin_g07_c05: 0.8411904860113282
v_SalsaSpin_g07_c06: 0.8845494559791405
v_SkateBoarding_g01_c01: 0.8106050529167987
v_SkateBoarding_g01_c02: 0.4817976595950313
v_SkateBoarding_g01_c03: 0.5648729792446829
v_SkateBoarding_g01_c04: 0.7123265587142669
v_SkateBoarding_g02_c01: 0.28085290460148826
v_SkateBoarding_g02_c02: 0.5082648317911662
v_SkateBoarding_g02_c03: 0.5243202356505208
v_SkateBoarding_g02_c04: 0.9375327278976329
v_SkateBoarding_g02_c05: 0.918871917121578
v_SkateBoarding_g02_c06: 0.8478374165133573
v_SkateBoarding_g03_c01: 0.8015781562426127
v_SkateBoarding_g03_c02: 0.7302480890066363
v_SkateBoarding_g03_c03: 0.9450730116222985
v_SkateBoarding_g03_c04: 0.879389175272081
v_SkateBoarding_g04_c01: 0.8289559933473356
v_SkateBoarding_g04_c02: 0.9132922532153316
v_SkateBoarding_g04_c03: 0.7729424608987756
v_SkateBoarding_g04_c04: 0.8802989773103036
v_SkateBoarding_g04_c05: 0.7044007545919158
v_SkateBoarding_g05_c01: 0.9133335478254594
v_SkateBoarding_g05_c02: 0.8879357856349088
v_SkateBoarding_g05_c03: 0.9363710403558798
v_SkateBoarding_g05_c04: 0.9399989054654725
v_SkateBoarding_g06_c01: 0.6165856221341528
v_SkateBoarding_g06_c02: 0.6846361149218865
v_SkateBoarding_g06_c03: 0.8661239152424969
v_SkateBoarding_g06_c04: 0.8990782371838577
v_SkateBoarding_g07_c01: 0.7268343938631006
v_SkateBoarding_g07_c02: 0.6935787699767388
v_SkateBoarding_g07_c03: 0.7766677288454957
v_SkateBoarding_g07_c04: 0.9114767478895374
v_SkateBoarding_g07_c05: 0.9519211676088162
v_Skiing_g01_c01: 0.5336203640908934
v_Skiing_g01_c02: 0.3422412747167982
v_Skiing_g01_c03: 0.7309686469961889
v_Skiing_g01_c04: 0.5716465104487725
v_Skiing_g01_c05: 0.2968705638195388
v_Skiing_g01_c06: 0.20985288341762498
v_Skiing_g02_c01: 0.8373852326185443
v_Skiing_g02_c02: 0.7761039825272746
v_Skiing_g02_c03: 0.728956516191829
v_Skiing_g02_c04: 0.7421690526534803
v_Skiing_g02_c05: 0.7165356558398344
v_Skiing_g03_c01: 0.47123338078381494
v_Skiing_g03_c02: 0.7171886314754374
v_Skiing_g03_c03: 0.7382651221123524
v_Skiing_g03_c04: 0.7624774491996504
v_Skiing_g03_c05: 0.6697935043484904
v_Skiing_g03_c06: 0.5580760173616
v_Skiing_g03_c07: 0.599577541986946
v_Skiing_g04_c01: 0.6432499215588905
v_Skiing_g04_c02: 0.654245843004901
v_Skiing_g04_c03: 0.8206483915564604
v_Skiing_g04_c04: 0.8142010616720654
v_Skiing_g04_c05: 0.8472898621694185
v_Skiing_g04_c06: 0.8702975942869671
v_Skiing_g04_c07: 0.5616327573661692
v_Skiing_g05_c01: 0.7875947775901295
v_Skiing_g05_c02: 0.7614522129879333
v_Skiing_g05_c03: 0.8217366131138988
v_Skiing_g05_c04: 0.6616765598882921
v_Skiing_g06_c01: 0.08340250729816034
v_Skiing_g06_c02: 0.2653323333361186
v_Skiing_g06_c03: 0.40871068072738126
v_Skiing_g06_c04: 0.05940210915287025
v_Skiing_g06_c05: 0.052458971447777
v_Skiing_g06_c06: 0.18972363119246438
v_Skiing_g06_c07: 0.27472454408416525
v_Skiing_g07_c01: 0.6802743918378837
v_Skiing_g07_c02: 0.7101693384465761
v_Skiing_g07_c03: 0.5878362807561643
v_Skiing_g07_c04: 0.5575637978618033
v_Skijet_g01_c01: 0.8076024590336601
v_Skijet_g01_c02: 0.7718424945414881
v_Skijet_g01_c03: 0.8892249429409276
v_Skijet_g01_c04: 0.8328938537088106
v_Skijet_g02_c01: 0.6975444368363242
v_Skijet_g02_c02: 0.7307542219568859
v_Skijet_g02_c03: 0.7983204335250775
v_Skijet_g02_c04: 0.6545039312259178
v_Skijet_g03_c01: 0.8047134628795902
v_Skijet_g03_c02: 0.7118039440174471
v_Skijet_g03_c03: 0.7744233388730208
v_Skijet_g03_c04: 0.47020614978828235
v_Skijet_g04_c01: 0.6919212245193194
v_Skijet_g04_c02: 0.6534280392152141
v_Skijet_g04_c03: 0.6238761436470668
v_Skijet_g04_c04: 0.6291356994115631
v_Skijet_g05_c01: 0.718600649786822
v_Skijet_g05_c02: 0.5760727454253356
v_Skijet_g05_c03: 0.6166264616695116
v_Skijet_g05_c04: 0.7285118279323797
v_Skijet_g06_c01: 0.7435193969213287
v_Skijet_g06_c02: 0.7294524797980557
v_Skijet_g06_c03: 0.7943455338754575
v_Skijet_g06_c04: 0.7498440958370338
v_Skijet_g07_c01: 0.6678230037723552
v_Skijet_g07_c02: 0.8388857307654689
v_Skijet_g07_c03: 0.8449922890213202
v_Skijet_g07_c04: 0.8534784227886121
v_SoccerJuggling_g01_c01: 0.8048863165313378
v_SoccerJuggling_g01_c02: 0.8622530667344108
v_SoccerJuggling_g01_c03: 0.9372088377131149
v_SoccerJuggling_g01_c04: 0.8867427447112277
v_SoccerJuggling_g01_c05: 0.8695159390335903
v_SoccerJuggling_g02_c01: 0.922216059290804
v_SoccerJuggling_g02_c02: 0.908200434059836
v_SoccerJuggling_g02_c03: 0.8758463150588796
v_SoccerJuggling_g02_c04: 0.9169942144071683
v_SoccerJuggling_g02_c05: 0.9073583303252235
v_SoccerJuggling_g02_c06: 0.9298920180881396
v_SoccerJuggling_g03_c01: 0.8195813478669152
v_SoccerJuggling_g03_c02: 0.7975451367674395
v_SoccerJuggling_g03_c03: 0.35313997918274254
v_SoccerJuggling_g03_c04: 0.725268013891764
v_SoccerJuggling_g04_c01: 0.7737418970791623
v_SoccerJuggling_g04_c02: 0.7822591074509546
v_SoccerJuggling_g04_c03: 0.8352047345833853
v_SoccerJuggling_g04_c04: 0.8125837176339701
v_SoccerJuggling_g04_c05: 0.7786640786798671
v_SoccerJuggling_g04_c06: 0.7416805733228102
v_SoccerJuggling_g05_c01: 0.6896373665658757
v_SoccerJuggling_g05_c02: 0.7754957833094522
v_SoccerJuggling_g05_c03: 0.7086620073532686
v_SoccerJuggling_g05_c04: 0.4856439522700384
v_SoccerJuggling_g05_c05: 0.5993480799952522
v_SoccerJuggling_g05_c06: 0.5857304133241996
v_SoccerJuggling_g06_c01: 0.8335874801268801
v_SoccerJuggling_g06_c02: 0.8476079766405746
v_SoccerJuggling_g06_c03: 0.7899205017602071
v_SoccerJuggling_g06_c04: 0.8000117772025988
v_SoccerJuggling_g06_c05: 0.7778668348910287
v_SoccerJuggling_g07_c01: 0.9091206031152979
v_SoccerJuggling_g07_c02: 0.839353057439439
v_SoccerJuggling_g07_c03: 0.8901372429681942
v_SoccerJuggling_g07_c04: 0.9378512544790283
v_SoccerJuggling_g07_c05: 0.9185818115947768
v_SoccerJuggling_g07_c06: 0.871393284178339
v_SoccerJuggling_g07_c07: 0.8653723871102557
v_Surfing_g01_c01: 0.8375097285024822
v_Surfing_g01_c02: 0.8025657020043582
v_Surfing_g01_c03: 0.856481330934912
v_Surfing_g01_c04: 0.8456220573280007
v_Surfing_g01_c05: 0.8606681877281517
v_Surfing_g01_c06: 0.867042732425034
v_Surfing_g01_c07: 0.8790595051832497
v_Surfing_g02_c01: 0.7420926026534289
v_Surfing_g02_c02: 0.8493086071684957
v_Surfing_g02_c03: 0.6997005338780582
v_Surfing_g02_c04: 0.8392189582809806
v_Surfing_g02_c05: 0.8764575861860067
v_Surfing_g02_c06: 0.8214289378374815
v_Surfing_g03_c01: 0.8367097936570644
v_Surfing_g03_c02: 0.8423087429255247
v_Surfing_g03_c03: 0.7606418668292463
v_Surfing_g03_c04: 0.8144317637197673
v_Surfing_g04_c01: 0.7677882593125105
v_Surfing_g04_c02: 0.7837591681163758
v_Surfing_g04_c03: 0.8380779614672065
v_Surfing_g04_c04: 0.8535485733300447
v_Surfing_g05_c01: 0.8811046634800732
v_Surfing_g05_c02: 0.8598490029107779
v_Surfing_g05_c03: 0.8434607847593725
v_Surfing_g05_c04: 0.8079085380304605
v_Surfing_g06_c01: 0.8913335844408721
v_Surfing_g06_c02: 0.6124567189253867
v_Surfing_g06_c03: 0.8285707344766706
v_Surfing_g06_c04: 0.8467449073214084
v_Surfing_g07_c01: 0.7196758191566914
v_Surfing_g07_c02: 0.4825621019117534
v_Surfing_g07_c03: 0.20234368927776814
v_Surfing_g07_c04: 0.19700006558559835
v_TennisSwing_g01_c01: 0.862145481944026
v_TennisSwing_g01_c02: 0.8493869677986368
v_TennisSwing_g01_c03: 0.7833771922960295
v_TennisSwing_g01_c04: 0.753380455855222
v_TennisSwing_g01_c05: 0.7964122393968864
v_TennisSwing_g01_c06: 0.7572448587379768
v_TennisSwing_g01_c07: 0.7890068933702423
v_TennisSwing_g02_c01: 0.5059909805058851
v_TennisSwing_g02_c02: 0.4751634060739889
v_TennisSwing_g02_c03: 0.6372059416826232
v_TennisSwing_g02_c04: 0.5486128647680744
v_TennisSwing_g02_c05: 0.4090666019692435
v_TennisSwing_g02_c06: 0.544279715824814
v_TennisSwing_g02_c07: 0.5915402202736004
v_TennisSwing_g03_c01: 0.8466587023212924
v_TennisSwing_g03_c02: 0.8740878704338684
v_TennisSwing_g03_c03: 0.8526927242855891
v_TennisSwing_g03_c04: 0.8696205109226867
v_TennisSwing_g03_c05: 0.8087835887781694
v_TennisSwing_g03_c06: 0.8196709189433022
v_TennisSwing_g03_c07: 0.8670696530825808
v_TennisSwing_g04_c01: 0.6476911092977389
v_TennisSwing_g04_c02: 0.8526843123472645
v_TennisSwing_g04_c03: 0.8187678480389877
v_TennisSwing_g04_c04: 0.8584898191838874
v_TennisSwing_g04_c05: 0.8138647799714818
v_TennisSwing_g04_c06: 0.8816344152073725
v_TennisSwing_g04_c07: 0.857234428251104
v_TennisSwing_g05_c01: 0.8782444464377477
v_TennisSwing_g05_c02: 0.8945560372303589
v_TennisSwing_g05_c03: 0.53041480070533
v_TennisSwing_g05_c04: 0.8404281214679941
v_TennisSwing_g05_c05: 0.8469858968965127
v_TennisSwing_g05_c06: 0.9074392331167473
v_TennisSwing_g05_c07: 0.7532792343627079
v_TennisSwing_g06_c01: 0.9074066733810469
v_TennisSwing_g06_c02: 0.9378692224490806
v_TennisSwing_g06_c03: 0.8902414439580753
v_TennisSwing_g06_c04: 0.823612096333818
v_TennisSwing_g06_c05: 0.9393137328661396
v_TennisSwing_g06_c06: 0.9014409418086871
v_TennisSwing_g06_c07: 0.9252134525086149
v_TennisSwing_g07_c01: 0.5182139792814269
v_TennisSwing_g07_c02: 0.5387343278489425
v_TennisSwing_g07_c03: 0.6095541513859644
v_TennisSwing_g07_c04: 0.24538323896558722
v_TennisSwing_g07_c05: 0.2846526911816909
v_TennisSwing_g07_c06: 0.559301632536517
v_TennisSwing_g07_c07: 0.30418278308206936
v_TrampolineJumping_g01_c01: 0.6838574166176841
v_TrampolineJumping_g01_c02: 0.6654593491693959
v_TrampolineJumping_g01_c03: 0.7040263550588861
v_TrampolineJumping_g01_c04: 0.5821461383020505
v_TrampolineJumping_g02_c01: 0.7903022597311065
v_TrampolineJumping_g02_c02: 0.790263912291266
v_TrampolineJumping_g02_c03: 0.786930387490429
v_TrampolineJumping_g02_c04: 0.8230853948043659
v_TrampolineJumping_g02_c05: 0.8111132533522323
v_TrampolineJumping_g02_c06: 0.8219463537679985
v_TrampolineJumping_g03_c01: 0.6253966299118474
v_TrampolineJumping_g03_c02: 0.6400651413714513
v_TrampolineJumping_g03_c03: 0.6738403380149975
v_TrampolineJumping_g03_c04: 0.7225658957613632
v_TrampolineJumping_g04_c01: 0.5630687678931281
v_TrampolineJumping_g04_c02: 0.6249634918058291
v_TrampolineJumping_g04_c03: 0.5508421146078035
v_TrampolineJumping_g04_c04: 0.810537917423062
v_TrampolineJumping_g04_c05: 0.6626059744739905
v_TrampolineJumping_g05_c01: 0.38284515135455877
v_TrampolineJumping_g05_c02: 0.28048137051519006
v_TrampolineJumping_g05_c03: 0.49360942922066897
v_TrampolineJumping_g05_c04: 0.3134690943406895
v_TrampolineJumping_g06_c01: 0.6378283920930699
v_TrampolineJumping_g06_c02: 0.7730897279689088
v_TrampolineJumping_g06_c04: 0.7616653026780114
v_TrampolineJumping_g07_c01: 0.7897492478368804
v_TrampolineJumping_g07_c02: 0.7764920837944373
v_TrampolineJumping_g07_c03: 0.7600087575847283
v_TrampolineJumping_g07_c04: 0.7632496409351006
v_TrampolineJumping_g07_c05: 0.769608509610407
v_VolleyballSpiking_g01_c01: 0.5133124499334372
v_VolleyballSpiking_g01_c02: 0.7193912503062165
v_VolleyballSpiking_g01_c03: 0.7270364754585898
v_VolleyballSpiking_g01_c04: 0.6328720525125391
v_VolleyballSpiking_g02_c01: 0.5332231624270207
v_VolleyballSpiking_g02_c04: 0.6050477675380534
v_VolleyballSpiking_g03_c01: 0.5552489848560072
v_VolleyballSpiking_g03_c02: 0.6605057348715491
v_VolleyballSpiking_g03_c03: 0.6254199515315122
v_VolleyballSpiking_g03_c04: 0.6975924289072282
v_VolleyballSpiking_g04_c01: 0.601668222596345
v_VolleyballSpiking_g04_c02: 0.42385011843725806
v_VolleyballSpiking_g04_c03: 0.521616261008603
v_VolleyballSpiking_g04_c04: 0.5034980986019946
v_VolleyballSpiking_g04_c05: 0.6023767963270075
v_VolleyballSpiking_g04_c06: 0.5598527598413057
v_VolleyballSpiking_g04_c07: 0.5187784740919597
v_VolleyballSpiking_g05_c01: 0.5990691618280835
v_VolleyballSpiking_g05_c02: 0.4076807790188468
v_VolleyballSpiking_g05_c03: 0.6476613548802561
v_VolleyballSpiking_g05_c04: 0.5870884917894728
v_VolleyballSpiking_g05_c05: 0.6409057115888572
v_VolleyballSpiking_g06_c01: 0.6245886453179992
v_VolleyballSpiking_g06_c02: 0.656081792920304
v_VolleyballSpiking_g06_c03: 0.7290935600394732
v_VolleyballSpiking_g06_c04: 0.6595069295944995
v_VolleyballSpiking_g07_c01: 0.6609017530208803
v_VolleyballSpiking_g07_c02: 0.682691609741596
v_VolleyballSpiking_g07_c03: 0.6918930141473538
v_VolleyballSpiking_g07_c04: 0.6742920351898647
v_VolleyballSpiking_g07_c05: 0.6085783387752599
v_VolleyballSpiking_g07_c06: 0.7281304148709751
v_VolleyballSpiking_g07_c07: 0.6539948324425495
v_WalkingWithDog_g01_c01: 0.7925121822627261
v_WalkingWithDog_g01_c02: 0.7524187568342313
v_WalkingWithDog_g01_c03: 0.5707232287386432
v_WalkingWithDog_g01_c04: 0.789217138546519
v_WalkingWithDog_g02_c01: 0.5612430785549805
v_WalkingWithDog_g02_c02: 0.5874616607325152
v_WalkingWithDog_g02_c03: 0.8350815685698763
v_WalkingWithDog_g02_c04: 0.7657631576294079
v_WalkingWithDog_g02_c05: 0.7711503548780456
v_WalkingWithDog_g02_c06: 0.607135102734901
v_WalkingWithDog_g03_c01: 0.31565226311795413
v_WalkingWithDog_g03_c02: 0.23201885493472219
v_WalkingWithDog_g03_c03: 0.8566620965721086
v_WalkingWithDog_g03_c04: 0.5655947554623708
v_WalkingWithDog_g03_c05: 0.6546989997150376
v_WalkingWithDog_g04_c01: 0.7763821439584717
v_WalkingWithDog_g04_c02: 0.6376929000252858
v_WalkingWithDog_g04_c03: 0.7497320215916261
v_WalkingWithDog_g04_c04: 0.10537271352950484
v_WalkingWithDog_g04_c05: 0.6362391520524397
v_WalkingWithDog_g05_c01: 0.6615015416173264
v_WalkingWithDog_g05_c02: 0.7414760057581589
v_WalkingWithDog_g05_c03: 0.8709907421143726
v_WalkingWithDog_g05_c04: 0.8411049112910405
v_WalkingWithDog_g05_c05: 0.9338465171167627
v_WalkingWithDog_g06_c01: 0.038890428506419994
v_WalkingWithDog_g06_c02: 0.8309110916379723
v_WalkingWithDog_g06_c03: 0.6599395052689943
v_WalkingWithDog_g06_c04: 0.6730072147838655
v_WalkingWithDog_g06_c05: 0.4783357194319251
v_WalkingWithDog_g07_c01: 0.040766115322185215
v_WalkingWithDog_g07_c02: 0.26230711547395913
v_WalkingWithDog_g07_c03: 0.3548383173692855
v_WalkingWithDog_g07_c04: 0.0526300903657102
v_WalkingWithDog_g07_c05: 0.783277128233749
v_WalkingWithDog_g07_c06: 0.3617441937021795
Finished: cm_16, ins, most_first, ucf101, r2p1d, perturb, #Step=128
Average: 0.7274244912537132
