Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_random_full.pt
v_Diving_g03_c02: 0.1875714904454071
v_Diving_g03_c03: 0.174359292286681
v_Diving_g03_c04: 0.1479573080141563
v_Diving_g03_c05: 0.16683234067750163
v_Diving_g03_c06: 0.18295883529935963
v_Diving_g03_c07: 0.19581765032489784
v_Diving_g04_c01: 0.2177044728596229
v_Diving_g04_c02: 0.09073397170868702
v_Diving_g04_c03: 0.19302056918968447
v_Diving_g04_c04: 0.11437914127600379
v_Diving_g04_c05: 0.23135781337623484
v_Diving_g04_c06: 0.1732781972095836
v_Diving_g04_c07: 0.21206470116158016
v_Diving_g05_c01: 0.2970112648617942
v_Diving_g05_c02: 0.2868760996789206
v_Diving_g05_c03: 0.23150694256764837
v_Diving_g05_c04: 0.21591746600461192
v_Diving_g05_c05: 0.27198109196615405
v_Diving_g05_c06: 0.29894428796251304
v_Diving_g06_c01: 0.250996340328129
v_Diving_g06_c02: 0.2151184364047367
v_Diving_g06_c03: 0.27313692824100144
v_Diving_g06_c04: 0.2302644942246843
v_Diving_g06_c05: 0.18999981743399985
v_Diving_g06_c06: 0.258043661742704
v_Diving_g06_c07: 0.2419280764006544
v_Diving_g07_c01: 0.08059682374005206
v_Diving_g07_c02: 0.2668370567553211
v_Diving_g07_c03: 0.16608264346723445
v_Diving_g07_c04: 0.09645868887309916
v_Fencing_g01_c01: 0.16081975646375213
v_Fencing_g01_c02: 0.14666186449176166
v_Fencing_g01_c03: 0.13755930903425906
v_Fencing_g01_c04: 0.15576549888646696
v_Fencing_g01_c05: 0.1479568932118127
v_Fencing_g01_c06: 0.18229908020293806
v_Fencing_g02_c01: 0.21658077988831792
v_Fencing_g02_c02: 0.19439419441914652
v_Fencing_g02_c03: 0.17994151743187103
v_Fencing_g02_c04: 0.22500363866856787
v_Fencing_g02_c05: 0.22111501720792148
v_Fencing_g03_c01: 0.14929164353816304
v_Fencing_g03_c02: 0.09275067773705814
v_Fencing_g03_c03: 0.13399238944111858
v_Fencing_g03_c04: 0.1786947372747818
v_Fencing_g03_c05: 0.13700514765514527
v_Fencing_g04_c01: 0.08270176163932774
v_Fencing_g04_c02: 0.18806155225320254
v_Fencing_g04_c03: 0.1973481873428682
v_Fencing_g04_c04: 0.1670711193146417
v_Fencing_g04_c05: 0.1553879041603068
v_Fencing_g05_c01: 0.17091792020073626
v_Fencing_g05_c02: 0.25410119783191476
v_Fencing_g05_c03: 0.2525174153415719
v_Fencing_g05_c04: 0.2472347115544835
v_Fencing_g05_c05: 0.35751477781741414
v_Fencing_g06_c01: 0.11016359798668418
v_Fencing_g06_c02: 0.0713740458159009
v_Fencing_g06_c03: 0.12558363321295474
v_Fencing_g06_c04: 0.11765440706221852
v_Fencing_g07_c01: 0.35260908109194133
v_Fencing_g07_c02: 0.24647289760468993
v_Fencing_g07_c03: 0.3401174642058322
v_Fencing_g07_c04: 0.3489871813362697
v_FloorGymnastics_g01_c01: 0.26781319450674346
v_FloorGymnastics_g01_c02: 0.2487139990189462
v_FloorGymnastics_g01_c03: 0.1988395203006803
v_FloorGymnastics_g01_c04: 0.23649105426011374
v_FloorGymnastics_g01_c05: 0.21195359757257393
v_FloorGymnastics_g02_c01: 0.09697679123928538
v_FloorGymnastics_g02_c02: 0.11802352961240103
v_FloorGymnastics_g02_c03: 0.139756018492335
v_FloorGymnastics_g02_c04: 0.13608248341915896
v_FloorGymnastics_g03_c01: 0.19668579866265645
v_FloorGymnastics_g03_c02: 0.18137927675707033
v_FloorGymnastics_g03_c03: 0.2084065149174421
v_FloorGymnastics_g03_c04: 0.2582004076903104
v_FloorGymnastics_g04_c01: 0.18640057762240758
v_FloorGymnastics_g04_c02: 0.12019483531912556
v_FloorGymnastics_g04_c03: 0.0732169698094367
v_FloorGymnastics_g04_c04: 0.1896641291314154
v_FloorGymnastics_g04_c05: 0.17280101493088296
v_FloorGymnastics_g05_c01: 0.1430184419368743
v_FloorGymnastics_g05_c02: 0.21526239692320814
v_FloorGymnastics_g05_c03: 0.18602666976948967
v_FloorGymnastics_g05_c04: 0.18660117100080242
v_FloorGymnastics_g06_c01: 0.16214272236538818
v_FloorGymnastics_g06_c02: 0.31029609843244543
v_FloorGymnastics_g06_c03: 0.19893593477172544
v_FloorGymnastics_g06_c04: 0.06793282503349474
v_FloorGymnastics_g06_c05: 0.06559479535644641
v_FloorGymnastics_g06_c06: 0.06013401966629317
v_FloorGymnastics_g06_c07: 0.06801188570534578
v_FloorGymnastics_g07_c01: 0.06237007347954204
v_FloorGymnastics_g07_c02: 0.06041351120074978
v_FloorGymnastics_g07_c03: 0.09922267958609154
v_FloorGymnastics_g07_c04: 0.03863689183344832
v_FloorGymnastics_g07_c05: 0.06170232124713948
v_FloorGymnastics_g07_c06: 0.06895073057239642
v_FloorGymnastics_g07_c07: 0.046277484121674206
v_GolfSwing_g01_c01: 0.27946102162241004
v_GolfSwing_g01_c02: 0.26392455407767557
v_GolfSwing_g01_c03: 0.21592210241942666
v_GolfSwing_g01_c04: 0.21362462904653512
v_GolfSwing_g01_c05: 0.28533880654140376
v_GolfSwing_g01_c06: 0.22369602610706352
v_GolfSwing_g02_c01: 0.21412773182964884
v_GolfSwing_g02_c02: 0.21668139667599462
v_GolfSwing_g02_c03: 0.15770634551881813
v_GolfSwing_g02_c04: 0.2226403577660676
v_GolfSwing_g03_c01: 0.04640679256408475
v_GolfSwing_g03_c02: 0.04812832627794705
v_GolfSwing_g03_c03: 0.03912522186874412
v_GolfSwing_g03_c04: 0.04255933975218795
v_GolfSwing_g03_c05: 0.04598612416884862
v_GolfSwing_g03_c06: 0.04418300333782099
v_GolfSwing_g03_c07: 0.03627307768329047
v_GolfSwing_g04_c01: 0.30316629572189413
v_GolfSwing_g04_c02: 0.31909474995336495
v_GolfSwing_g04_c03: 0.506953331961995
v_GolfSwing_g04_c04: 0.5835997656395193
v_GolfSwing_g04_c05: 0.5886259550170507
v_GolfSwing_g04_c06: 0.5709283012838569
v_GolfSwing_g05_c01: 0.38316300613223575
v_GolfSwing_g05_c02: 0.22208844203851186
v_GolfSwing_g05_c03: 0.3299014012736734
v_GolfSwing_g05_c04: 0.4107075415959116
v_GolfSwing_g05_c05: 0.3234951916092541
v_GolfSwing_g05_c06: 0.39030721489689313
v_GolfSwing_g05_c07: 0.13872232925496064
v_GolfSwing_g06_c01: 0.19026926315564197
v_GolfSwing_g06_c02: 0.28492554076365195
v_GolfSwing_g06_c03: 0.4443436242581811
v_GolfSwing_g06_c04: 0.12526368521503173
v_GolfSwing_g07_c01: 0.373363680759212
v_GolfSwing_g07_c02: 0.30831004268839024
v_GolfSwing_g07_c03: 0.33442105501308106
v_GolfSwing_g07_c04: 0.1287441065942403
v_GolfSwing_g07_c05: 0.37774854720919393
v_HorseRiding_g01_c01: 0.1671924185284297
v_HorseRiding_g01_c02: 0.20234367873490555
v_HorseRiding_g01_c03: 0.3507457300365786
v_HorseRiding_g01_c04: 0.23774322674580617
v_HorseRiding_g01_c05: 0.28742041315854294
v_HorseRiding_g01_c06: 0.19532823043846292
v_HorseRiding_g01_c07: 0.2300251256019692
v_HorseRiding_g02_c01: 0.17786584182613296
v_HorseRiding_g02_c02: 0.28109899319679243
v_HorseRiding_g02_c03: 0.2619659911651979
v_HorseRiding_g02_c04: 0.14750474405445857
v_HorseRiding_g02_c05: 0.14920078979776008
v_HorseRiding_g02_c06: 0.14904742215730948
v_HorseRiding_g02_c07: 0.14485313783370657
v_HorseRiding_g03_c01: 0.13656472338334424
v_HorseRiding_g03_c02: 0.15460392197564943
v_HorseRiding_g03_c03: 0.13157420831703348
v_HorseRiding_g03_c04: 0.1780843564120005
v_HorseRiding_g03_c05: 0.19052272492990596
v_HorseRiding_g03_c06: 0.2577058004026185
v_HorseRiding_g03_c07: 0.23238586371735437
v_HorseRiding_g04_c01: 0.12577904288627906
v_HorseRiding_g04_c02: 0.14967031607375247
v_HorseRiding_g04_c03: 0.14186392485135002
v_HorseRiding_g04_c04: 0.15068016148143215
v_HorseRiding_g04_c05: 0.12247104167909129
v_HorseRiding_g04_c06: 0.2412012293279986
v_HorseRiding_g04_c07: 0.12646155285619898
v_HorseRiding_g05_c01: 0.28933465008594794
v_HorseRiding_g05_c02: 0.33184374559641583
v_HorseRiding_g05_c03: 0.27135160791658564
v_HorseRiding_g05_c04: 0.37021274043218
v_HorseRiding_g05_c05: 0.3229091485773097
v_HorseRiding_g05_c06: 0.15133741631143494
v_HorseRiding_g05_c07: 0.12350604583480163
v_HorseRiding_g06_c01: 0.18778006656066282
v_HorseRiding_g06_c02: 0.21897402795002563
v_HorseRiding_g06_c03: 0.23773362318024738
v_HorseRiding_g06_c04: 0.12804200144455535
v_HorseRiding_g06_c05: 0.22729694417648716
v_HorseRiding_g06_c06: 0.3827232384865056
v_HorseRiding_g06_c07: 0.27360815129213734
v_HorseRiding_g07_c01: 0.15111681952112122
v_HorseRiding_g07_c02: 0.18551725072757108
v_HorseRiding_g07_c03: 0.28458815177873475
v_HorseRiding_g07_c04: 0.21534206083015306
v_HorseRiding_g07_c05: 0.25284688750252826
v_HorseRiding_g07_c06: 0.27073660020687385
v_HorseRiding_g07_c07: 0.19677815672912402
v_IceDancing_g01_c01: 0.013336827723833267
v_IceDancing_g01_c02: 0.013626219682919327
v_IceDancing_g01_c03: 0.019161364507453982
v_IceDancing_g01_c04: 0.01995892308332259
v_IceDancing_g01_c05: 0.0228791371700936
v_IceDancing_g01_c06: 0.012857337227615062
v_IceDancing_g01_c07: 0.011459428795205895
v_IceDancing_g02_c01: 0.02376081815600628
v_IceDancing_g02_c02: 0.026193259494903032
v_IceDancing_g02_c03: 0.02952896987699205
v_IceDancing_g02_c04: 0.02456789368443424
v_IceDancing_g02_c05: 0.02218394654482836
v_IceDancing_g02_c06: 0.04226179162651533
v_IceDancing_g02_c07: 0.02256890244461829
v_IceDancing_g03_c01: 0.010605105642753188
v_IceDancing_g03_c02: 0.015910788184555713
v_IceDancing_g03_c03: 0.01826228292338783
v_IceDancing_g03_c04: 0.010726325657742564
v_IceDancing_g03_c05: 0.01922439781628782
v_IceDancing_g03_c06: 0.025058313716726843
v_IceDancing_g04_c01: 0.020237865603121463
v_IceDancing_g04_c02: 0.030714378437551204
v_IceDancing_g04_c03: 0.01713943083450431
v_IceDancing_g04_c04: 0.017306335481407586
