Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core8_cylinder_summed.pt
v_HorseRiding_g06_c01: 0.887734518049001
v_HorseRiding_g06_c02: 0.9068082427957052
v_HorseRiding_g06_c03: 0.8903710699059957
v_HorseRiding_g06_c04: 0.8906985974290365
v_HorseRiding_g06_c05: 0.9101551628091329
v_HorseRiding_g06_c06: 0.92650406121993
v_HorseRiding_g06_c07: 0.91456638335967
v_HorseRiding_g07_c01: 0.795641765592336
v_HorseRiding_g07_c02: 0.7394884681680196
v_HorseRiding_g07_c03: 0.7959838962533468
v_HorseRiding_g07_c04: 0.8594361400582784
v_HorseRiding_g07_c05: 0.7021341776826375
v_HorseRiding_g07_c06: 0.8112959122636312
v_HorseRiding_g07_c07: 0.8562700605370992
v_IceDancing_g01_c01: 0.6110702824552661
v_IceDancing_g01_c02: 0.5861598324735766
v_IceDancing_g01_c03: 0.7169671130140429
v_IceDancing_g01_c04: 0.7207898569067126
v_IceDancing_g01_c05: 0.6722804379423266
v_IceDancing_g01_c06: 0.6892029714544421
v_IceDancing_g01_c07: 0.6807856631239062
v_IceDancing_g02_c01: 0.6207961511572009
v_IceDancing_g02_c02: 0.6133889031370288
v_IceDancing_g02_c03: 0.576679654117406
v_IceDancing_g02_c04: 0.5525505018194323
v_IceDancing_g02_c05: 0.5909001307335799
v_IceDancing_g02_c06: 0.6925895285566455
v_IceDancing_g02_c07: 0.40954334258633907
v_IceDancing_g03_c01: 0.6208388280828601
v_IceDancing_g03_c02: 0.7252890539129382
v_IceDancing_g03_c03: 0.682408459182561
v_IceDancing_g03_c04: 0.5494161915739184
v_IceDancing_g03_c05: 0.7666822743375903
v_IceDancing_g03_c06: 0.6782488298376208
v_IceDancing_g04_c01: 0.6708610129316455
v_IceDancing_g04_c02: 0.718211419578374
v_IceDancing_g04_c03: 0.6037072014768725
v_IceDancing_g04_c04: 0.7275707793195849
v_IceDancing_g04_c05: 0.0001027426500418995
v_IceDancing_g04_c06: 0.6135556769331103
v_IceDancing_g04_c07: 0.7175358605344897
v_IceDancing_g05_c01: 0.7602608275373584
v_IceDancing_g05_c02: 0.7160976004560595
v_IceDancing_g05_c03: 0.7897801470716601
v_IceDancing_g05_c04: 0.7993246388395434
v_IceDancing_g05_c05: 0.7108356428106433
v_IceDancing_g05_c06: 0.7585734796484118
v_IceDancing_g06_c01: 0.7204389047582751
v_IceDancing_g06_c02: 0.7084963393171435
v_IceDancing_g06_c03: 0.7330380749662524
v_IceDancing_g06_c04: 0.7521519732435351
v_IceDancing_g06_c05: 0.6549042534788256
v_IceDancing_g06_c06: 0.554958291049779
v_IceDancing_g07_c01: 0.673693962093175
v_IceDancing_g07_c02: 0.5513321828802233
v_IceDancing_g07_c03: 0.6354907822569018
v_IceDancing_g07_c04: 0.6039801907499438
v_IceDancing_g07_c05: 0.5246746611555224
v_IceDancing_g07_c06: 0.5777709555585986
v_IceDancing_g07_c07: 0.6867397499044543
v_LongJump_g01_c01: 0.5669363546858222
v_LongJump_g01_c02: 0.6594363856802374
v_LongJump_g01_c03: 0.6796564269552618
v_LongJump_g01_c04: 0.561536114264527
v_LongJump_g01_c05: 0.6241046596060187
v_LongJump_g01_c06: 0.5861624885092169
v_LongJump_g01_c07: 0.580301504183808
v_LongJump_g02_c01: 0.7239032225425035
v_LongJump_g02_c02: 0.2694966833314538
v_LongJump_g02_c03: 0.36567472708156856
v_LongJump_g02_c04: 0.5641093357207865
v_LongJump_g02_c05: 0.7906906810330838
v_LongJump_g03_c01: 0.7736086846070975
v_LongJump_g03_c02: 0.6308406820262462
v_LongJump_g03_c03: 0.7782527614126593
v_LongJump_g03_c04: 0.47661285062531533
v_LongJump_g03_c05: 0.6201122883448988
v_LongJump_g03_c06: 0.6746113720091671
v_LongJump_g04_c01: 0.5428359164598078
v_LongJump_g04_c02: 0.24658884627024236
v_LongJump_g04_c03: 0.27257415076928737
v_LongJump_g04_c04: 0.28521679162258806
v_LongJump_g04_c05: 0.38143440156454744
v_LongJump_g04_c06: 0.4024932247793913
v_LongJump_g04_c07: 0.42240752565885487
v_LongJump_g05_c01: 0.00782800005072204
v_LongJump_g05_c02: 0.0025306813356564817
v_LongJump_g05_c03: 0.04717316229107382
v_LongJump_g05_c04: 0.04232970649354684
v_LongJump_g05_c05: 0.058114664929235005
v_LongJump_g06_c01: 0.03342852783134731
v_LongJump_g06_c02: 0.027632050618194626
v_LongJump_g06_c03: 0.028745409073962946
v_LongJump_g06_c04: 0.06408499705867143
v_LongJump_g07_c01: 0.6323564416470617
v_LongJump_g07_c02: 0.6987064290533453
v_LongJump_g07_c03: 0.22417837760622206
v_LongJump_g07_c05: 0.3867930267679185
v_PoleVault_g01_c01: 0.29949462745275923
v_PoleVault_g01_c02: 0.6159010766393749
v_PoleVault_g01_c03: 0.4771860639418719
v_PoleVault_g01_c04: 0.6748583891283033
v_PoleVault_g01_c05: 0.5230121898318885
v_PoleVault_g02_c01: 0.7327906323450861
v_PoleVault_g02_c02: 0.6414660836423991
v_PoleVault_g02_c03: 0.6845327449816523
v_PoleVault_g02_c04: 0.7474443746584711
v_PoleVault_g02_c05: 0.6917303634661494
v_PoleVault_g02_c06: 0.6529795957583246
v_PoleVault_g02_c07: 0.612197144128686
v_PoleVault_g03_c01: 0.5625430775660334
v_PoleVault_g03_c02: 0.5387972432042716
v_PoleVault_g03_c03: 0.5206199122446833
v_PoleVault_g03_c04: 0.5711138687881885
v_PoleVault_g03_c05: 0.5753831106092093
v_PoleVault_g03_c06: 0.5616124106425104
v_PoleVault_g03_c07: 0.5627229643839655
v_PoleVault_g04_c01: 0.5056747758615074
v_PoleVault_g04_c02: 0.46281574683666804
v_PoleVault_g04_c03: 0.3102202221605239
v_PoleVault_g04_c04: 0.4940441634360013
v_PoleVault_g04_c05: 0.453632788904315
v_PoleVault_g04_c06: 0.6233384457270859
v_PoleVault_g04_c07: 0.6173915697115717
v_PoleVault_g05_c01: 0.4938421977537928
v_PoleVault_g05_c02: 0.4638716710585413
v_PoleVault_g05_c03: 0.46274317631900885
v_PoleVault_g05_c04: 0.5238956643122492
v_PoleVault_g05_c05: 0.5081143213290034
v_PoleVault_g06_c01: 0.7111848426836787
v_PoleVault_g06_c02: 0.527375264264947
v_PoleVault_g06_c03: 0.6238108707445917
v_PoleVault_g06_c04: 0.660716636278039
v_PoleVault_g06_c05: 0.6124103499430475
v_PoleVault_g07_c01: 0.3600607949163077
v_PoleVault_g07_c02: 0.4507667852419672
v_PoleVault_g07_c03: 0.606809770627251
v_PoleVault_g07_c04: 0.6180809148906974
v_RopeClimbing_g01_c01: 0.0720915703373648
v_RopeClimbing_g01_c02: 0.6701673701945765
v_RopeClimbing_g01_c03: 0.5310804084483607
v_RopeClimbing_g01_c04: 0.6346452668849452
v_RopeClimbing_g02_c01: 0.7264054850284083
v_RopeClimbing_g02_c02: 0.7601613238994105
v_RopeClimbing_g02_c03: 0.6852732137385829
v_RopeClimbing_g02_c04: 0.6840744451228602
v_RopeClimbing_g02_c05: 0.8186986283008082
v_RopeClimbing_g02_c06: 0.712078495377682
v_RopeClimbing_g03_c01: 0.6513841573223544
v_RopeClimbing_g03_c02: 0.7121893004123194
v_RopeClimbing_g03_c03: 0.7766921952907069
v_RopeClimbing_g03_c04: 0.7549443677607997
v_RopeClimbing_g04_c01: 0.7217245723195447
v_RopeClimbing_g04_c02: 0.7641251519862635
v_RopeClimbing_g04_c03: 0.7589285210315211
v_RopeClimbing_g04_c04: 0.8081298903171046
v_RopeClimbing_g05_c01: 0.7557784486170931
v_RopeClimbing_g05_c02: 0.7431244663503094
v_RopeClimbing_g05_c03: 0.40409109923803044
v_RopeClimbing_g05_c04: 0.6886833060607387
v_RopeClimbing_g05_c05: 0.6865196616463436
v_RopeClimbing_g05_c06: 0.7569513956159426
v_RopeClimbing_g05_c07: 0.6652647689525111
v_RopeClimbing_g06_c01: 0.7706357077304347
v_RopeClimbing_g06_c02: 0.7776935533229334
v_RopeClimbing_g06_c03: 0.6590828732196314
v_RopeClimbing_g06_c04: 0.7484463289920313
v_RopeClimbing_g07_c01: 0.682005760220818
v_RopeClimbing_g07_c02: 0.16325577437692118
v_RopeClimbing_g07_c03: 0.09983303335775418
v_RopeClimbing_g07_c04: 0.037412364436931966
v_RopeClimbing_g07_c05: 0.7105122701805158
v_SalsaSpin_g01_c01: 0.6143976614591793
v_SalsaSpin_g01_c02: 0.5373310653274075
v_SalsaSpin_g01_c03: 0.6817248409395233
v_SalsaSpin_g01_c04: 0.42421088011610664
v_SalsaSpin_g01_c05: 0.259991603136541
v_SalsaSpin_g01_c06: 0.5901692914092109
v_SalsaSpin_g01_c07: 0.6929442008738533
v_SalsaSpin_g02_c01: 0.3909609880545304
v_SalsaSpin_g02_c02: 0.0032126140510229106
v_SalsaSpin_g02_c03: 0.01145098327885532
v_SalsaSpin_g02_c04: 0.03214818162109889
v_SalsaSpin_g02_c05: 0.017270955385841447
v_SalsaSpin_g02_c06: 0.02670202837677254
v_SalsaSpin_g02_c07: 0.029746807513598483
v_SalsaSpin_g03_c01: 0.8084791923654393
v_SalsaSpin_g03_c02: 0.7783585811746434
v_SalsaSpin_g03_c03: 0.7951865817201451
v_SalsaSpin_g03_c04: 0.8376616264474706
v_SalsaSpin_g03_c05: 0.8114023829591588
v_SalsaSpin_g03_c06: 0.8660299802911595
v_SalsaSpin_g04_c01: 0.5245935958707832
v_SalsaSpin_g04_c02: 0.5574473319727531
v_SalsaSpin_g04_c03: 0.5898770964020059
v_SalsaSpin_g04_c04: 0.7116941489991859
v_SalsaSpin_g04_c05: 0.799503213424714
v_SalsaSpin_g04_c06: 0.6825478384751023
