Loaded /home/acb11711tx/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core14_summed.pt
v_CliffDiving_g05_c07: 0.9895393997430801
v_CliffDiving_g06_c01: 0.846763824345544
v_CliffDiving_g06_c02: 0.9837626146618277
v_CliffDiving_g06_c03: 0.783019024413079
v_CliffDiving_g06_c04: 0.7124694038648158
v_CliffDiving_g06_c05: 0.886925978353247
v_CliffDiving_g06_c06: 0.7145627667196095
v_CliffDiving_g06_c07: 0.9919464639388025
v_CliffDiving_g07_c01: 0.9893470481038094
v_CliffDiving_g07_c02: 0.9917656895704567
v_CliffDiving_g07_c03: 0.9871365805156529
v_CliffDiving_g07_c04: 0.9956717058084905
v_CliffDiving_g07_c05: 0.8755493687931448
v_CliffDiving_g07_c06: 0.9291074997745454
v_CricketBowling_g01_c01: 0.7471656578028405
v_CricketBowling_g01_c02: 0.7236909048998559
v_CricketBowling_g01_c03: 0.7585304754221642
v_CricketBowling_g01_c04: 0.6688196437800134
v_CricketBowling_g01_c05: 0.6219900625193322
v_CricketBowling_g01_c06: 0.6622067468607629
v_CricketBowling_g01_c07: 0.7442465799296105
v_CricketBowling_g02_c01: 0.12495063849667254
v_CricketBowling_g02_c02: 0.3034043456328863
v_CricketBowling_g02_c03: 0.24670639237331393
v_CricketBowling_g02_c04: 0.3364554426999593
v_CricketBowling_g02_c05: 0.3479686232650483
v_CricketBowling_g02_c06: 0.43491889093013647
v_CricketBowling_g02_c07: 0.31877025518508795
v_CricketBowling_g03_c01: 0.006730848072100726
v_CricketBowling_g03_c02: 0.007456735039371054
v_CricketBowling_g03_c03: 0.006278463423884162
v_CricketBowling_g03_c04: 0.0003951115185589771
v_CricketBowling_g04_c01: 0.38268380075635555
v_CricketBowling_g04_c02: 0.3341834384383464
v_CricketBowling_g04_c03: 0.1310178014583716
v_CricketBowling_g04_c04: 0.08065729750762962
v_CricketBowling_g04_c05: 0.00303100161147718
v_CricketBowling_g05_c01: 0.6788202302897179
v_CricketBowling_g05_c02: 0.5682445543253625
v_CricketBowling_g05_c03: 0.6570459382975304
v_CricketBowling_g05_c04: 0.6731742399180138
v_CricketBowling_g06_c01: 0.4351748914824629
v_CricketBowling_g06_c02: 0.31189560074301603
v_CricketBowling_g06_c03: 0.3884174504684115
v_CricketBowling_g06_c04: 0.6985377757711166
v_CricketBowling_g06_c05: 0.3326282493263779
v_CricketBowling_g07_c01: 0.028582437350566536
v_CricketBowling_g07_c02: 0.00427542306181472
v_CricketBowling_g07_c03: 0.7991129539342428
v_CricketBowling_g07_c04: 0.6650568204833025
v_Diving_g01_c01: 0.6391576655890958
v_Diving_g01_c02: 0.5267310865905301
v_Diving_g01_c03: 0.5997377165343778
v_Diving_g01_c04: 0.6354314216163175
v_Diving_g01_c05: 0.650958908417465
v_Diving_g01_c06: 0.6259648927238004
v_Diving_g01_c07: 0.5966023334052579
v_Diving_g02_c01: 0.6031115182425992
v_Diving_g02_c02: 0.6085063346412198
v_Diving_g02_c03: 0.6179285772826688
v_Diving_g02_c04: 0.5841287501838224
v_Diving_g02_c05: 0.6120934613730924
v_Diving_g02_c06: 0.6388349660422818
v_Diving_g02_c07: 0.6321541198279874
v_Diving_g03_c01: 0.4600616522815244
v_Diving_g03_c02: 0.40753040991091893
v_Diving_g03_c03: 0.5645549424674527
v_Diving_g03_c04: 0.5373579391028898
v_Diving_g03_c05: 0.5511638053443448
v_Diving_g03_c06: 0.45258138857150243
v_Diving_g03_c07: 0.4953051038768308
v_Diving_g04_c01: 0.6485312708404081
v_Diving_g04_c02: 0.4389488228347318
v_Diving_g04_c03: 0.5917616339150982
v_Diving_g04_c04: 0.44562573514247106
v_Diving_g04_c05: 0.6305517108861523
v_Diving_g04_c06: 0.4985697992827909
v_Diving_g04_c07: 0.6243339913647787
v_Diving_g05_c01: 0.5154066809203641
v_Diving_g05_c02: 0.5493357308890836
v_Diving_g05_c03: 0.4830280073668973
v_Diving_g05_c04: 0.5492304094817655
v_Diving_g05_c05: 0.5069949754264371
v_Diving_g05_c06: 0.5287388690497892
v_Diving_g06_c01: 0.4986208208587186
v_Diving_g06_c02: 0.45224542699122594
v_Diving_g06_c03: 0.4790353902366178
v_Diving_g06_c04: 0.591981960156204
v_Diving_g06_c05: 0.48731563326271043
v_Diving_g06_c06: 0.6148802765395658
v_Diving_g06_c07: 0.5782351621177213
v_Diving_g07_c01: 0.5528628357436673
v_Diving_g07_c02: 0.6341469415214078
v_Diving_g07_c03: 0.4594040672976689
v_Diving_g07_c04: 0.5577641866851764
v_Fencing_g01_c01: 0.5859827509657407
v_Fencing_g01_c02: 0.7949665844016636
v_Fencing_g01_c03: 0.6017991559156144
v_Fencing_g01_c04: 0.7817741156131888
v_Fencing_g01_c05: 0.6928129711695874
v_Fencing_g01_c06: 0.6414430154063666
v_Fencing_g02_c01: 0.6931619773195052
v_Fencing_g02_c02: 0.8456690999255443
v_Fencing_g02_c03: 0.7134828659281993
v_Fencing_g02_c04: 0.7243953499519193
v_Fencing_g02_c05: 0.8287904950366283
v_Fencing_g03_c01: 0.7156803154894078
v_Fencing_g03_c02: 0.5222939640325421
v_Fencing_g03_c03: 0.6778020354495311
v_Fencing_g03_c04: 0.733242938159492
v_Fencing_g03_c05: 0.7030183168635631
v_Fencing_g04_c01: 0.6388135779225195
v_Fencing_g04_c02: 0.6335464807734752
v_Fencing_g04_c03: 0.7575122805819774
v_Fencing_g04_c04: 0.804724404452827
v_Fencing_g04_c05: 0.7517576309428478
v_Fencing_g05_c01: 0.8196645321831966
v_Fencing_g05_c02: 0.7936019234866762
v_Fencing_g05_c03: 0.752330491183784
v_Fencing_g05_c04: 0.6788397884038204
v_Fencing_g05_c05: 0.8905941935763622
v_Fencing_g06_c01: 0.7722131897271538
v_Fencing_g06_c02: 0.7879760457244629
v_Fencing_g06_c03: 0.6554874147795999
v_Fencing_g06_c04: 0.7950225519989544
v_Fencing_g07_c01: 0.8714471551165843
v_Fencing_g07_c02: 0.7448607183569038
v_Fencing_g07_c03: 0.8502757650376225
v_Fencing_g07_c04: 0.7997050982476139
v_FloorGymnastics_g01_c01: 0.5053846420034205
v_FloorGymnastics_g01_c02: 0.6185876311048304
v_FloorGymnastics_g01_c03: 0.49246760022485603
v_FloorGymnastics_g01_c04: 0.5760038675054346
v_FloorGymnastics_g01_c05: 0.5210236490949427
v_FloorGymnastics_g02_c01: 0.6037328548974727
v_FloorGymnastics_g02_c02: 0.6828008059657549
v_FloorGymnastics_g02_c03: 0.7016581339541261
v_FloorGymnastics_g02_c04: 0.6293680852524375
v_FloorGymnastics_g03_c01: 0.4747762268654441
v_FloorGymnastics_g03_c02: 0.3159503227345084
v_FloorGymnastics_g03_c03: 0.5852392987127786
v_FloorGymnastics_g03_c04: 0.35228084523821224
v_FloorGymnastics_g04_c01: 0.6343506754621302
v_FloorGymnastics_g04_c02: 0.6834056557401453
v_FloorGymnastics_g04_c03: 0.5800786794408594
v_FloorGymnastics_g04_c04: 0.7530068935140406
v_FloorGymnastics_g04_c05: 0.685984867928866
v_FloorGymnastics_g05_c01: 0.7119046634308432
v_FloorGymnastics_g05_c02: 0.7098481835111414
v_FloorGymnastics_g05_c03: 0.6174008830695783
v_FloorGymnastics_g05_c04: 0.7265410007222926
v_FloorGymnastics_g06_c01: 0.5822518051847254
v_FloorGymnastics_g06_c02: 0.5363150418981348
v_FloorGymnastics_g06_c03: 0.7209464491590296
v_FloorGymnastics_g06_c04: 0.6679668164126014
v_FloorGymnastics_g06_c05: 0.7020144642576014
v_FloorGymnastics_g06_c06: 0.43165161351332415
v_FloorGymnastics_g06_c07: 0.6028762565239703
v_FloorGymnastics_g07_c01: 0.23770062422970284
v_FloorGymnastics_g07_c02: 0.4922552107147311
v_FloorGymnastics_g07_c03: 0.6056815565809046
v_FloorGymnastics_g07_c04: 0.3794263492583667
v_FloorGymnastics_g07_c05: 0.2543826550956254
v_FloorGymnastics_g07_c06: 0.3317160022690331
v_FloorGymnastics_g07_c07: 0.5108227947040831
v_GolfSwing_g01_c01: 0.7092587943842403
v_GolfSwing_g01_c02: 0.6848689313700191
v_GolfSwing_g01_c03: 0.6957122083475582
v_GolfSwing_g01_c04: 0.6727358098795406
v_GolfSwing_g01_c05: 0.6662950511744015
v_GolfSwing_g01_c06: 0.6514874692728512
v_GolfSwing_g02_c01: 0.12378825277106387
v_GolfSwing_g02_c02: 0.009848234933642175
v_GolfSwing_g02_c03: 0.018392318954610687
v_GolfSwing_g02_c04: 0.0387220132705437
v_GolfSwing_g03_c01: 0.1821822818090908
v_GolfSwing_g03_c02: 0.1838073447068922
v_GolfSwing_g03_c03: 0.26221143647113365
v_GolfSwing_g03_c04: 0.33691988053747934
v_GolfSwing_g03_c05: 0.23689507699587864
v_GolfSwing_g03_c06: 0.2995038787556581
v_GolfSwing_g03_c07: 0.3477677000408761
v_GolfSwing_g04_c01: 0.5640383626049328
v_GolfSwing_g04_c02: 0.6597694107984893
v_GolfSwing_g04_c03: 0.7068370013220004
v_GolfSwing_g04_c04: 0.7576270816569917
v_GolfSwing_g04_c05: 0.7286980148127071
v_GolfSwing_g04_c06: 0.7160173687806122
v_GolfSwing_g05_c01: 0.18907546468095404
v_GolfSwing_g05_c02: 0.4445868305118523
v_GolfSwing_g05_c03: 0.44127058989384693
v_GolfSwing_g05_c04: 0.6244947328885786
v_GolfSwing_g05_c05: 0.12053631648437602
v_GolfSwing_g05_c06: 0.3484278578833795
v_GolfSwing_g05_c07: 0.5297331917753212
v_GolfSwing_g06_c01: 0.001983563713892522
v_GolfSwing_g06_c02: 0.001040926538607323
v_GolfSwing_g06_c03: 0.5949059720804684
v_GolfSwing_g06_c04: 0.359207054199814
v_GolfSwing_g07_c01: 0.33754165450942253
v_GolfSwing_g07_c02: 0.16531525768355948
v_GolfSwing_g07_c03: 0.6390819801671199
v_GolfSwing_g07_c04: 0.5228512364627562
v_GolfSwing_g07_c05: 0.1986795038172744
v_HorseRiding_g01_c01: 0.657684981485545
v_HorseRiding_g01_c02: 0.07892330446065898
v_HorseRiding_g01_c03: 0.8858170962312215
v_HorseRiding_g01_c04: 0.9200951313951009
v_HorseRiding_g01_c05: 0.9182692623116964
v_HorseRiding_g01_c06: 0.8645091509797567
v_HorseRiding_g01_c07: 0.8442439889886373
v_HorseRiding_g02_c01: 0.8812305784204
v_HorseRiding_g02_c02: 0.9089091873147481
v_HorseRiding_g02_c03: 0.8900602912881368
v_HorseRiding_g02_c04: 0.8056700682618612
v_HorseRiding_g02_c05: 0.8628926730134481
v_HorseRiding_g02_c06: 0.9043678498246663
v_HorseRiding_g02_c07: 0.8852910256364339
v_HorseRiding_g03_c01: 0.8784608697869771
v_HorseRiding_g03_c02: 0.8284126377084249
v_HorseRiding_g03_c03: 0.8487561202027791
v_HorseRiding_g03_c04: 0.8020894384362691
v_HorseRiding_g03_c05: 0.8427635288217061
v_HorseRiding_g03_c06: 0.9124437427499288
v_HorseRiding_g03_c07: 0.8777626609780782
v_HorseRiding_g04_c01: 0.8441198325135701
v_HorseRiding_g04_c02: 0.7570525264718526
v_HorseRiding_g04_c03: 0.6038662648179525
v_HorseRiding_g04_c04: 0.7003789815471464
v_HorseRiding_g04_c05: 0.7289331412293905
v_HorseRiding_g04_c06: 0.7742527580239766
v_HorseRiding_g04_c07: 0.7757813191392415
v_HorseRiding_g05_c01: 0.8473076081254476
v_HorseRiding_g05_c02: 0.8102720236756795
v_HorseRiding_g05_c03: 0.860587940213918
v_HorseRiding_g05_c04: 0.8620084977128499
v_HorseRiding_g05_c05: 0.8411889529206746
v_HorseRiding_g05_c06: 0.8067872381188863
v_HorseRiding_g05_c07: 0.7143993108884388
v_HorseRiding_g06_c01: 0.8996118164041036
v_HorseRiding_g06_c02: 0.9282322978951925
v_HorseRiding_g06_c03: 0.8380949950196737
v_HorseRiding_g06_c04: 0.9196162676789754
v_HorseRiding_g06_c05: 0.9146941757180684
v_HorseRiding_g06_c06: 0.9193169927575582
v_HorseRiding_g06_c07: 0.9358777856805318
v_HorseRiding_g07_c01: 0.781961665151357
v_HorseRiding_g07_c02: 0.7358994340875142
v_HorseRiding_g07_c03: 0.8239126658418172
v_HorseRiding_g07_c04: 0.8304440832116597
v_HorseRiding_g07_c05: 0.6948907232263082
v_HorseRiding_g07_c06: 0.8326437330224508
v_HorseRiding_g07_c07: 0.8566508746125692
v_IceDancing_g01_c01: 0.5720615458448535
v_IceDancing_g01_c02: 0.5093974542577868
v_IceDancing_g01_c03: 0.7298644852598315
v_IceDancing_g01_c04: 0.7230891656835681
v_IceDancing_g01_c05: 0.6850619387586718
v_IceDancing_g01_c06: 0.6756798100431567
v_IceDancing_g01_c07: 0.6173864078481799
v_IceDancing_g02_c01: 0.6213130426366931
v_IceDancing_g02_c02: 0.5649293732603198
v_IceDancing_g02_c03: 0.5593779158552294
v_IceDancing_g02_c04: 0.5203522515257006
v_IceDancing_g02_c05: 0.5779615120736068
v_IceDancing_g02_c06: 0.677851266856969
v_IceDancing_g02_c07: 0.37560612678128535
v_IceDancing_g03_c01: 0.6248211932142382
v_IceDancing_g03_c02: 0.7540169429739123
v_IceDancing_g03_c03: 0.7410793971975451
v_IceDancing_g03_c04: 0.6266530823667651
v_IceDancing_g03_c05: 0.7690615129430896
v_IceDancing_g03_c06: 0.7260001969297534
v_IceDancing_g04_c01: 0.6914935779531604
v_IceDancing_g04_c02: 0.7103533816297656
v_IceDancing_g04_c03: 0.653369791503728
v_IceDancing_g04_c04: 0.7275157046278125
v_IceDancing_g04_c05: 3.787688400697228e-05
v_IceDancing_g04_c06: 0.649110860820592
v_IceDancing_g04_c07: 0.7366030287702685
v_IceDancing_g05_c01: 0.7798200917204028
v_IceDancing_g05_c02: 0.7403853011091357
v_IceDancing_g05_c03: 0.7889815044363147
v_IceDancing_g05_c04: 0.8132050108869677
v_IceDancing_g05_c05: 0.7448191118200427
v_IceDancing_g05_c06: 0.7956698608358508
v_IceDancing_g06_c01: 0.705310709472478
v_IceDancing_g06_c02: 0.6961320114095813
v_IceDancing_g06_c03: 0.7209881019552355
v_IceDancing_g06_c04: 0.7653848004301196
v_IceDancing_g06_c05: 0.6251404356916552
v_IceDancing_g06_c06: 0.5238118839223986
v_IceDancing_g07_c01: 0.6568049263914233
v_IceDancing_g07_c02: 0.6263352704008227
v_IceDancing_g07_c03: 0.6376239728887683
v_IceDancing_g07_c04: 0.5805995535810595
v_IceDancing_g07_c05: 0.5553096604307299
v_IceDancing_g07_c06: 0.5792316865881091
v_IceDancing_g07_c07: 0.6796529960592395
v_LongJump_g01_c01: 0.5427955794821173
v_LongJump_g01_c02: 0.6491548824797064
v_LongJump_g01_c03: 0.6727564144621283
v_LongJump_g01_c04: 0.5137296128759772
v_LongJump_g01_c05: 0.6089421916494757
v_LongJump_g01_c06: 0.5610211897383124
v_LongJump_g01_c07: 0.5829320359716803
v_LongJump_g02_c01: 0.6761716441924364
v_LongJump_g02_c02: 0.2506770233831048
v_LongJump_g02_c03: 0.3194899488680676
v_LongJump_g02_c04: 0.47549630242610874
v_LongJump_g02_c05: 0.7476940360593289
v_LongJump_g03_c01: 0.7167077661233634
v_LongJump_g03_c02: 0.6180507769549877
v_LongJump_g03_c03: 0.7311724234114081
v_LongJump_g03_c04: 0.48638234992722573
v_LongJump_g03_c05: 0.6082463744769484
v_LongJump_g03_c06: 0.6169726672324032
v_LongJump_g04_c01: 0.5983763589265436
v_LongJump_g04_c02: 0.22518434149424138
v_LongJump_g04_c03: 0.30668657442765834
v_LongJump_g04_c04: 0.320387257330367
v_LongJump_g04_c05: 0.3760149088429898
v_LongJump_g04_c06: 0.35205318156840804
v_LongJump_g04_c07: 0.41752912390256824
v_LongJump_g05_c01: 0.006601714112548507
v_LongJump_g05_c02: 0.003869478491424161
v_LongJump_g05_c03: 0.03607152898075583
v_LongJump_g05_c04: 0.03474857309811341
v_LongJump_g05_c05: 0.04086483113678696
v_LongJump_g06_c01: 0.033166066228659474
v_LongJump_g06_c02: 0.028828272997998283
v_LongJump_g06_c03: 0.0238835401560209
v_LongJump_g06_c04: 0.06496825593785616
v_LongJump_g07_c01: 0.5844762689175695
v_LongJump_g07_c02: 0.7003974128256232
v_LongJump_g07_c03: 0.18450093648607435
v_LongJump_g07_c05: 0.3438657317983598
v_PoleVault_g01_c01: 0.3202984366187138
v_PoleVault_g01_c02: 0.602289402330598
v_PoleVault_g01_c03: 0.4780776600207446
v_PoleVault_g01_c04: 0.6565353848825453
v_PoleVault_g01_c05: 0.5753785061504004
v_PoleVault_g02_c01: 0.6881797147768793
v_PoleVault_g02_c02: 0.6628471637930033
v_PoleVault_g02_c03: 0.640930636026269
v_PoleVault_g02_c04: 0.7415592504519282
v_PoleVault_g02_c05: 0.6739260984438715
v_PoleVault_g02_c06: 0.5583852363604365
v_PoleVault_g02_c07: 0.5340161157625971
v_PoleVault_g03_c01: 0.5698908401507197
v_PoleVault_g03_c02: 0.5407845812703727
v_PoleVault_g03_c03: 0.5146639181155024
v_PoleVault_g03_c04: 0.5910742126259265
v_PoleVault_g03_c05: 0.5793421107198355
v_PoleVault_g03_c06: 0.5647150708216486
v_PoleVault_g03_c07: 0.5929716659563837
v_PoleVault_g04_c01: 0.4671549761521874
v_PoleVault_g04_c02: 0.4071336837339459
v_PoleVault_g04_c03: 0.27002466766566613
v_PoleVault_g04_c04: 0.4167105343046842
v_PoleVault_g04_c05: 0.45815585757077315
v_PoleVault_g04_c06: 0.6103488650958298
v_PoleVault_g04_c07: 0.6493482423800288
v_PoleVault_g05_c01: 0.4713735414522944
v_PoleVault_g05_c02: 0.4428550435084162
v_PoleVault_g05_c03: 0.4602447880286036
v_PoleVault_g05_c04: 0.4873167110461054
v_PoleVault_g05_c05: 0.49974475631893256
v_PoleVault_g06_c01: 0.6436575485247431
v_PoleVault_g06_c02: 0.526515705682641
v_PoleVault_g06_c03: 0.5867127610224543
v_PoleVault_g06_c04: 0.6072379780787287
v_PoleVault_g06_c05: 0.5698776079195795
v_PoleVault_g07_c01: 0.44756071146980503
v_PoleVault_g07_c02: 0.42516977915943244
v_PoleVault_g07_c03: 0.45447382883571663
v_PoleVault_g07_c04: 0.6162962326168326
v_RopeClimbing_g01_c01: 0.06473993345076812
v_RopeClimbing_g01_c02: 0.6819197968188746
v_RopeClimbing_g01_c03: 0.443108631724499
v_RopeClimbing_g01_c04: 0.6307018235866053
v_RopeClimbing_g02_c01: 0.7207684949580653
v_RopeClimbing_g02_c02: 0.7448652819339259
v_RopeClimbing_g02_c03: 0.7335086301509364
v_RopeClimbing_g02_c04: 0.699781222695492
v_RopeClimbing_g02_c05: 0.840886278504513
v_RopeClimbing_g02_c06: 0.714675410145901
v_RopeClimbing_g03_c01: 0.6849208299145175
v_RopeClimbing_g03_c02: 0.6837350562755091
v_RopeClimbing_g03_c03: 0.7780504659358485
v_RopeClimbing_g03_c04: 0.772719307297848
v_RopeClimbing_g04_c01: 0.6853259231038464
v_RopeClimbing_g04_c02: 0.7525436118785365
v_RopeClimbing_g04_c03: 0.7447019652072413
v_RopeClimbing_g04_c04: 0.7960924938861353
v_RopeClimbing_g05_c01: 0.7463916111346407
v_RopeClimbing_g05_c02: 0.6994948200490398
v_RopeClimbing_g05_c03: 0.3986947033163233
v_RopeClimbing_g05_c04: 0.6714894522056056
v_RopeClimbing_g05_c05: 0.7582095057778133
v_RopeClimbing_g05_c06: 0.728927914246924
v_RopeClimbing_g05_c07: 0.6520071462337
v_RopeClimbing_g06_c01: 0.7515461877528651
v_RopeClimbing_g06_c02: 0.7663438752833827
v_RopeClimbing_g06_c03: 0.6694427565280421
v_RopeClimbing_g06_c04: 0.7084935740176661
v_RopeClimbing_g07_c01: 0.6662600608151479
v_RopeClimbing_g07_c02: 0.15368528008275462
v_RopeClimbing_g07_c03: 0.08772727784980816
v_RopeClimbing_g07_c04: 0.01659796427065885
v_RopeClimbing_g07_c05: 0.705748547760777
v_SalsaSpin_g01_c01: 0.5566191837904171
v_SalsaSpin_g01_c02: 0.48176958242106593
v_SalsaSpin_g01_c03: 0.50510990077305
v_SalsaSpin_g01_c04: 0.40065586955893195
v_SalsaSpin_g01_c05: 0.32942201399851
v_SalsaSpin_g01_c06: 0.33946083060141063
v_SalsaSpin_g01_c07: 0.4403013011221901
v_SalsaSpin_g02_c01: 0.5345641937353776
v_SalsaSpin_g02_c02: 0.0013854453069654937
v_SalsaSpin_g02_c03: 0.009351197325095173
v_SalsaSpin_g02_c04: 0.036516788575911896
v_SalsaSpin_g02_c05: 0.022072146775402146
v_SalsaSpin_g02_c06: 0.034220846978738444
v_SalsaSpin_g02_c07: 0.047954195512298625
v_SalsaSpin_g03_c01: 0.7970407034051732
v_SalsaSpin_g03_c02: 0.7711634064805821
v_SalsaSpin_g03_c03: 0.824578764547141
v_SalsaSpin_g03_c04: 0.8537479663980321
v_SalsaSpin_g03_c05: 0.8346394921434239
v_SalsaSpin_g03_c06: 0.8574596668374852
v_SalsaSpin_g04_c01: 0.5387656730497383
v_SalsaSpin_g04_c02: 0.4391064224917045
v_SalsaSpin_g04_c03: 0.7598356282585428
v_SalsaSpin_g04_c04: 0.7173155226525978
v_SalsaSpin_g04_c05: 0.8132316532326058
v_SalsaSpin_g04_c06: 0.5791248390930832
