Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_eb_full_abs2.pt
v_SalsaSpin_g05_c02: 0.7227133570006572
v_SalsaSpin_g05_c03: 0.7262013265165024
v_SalsaSpin_g05_c04: 0.5698548205430143
v_SalsaSpin_g05_c05: 0.6889851402258955
v_SalsaSpin_g05_c06: 0.6598945657490276
v_SalsaSpin_g06_c01: 0.8830583125120484
v_SalsaSpin_g06_c02: 0.8538460160373234
v_SalsaSpin_g06_c03: 0.7564375467366062
v_SalsaSpin_g06_c04: 0.8141762639163517
v_SalsaSpin_g06_c05: 0.865663590538361
v_SalsaSpin_g07_c01: 0.7492946895538353
v_SalsaSpin_g07_c02: 0.6356532691745542
v_SalsaSpin_g07_c03: 0.48266757715032327
v_SalsaSpin_g07_c04: 0.5309916764265381
v_SalsaSpin_g07_c05: 0.5966407160042309
v_SalsaSpin_g07_c06: 0.5822583559668146
v_SkateBoarding_g01_c01: 0.11356311881218062
v_SkateBoarding_g01_c02: 0.004741395788300906
v_SkateBoarding_g01_c03: 0.21914971370506464
v_SkateBoarding_g01_c04: 0.18579264489454772
v_SkateBoarding_g02_c01: 0.07458623944739884
v_SkateBoarding_g02_c02: 0.3876313517471317
v_SkateBoarding_g02_c03: 0.019534917001017952
v_SkateBoarding_g02_c04: 0.8031012280048344
v_SkateBoarding_g02_c05: 0.8711009821058724
v_SkateBoarding_g02_c06: 0.9105676919357393
v_SkateBoarding_g03_c01: 0.7217727740430746
v_SkateBoarding_g03_c02: 0.600024589723489
v_SkateBoarding_g03_c03: 0.665530877341098
v_SkateBoarding_g03_c04: 0.6132314332430724
v_SkateBoarding_g04_c01: 0.05211239247046251
v_SkateBoarding_g04_c02: 0.8683689696849797
v_SkateBoarding_g04_c03: 0.6519002783247743
v_SkateBoarding_g04_c04: 0.7246195421689663
v_SkateBoarding_g04_c05: 0.034533779413777665
v_SkateBoarding_g05_c01: 0.8283184752003763
v_SkateBoarding_g05_c02: 0.7286247719098355
v_SkateBoarding_g05_c03: 0.12144936935101214
v_SkateBoarding_g05_c04: 0.2063190366851586
v_SkateBoarding_g06_c01: 0.790910230404279
v_SkateBoarding_g06_c02: 0.773352549797437
v_SkateBoarding_g06_c03: 0.43457161021842694
v_SkateBoarding_g06_c04: 0.5155867970684085
v_SkateBoarding_g07_c01: 0.5745839340747807
v_SkateBoarding_g07_c02: 0.5621836049617741
v_SkateBoarding_g07_c03: 0.6582674248279545
v_SkateBoarding_g07_c04: 0.5739700963390533
v_SkateBoarding_g07_c05: 0.6799157722057316
v_Skiing_g01_c01: 0.6147770053903514
v_Skiing_g01_c02: 0.5533816480274254
v_Skiing_g01_c03: 0.5673118260419869
v_Skiing_g01_c04: 0.6281463155719393
v_Skiing_g01_c05: 0.6758171567889804
v_Skiing_g01_c06: 0.5042380421618873
v_Skiing_g02_c01: 0.772103930470621
v_Skiing_g02_c02: 0.7576724538776034
v_Skiing_g02_c03: 0.47299372648922144
v_Skiing_g02_c04: 0.6940918216678256
v_Skiing_g02_c05: 0.5552817831012362
v_Skiing_g03_c01: 0.7667684802981967
v_Skiing_g03_c02: 0.6722883233996981
v_Skiing_g03_c03: 0.5756874332400912
v_Skiing_g03_c04: 0.6994813211458677
v_Skiing_g03_c05: 0.8095394024821871
v_Skiing_g03_c06: 0.6385417232486361
v_Skiing_g03_c07: 0.5267124223719293
v_Skiing_g04_c01: 0.08594734877624433
v_Skiing_g04_c02: 0.43336116580394446
v_Skiing_g04_c03: 0.7371164212199801
v_Skiing_g04_c04: 0.4582314795079583
v_Skiing_g04_c05: 0.17222815716741025
v_Skiing_g04_c06: 0.7510300526591891
v_Skiing_g04_c07: 0.3282966265392077
v_Skiing_g05_c01: 0.4719777653190249
v_Skiing_g05_c02: 0.7865216383906954
v_Skiing_g05_c03: 0.6758411178561801
v_Skiing_g05_c04: 0.860516811368143
v_Skiing_g06_c01: 0.03193223964990466
v_Skiing_g06_c02: 0.4725781377601379
v_Skiing_g06_c03: 0.24803388019427075
v_Skiing_g06_c04: 0.03882863901890232
v_Skiing_g06_c05: 0.02736125298179104
v_Skiing_g06_c06: 0.022281375186139485
v_Skiing_g06_c07: 0.13462020444785594
v_Skiing_g07_c01: 0.6634394774409884
v_Skiing_g07_c02: 0.8251842508288973
v_Skiing_g07_c03: 0.8166802177402133
v_Skiing_g07_c04: 0.5535991439792269
v_Skijet_g01_c01: 0.5629911145770166
v_Skijet_g01_c02: 0.55980310054656
v_Skijet_g01_c03: 0.583324464281759
v_Skijet_g01_c04: 0.6020532569491479
v_Skijet_g02_c01: 0.5015099963748071
v_Skijet_g02_c02: 0.5467663726412866
v_Skijet_g02_c03: 0.5192547759615991
v_Skijet_g02_c04: 0.36758733006354305
v_Skijet_g03_c01: 0.5776222071253869
v_Skijet_g03_c02: 0.5373985490405175
v_Skijet_g03_c03: 0.21555426927443477
v_Skijet_g03_c04: 0.11224535294968518
v_Skijet_g04_c01: 0.5644220432841394
v_Skijet_g04_c02: 0.547257276961318
v_Skijet_g04_c03: 0.4708322605692956
v_Skijet_g04_c04: 0.6201782638781879
v_Skijet_g05_c01: 0.33958280297156307
v_Skijet_g05_c02: 0.4613786658846948
v_Skijet_g05_c03: 0.5201918801867578
v_Skijet_g05_c04: 0.5507667383753869
v_Skijet_g06_c01: 0.5686744770609948
v_Skijet_g06_c02: 0.37262469740744564
v_Skijet_g06_c03: 0.6778468212687585
v_Skijet_g06_c04: 0.38599091978903743
v_Skijet_g07_c01: 0.4647459797670308
v_Skijet_g07_c02: 0.41337239952918026
v_Skijet_g07_c03: 0.5574957532917324
v_Skijet_g07_c04: 0.5173014130086813
v_SoccerJuggling_g01_c01: 0.7618366457967021
v_SoccerJuggling_g01_c02: 0.7619816243162312
v_SoccerJuggling_g01_c03: 0.615891322631196
v_SoccerJuggling_g01_c04: 0.6794112335404314
v_SoccerJuggling_g01_c05: 0.6354580387918212
v_SoccerJuggling_g02_c01: 0.7337138686774232
v_SoccerJuggling_g02_c02: 0.6691308665534415
v_SoccerJuggling_g02_c03: 0.595684837454737
v_SoccerJuggling_g02_c04: 0.6912694695850767
v_SoccerJuggling_g02_c05: 0.7577839527724244
v_SoccerJuggling_g02_c06: 0.7756146226523377
v_SoccerJuggling_g03_c01: 0.4761484553085573
v_SoccerJuggling_g03_c02: 0.21825435980948882
v_SoccerJuggling_g03_c03: 0.06154243784052582
v_SoccerJuggling_g03_c04: 0.042795139925910775
v_SoccerJuggling_g04_c01: 0.38548039495739417
v_SoccerJuggling_g04_c02: 0.5863730345366456
v_SoccerJuggling_g04_c03: 0.4984014664290406
v_SoccerJuggling_g04_c04: 0.6890825663207032
v_SoccerJuggling_g04_c05: 0.3638698492644288
v_SoccerJuggling_g04_c06: 0.5748045478461243
v_SoccerJuggling_g05_c01: 0.23806998554877268
v_SoccerJuggling_g05_c02: 0.33827039054389374
v_SoccerJuggling_g05_c03: 0.4184223910773106
v_SoccerJuggling_g05_c04: 0.009344417091906365
v_SoccerJuggling_g05_c05: 0.0807730003938012
v_SoccerJuggling_g05_c06: 0.22021474679726438
v_SoccerJuggling_g06_c01: 0.6866949234602906
v_SoccerJuggling_g06_c02: 0.6454828420167722
v_SoccerJuggling_g06_c03: 0.7985894117949464
v_SoccerJuggling_g06_c04: 0.34305042368154304
v_SoccerJuggling_g06_c05: 0.700217788245336
v_SoccerJuggling_g07_c01: 0.5780211125014283
v_SoccerJuggling_g07_c02: 0.3932504517937012
v_SoccerJuggling_g07_c03: 0.559024933397577
v_SoccerJuggling_g07_c04: 0.5133356485960938
v_SoccerJuggling_g07_c05: 0.5530915294287659
v_SoccerJuggling_g07_c06: 0.41723502022008674
v_SoccerJuggling_g07_c07: 0.5020988026147641
v_Surfing_g01_c01: 0.5710234333528206
v_Surfing_g01_c02: 0.47991699853446335
v_Surfing_g01_c03: 0.8257589627755806
v_Surfing_g01_c04: 0.781589298392646
v_Surfing_g01_c05: 0.7434940132079646
v_Surfing_g01_c06: 0.6208789203083143
v_Surfing_g01_c07: 0.6082536963513121
v_Surfing_g02_c01: 0.7579017569078133
v_Surfing_g02_c02: 0.6280940239084885
v_Surfing_g02_c03: 0.6562540599843487
v_Surfing_g02_c04: 0.6122410803800449
v_Surfing_g02_c05: 0.7072213579667732
v_Surfing_g02_c06: 0.6999342133058235
v_Surfing_g03_c01: 0.6320550217060372
v_Surfing_g03_c02: 0.59409719647374
v_Surfing_g03_c03: 0.8372027965961024
v_Surfing_g03_c04: 0.8591341072460636
v_Surfing_g04_c01: 0.664723425055854
v_Surfing_g04_c02: 0.7322544780327007
v_Surfing_g04_c03: 0.7521075297845528
v_Surfing_g04_c04: 0.7445268322480842
v_Surfing_g05_c01: 0.6894178747897968
v_Surfing_g05_c02: 0.7056547094834968
v_Surfing_g05_c03: 0.6414453674806282
v_Surfing_g05_c04: 0.7392835327191278
v_Surfing_g06_c01: 0.7053948416141793
v_Surfing_g06_c02: 0.37569988204631954
v_Surfing_g06_c03: 0.763945848098956
v_Surfing_g06_c04: 0.7080598723841831
v_Surfing_g07_c01: 0.7257635289570317
v_Surfing_g07_c02: 0.09976209013257176
v_Surfing_g07_c03: 0.13959789677755907
v_Surfing_g07_c04: 0.008899211905372795
v_TennisSwing_g01_c01: 0.3870891811081947
v_TennisSwing_g01_c02: 0.5908049781562568
v_TennisSwing_g01_c03: 0.423701857099104
v_TennisSwing_g01_c04: 0.28381718939522216
v_TennisSwing_g01_c05: 0.42243839765319535
v_TennisSwing_g01_c06: 0.20809173874908993
v_TennisSwing_g01_c07: 0.2515073254460276
v_TennisSwing_g02_c01: 0.2936055628804297
v_TennisSwing_g02_c02: 0.3921001224068732
v_TennisSwing_g02_c03: 0.4839024281816364
v_TennisSwing_g02_c04: 0.48801382898705015
v_TennisSwing_g02_c05: 0.48955324932353506
v_TennisSwing_g02_c06: 0.6826046447956742
v_TennisSwing_g02_c07: 0.4025424736307741
v_TennisSwing_g03_c01: 0.41115484235228905
v_TennisSwing_g03_c02: 0.588446734355557
v_TennisSwing_g03_c03: 0.3647591228352667
v_TennisSwing_g03_c04: 0.5838269608782412
v_TennisSwing_g03_c05: 0.36943839362243125
v_TennisSwing_g03_c06: 0.4130170297564746
v_TennisSwing_g03_c07: 0.45894116361046144
v_TennisSwing_g04_c01: 0.4513532592670799
v_TennisSwing_g04_c02: 0.3734331015718908
v_TennisSwing_g04_c03: 0.27449620806032726
v_TennisSwing_g04_c04: 0.31035110179686853
v_TennisSwing_g04_c05: 0.26974164962189207
v_TennisSwing_g04_c06: 0.24933462042713472
v_TennisSwing_g04_c07: 0.24684762360880086
v_TennisSwing_g05_c01: 0.02442429109828481
v_TennisSwing_g05_c02: 0.015156770793282703
v_TennisSwing_g05_c03: 0.08057457860991235
v_TennisSwing_g05_c04: 0.015545274765486283
v_TennisSwing_g05_c05: 0.023916236528973678
v_TennisSwing_g05_c06: 0.00608888116078727
v_TennisSwing_g05_c07: 0.01825844238078389
v_TennisSwing_g06_c01: 0.2088079602679045
v_TennisSwing_g06_c02: 0.18376410461382875
v_TennisSwing_g06_c03: 0.11174674576500365
v_TennisSwing_g06_c04: 0.1264373202564002
v_TennisSwing_g06_c05: 0.6190180830878944
v_TennisSwing_g06_c06: 0.08867367368543455
v_TennisSwing_g06_c07: 0.32473718596043
v_TennisSwing_g07_c01: 0.7006779647188068
v_TennisSwing_g07_c02: 0.47048748598786005
v_TennisSwing_g07_c03: 0.5387732716033042
v_TennisSwing_g07_c04: 0.5645068617293418
v_TennisSwing_g07_c05: 0.4921058457100571
v_TennisSwing_g07_c06: 0.33402867184372553
v_TennisSwing_g07_c07: 0.35661137418242106
v_TrampolineJumping_g01_c01: 0.3796227773736405
v_TrampolineJumping_g01_c02: 0.6011543175290512
v_TrampolineJumping_g01_c03: 0.5342714687894272
v_TrampolineJumping_g01_c04: 0.47528501358732456
v_TrampolineJumping_g02_c01: 0.22238789816304916
v_TrampolineJumping_g02_c02: 0.2972274701195943
v_TrampolineJumping_g02_c03: 0.29768785406753295
v_TrampolineJumping_g02_c04: 0.3547435073732572
v_TrampolineJumping_g02_c05: 0.3504530835515993
v_TrampolineJumping_g02_c06: 0.2609795647758233
v_TrampolineJumping_g03_c01: 0.5529131790707993
v_TrampolineJumping_g03_c02: 0.47219931092962497
v_TrampolineJumping_g03_c03: 0.44961198178037876
v_TrampolineJumping_g03_c04: 0.5273802181790757
v_TrampolineJumping_g04_c01: 0.5529843470166611
v_TrampolineJumping_g04_c02: 0.6198648115704941
v_TrampolineJumping_g04_c03: 0.5536509653638291
v_TrampolineJumping_g04_c04: 0.3642144444483506
v_TrampolineJumping_g04_c05: 0.5089738275009381
v_TrampolineJumping_g05_c01: 0.4505871077153074
v_TrampolineJumping_g05_c02: 0.46207867903552824
v_TrampolineJumping_g05_c03: 0.5435645635324704
v_TrampolineJumping_g05_c04: 0.41468644785612696
v_TrampolineJumping_g06_c01: 0.23644682244315618
v_TrampolineJumping_g06_c02: 0.6529469391416001
v_TrampolineJumping_g06_c04: 0.5865174433301377
v_TrampolineJumping_g07_c01: 0.6432273289273667
v_TrampolineJumping_g07_c02: 0.6465915342877793
v_TrampolineJumping_g07_c03: 0.6591656109403061
v_TrampolineJumping_g07_c04: 0.5826334854672837
v_TrampolineJumping_g07_c05: 0.6605487367223191
v_VolleyballSpiking_g01_c01: 0.5128266607380283
v_VolleyballSpiking_g01_c02: 0.6464572885042799
v_VolleyballSpiking_g01_c03: 0.44006895562324644
v_VolleyballSpiking_g01_c04: 0.5124194958216322
v_VolleyballSpiking_g02_c01: 0.5123000499761474
v_VolleyballSpiking_g02_c04: 0.7218066799423468
v_VolleyballSpiking_g03_c01: 0.6434765798940134
v_VolleyballSpiking_g03_c02: 0.710547361612953
v_VolleyballSpiking_g03_c03: 0.749881244354583
v_VolleyballSpiking_g03_c04: 0.6674186327463758
v_VolleyballSpiking_g04_c01: 0.4977408001168442
v_VolleyballSpiking_g04_c02: 0.677190697376318
v_VolleyballSpiking_g04_c03: 0.5571704256317389
v_VolleyballSpiking_g04_c04: 0.6726646764172983
v_VolleyballSpiking_g04_c05: 0.3662145427397263
v_VolleyballSpiking_g04_c06: 0.2953858045830202
v_VolleyballSpiking_g04_c07: 0.5914991540803385
v_VolleyballSpiking_g05_c01: 0.6546401121622694
v_VolleyballSpiking_g05_c02: 0.6890457932340723
v_VolleyballSpiking_g05_c03: 0.6328666904910278
v_VolleyballSpiking_g05_c04: 0.4640374519831312
v_VolleyballSpiking_g05_c05: 0.3808441328319532
v_VolleyballSpiking_g06_c01: 0.672410343863703
v_VolleyballSpiking_g06_c02: 0.5964743235117567
v_VolleyballSpiking_g06_c03: 0.2524992223798108
v_VolleyballSpiking_g06_c04: 0.5879791715151441
v_VolleyballSpiking_g07_c01: 0.5137437918192518
v_VolleyballSpiking_g07_c02: 0.6346148355833066
v_VolleyballSpiking_g07_c03: 0.3841476776606214
v_VolleyballSpiking_g07_c04: 0.5003228523737562
v_VolleyballSpiking_g07_c05: 0.42540684723917366
v_VolleyballSpiking_g07_c06: 0.6592920758730543
v_VolleyballSpiking_g07_c07: 0.6253277399546278
v_WalkingWithDog_g01_c01: 0.5692395020760159
v_WalkingWithDog_g01_c02: 0.5720182771347027
v_WalkingWithDog_g01_c03: 0.11100845597866282
v_WalkingWithDog_g01_c04: 0.599895792782263
v_WalkingWithDog_g02_c01: 0.25028256874247745
v_WalkingWithDog_g02_c02: 0.27844092168561474
v_WalkingWithDog_g02_c03: 0.15491296351137862
v_WalkingWithDog_g02_c04: 0.04639934352780983
v_WalkingWithDog_g02_c05: 0.022737636232704972
v_WalkingWithDog_g02_c06: 0.40702814050200686
v_WalkingWithDog_g03_c01: 0.003441172856128105
v_WalkingWithDog_g03_c02: 0.0011733053254374681
v_WalkingWithDog_g03_c03: 0.7008317762538354
v_WalkingWithDog_g03_c04: 0.6592440654076199
v_WalkingWithDog_g03_c05: 0.6398745824135403
v_WalkingWithDog_g04_c01: 0.19007932511340186
v_WalkingWithDog_g04_c02: 0.004549612267510383
v_WalkingWithDog_g04_c03: 0.6190816808975796
v_WalkingWithDog_g04_c04: 0.5240919848456542
v_WalkingWithDog_g04_c05: 0.6767252732552151
v_WalkingWithDog_g05_c01: 0.6683041502274136
v_WalkingWithDog_g05_c02: 0.6585046763084392
v_WalkingWithDog_g05_c03: 0.7103923608101468
v_WalkingWithDog_g05_c04: 0.6802898694313626
v_WalkingWithDog_g05_c05: 0.597226743821011
v_WalkingWithDog_g06_c01: 0.0024387814756465787
v_WalkingWithDog_g06_c02: 0.40788430696022715
v_WalkingWithDog_g06_c03: 0.5421403290112039
v_WalkingWithDog_g06_c04: 0.5513512540948113
v_WalkingWithDog_g06_c05: 0.5110803295266351
v_WalkingWithDog_g07_c01: 0.0014523895052889202
v_WalkingWithDog_g07_c02: 0.3227546573490372
v_WalkingWithDog_g07_c03: 0.007006239698962788
v_WalkingWithDog_g07_c04: 0.08079682289292123
v_WalkingWithDog_g07_c05: 0.49999040852901544
v_WalkingWithDog_g07_c06: 0.00033574088977788
Finished: cm_16, ins, most_first, ucf101, r50l, eb, #Step=128
Average: 0.5763442604963402
Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_eb_full_abs2.pt
v_Basketball_g01_c01: 0.49392062627244115
v_Basketball_g01_c02: 0.41235022052656234
v_Basketball_g01_c03: 0.4703725675726247
v_Basketball_g01_c04: 0.43522870299871386
v_Basketball_g01_c05: 0.4109163791080874
v_Basketball_g01_c06: 0.6040474792616379
v_Basketball_g01_c07: 0.4879956324584356
v_Basketball_g02_c01: 0.6941840962180805
v_Basketball_g02_c02: 0.6875402449304175
v_Basketball_g02_c03: 0.7209374794410479
v_Basketball_g02_c04: 0.5602452044049215
v_Basketball_g02_c05: 0.5460487964237046
v_Basketball_g02_c06: 0.6874438162567031
v_Basketball_g03_c01: 0.5329550427058649
v_Basketball_g03_c02: 0.6374131363490534
v_Basketball_g03_c03: 0.5412829440692377
v_Basketball_g03_c04: 0.8517681282618952
v_Basketball_g03_c05: 0.6662520092585993
v_Basketball_g03_c06: 0.5685750168422175
v_Basketball_g04_c01: 0.06737692027122932
v_Basketball_g04_c02: 0.06166324494820685
v_Basketball_g04_c03: 0.0008067808943934551
v_Basketball_g04_c04: 0.25841863282489896
v_Basketball_g05_c01: 0.11643829014151663
v_Basketball_g05_c02: 0.04260453797992625
v_Basketball_g05_c03: 0.4879956324584356
v_Basketball_g05_c04: 0.5024772809492362
v_Basketball_g06_c01: 0.322923052976833
v_Basketball_g06_c02: 0.19446831654290975
v_Basketball_g06_c03: 0.6324584271432769
v_Basketball_g06_c04: 0.621669810186134
v_Basketball_g07_c01: 0.5528501194575739
v_Basketball_g07_c02: 0.5103595179179621
v_Basketball_g07_c03: 0.7701029103854609
v_Basketball_g07_c04: 0.4474871975043726
v_BasketballDunk_g01_c01: 0.8016753152178353
v_BasketballDunk_g01_c02: 0.7261407330797738
v_BasketballDunk_g01_c03: 0.6703282550142831
v_BasketballDunk_g01_c04: 0.7388057664202279
v_BasketballDunk_g01_c05: 0.7054412916468209
v_BasketballDunk_g01_c06: 0.6827134445475167
v_BasketballDunk_g01_c07: 0.7101260379122323
v_BasketballDunk_g02_c01: 0.7042517617510384
v_BasketballDunk_g02_c02: 0.7187861159609383
v_BasketballDunk_g02_c03: 0.680732364969117
v_BasketballDunk_g02_c04: 0.627360041456086
v_BasketballDunk_g03_c01: 0.7395163729952401
v_BasketballDunk_g03_c02: 0.7334721639917916
v_BasketballDunk_g03_c03: 0.7765404537485665
v_BasketballDunk_g03_c04: 0.7335858300493783
v_BasketballDunk_g03_c05: 0.7125731662081307
v_BasketballDunk_g03_c06: 0.7311664179133004
v_BasketballDunk_g04_c01: 0.7679087475107735
v_BasketballDunk_g04_c02: 0.7707211330698556
v_BasketballDunk_g04_c03: 0.7786030724810189
v_BasketballDunk_g04_c04: 0.7567491486834115
v_BasketballDunk_g05_c01: 0.786720986680848
v_BasketballDunk_g05_c02: 0.7106684401796883
v_BasketballDunk_g05_c03: 0.7347246959971017
v_BasketballDunk_g05_c04: 0.7383229687975472
v_BasketballDunk_g05_c05: 0.7673518017099923
v_BasketballDunk_g05_c06: 0.6735622838305062
v_BasketballDunk_g06_c01: 0.6945497945116585
v_BasketballDunk_g06_c02: 0.8030104750932878
v_BasketballDunk_g06_c03: 0.8588213885368532
v_BasketballDunk_g06_c04: 0.856492595018608
v_BasketballDunk_g07_c01: 0.7147262051867074
v_BasketballDunk_g07_c02: 0.7263318255709237
v_BasketballDunk_g07_c03: 0.8630613044069833
v_BasketballDunk_g07_c04: 0.452758903817994
v_BasketballDunk_g07_c05: 0.7617418721483773
v_BasketballDunk_g07_c06: 0.7046246484087533
v_Biking_g01_c01: 0.8280220257604469
v_Biking_g01_c02: 0.23386616270625316
v_Biking_g01_c03: 0.7549577092306663
v_Biking_g01_c04: 0.8880424138644685
v_Biking_g02_c01: 0.4938391342313935
v_Biking_g02_c02: 0.6124814639354099
v_Biking_g02_c03: 0.5071921616347481
v_Biking_g02_c04: 0.5848117701264073
v_Biking_g02_c05: 0.7647333869265367
v_Biking_g02_c06: 0.3733499704414953
v_Biking_g02_c07: 0.5600819813573708
v_Biking_g03_c01: 0.5817204385550667
v_Biking_g03_c02: 0.595317317407762
v_Biking_g03_c03: 0.6505737069549014
v_Biking_g03_c04: 0.38455738569814457
v_Biking_g04_c01: 0.7401037705151339
v_Biking_g04_c02: 0.5297742132117946
v_Biking_g04_c03: 0.7743715273702492
v_Biking_g04_c04: 0.009871158944179115
v_Biking_g04_c05: 0.5322037267053474
v_Biking_g05_c01: 0.28107642871532335
v_Biking_g05_c02: 0.6898491012418617
v_Biking_g05_c03: 0.8272819744909157
v_Biking_g05_c04: 0.8918932902181496
v_Biking_g05_c05: 0.7564299332464088
v_Biking_g05_c06: 0.6662181245649208
v_Biking_g05_c07: 0.7600531803930153
v_Biking_g06_c01: 0.8428318130338539
v_Biking_g06_c02: 0.6637114512288917
v_Biking_g06_c03: 0.8760794627035011
v_Biking_g06_c04: 0.5101704518331189
v_Biking_g06_c05: 0.5009278813397486
v_Biking_g07_c01: 0.7280473934972633
v_Biking_g07_c02: 0.7423429118955482
v_Biking_g07_c03: 0.6377454253399719
v_Biking_g07_c04: 0.7430094124304105
v_Biking_g07_c05: 0.09275917243417098
v_Biking_g07_c06: 0.46775187808293595
v_CliffDiving_g01_c01: 0.9963095900602639
v_CliffDiving_g01_c02: 0.9959311780985445
v_CliffDiving_g01_c03: 0.9970113751478493
v_CliffDiving_g01_c04: 0.9870198485441506
v_CliffDiving_g01_c05: 0.9972413303330541
v_CliffDiving_g01_c06: 0.9920837399549782
v_CliffDiving_g02_c01: 0.9840033526998013
v_CliffDiving_g02_c02: 0.7742159098852426
v_CliffDiving_g02_c03: 0.9807763402350247
v_CliffDiving_g02_c04: 0.9779265059623867
v_CliffDiving_g03_c01: 0.9995872494764626
v_CliffDiving_g03_c02: 0.9993624207563698
v_CliffDiving_g03_c03: 0.9996319534257054
v_CliffDiving_g03_c04: 0.9799171851482242
v_CliffDiving_g03_c05: 0.9979215380735695
v_CliffDiving_g04_c01: 0.9993922291323543
v_CliffDiving_g04_c02: 0.9974930020980537
v_CliffDiving_g04_c03: 0.9986594435758889
v_CliffDiving_g04_c04: 0.999637555796653
v_CliffDiving_g05_c01: 0.2236447248787954
v_CliffDiving_g05_c02: 0.9996178862638772
v_CliffDiving_g05_c03: 0.858943400438875
v_CliffDiving_g05_c04: 0.6631700672442093
v_CliffDiving_g05_c05: 0.9992690798826516
v_CliffDiving_g05_c06: 0.9962143595330417
v_CliffDiving_g05_c07: 0.9947557002305984
v_CliffDiving_g06_c01: 0.9906842459458858
v_CliffDiving_g06_c02: 0.9963056968990713
v_CliffDiving_g06_c03: 0.9575643131975085
v_CliffDiving_g06_c04: 0.9101356877945364
v_CliffDiving_g06_c05: 0.9774896954186261
v_CliffDiving_g06_c06: 0.5519025211688131
v_CliffDiving_g06_c07: 0.9942648462019861
v_CliffDiving_g07_c01: 0.9761912301182747
v_CliffDiving_g07_c02: 0.9995352742262185
v_CliffDiving_g07_c03: 0.9958932180888951
v_CliffDiving_g07_c04: 0.9994865222834051
v_CliffDiving_g07_c05: 0.9338494471739978
v_CliffDiving_g07_c06: 0.9929629093967378
v_CricketBowling_g01_c01: 0.6584507601702416
v_CricketBowling_g01_c02: 0.6878503935778344
v_CricketBowling_g01_c03: 0.5946327226603234
v_CricketBowling_g01_c04: 0.6704754608118737
v_CricketBowling_g01_c05: 0.6612975972140038
v_CricketBowling_g01_c06: 0.6441942232096398
v_CricketBowling_g01_c07: 0.6907381790125573
v_CricketBowling_g02_c01: 0.10355517872551623
v_CricketBowling_g02_c02: 0.1483622486604208
v_CricketBowling_g02_c03: 0.22770142158435824
v_CricketBowling_g02_c04: 0.29444304922538045
v_CricketBowling_g02_c05: 0.24291846178414467
v_CricketBowling_g02_c06: 0.3209501311549747
v_CricketBowling_g02_c07: 0.2678149298200214
v_CricketBowling_g03_c01: 3.870742154468698e-05
v_CricketBowling_g03_c02: 2.9638973773060684e-05
v_CricketBowling_g03_c03: 0.0003731570915324056
v_CricketBowling_g03_c04: 6.839640782096978e-05
v_CricketBowling_g04_c01: 0.11376571793982926
v_CricketBowling_g04_c02: 0.21940438308695498
v_CricketBowling_g04_c03: 0.1584834164142439
v_CricketBowling_g04_c04: 0.01028904666884678
v_CricketBowling_g04_c05: 0.00036553684265250297
v_CricketBowling_g05_c01: 0.5370118396723473
v_CricketBowling_g05_c02: 0.44980467133166435
v_CricketBowling_g05_c03: 0.4254028277838433
v_CricketBowling_g05_c04: 0.4801026659453118
v_CricketBowling_g06_c01: 0.1550574104668403
v_CricketBowling_g06_c02: 0.06408596713038328
v_CricketBowling_g06_c03: 0.38836922961229625
v_CricketBowling_g06_c04: 0.5877555780945176
v_CricketBowling_g06_c05: 0.24417214193556624
v_CricketBowling_g07_c01: 0.004684096417920003
v_CricketBowling_g07_c02: 0.006668564440703406
v_CricketBowling_g07_c03: 0.5249484560819173
v_CricketBowling_g07_c04: 0.4294340568495745
v_Diving_g01_c01: 0.6833745964560194
v_Diving_g01_c02: 0.5918656714949293
v_Diving_g01_c03: 0.6492126115355177
v_Diving_g01_c04: 0.6743915208372755
v_Diving_g01_c05: 0.6567877658400221
v_Diving_g01_c06: 0.6102467306646986
v_Diving_g01_c07: 0.5938922890219374
v_Diving_g02_c01: 0.6931311019453688
v_Diving_g02_c02: 0.6756753452810926
v_Diving_g02_c03: 0.7745355495009107
v_Diving_g02_c04: 0.7128085621390028
v_Diving_g02_c05: 0.7224760182890577
v_Diving_g02_c06: 0.6746312507185621
v_Diving_g02_c07: 0.7773416169676466
v_Diving_g03_c01: 0.7103920110258741
v_Diving_g03_c02: 0.6954159863981886
v_Diving_g03_c03: 0.7206583150419874
v_Diving_g03_c04: 0.7050728329214735
v_Diving_g03_c05: 0.7703875430617018
v_Diving_g03_c06: 0.7150007613691969
v_Diving_g03_c07: 0.72431708655688
v_Diving_g04_c01: 0.6334055789503736
v_Diving_g04_c02: 0.6569057234320326
v_Diving_g04_c03: 0.7165245862435086
v_Diving_g04_c04: 0.7616785295996351
v_Diving_g04_c05: 0.7503619940708859
v_Diving_g04_c06: 0.7369259723219557
v_Diving_g04_c07: 0.7167654174137397
v_Diving_g05_c01: 0.8126582034620924
v_Diving_g05_c02: 0.7923029788527174
v_Diving_g05_c03: 0.8188555964026136
v_Diving_g05_c04: 0.7240062483343763
v_Diving_g05_c05: 0.7656286486181898
v_Diving_g05_c06: 0.7512235768828077
v_Diving_g06_c01: 0.7839440830740614
v_Diving_g06_c02: 0.7775437959227247
v_Diving_g06_c03: 0.5954184659514112
