Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_la_full.pt
v_Fencing_g02_c02: 0.6372917385747314
v_Fencing_g02_c03: 0.6529011221578003
v_Fencing_g02_c04: 0.6271013769296587
v_Fencing_g02_c05: 0.665676662509668
v_Fencing_g03_c01: 0.07849917495377667
v_Fencing_g03_c02: 0.01824269587859817
v_Fencing_g03_c03: 0.1165093274762512
v_Fencing_g03_c04: 0.09339716452859648
v_Fencing_g03_c05: 0.08173365313314207
v_Fencing_g04_c01: 0.2738854813364924
v_Fencing_g04_c02: 0.4491445811440826
v_Fencing_g04_c03: 0.7620129080464721
v_Fencing_g04_c04: 0.5017809959103943
v_Fencing_g04_c05: 0.48406730014585264
v_Fencing_g05_c01: 0.03865857519895144
v_Fencing_g05_c02: 0.053683859107422904
v_Fencing_g05_c03: 0.16496765035890348
v_Fencing_g05_c04: 0.057303721129301266
v_Fencing_g05_c05: 0.6175583692242981
v_Fencing_g06_c01: 0.3138167846923352
v_Fencing_g06_c02: 0.11931362473160334
v_Fencing_g06_c03: 0.30314096463598617
v_Fencing_g06_c04: 0.23593888156801768
v_Fencing_g07_c01: 0.7452966662099243
v_Fencing_g07_c02: 0.3934698498783291
v_Fencing_g07_c03: 0.42367846779279716
v_Fencing_g07_c04: 0.3942633371775628
v_FloorGymnastics_g01_c01: 0.1898441196644427
v_FloorGymnastics_g01_c02: 0.39850117575765864
v_FloorGymnastics_g01_c03: 0.20105240058542506
v_FloorGymnastics_g01_c04: 0.500911969062102
v_FloorGymnastics_g01_c05: 0.4093263627255084
v_FloorGymnastics_g02_c01: 0.00899066480265276
v_FloorGymnastics_g02_c02: 0.04424960056708471
v_FloorGymnastics_g02_c03: 0.018436829162922663
v_FloorGymnastics_g02_c04: 0.12226835249380485
v_FloorGymnastics_g03_c01: 0.062463175341648025
v_FloorGymnastics_g03_c02: 0.22436979769186394
v_FloorGymnastics_g03_c03: 0.008145188981828255
v_FloorGymnastics_g03_c04: 0.20157722134531753
v_FloorGymnastics_g04_c01: 0.35103445064665095
v_FloorGymnastics_g04_c02: 0.1688967378103854
v_FloorGymnastics_g04_c03: 0.45539023291708247
v_FloorGymnastics_g04_c04: 0.6614916504585864
v_FloorGymnastics_g04_c05: 0.8437509716713549
v_FloorGymnastics_g05_c01: 0.1762681192012252
v_FloorGymnastics_g05_c02: 0.4357293726170184
v_FloorGymnastics_g05_c03: 0.13305912755818383
v_FloorGymnastics_g05_c04: 0.2252248705589892
v_FloorGymnastics_g06_c01: 0.2868364931309344
v_FloorGymnastics_g06_c02: 0.4586194337570788
v_FloorGymnastics_g06_c03: 0.6961807192528369
v_FloorGymnastics_g06_c04: 0.029916755691331787
v_FloorGymnastics_g06_c05: 0.3149696172440173
v_FloorGymnastics_g06_c06: 0.017991329379540844
v_FloorGymnastics_g06_c07: 0.25139916997791545
v_FloorGymnastics_g07_c01: 0.011143931256768269
v_FloorGymnastics_g07_c02: 0.032398324296039505
v_FloorGymnastics_g07_c03: 0.013777925934803648
v_FloorGymnastics_g07_c04: 0.032557614449572725
v_FloorGymnastics_g07_c05: 0.005734182963308854
v_FloorGymnastics_g07_c06: 0.03862930957616584
v_FloorGymnastics_g07_c07: 0.013013170402658147
v_GolfSwing_g01_c01: 0.6862320895941139
v_GolfSwing_g01_c02: 0.6355679627210975
v_GolfSwing_g01_c03: 0.699654221132505
v_GolfSwing_g01_c04: 0.551948070123899
v_GolfSwing_g01_c05: 0.6750693317205787
v_GolfSwing_g01_c06: 0.5900759096891761
v_GolfSwing_g02_c01: 0.18108218937936726
v_GolfSwing_g02_c02: 0.00018596631639411498
v_GolfSwing_g02_c03: 5.3288515573512996e-05
v_GolfSwing_g02_c04: 0.00010543215353209234
v_GolfSwing_g03_c01: 0.0700612511188865
v_GolfSwing_g03_c02: 0.058675014942991766
v_GolfSwing_g03_c03: 0.20756017609323862
v_GolfSwing_g03_c04: 0.13345444860692623
v_GolfSwing_g03_c05: 0.0675420687236965
v_GolfSwing_g03_c06: 0.12932133774097565
v_GolfSwing_g03_c07: 0.19865827687840465
v_GolfSwing_g04_c01: 0.01756060487218747
v_GolfSwing_g04_c02: 0.3271861060691208
v_GolfSwing_g04_c03: 0.3814900844060958
v_GolfSwing_g04_c04: 0.4201826272235394
v_GolfSwing_g04_c05: 0.6773502822668434
v_GolfSwing_g04_c06: 0.4465815458149791
v_GolfSwing_g05_c01: 0.06342295773151818
v_GolfSwing_g05_c02: 0.24646212376478616
v_GolfSwing_g05_c03: 0.2696389556565464
v_GolfSwing_g05_c04: 0.28001687076698545
v_GolfSwing_g05_c05: 0.14059122308913174
v_GolfSwing_g05_c06: 0.03534537840982921
v_GolfSwing_g05_c07: 0.40062333230685
v_GolfSwing_g06_c01: 0.05069349033669823
v_GolfSwing_g06_c02: 0.00047240596882147656
v_GolfSwing_g06_c03: 0.2784975465090156
v_GolfSwing_g06_c04: 0.0582278529816449
v_GolfSwing_g07_c01: 0.02385386464243311
v_GolfSwing_g07_c02: 0.09218411363485757
v_GolfSwing_g07_c03: 0.3526739730202735
v_GolfSwing_g07_c04: 0.3479086238128275
v_GolfSwing_g07_c05: 0.07029863965522054
v_HorseRiding_g01_c01: 0.5572865601516241
v_HorseRiding_g01_c02: 0.18426674729016668
v_HorseRiding_g01_c03: 0.8541952228060836
v_HorseRiding_g01_c04: 0.9230384683123702
v_HorseRiding_g01_c05: 0.9259811496249313
v_HorseRiding_g01_c06: 0.85956065411483
v_HorseRiding_g01_c07: 0.7598567461482162
v_HorseRiding_g02_c01: 0.8858237719050521
v_HorseRiding_g02_c02: 0.8681975459567184
v_HorseRiding_g02_c03: 0.8723727917185897
v_HorseRiding_g02_c04: 0.9007090782633895
v_HorseRiding_g02_c05: 0.8083027457705612
v_HorseRiding_g02_c06: 0.9211532926074142
v_HorseRiding_g02_c07: 0.7965795850268478
v_HorseRiding_g03_c01: 0.8802274918070907
v_HorseRiding_g03_c02: 0.8780125236025924
v_HorseRiding_g03_c03: 0.9114684915057296
v_HorseRiding_g03_c04: 0.8864882444850082
v_HorseRiding_g03_c05: 0.8715542411318893
v_HorseRiding_g03_c06: 0.8924713587275619
v_HorseRiding_g03_c07: 0.8664172148219222
v_HorseRiding_g04_c01: 0.9267490958682174
v_HorseRiding_g04_c02: 0.882572755765068
v_HorseRiding_g04_c03: 0.8219635343066329
v_HorseRiding_g04_c04: 0.7580082692093129
v_HorseRiding_g04_c05: 0.7316436624041671
v_HorseRiding_g04_c06: 0.8152393555155868
v_HorseRiding_g04_c07: 0.8848200296870345
v_HorseRiding_g05_c01: 0.9314269875994796
v_HorseRiding_g05_c02: 0.9405327295771713
v_HorseRiding_g05_c03: 0.9439108824244613
v_HorseRiding_g05_c04: 0.9260755037776107
v_HorseRiding_g05_c05: 0.9430752849093551
v_HorseRiding_g05_c06: 0.7253165697566146
v_HorseRiding_g05_c07: 0.6471399991660292
v_HorseRiding_g06_c01: 0.870163783978569
v_HorseRiding_g06_c02: 0.884159133385765
v_HorseRiding_g06_c03: 0.9106815313807601
v_HorseRiding_g06_c04: 0.9027159070483322
v_HorseRiding_g06_c05: 0.8387787794581527
v_HorseRiding_g06_c06: 0.8582500075808639
v_HorseRiding_g06_c07: 0.9057063316813583
v_HorseRiding_g07_c01: 0.8085644101611251
v_HorseRiding_g07_c02: 0.7837735270968551
v_HorseRiding_g07_c03: 0.873368904542076
v_HorseRiding_g07_c04: 0.8575761174670333
v_HorseRiding_g07_c05: 0.7829680299273605
v_HorseRiding_g07_c06: 0.8678290700427169
v_HorseRiding_g07_c07: 0.9056062554827804
v_IceDancing_g01_c01: 0.5693959665239419
v_IceDancing_g01_c02: 0.26575387238865744
v_IceDancing_g01_c03: 0.5994451713502968
v_IceDancing_g01_c04: 0.6073476147592629
v_IceDancing_g01_c05: 0.5494569611490334
v_IceDancing_g01_c06: 0.5902502012193764
v_IceDancing_g01_c07: 0.4696648788393105
v_IceDancing_g02_c01: 0.17432472824459921
v_IceDancing_g02_c02: 0.2853584062994088
v_IceDancing_g02_c03: 0.12823051928883444
v_IceDancing_g02_c04: 0.26523647426968466
v_IceDancing_g02_c05: 0.08150906877001773
v_IceDancing_g02_c06: 0.2559314739645089
v_IceDancing_g02_c07: 0.0968871188104714
v_IceDancing_g03_c01: 0.31970605968838584
v_IceDancing_g03_c02: 0.5004098486841286
v_IceDancing_g03_c03: 0.46899754523640524
v_IceDancing_g03_c04: 0.28812102198010336
v_IceDancing_g03_c05: 0.4978277754724587
v_IceDancing_g03_c06: 0.5182355713785256
v_IceDancing_g04_c01: 0.7485783171594704
v_IceDancing_g04_c02: 0.739876396650132
v_IceDancing_g04_c03: 0.674829132551011
v_IceDancing_g04_c04: 0.7285590243280495
v_IceDancing_g04_c05: 4.663950702527139e-05
v_IceDancing_g04_c06: 0.7310962748468484
v_IceDancing_g04_c07: 0.7566079568803872
v_IceDancing_g05_c01: 0.6028879952371682
v_IceDancing_g05_c02: 0.10038087486630332
v_IceDancing_g05_c03: 0.6137476634920205
v_IceDancing_g05_c04: 0.44944206594830405
v_IceDancing_g05_c05: 0.5106068921030129
v_IceDancing_g05_c06: 0.5505812239587868
v_IceDancing_g06_c01: 0.7642753195703591
v_IceDancing_g06_c02: 0.7470613789499367
v_IceDancing_g06_c03: 0.7623454403818215
v_IceDancing_g06_c04: 0.7544705939233864
v_IceDancing_g06_c05: 0.6800203394830788
v_IceDancing_g06_c06: 0.08618699728852164
v_IceDancing_g07_c01: 0.44874934076672446
v_IceDancing_g07_c02: 0.4143666100442971
v_IceDancing_g07_c03: 0.4065717232168282
v_IceDancing_g07_c04: 0.3495847654283608
v_IceDancing_g07_c05: 0.40577063679104697
v_IceDancing_g07_c06: 0.24096805571919333
v_IceDancing_g07_c07: 0.37033877491360556
v_LongJump_g01_c01: 0.32062227609026195
v_LongJump_g01_c02: 0.7342739510761476
v_LongJump_g01_c03: 0.8569712448345399
v_LongJump_g01_c04: 0.31242875339853526
v_LongJump_g01_c05: 0.554964761756537
v_LongJump_g01_c06: 0.1777597028242326
v_LongJump_g01_c07: 0.41564984204637767
v_LongJump_g02_c01: 0.6933992342503643
v_LongJump_g02_c02: 0.5674249867854542
v_LongJump_g02_c03: 0.4791680577156967
v_LongJump_g02_c04: 0.506142922951085
v_LongJump_g02_c05: 0.6576833334231651
v_LongJump_g03_c01: 0.05070935193839432
v_LongJump_g03_c02: 0.03657748228329183
v_LongJump_g03_c03: 0.40309820654260875
v_LongJump_g03_c04: 0.08572912918793918
v_LongJump_g03_c05: 0.16137375267612697
v_LongJump_g03_c06: 0.22700762473436953
v_LongJump_g04_c01: 0.1555610550979054
v_LongJump_g04_c02: 0.12435276088694991
v_LongJump_g04_c03: 0.18206180054153265
v_LongJump_g04_c04: 0.17288769413175942
v_LongJump_g04_c05: 0.10193235990050198
v_LongJump_g04_c06: 0.17285446943174065
v_LongJump_g04_c07: 0.17231832914444567
v_LongJump_g05_c01: 0.00251548152414216
v_LongJump_g05_c02: 0.000548083894273077
v_LongJump_g05_c03: 0.006910073612061751
v_LongJump_g05_c04: 0.011306309182373298
v_LongJump_g05_c05: 0.04735018037649752
v_LongJump_g06_c01: 0.0205264543467365
v_LongJump_g06_c02: 0.005709118585627948
v_LongJump_g06_c03: 0.022581871669217435
v_LongJump_g06_c04: 0.02193424630354457
v_LongJump_g07_c01: 0.21306841731461645
v_LongJump_g07_c02: 0.2806485104786134
v_LongJump_g07_c03: 0.0540009327644384
v_LongJump_g07_c05: 0.03916450035217167
v_PoleVault_g01_c01: 0.04046894496514142
v_PoleVault_g01_c02: 0.13902748507189244
v_PoleVault_g01_c03: 0.056597263698677125
v_PoleVault_g01_c04: 0.09893468875179678
v_PoleVault_g01_c05: 0.04602625794450432
v_PoleVault_g02_c01: 0.08881740100423485
v_PoleVault_g02_c02: 0.1115005339097479
v_PoleVault_g02_c03: 0.19400453395883233
v_PoleVault_g02_c04: 0.30292190439740807
v_PoleVault_g02_c05: 0.2144075614933172
v_PoleVault_g02_c06: 0.1600286347393194
v_PoleVault_g02_c07: 0.16066054828206688
v_PoleVault_g03_c01: 0.36806826121846825
v_PoleVault_g03_c02: 0.24240647131318838
v_PoleVault_g03_c03: 0.1974673552040258
v_PoleVault_g03_c04: 0.20139551084230334
v_PoleVault_g03_c05: 0.05658783638591558
v_PoleVault_g03_c06: 0.18744809753934533
v_PoleVault_g03_c07: 0.11339616603891045
v_PoleVault_g04_c01: 0.1663395875666538
v_PoleVault_g04_c02: 0.2628938408170143
v_PoleVault_g04_c03: 0.0807354107100764
v_PoleVault_g04_c04: 0.12948814887295157
v_PoleVault_g04_c05: 0.17035696227776498
v_PoleVault_g04_c06: 0.44586794046426803
v_PoleVault_g04_c07: 0.7407563758615652
v_PoleVault_g05_c01: 0.6886633468393484
v_PoleVault_g05_c02: 0.729674024653832
v_PoleVault_g05_c03: 0.49864987857381493
v_PoleVault_g05_c04: 0.4979509545091787
v_PoleVault_g05_c05: 0.44400952584783226
v_PoleVault_g06_c01: 0.7169031930689016
v_PoleVault_g06_c02: 0.6161726547006765
v_PoleVault_g06_c03: 0.3243672085527578
v_PoleVault_g06_c04: 0.810931189132134
v_PoleVault_g06_c05: 0.823624117446343
v_PoleVault_g07_c01: 0.5337421732556322
v_PoleVault_g07_c02: 0.4887620640520254
v_PoleVault_g07_c03: 0.2798230107009658
v_PoleVault_g07_c04: 0.13861484910103172
v_RopeClimbing_g01_c01: 0.14705449172657586
v_RopeClimbing_g01_c02: 0.651230020823732
v_RopeClimbing_g01_c03: 0.6770931318428666
v_RopeClimbing_g01_c04: 0.3724389806416184
v_RopeClimbing_g02_c01: 0.8022565081741959
v_RopeClimbing_g02_c02: 0.8041226103928238
v_RopeClimbing_g02_c03: 0.86665813476111
v_RopeClimbing_g02_c04: 0.9043806031372696
v_RopeClimbing_g02_c05: 0.9445075228836686
v_RopeClimbing_g02_c06: 0.7570884659912736
v_RopeClimbing_g03_c01: 0.5187513047389984
v_RopeClimbing_g03_c02: 0.8316021397736222
v_RopeClimbing_g03_c03: 0.6596202090408951
v_RopeClimbing_g03_c04: 0.6567380860474259
v_RopeClimbing_g04_c01: 0.5330889249712527
v_RopeClimbing_g04_c02: 0.7855987980988175
v_RopeClimbing_g04_c03: 0.9729274347450882
v_RopeClimbing_g04_c04: 0.6461411550667435
v_RopeClimbing_g05_c01: 0.7622744607765526
v_RopeClimbing_g05_c02: 0.676913779138431
v_RopeClimbing_g05_c03: 0.04112130801922831
v_RopeClimbing_g05_c04: 0.43109476813378933
v_RopeClimbing_g05_c05: 0.7941737572223246
v_RopeClimbing_g05_c06: 0.052323173873901396
v_RopeClimbing_g05_c07: 0.07805518657232824
v_RopeClimbing_g06_c01: 0.9475011661675126
v_RopeClimbing_g06_c02: 0.8862022593643815
v_RopeClimbing_g06_c03: 0.9182557299759537
v_RopeClimbing_g06_c04: 0.4327489569809586
v_RopeClimbing_g07_c01: 0.3264802665476054
v_RopeClimbing_g07_c02: 0.32465347301013026
v_RopeClimbing_g07_c03: 0.302809449171491
v_RopeClimbing_g07_c04: 0.15598695405651597
v_RopeClimbing_g07_c05: 0.22864807108680907
v_SalsaSpin_g01_c01: 0.43934966777601403
v_SalsaSpin_g01_c02: 0.43409519470446867
v_SalsaSpin_g01_c03: 0.3780815248858289
v_SalsaSpin_g01_c04: 0.3777435162585334
v_SalsaSpin_g01_c05: 0.4703744520913915
v_SalsaSpin_g01_c06: 0.4105324259974168
v_SalsaSpin_g01_c07: 0.3472650369178609
v_SalsaSpin_g02_c01: 0.21372153926790816
v_SalsaSpin_g02_c02: 0.004301942462199282
v_SalsaSpin_g02_c03: 0.006860241431304526
v_SalsaSpin_g02_c04: 0.005177010453602193
v_SalsaSpin_g02_c05: 0.005069867813273454
v_SalsaSpin_g02_c06: 0.0036165319652046654
v_SalsaSpin_g02_c07: 0.007491639659670923
v_SalsaSpin_g03_c01: 0.5918712640661852
v_SalsaSpin_g03_c02: 0.5245439434904711
v_SalsaSpin_g03_c03: 0.8061413789648668
v_SalsaSpin_g03_c04: 0.7327345038313524
v_SalsaSpin_g03_c05: 0.5615714813131945
v_SalsaSpin_g03_c06: 0.786676409329857
v_SalsaSpin_g04_c01: 0.5887215094073781
v_SalsaSpin_g04_c02: 0.5371515332765284
v_SalsaSpin_g04_c03: 0.6096145183794306
v_SalsaSpin_g04_c04: 0.40677889962830704
v_SalsaSpin_g04_c05: 0.5133261146504537
v_SalsaSpin_g04_c06: 0.4591284722803266
v_SalsaSpin_g05_c01: 0.2898611432422058
v_SalsaSpin_g05_c02: 0.2665877399515466
v_SalsaSpin_g05_c03: 0.3907296069912718
v_SalsaSpin_g05_c04: 0.23800701871664387
v_SalsaSpin_g05_c05: 0.1941134493347363
v_SalsaSpin_g05_c06: 0.41176895299145144
v_SalsaSpin_g06_c01: 0.8024916678216414
v_SalsaSpin_g06_c02: 0.740235569562401
v_SalsaSpin_g06_c03: 0.7157626218643145
v_SalsaSpin_g06_c04: 0.6117569828886644
v_SalsaSpin_g06_c05: 0.6688643122572557
v_SalsaSpin_g07_c01: 0.7521915348727362
v_SalsaSpin_g07_c02: 0.6421752093840496
v_SalsaSpin_g07_c03: 0.5708581028986828
v_SalsaSpin_g07_c04: 0.6026849776055769
v_SalsaSpin_g07_c05: 0.7425366739291803
v_SalsaSpin_g07_c06: 0.8155838373597817
v_SkateBoarding_g01_c01: 0.00879504836666456
v_SkateBoarding_g01_c02: 0.0003067478976390703
v_SkateBoarding_g01_c03: 0.044342180099192774
v_SkateBoarding_g01_c04: 0.003608520011823657
v_SkateBoarding_g02_c01: 0.007651186679140665
v_SkateBoarding_g02_c02: 0.01582496204355266
v_SkateBoarding_g02_c03: 0.11030690498387982
v_SkateBoarding_g02_c04: 0.08573661126138177
v_SkateBoarding_g02_c05: 0.010815739966346882
v_SkateBoarding_g02_c06: 0.30573608573467936
v_SkateBoarding_g03_c01: 0.04978204412327614
v_SkateBoarding_g03_c02: 0.003974025006755255
v_SkateBoarding_g03_c03: 0.003898985785781406
v_SkateBoarding_g03_c04: 0.005479348459630273
v_SkateBoarding_g04_c01: 0.0019934258925786708
v_SkateBoarding_g04_c02: 0.09258716680051293
v_SkateBoarding_g04_c03: 0.15198742026404943
v_SkateBoarding_g04_c04: 0.012685130219324492
v_SkateBoarding_g04_c05: 0.0007579231460113078
v_SkateBoarding_g05_c01: 0.04348311280773487
v_SkateBoarding_g05_c02: 0.2437815191660775
v_SkateBoarding_g05_c03: 0.015127216633118223
v_SkateBoarding_g05_c04: 0.0009232053700998222
v_SkateBoarding_g06_c01: 0.2925357980275294
v_SkateBoarding_g06_c02: 0.0810053510213038
v_SkateBoarding_g06_c03: 0.18124263115169015
v_SkateBoarding_g06_c04: 0.002672167480341159
v_SkateBoarding_g07_c01: 0.3953479690098902
v_SkateBoarding_g07_c02: 0.24352108068706002
v_SkateBoarding_g07_c03: 0.42709802217723336
v_SkateBoarding_g07_c04: 0.08602865981811192
v_SkateBoarding_g07_c05: 0.08210104830504861
v_Skiing_g01_c01: 0.15529022266491666
v_Skiing_g01_c02: 0.20084353902711882
v_Skiing_g01_c03: 0.10452261071986868
v_Skiing_g01_c04: 0.24358616250901832
v_Skiing_g01_c05: 0.12277264374642982
v_Skiing_g01_c06: 0.0688880709312798
v_Skiing_g02_c01: 0.2840025969162525
v_Skiing_g02_c02: 0.15812372642903938
v_Skiing_g02_c03: 0.18962890881448402
v_Skiing_g02_c04: 0.38209694105535164
v_Skiing_g02_c05: 0.15529687184243812
v_Skiing_g03_c01: 0.2388434060230793
v_Skiing_g03_c02: 0.5846162684574665
v_Skiing_g03_c03: 0.31946342665105476
v_Skiing_g03_c04: 0.2105463719308318
v_Skiing_g03_c05: 0.49069538194089546
v_Skiing_g03_c06: 0.13217700499444618
v_Skiing_g03_c07: 0.11142284137531533
v_Skiing_g04_c01: 0.3484335632347211
v_Skiing_g04_c02: 0.6796671081647219
v_Skiing_g04_c03: 0.9723192699566425
v_Skiing_g04_c04: 0.7468522493109049
v_Skiing_g04_c05: 0.058980903992051026
v_Skiing_g04_c06: 0.7855848320141376
v_Skiing_g04_c07: 0.44319998696982493
v_Skiing_g05_c01: 0.32478343922048225
v_Skiing_g05_c02: 0.24810781556516304
v_Skiing_g05_c03: 0.5746701009884418
v_Skiing_g05_c04: 0.6727292187824787
v_Skiing_g06_c01: 0.010405962264485424
v_Skiing_g06_c02: 0.01276096043511643
v_Skiing_g06_c03: 0.416804387987213
v_Skiing_g06_c04: 0.04395761091655004
v_Skiing_g06_c05: 0.038010164451407036
v_Skiing_g06_c06: 0.03359355445354595
v_Skiing_g06_c07: 0.014537115286657354
v_Skiing_g07_c01: 0.32050299126058235
v_Skiing_g07_c02: 0.31037985760121956
v_Skiing_g07_c03: 0.21452141779809608
v_Skiing_g07_c04: 0.30417125898748054
v_Skijet_g01_c01: 0.7391634303457977
v_Skijet_g01_c02: 0.6655214744932891
v_Skijet_g01_c03: 0.6125811058409454
v_Skijet_g01_c04: 0.8175722080595733
v_Skijet_g02_c01: 0.5191866475470306
v_Skijet_g02_c02: 0.45632276119067683
v_Skijet_g02_c03: 0.4854739326365234
v_Skijet_g02_c04: 0.4715402442343475
v_Skijet_g03_c01: 0.6686091739065887
v_Skijet_g03_c02: 0.6768521386511566
v_Skijet_g03_c03: 0.5219081360228301
v_Skijet_g03_c04: 0.13256500375791802
v_Skijet_g04_c01: 0.47316095413043513
v_Skijet_g04_c02: 0.34750229346900596
v_Skijet_g04_c03: 0.38982564390971675
v_Skijet_g04_c04: 0.3766607157267572
v_Skijet_g05_c01: 0.42122438730075373
v_Skijet_g05_c02: 0.5305680352576019
v_Skijet_g05_c03: 0.48418143571689143
v_Skijet_g05_c04: 0.4987666922934295
v_Skijet_g06_c01: 0.6227445322401763
v_Skijet_g06_c02: 0.5799413043387176
v_Skijet_g06_c03: 0.7698314505942108
v_Skijet_g06_c04: 0.6657682377226593
v_Skijet_g07_c01: 0.5544712647642882
v_Skijet_g07_c02: 0.5389290768034698
v_Skijet_g07_c03: 0.4780894915420504
v_Skijet_g07_c04: 0.6080385171189846
v_SoccerJuggling_g01_c01: 0.5249928214090929
v_SoccerJuggling_g01_c02: 0.6784839212398097
v_SoccerJuggling_g01_c03: 0.29325099303080293
v_SoccerJuggling_g01_c04: 0.6744917045782373
v_SoccerJuggling_g01_c05: 0.36084436033545586
v_SoccerJuggling_g02_c01: 0.6817233000385627
v_SoccerJuggling_g02_c02: 0.7165203738461301
v_SoccerJuggling_g02_c03: 0.6855861655405775
v_SoccerJuggling_g02_c04: 0.7368344190965459
v_SoccerJuggling_g02_c05: 0.6719142828571663
v_SoccerJuggling_g02_c06: 0.7250492010700569
v_SoccerJuggling_g03_c01: 0.8513420213914529
v_SoccerJuggling_g03_c02: 0.8908393281946942
v_SoccerJuggling_g03_c03: 0.8001908167700336
v_SoccerJuggling_g03_c04: 0.674317020587047
v_SoccerJuggling_g04_c01: 0.5510702341764286
v_SoccerJuggling_g04_c02: 0.5364440117466316
v_SoccerJuggling_g04_c03: 0.6776780520069465
v_SoccerJuggling_g04_c04: 0.6978263888943061
v_SoccerJuggling_g04_c05: 0.6114293370830879
v_SoccerJuggling_g04_c06: 0.6047135029423103
v_SoccerJuggling_g05_c01: 0.014812969739274706
v_SoccerJuggling_g05_c02: 0.10974604836358282
v_SoccerJuggling_g05_c03: 0.07194481547615084
v_SoccerJuggling_g05_c04: 0.01569908984877344
v_SoccerJuggling_g05_c05: 0.004178179113502267
v_SoccerJuggling_g05_c06: 0.02726123239538225
v_SoccerJuggling_g06_c01: 0.6735049520122871
v_SoccerJuggling_g06_c02: 0.662177983808057
v_SoccerJuggling_g06_c03: 0.7148395214664802
v_SoccerJuggling_g06_c04: 0.5987977419483528
v_SoccerJuggling_g06_c05: 0.6334407377491758
v_SoccerJuggling_g07_c01: 0.6238716874706611
v_SoccerJuggling_g07_c02: 0.041231220491887655
v_SoccerJuggling_g07_c03: 0.5645427141773567
v_SoccerJuggling_g07_c04: 0.5759290490734443
v_SoccerJuggling_g07_c05: 0.6182193194019661
v_SoccerJuggling_g07_c06: 0.37858736854671093
v_SoccerJuggling_g07_c07: 0.33880979208900186
v_Surfing_g01_c01: 0.09463229330140166
v_Surfing_g01_c02: 0.032100038341013715
v_Surfing_g01_c03: 0.08737610580283217
v_Surfing_g01_c04: 0.14798095377045684
v_Surfing_g01_c05: 0.023837026412365958
v_Surfing_g01_c06: 0.07163966886582784
v_Surfing_g01_c07: 0.17488943572971039
v_Surfing_g02_c01: 0.19654777200776152
v_Surfing_g02_c02: 0.11310275943833403
v_Surfing_g02_c03: 0.0878625993791502
v_Surfing_g02_c04: 0.12666155651095323
v_Surfing_g02_c05: 0.3617409125145059
v_Surfing_g02_c06: 0.14093064816552214
v_Surfing_g03_c01: 0.07489958798396401
v_Surfing_g03_c02: 0.11419323433074169
v_Surfing_g03_c03: 0.2014508007268887
v_Surfing_g03_c04: 0.2227500488224905
v_Surfing_g04_c01: 0.0814943790610414
v_Surfing_g04_c02: 0.03748103158432059
v_Surfing_g04_c03: 0.07803606541710906
v_Surfing_g04_c04: 0.10492065103608184
v_Surfing_g05_c01: 0.16197490945341997
v_Surfing_g05_c02: 0.35314094575005583
v_Surfing_g05_c03: 0.18381994517403655
v_Surfing_g05_c04: 0.25405212977784686
v_Surfing_g06_c01: 0.06284393763053231
v_Surfing_g06_c02: 0.012191894435090944
v_Surfing_g06_c03: 0.02121231213095598
v_Surfing_g06_c04: 0.02171242536860518
v_Surfing_g07_c01: 0.13377560276421718
v_Surfing_g07_c02: 0.007081841788021848
v_Surfing_g07_c03: 0.00854354863986373
v_Surfing_g07_c04: 0.01696371371144778
v_TennisSwing_g01_c01: 0.06084157840644977
v_TennisSwing_g01_c02: 0.07893300696572325
v_TennisSwing_g01_c03: 0.013012445413675522
v_TennisSwing_g01_c04: 0.007251571047287797
v_TennisSwing_g01_c05: 0.0263776980556365
v_TennisSwing_g01_c06: 0.005632378508504843
v_TennisSwing_g01_c07: 0.007032999417912578
v_TennisSwing_g02_c01: 0.15707017166836224
v_TennisSwing_g02_c02: 0.20216555625496468
v_TennisSwing_g02_c03: 0.2767199015926387
v_TennisSwing_g02_c04: 0.2960250627931025
v_TennisSwing_g02_c05: 0.24656537815293333
v_TennisSwing_g02_c06: 0.378618095417675
v_TennisSwing_g02_c07: 0.21122214372566006
v_TennisSwing_g03_c01: 0.020281238828953718
v_TennisSwing_g03_c02: 0.006950263747182106
v_TennisSwing_g03_c03: 0.035644428686406826
v_TennisSwing_g03_c04: 0.031516423330810284
v_TennisSwing_g03_c05: 0.05275614431424103
v_TennisSwing_g03_c06: 0.040617304735985016
v_TennisSwing_g03_c07: 0.01208958227483592
v_TennisSwing_g04_c01: 0.004492958889510845
v_TennisSwing_g04_c02: 0.004127850405108546
v_TennisSwing_g04_c03: 0.004363386075180387
v_TennisSwing_g04_c04: 0.003959344814699506
v_TennisSwing_g04_c05: 0.004538593695667004
v_TennisSwing_g04_c06: 0.004681109565478181
v_TennisSwing_g04_c07: 0.004609695750456666
v_TennisSwing_g05_c01: 0.0067220596812482825
v_TennisSwing_g05_c02: 0.0033258063759937784
v_TennisSwing_g05_c03: 0.0007906084139328584
v_TennisSwing_g05_c04: 0.0008285766739923872
v_TennisSwing_g05_c05: 0.0008540420055058728
v_TennisSwing_g05_c06: 7.292740685302477e-05
v_TennisSwing_g05_c07: 0.003841493917331462
v_TennisSwing_g06_c01: 0.01881314103787801
v_TennisSwing_g06_c02: 0.01003415032586119
v_TennisSwing_g06_c03: 0.02515008242165706
v_TennisSwing_g06_c04: 0.029627858077343916
v_TennisSwing_g06_c05: 0.01886676216794214
v_TennisSwing_g06_c06: 0.01125231280287764
