Loaded /home/lzq/ExpEval/exe_res/ucf101_r2p1d_perturb_full_core11_test_summed.pt
v_SalsaSpin_g01_c06: 0.8944326620256784
v_SalsaSpin_g01_c07: 0.9155660917215488
v_SalsaSpin_g02_c01: 0.4627015671455393
v_SalsaSpin_g02_c02: 0.23221028295948226
v_SalsaSpin_g02_c03: 0.15135711266787027
v_SalsaSpin_g02_c04: 0.21536928446707773
v_SalsaSpin_g02_c05: 0.35057121946969455
v_SalsaSpin_g02_c06: 0.33501473310969626
v_SalsaSpin_g02_c07: 0.21420656410502453
v_SalsaSpin_g03_c01: 0.8996131184638715
v_SalsaSpin_g03_c02: 0.9322446440291755
v_SalsaSpin_g03_c03: 0.9331863268625502
v_SalsaSpin_g03_c04: 0.9231928948532132
v_SalsaSpin_g03_c05: 0.9260921606757477
v_SalsaSpin_g03_c06: 0.9405073250625647
v_SalsaSpin_g04_c01: 0.9001392896999331
v_SalsaSpin_g04_c02: 0.895896082590608
v_SalsaSpin_g04_c03: 0.8716793779137673
v_SalsaSpin_g04_c04: 0.910523303590861
v_SalsaSpin_g04_c05: 0.872038042223921
v_SalsaSpin_g04_c06: 0.8617187883558811
