Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core5_cylinder_summed.pt
P03_09_7071-rinse-bowl: 0.07395937336877978
P03_19_7340-turn-off-tap: 0.0032432567619480306
P03_19_7365-put-bottle: 0.27141466305465656
P03_19_7373-fill-bottle: 0.2988203813961263
P03_19_7452-wash-knife: 0.25955078295100975
P03_20_7490-put-lid: 0.28513596029415567
P03_27_7874-fill-glass: 0.0025497447270481635
P03_28_7885-shake-bottle: 0.7833024713850136
P03_28_7888-fill-bottle: 0.7187105811840411
P03_28_7889-close-bottle: 0.23104473447301643
P03_28_7897-fill-bottle: 0.6894407676240917
P04_01_8102-open-drawer: 0.9361479305662215
P04_02_8203-move-pan: 0.0630959087412748
P04_02_8279-put-down-bowl: 0.0255391292321292
P04_02_8430-collect-from-spatula: 0.02387035841911711
P04_02_8512-open-fridge: 0.8282351385696529
P04_03_8686-open-cupboard: 0.8976653675927082
P04_04_8778-pick-up-potato: 0.5508809580043135
P04_04_8783-slice-potato: 0.39387316434124386
P04_04_8789-cut-potato: 0.6489065789193091
P04_04_8816-slice-potato: 0.29299601205104864
P04_04_8869-open-drawer: 0.5674200146459043
P04_04_8871-test-potato: 0.06293244848905033
P04_04_8881-halve-onion: 0.5813434135552598
P04_05_8942-stir-potato: 0.2843854193616835
P04_05_8957-stir-onion: 0.24305223207102244
P04_05_9008-tip-onion: 0.00908433402855735
P04_05_9164-stir-pan: 0.7322721884248722
P04_07_9339-open-drawer: 0.5333846299909055
P04_10_9423-open-cupboard: 0.9229122133838246
P04_10_9478-stir-pan: 0.7039008562115896
P04_17_9658-put-knife: 0.27468568239146407
P04_21_9718-put-down-pan: 0.5795832984277922
P04_23_9802-open-cupboard: 0.8681582793506095
P05_02_10281-take-cupboard: 0.806867717197747
P05_04_10512-open-cupboard: 0.5545107707293937
P05_08_10794-move-onion: 0.004323736873919515
P05_08_10798-pour-meat: 0.0007464714342567337
P05_08_10851-rinse-pan: 0.04866798832905772
P06_03_10987-open-drawer: 0.9843179075978696
P06_03_11064-move-spoon: 0.01562984730117023
P06_03_11093-move-pan: 0.006585767231740647
P06_05_11217-put-lid: 0.024901933124510833
P06_05_11297-move-bowl: 0.00874184570278036
P06_07_11465-put-lid: 0.44075169877078224
P06_07_11508-pick-up-knife: 0.4742990298082077
P06_07_11542-put-down-sponge: 0.46103239969090737
P06_09_11667-put-lid: 0.057137034943025355
P06_09_11682-put-lid: 0.6153964658446966
P06_09_11691-open-drawer: 0.9902600734494627
P06_09_11697-put-lid: 0.5643459057614564
P07_03_12021-rinse-pot: 0.8059221679855568
P07_04_12165-shake-pan: 0.4076952327869776
P07_05_12200-wash-pan: 0.01552837308747712
P07_05_12204-rinse-pan: 0.36114900816585305
P07_06_12230-open-tap: 0.5212302996602602
P07_09_12343-open-fridge: 0.6147731429791747
P07_09_12346-close-fridge: 0.43917903503279376
P07_09_12357-shake-bottle: 0.6810101069218035
P07_09_12358-close-bottle: 0.8574565447574969
P07_10_12381-place-pot: 0.36028877101358603
P07_10_12426-cut-potato: 0.8103905181907294
P07_10_12431-cut-potato: 0.6703415374778388
P07_10_12433-cut-potato: 0.6420122246764777
P07_10_12435-cut-potato: 0.618764386656153
P07_10_12438-cut-potato: 0.5689661364577887
P07_10_12439-cut-potato: 0.6160330634139655
P07_10_12441-cut-potato: 0.6164617996238348
P07_10_12443-cut-potato: 0.5877207379363654
P07_10_12536-put-lid: 0.4490729891117553
P08_01_12979-get-fork: 0.002614744395302182
P08_01_13017-get-fork: 0.02023135391161901
P08_02_13102-place-back-sponge: 0.6272143484253547
P08_04_13145-get-cloth: 0.0021522475788060547
P08_04_13158-close-drawer: 0.3526241376530379
P08_04_13162-place-in-cupboard: 0.3157734555789299
P08_05_13210-wash-potato: 0.002725208652520905
P08_05_13239-close-cupboard: 0.7289526822423795
P08_05_13371-get-knife: 0.6758155954421454
P08_05_13378-get-spoon: 0.3704191014476237
P08_05_13398-open-fridge: 0.7246214634633361
P08_05_13401-open-lid: 0.6381410245962797
P08_05_13413-open-cupboard: 0.7132693589555856
P08_05_13434-put-lid: 0.12324052580561329
P08_05_13493-place-plate: 0.00744353747788578
P08_06_13609-close-fridge: 0.26472361747983086
P08_06_13617-open-drawer: 0.4533317475579679
P08_06_13618-place-knife: 0.006609076355402976
P08_06_13629-wipe-off-pan: 0.648228955813579
P08_11_13977-get-cloth: 0.09332161427869323
P08_18_14449-wipe-bowl: 0.8187451981593767
P08_18_14507-water-sponge: 0.2724961090294755
P08_18_14508-squeeze-sponge: 0.6372226271938644
P08_18_14512-water-sponge: 0.3612337424580119
P08_18_14524-water-sponge: 0.6127773579370341
P08_18_14525-squeeze-sponge: 0.7500042086627445
P08_18_14531-water-sponge: 0.649243271925684
P08_19_14557-close-fridge: 0.6372313982701598
P08_21_14640-take-out-glass: 0.19194486963465351
P08_21_14646-place-pan: 0.07613240148759814
P08_21_14658-place-in-cupboard: 0.327807207514752
P08_21_14669-place-in-cupboard: 0.7243492399720708
P08_21_14811-close-cupboard: 0.731216559317545
P08_21_14812-open-cupboard: 0.6122821605677018
P08_22_14989-place-sponge: 0.39354649886229254
P08_22_14997-place-sponge: 0.4516148627895973
P08_23_15214-get-potato: 0.46340062669889903
P08_24_15331-get-potato: 0.40123136588783836
P08_24_15333-cut-potato: 0.46413980531917787
P08_25_15415-get-plate: 0.7163359039304851
P08_26_15435-get-pan: 0.4642238991929162
P08_26_15438-get-bowl: 0.21135022150156146
P08_26_15444-place-bowl: 0.7194006908339361
P08_26_15453-close-drawer: 0.15926686982493266
P08_26_15455-get-bottle: 0.38439240247816997
P08_26_15490-move-bowl: 0.8492826793462882
P08_26_15501-clean-sponge: 0.6670413375992439
P10_01_15872-move-pot: 0.7489510296423418
P10_01_15913-shake-pot: 0.8268227636859251
P10_01_15944-put-pot: 0.5466162722137256
P10_04_16497-throw-bottle: 0.026705910091518792
P10_04_16580-clean-pot: 0.011203239227597805
P12_02_18571-wash-knife: 0.2353835423828059
P12_02_18604-wash-knife: 0.07866548149922892
P12_02_18631-wash-knife: 0.005545059983205647
P12_02_18711-fill-glass: 0.00045413409272519896
P12_06_18977-take-cloth: 0.03719251405914292
P12_06_19001-put-plate: 0.0039427597247367885
P12_06_19002-open-bottle: 0.5447193529630567
P13_07_19294-open-drawer: 0.868150123860687
P13_08_19320-take-onion: 0.0005237643298063865
P13_08_19332-put-down-onion: 0.30318304499724036
P13_08_19339-cut-onion: 0.41462162438892847
P13_08_19345-put-down-knife: 0.06646458626801177
P13_08_19357-pick-up-pot: 0.7534733113412244
P13_08_19377-change-pot: 0.09644260224246182
P13_08_19391-put-down-plate: 0.8360771700581608
P13_09_19504-put-pan: 0.8296409065497983
P13_09_19511-drain-pot: 0.14052549181957374
P13_09_19516-close-drawer: 0.5141660887748003
P13_09_19528-close-drawer: 0.9966675727628171
P13_09_19549-close-fridge: 0.6790895428403019
P15_01_19739-pick-up-bowl: 0.0645780457376439
P15_03_19816-close-drawer: 0.9659726112149656
P15_03_19848-dry-pan: 0.40525600024386677
P15_08_19995-open-drawer: 0.1751062094738538
P15_08_19998-pick-up-cloth: 0.00042500663481850887
P15_08_20028-put-away-glass: 0.393697740327525
P15_08_20061-put-down-cloth: 0.018933244993831977
P15_13_20124-place-bowl: 0.030775170593997814
P15_13_20139-rinse-lid: 0.5250771899886786
P15_13_20166-rinse-cloth: 0.16759003543688777
P17_03_20405-close-tap: 0.002288187890911786
P17_04_20444-open-fridge: 0.25233733317691076
P19_03_21333-close-cupboard: 0.8456377509428421
P19_04_21364-open-fridge: 0.7502826718973665
P20_01_21490-rinse-meat: 0.004623616278142395
P20_01_21503-rinse-meat: 0.04773059370994703
P20_01_21556-pick-up-bowl: 0.8700099556826899
P20_01_21560-rinse-bowl: 0.16267728499355874
P20_01_21588-open-drawer: 0.8533114292658865
P20_01_21611-rinse-spatula: 0.7058212538595399
P20_01_21617-rinse-spatula: 0.16983995300870447
P20_01_21626-flip-meat: 0.8425859532780464
P20_01_21640-flip-meat: 0.8016253433651741
P20_01_21644-press-spatula: 0.06406245947437128
P20_01_21652-press-spatula: 0.09686738433629216
P20_01_21658-stir-meat: 0.6787962693251188
P20_01_21671-press-spatula: 0.6701233834373852
P20_01_21676-stir-meat: 0.6256773824333663
P20_01_21684-flip-meat: 0.706994445388716
P20_01_21686-press-spatula: 0.7545562237846752
P20_01_21699-stir-meat: 0.1601399789560105
P20_01_21711-press-spatula: 0.7571544498550793
P20_01_21745-flip-meat: 0.7697325286916907
P20_01_21755-press-spatula: 0.9364122599708935
P20_01_21757-press-spatula: 0.8641075939285656
P20_01_21758-press-spatula: 0.8209319305951794
P20_01_21764-move-meat: 0.5570107622533556
P20_01_21798-pick-up-meat: 0.5925430132537599
P20_01_21820-pick-up-spatula: 0.5913540614183148
P20_01_21824-put-down-spatula: 0.9106179958089342
P20_02_21843-turn-on-tap: 0.7658755371172674
P20_02_21859-wash-bowl: 0.7938682406329463
P20_03_21981-put-fork: 0.0166938761422315
P20_04_22059-pick-up-meat: 0.04600799167195646
P20_04_22090-rinse-meat: 0.26030793609055536
P20_04_22188-open-drawer: 0.4739610469478066
P20_04_22222-wash-knife: 0.00708893278488143
P20_04_22308-put-down-spatula: 0.8964896458546718
P20_04_22332-open-fridge: 0.3683613547018467
P21_01_22625-close-fridge: 0.6048665257530956
P22_05_24164-place-bottle: 0.8010259511588629
P22_06_24730-lather-glass: 0.09172410441465217
P22_06_24739-lather-fork: 0.42567616955784615
P22_07_24883-rinse-cloth: 0.45557162592581335
P22_07_24894-lather-glass: 0.044926580001714456
P22_07_24993-put-down-cloth: 0.7214866360502583
P22_07_25167-put-down-pot: 0.10716312215532753
P22_07_25302-rinse-spoon: 0.009962116491806228
P22_07_25325-pick-up-plate: 0.7760138591593204
P22_07_25357-put-down-glass: 0.01458642931106624
P22_07_25363-remove-plate: 0.2575178239358138
P22_07_25364-remove-plate: 0.4340178150059728
P22_08_25638-close-tap: 0.0004701962688539013
P22_08_25664-lather-plate: 0.9691024600369929
P22_08_25702-empty-pot: 0.7810915273426531
P22_08_25740-pick-up-pan: 0.2524992336008154
P22_08_25748-lather-pan: 0.40352657426967653
P22_08_25752-rinse-spoon: 0.8172854505319265
P22_08_25853-rinse-glass: 0.5250082023478626
P22_08_25857-rinse-cloth: 0.49806680351889554
P22_09_26001-put-down-plate: 0.4695608099764286
P22_09_26033-open-drawer: 0.8729012697003782
P22_09_26061-lather-bowl: 0.01496940127367452
P22_09_26136-rinse-cloth: 0.6989349795824182
P22_10_26287-rinse-bowl: 0.9419457881831477
P22_10_26318-pick-up-spoon: 0.025524119736915256
P22_10_26319-lather-spoon: 0.0664948334087967
P22_10_26340-pick-up-bowl: 0.7063109392420301
P22_10_26426-lather-glass: 0.39672250468652237
P22_10_26508-empty-bottle: 0.8475819315003719
P22_10_26511-empty-bottle: 0.731588754214954
P22_11_26606-place-glass: 0.8134189860932111
P22_11_26644-put-down-bowl: 0.7819365828418086
P22_11_26763-rinse-glass: 0.012880682790429587
P22_12_26841-open-drawer: 0.9701173990033567
P22_12_26959-put-plate: 0.6565424733171312
P22_13_27105-open-tap: 0.4236508511763759
P22_13_27110-rinse-sponge: 0.4449548935677967
P22_13_27135-rinse-sponge: 0.5061574038278422
P22_13_27154-rinse-knife: 0.7014405249037736
P22_13_27218-wash-cloth: 0.42003097198016803
P22_14_27373-open-drawer: 0.8812211244367063
P22_14_27404-open-tap: 0.6192596151319094
P22_14_27451-put-down-bowl: 0.16234036410401131
P22_14_27458-lather-knife: 0.508022427454307
P22_14_27459-rinse-knife: 0.10826249763431406
P22_14_27462-put-down-spatula: 0.0024780587171307805
P22_15_27640-put-down-plate: 0.8265703996485172
P22_15_27737-close-tap: 0.040176430129235996
P22_16_27934-put-down-cloth: 0.07935041543009902
P22_16_28015-cut-onion: 0.6504084237303687
P22_16_28020-peel-onion: 0.6841760987799717
P22_16_28022-peel-onion: 0.5955852272372795
P22_16_28038-slice-onion: 0.6765826318796826
P22_16_28319-move-cloth: 0.5900017277656389
P22_16_28320-pick-up-cloth: 0.45911308432391706
P22_16_28411-open-drawer: 0.978518673684448
P22_17_28425-move-bowl: 0.836200711049969
P22_17_28449-lather-fork: 0.005549287422894622
P22_17_28547-put-down-pan: 0.011424691784071683
P22_17_28573-open-tap: 0.0008951510704615362
P22_17_28584-lather-fork: 0.742923494646675
P22_17_28642-fill-bottle: 0.2826179289781976
P22_17_28649-rinse-bottle: 0.6483216338033344
P22_17_28658-rinse-sponge: 0.03535718038472169
P22_17_28740-pick-up-plate: 0.8860264505101441
P22_17_28854-put-down-glass: 0.39033837109241176
P22_17_28855-put-down-glass: 0.14365299702990342
P22_17_28870-put-down-plate: 0.07966520342324657
P22_17_28903-dry-knife: 0.39794155409344967
P23_02_29082-wash-plate: 0.7661913606179951
P23_02_29125-open-fridge: 0.8207302055216132
P23_02_29204-close-tap: 0.11866906222132911
P23_04_29364-clean-bowl: 0.5037643310733984
P24_01_29576-grab-cloth: 0.533579533998136
P24_02_29640-open-fridge: 0.8820800668454467
P24_02_29661-close-fridge: 0.6556440488329827
P24_02_29710-turn-meat: 0.40964925414840536
P24_02_29718-cut-meat: 0.6596724701575454
P24_02_29727-take-meat: 0.005028029463719719
P24_02_29739-flip-meat: 0.44121053940574484
P24_02_29747-check-meat: 0.388740689819258
P24_02_29778-turn-meat: 0.7640362692526992
P24_02_29781-put-meat: 0.0011332522471434459
P24_02_29785-take-cloth: 0.051721019545084346
P24_03_29796-pick-up-plate: 0.7334539031917302
P24_03_29802-rinse-sponge: 0.6233450533051155
P24_03_29811-lather-fork: 0.5415852251317119
P24_03_29903-rinse-sponge: 0.7580555440086982
P24_03_29914-pick-up-cloth: 0.006999218798455331
P24_04_29996-lather-knife: 0.6219897290111476
P24_05_30046-pick-up-lid: 0.7786816626035034
P24_05_30062-put-down-plate: 0.9657642939901052
P24_05_30105-move-pot: 0.01394537966785947
P24_05_30194-lift-lid: 0.012471743714286276
P24_05_30195-put-down-lid: 0.31803893411461104
P24_05_30226-rinse-knife: 0.016012975131276086
P24_05_30256-put-glass: 0.5024015333540319
P24_06_30353-grab-spoon: 0.9237578247048077
P24_06_30384-rinse-sponge: 0.06368142376974006
P24_06_30417-rinse-fork: 0.10531926123894664
P24_06_30419-rinse-fork: 0.4194205246603815
P24_07_30534-pick-up-cloth: 0.00059699067173824
P24_07_30551-put-down-fork: 0.023417104439204195
P24_07_30569-turn-meat: 0.005551495099950898
P24_08_30653-pick-up-pot: 0.05164067671008427
P24_08_30656-put-pot: 0.7263522259004844
P24_08_30692-cut-onion: 0.29321443195567554
P24_08_30777-pick-up-lid: 0.28852377084012915
P24_08_30836-take-bottle: 0.00012046169414384036
P24_08_30897-pick-up-lid: 0.1954901683789103
P24_08_30965-open-tap: 0.7012319466390409
P25_02_31371-pick-up-pot: 0.14691678854120482
P25_02_31387-put-down-lid: 0.19767238451504454
P25_02_31397-turn-tap: 0.5966588171955891
P25_02_31398-turn-tap: 0.5032891390670784
P25_05_31483-put-down-pan: 0.7269091142935622
P25_05_31499-close-tap: 0.4797265398607351
P25_05_31558-open-cupboard: 0.26549813723249827
P25_05_31564-put-down-fork: 0.01632140918445657
P25_05_31574-pick-up-spoon: 0.005925610061808584
P25_12_31949-open-drawer: 0.7767238109372556
P26_02_32021-put-down-fork: 0.49299234872160014
P26_02_32022-open-fridge: 0.8443283076758235
P26_02_32061-put-down-fork: 0.5804075774358353
P26_03_32116-lather-pan: 0.37180630025807204
P26_03_32126-rinse-glass: 0.8616562558374881
P26_03_32127-soap-glass: 0.6920374648682355
P26_04_32152-put-lid: 0.7697592635818182
P26_06_32189-close-lid: 0.6336891024552642
P26_08_32201-put-down-spoon: 0.3637774874296156
P26_09_32220-pick-up-pot: 0.6953035722531808
P26_09_32221-put-down-pot: 0.24425799460601638
P26_09_32230-pick-up-pot: 0.18139360871151666
P26_10_32236-pick-up-pot: 0.36612015930455755
P26_10_32241-put-pot: 0.014227663005442537
P26_10_32247-open-fridge: 0.8442339076555072
P26_12_32292-close-lid: 0.7904960175224005
P26_13_32297-open-lid: 0.9070222039886175
P26_13_32317-put-down-spoon: 0.4220848268669215
P26_13_32319-put-lid: 0.9071646590896307
P26_17_32347-take-spoon: 0.3251435569327441
P26_17_32353-put-down-plate: 0.8644487937754093
P26_18_32372-take-plate: 0.07226314141462353
P26_19_32404-pick-up-pot: 0.01844379262053053
P26_19_32434-put-down-glass: 0.5915200417432516
P26_19_32490-pick-up-pot: 0.5394496718932373
P26_19_32492-put-pot: 0.15051905975502677
P26_21_32505-close-cupboard: 0.6781379889434902
P26_28_32674-grab-fork: 0.002268555687438445
P26_29_32690-put-lid: 0.006007932284205708
P27_01_32893-pick-up-fork: 0.031121133578380977
P27_04_33002-place-sponge: 0.3253939789880178
P27_06_33144-pick-up-spoon: 0.05618347416839242
P27_06_33145-pick-up-fork: 0.03577726498770062
P27_07_33177-take-cloth: 0.003664546758827214
P27_07_33257-turn-on-tap: 0.2803070447931759
P28_01_33343-put-down-pan: 0.08509966247878245
P28_02_33398-put-down-spatula: 0.012746705708194243
P28_02_33400-wash-knife: 0.500123703049212
P28_02_33474-turn-on-tap: 0.7043951346364565
P28_02_33479-turn-on-tap: 0.38611738447218613
P28_02_33489-turn-on-tap: 0.359428834075338
P28_03_33614-peel-potato: 0.7197493181139407
P28_03_33621-turn-off-tap: 0.0007307717984303963
P28_04_33682-cut-potato: 0.5863988261245368
P28_05_33779-put-down-knife: 0.007534529203439888
P28_06_33862-take-knife: 0.4908436633531892
P28_06_33958-take-spoon: 0.26274699148052605
P28_08_34040-wash-knife: 0.004249467481535207
P28_09_34091-open-fridge: 0.8078424817776977
P28_09_34141-turn-on-tap: 0.3507709747005947
P28_13_34301-put-pan: 0.4561054075730908
P28_14_34393-put-down-sponge: 0.016170993559740054
P28_14_34394-turn-on-tap: 0.8033713248383947
P28_14_34396-turn-off-tap: 0.0074346082178324835
P29_01_34867-chop-onion: 0.5607855326879871
P29_01_34868-chop-onion: 0.6883459050359306
P29_01_34877-chop-onion: 0.3821082082495195
P29_01_34902-chop-onion: 0.4742195915814591
P29_02_35181-move-fork: 0.07092012531666114
P29_02_35206-open-drawer: 0.9487461403477937
P29_03_35254-put-down-glass: 0.567082003740552
P29_03_35265-close-cupboard: 0.6849340055050561
P29_03_35296-move-pan: 0.050853215520078265
P29_03_35335-pick-up-spatula: 0.22331198529536778
P29_03_35355-pick-up-fork: 0.5626419780164724
P29_03_35439-pick-up-bowl: 0.7590021460437129
P29_03_35461-rinse-bowl: 0.32012268501603103
P29_03_35497-scour-knife: 0.04335194838949974
P29_03_35528-pick-up-plate: 0.4480025550192295
P29_03_35562-scour-spatula: 0.46134881352736556
P29_03_35564-scour-spatula: 0.21028156977808976
P29_03_35632-pick-up-bowl: 0.03530771042824199
P29_04_35774-open-fridge: 0.06469010606633674
P30_03_36639-clean-knife: 0.3246610960073184
P30_04_36678-take-fork: 0.5059085944521939
P30_05_36874-put-onion: 0.09266136274436576
P30_05_36904-chop-onion: 0.3601347233498018
P30_05_36922-chop-onion: 0.541367650716893
P30_05_37020-open-cupboard: 0.8506507960191811
P30_05_37240-open-cupboard: 0.824337393794849
P30_05_37272-wash-spoon: 0.10796120704162604
P30_05_37511-take-plate: 0.675420325556388
P30_05_37535-empty-bottle: 0.1662613077678543
P30_06_37605-dry-fork: 0.44813546395744197
P30_06_37668-rinse-plate: 0.8936638737372959
P30_06_37674-rinse-bowl: 0.5013063321257505
P30_10_38341-take-spoon: 0.5897923602242372
P30_10_38504-rinse-fork: 0.010847334864465097
P30_10_38535-take-spoon: 0.9522972655468038
P30_10_38579-rinse-sponge: 0.2714802089771666
P30_11_38596-rinse-plate: 0.21042035923301228
P30_11_38661-wash-spoon: 0.6192076177321724
P30_11_38673-rise-sponge: 0.20254025714662305
P31_01_38722-take-glass: 0.0006006683286585712
P31_08_38926-open-fridge: 0.8520588598921677
P31_08_38943-open-fridge: 0.8302140719033559
Finished: cm_16, ins, most_first, epic, r50l, perturb, #Step=128
Average: 0.4459563830407069
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core5_cylinder_summed.pt
Use 4 GPUs!
P01_01_11-close-fridge: 0.8645903951382934
P01_01_227-take-glass: 0.00212116892815998
P01_01_246-put-down-spatula: 0.7561945170509716
P01_01_254-put-down-spoon: 0.5575397455904749
P01_01_255-open-cupboard: 0.7135643492365489
P01_01_305-take-spatula: 0.7843668312179943
P01_01_324-wash-pan: 0.9411289906257707
P01_01_49-take-spatula: 0.6697447316601028
P01_01_76-take-onion: 0.8284652561333132
P01_02_338-rinse-sponge: 0.00673071749864107
P01_02_387-rinse-spoon: 0.20253273849968423
P01_02_417-rinse-fork: 0.0026205720048236847
P01_02_421-rinse-plate: 0.9276127913808523
P01_03_489-move-bottle: 0.6959282584662105
P01_03_493-open-cupboard: 0.7014317055145511
P01_05_562-take-plate: 0.6895698388880191
P01_05_628-peel-potato: 0.7705145936034796
P01_05_629-put-down-potato: 0.34697759658877203
P01_05_743-open-drawer: 0.9309225170873106
P01_06_830-wash-fork: 0.017394930763515504
P01_06_896-rinse-knife: 0.4453935519677543
P01_06_921-rinse-cloth: 0.44838571276909533
P01_07_955-open-cupboard: 0.4748724390665302
P01_09_1034-put-down-potato: 0.02096108259013363
P01_09_1170-wash-spatula: 0.2695482741455635
P01_09_1180-rinse-spatula: 0.6305414289581677
P01_09_1229-pour-potato: 0.6025666002952903
P01_09_1528-open-drawer: 0.8601207891479135
P01_09_1551-take-potato: 0.4588342515327213
P01_09_1678-open-fridge: 0.8494307891360222
P01_09_1743-open-fridge: 0.5758281365397124
P01_09_1859-take-plate: 0.7774702390497623
P01_16_2820-put-glass: 0.38602931057471324
P01_16_2866-close-cupboard: 0.9518503943836549
P01_17_2886-open-cupboard: 0.9022442087443778
P01_17_3150-rinse-cloth: 0.14738817043530617
P01_18_3170-open-fridge: 0.8642986900067626
P01_18_3324-hang-cloth: 0.7932983267439795
P01_18_3454-take-lid: 0.9144544263549506
P01_18_3469-turn-on-tap: 0.7308238932688482
P01_18_3548-open-drawer: 0.7570380656979978
P01_18_3688-take-sponge: 0.6967525109809003
P01_19_3910-rinse-glass: 0.11732514368861445
P01_19_3913-rinse-knife: 0.006047047744857443
P01_19_3950-rinse-sponge: 0.1683929954267569
P01_19_3973-rinse-cloth: 0.6163595342861754
P01_19_3976-rinse-cloth: 0.24213681034802903
P01_19_3986-hang-cloth: 0.9003383005822343
P02_01_4005-open-cupboard: 0.6271738376381109
P02_01_4033-put-spoon: 0.25119212107529165
P02_02_4107-wash-knife: 0.40332356876479025
P02_02_4111-wash-spoon: 0.9683948134843376
P02_02_4113-wash-spoon: 0.9286821266941843
P02_03_4188-put-lid: 0.0014287471415741493
P02_03_4202-close-cupboard: 0.011517485402237071
P02_03_4206-open-fridge: 0.8994053489423095
P02_03_4277-put-onion: 0.8119186994072152
P02_03_4296-pick-pot: 0.0004438331403093798
P02_03_4427-stir-onion: 0.8168034658219767
P02_03_4506-pick-up-pot: 0.015042741325089537
P02_04_4579-pick-up-glass: 0.8222750016059308
P02_04_4596-squeeze-sponge: 0.40736585763954736
