The visualization results will not be visualized and save.
Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core11_test_summed.pt
P03_02_6290-close-bottle: 0.6112992512244805
P03_02_6297-close-bottle: 0.5216714075602152
P03_02_6316-put-bottle: 0.2986378757977018
P03_02_6340-turn-off-tap: 0.0031199484643544637
P03_04_6681-turn-on-tap: 0.00265321123970709
P03_06_6837-tap-spoon: 0.015294520971456579
P03_06_6838-put-spatula: 0.4985267716163185
P03_09_6912-shake-bottle: 0.541532091124385
P03_09_6939-fill-bottle: 0.2425194982220145
P03_09_7060-wash-fork: 0.011367662638133647
P03_09_7068-rinse-bowl: 0.05585487294284736
P03_09_7071-rinse-bowl: 0.22627001203888772
P03_19_7340-turn-off-tap: 0.002139155775967696
P03_19_7365-put-bottle: 0.44718952132206335
P03_19_7373-fill-bottle: 0.47440460267312384
P03_19_7452-wash-knife: 0.0412254541852128
P03_20_7490-put-lid: 0.7638928029722735
P03_27_7874-fill-glass: 0.016334913166885564
P03_28_7885-shake-bottle: 0.5547698715153863
P03_28_7888-fill-bottle: 0.3805012673431752
P03_28_7889-close-bottle: 0.7187722907346837
P03_28_7897-fill-bottle: 0.6682972681179058
P04_01_8102-open-drawer: 0.24570464035313502
P04_02_8203-move-pan: 0.69503913416582
P04_02_8279-put-down-bowl: 0.021232887572955852
P04_02_8430-collect-from-spatula: 0.047855276253540066
P04_02_8512-open-fridge: 0.38401392124885436
P04_03_8686-open-cupboard: 0.43739031965972164
P04_04_8778-pick-up-potato: 0.44199271447700905
P04_04_8783-slice-potato: 0.6084259301387503
P04_04_8789-cut-potato: 0.6948988552223526
P04_04_8816-slice-potato: 0.6026370857276169
P04_04_8869-open-drawer: 0.5295872183114875
P04_04_8871-test-potato: 0.051930511030642425
P04_04_8881-halve-onion: 0.7276671662068396
P04_05_8942-stir-potato: 0.7888096758547951
P04_05_8957-stir-onion: 0.7765265364017264
P04_05_9008-tip-onion: 0.7842431520111859
P04_05_9164-stir-pan: 0.9475859905501791
P04_07_9339-open-drawer: 0.3348010318408556
P04_10_9423-open-cupboard: 0.4725867284279244
P04_10_9478-stir-pan: 0.9564496198413419
P04_17_9658-put-knife: 0.1863393570606907
P04_21_9718-put-down-pan: 0.9844660442906852
P04_23_9802-open-cupboard: 0.5229501426877344
P05_02_10281-take-cupboard: 0.05643070110795544
P05_04_10512-open-cupboard: 0.4985597036925017
P05_08_10794-move-onion: 0.42701594819698263
P05_08_10798-pour-meat: 0.04514708903380761
P05_08_10851-rinse-pan: 0.08053022623792583
P06_03_10987-open-drawer: 0.7597026523056568
P06_03_11064-move-spoon: 0.17303384181942938
P06_03_11093-move-pan: 0.19995086504712556
P06_05_11217-put-lid: 0.8430047509717006
P06_05_11297-move-bowl: 0.02365059450305268
P06_07_11465-put-lid: 0.7645180456413357
P06_07_11508-pick-up-knife: 0.44808767037694436
P06_07_11542-put-down-sponge: 0.38897576732195766
P06_09_11667-put-lid: 0.4522170072384909
P06_09_11682-put-lid: 0.2649062036372283
P06_09_11691-open-drawer: 0.5959858885829282
P06_09_11697-put-lid: 0.5568555890345106
P07_03_12021-rinse-pot: 0.1726130409567964
P07_04_12165-shake-pan: 0.23443593049750608
P07_05_12200-wash-pan: 0.9524389398156428
P07_05_12204-rinse-pan: 0.9855730058515773
P07_06_12230-open-tap: 0.6520771893800473
P07_09_12343-open-fridge: 0.4072797151063295
P07_09_12346-close-fridge: 0.4680901245661445
P07_09_12357-shake-bottle: 0.386180009166984
P07_09_12358-close-bottle: 0.27453181672403043
P07_10_12381-place-pot: 0.23213674390286793
P07_10_12426-cut-potato: 0.5280115719044618
P07_10_12431-cut-potato: 0.6814977246026198
P07_10_12433-cut-potato: 0.5463893815546351
P07_10_12435-cut-potato: 0.5392896455584788
P07_10_12438-cut-potato: 0.5340773109930987
P07_10_12439-cut-potato: 0.680183978188856
P07_10_12441-cut-potato: 0.5783889346336033
P07_10_12443-cut-potato: 0.657043374994514
P07_10_12536-put-lid: 0.14459283371894238
P08_01_12979-get-fork: 0.0006010470775035013
P08_01_13017-get-fork: 0.010157034299610292
P08_02_13102-place-back-sponge: 0.758401741032653
P08_04_13145-get-cloth: 0.5063216665010972
P08_04_13158-close-drawer: 0.08477591186871423
P08_04_13162-place-in-cupboard: 0.0007253272059731934
P08_05_13210-wash-potato: 0.002201935573790323
P08_05_13239-close-cupboard: 0.27808502860294254
P08_05_13371-get-knife: 0.08486103552996235
P08_05_13378-get-spoon: 0.19355761264062796
P08_05_13398-open-fridge: 0.7024842784466112
P08_05_13401-open-lid: 0.6697857496657355
P08_05_13413-open-cupboard: 0.048774519197496716
P08_05_13434-put-lid: 0.08370298766142999
P08_05_13493-place-plate: 0.31828586192437514
P08_06_13609-close-fridge: 0.34848889669805183
P08_06_13617-open-drawer: 0.5970493407737391
P08_06_13618-place-knife: 0.03688214164884651
P08_06_13629-wipe-off-pan: 0.8281641451751485
P08_11_13977-get-cloth: 0.7252070802793491
P08_18_14449-wipe-bowl: 0.019259942524299464
P08_18_14507-water-sponge: 0.6360371481161564
P08_18_14508-squeeze-sponge: 0.6127299034424747
P08_18_14512-water-sponge: 0.631131088390362
P08_18_14524-water-sponge: 0.6977147622408308
P08_18_14525-squeeze-sponge: 0.6431769205786873
P08_18_14531-water-sponge: 0.7995763322959344
P08_19_14557-close-fridge: 0.4046822124973451
P08_21_14640-take-out-glass: 0.7495806371172269
P08_21_14646-place-pan: 0.9649549328667276
P08_21_14658-place-in-cupboard: 0.3293505325146458
P08_21_14669-place-in-cupboard: 0.006247140918219206
P08_21_14811-close-cupboard: 0.5593069171715601
P08_21_14812-open-cupboard: 0.5946235391658311
P08_22_14989-place-sponge: 0.6940905585921571
P08_22_14997-place-sponge: 0.6386217426883021
P08_23_15214-get-potato: 0.49497305304542477
P08_24_15331-get-potato: 0.8971356131428597
P08_24_15333-cut-potato: 0.9409629886933402
P08_25_15415-get-plate: 0.7976600986485388
P08_26_15435-get-pan: 0.9492529292536133
P08_26_15438-get-bowl: 0.006143775640749464
P08_26_15444-place-bowl: 0.002781077200209028
P08_26_15453-close-drawer: 0.420129933504059
P08_26_15455-get-bottle: 0.15343590923676304
P08_26_15490-move-bowl: 0.3103567644734593
P08_26_15501-clean-sponge: 0.8727933575636616
P10_01_15872-move-pot: 0.40736609970529875
P10_01_15913-shake-pot: 0.6911398116754843
P10_01_15944-put-pot: 0.4099535802269683
P10_04_16497-throw-bottle: 0.031296733603946504
P10_04_16580-clean-pot: 0.03430449677010377
P12_02_18571-wash-knife: 0.5132626237334026
P12_02_18604-wash-knife: 0.09412920294996059
P12_02_18631-wash-knife: 0.010211368754743507
P12_02_18711-fill-glass: 0.2684977146632531
P12_06_18977-take-cloth: 0.49979833133664786
P12_06_19001-put-plate: 0.0023695521568786754
P12_06_19002-open-bottle: 0.005189209761024982
P13_07_19294-open-drawer: 0.5177189019892146
P13_08_19320-take-onion: 0.3854155074254902
P13_08_19332-put-down-onion: 0.6991243505302598
P13_08_19339-cut-onion: 0.7557138807158552
P13_08_19345-put-down-knife: 0.0029294175523017765
P13_08_19357-pick-up-pot: 0.7246383706582528
P13_08_19377-change-pot: 0.5770116497561628
P13_08_19391-put-down-plate: 0.802555529977761
P13_09_19504-put-pan: 0.9303640715047425
P13_09_19511-drain-pot: 0.5600163083377422
P13_09_19516-close-drawer: 0.32435376269414146
P13_09_19528-close-drawer: 0.5724305261729979
P13_09_19549-close-fridge: 0.47757084066340444
P15_01_19739-pick-up-bowl: 0.04687342005108447
P15_03_19816-close-drawer: 0.5582574482934147
P15_03_19848-dry-pan: 0.2803368587302519
P15_08_19995-open-drawer: 0.004310999514977904
P15_08_19998-pick-up-cloth: 0.005976391808271628
P15_08_20028-put-away-glass: 0.8434892619868704
P15_08_20061-put-down-cloth: 0.0035711541219486617
P15_13_20124-place-bowl: 0.008815717291287786
P15_13_20139-rinse-lid: 0.9546837585594724
P15_13_20166-rinse-cloth: 0.03480468904416935
P17_03_20405-close-tap: 0.6625578045845032
P17_04_20444-open-fridge: 0.27295090330983784
P19_03_21333-close-cupboard: 0.44798662183331506
P19_04_21364-open-fridge: 0.19025621409801877
P20_01_21490-rinse-meat: 0.503244053210844
P20_01_21503-rinse-meat: 0.13756191359613748
P20_01_21556-pick-up-bowl: 0.3670260273034264
P20_01_21560-rinse-bowl: 0.3784303163196526
P20_01_21588-open-drawer: 0.5831559193631013
P20_01_21611-rinse-spatula: 0.6464802151911107
P20_01_21617-rinse-spatula: 0.41058176049469586
P20_01_21626-flip-meat: 0.7938972212794219
P20_01_21640-flip-meat: 0.8069288951399571
P20_01_21644-press-spatula: 0.2599777996978339
P20_01_21652-press-spatula: 0.5136685095108845
P20_01_21658-stir-meat: 0.008436843119196447
P20_01_21671-press-spatula: 0.6285665744863104
P20_01_21676-stir-meat: 0.07460878609825729
P20_01_21684-flip-meat: 0.7443573417726392
P20_01_21686-press-spatula: 0.6494214427588946
P20_01_21699-stir-meat: 0.1274721157810121
P20_01_21711-press-spatula: 0.5683709125577783
P20_01_21745-flip-meat: 0.4538683295633425
P20_01_21755-press-spatula: 0.6914061604421494
P20_01_21757-press-spatula: 0.758957038903335
P20_01_21758-press-spatula: 0.6134792876208438
P20_01_21764-move-meat: 0.47880957315438516
P20_01_21798-pick-up-meat: 0.6995776467901819
P20_01_21820-pick-up-spatula: 0.46222703518738567
P20_01_21824-put-down-spatula: 0.612669129906834
P20_02_21843-turn-on-tap: 0.701405383003693
P20_02_21859-wash-bowl: 0.6641340476853371
P20_03_21981-put-fork: 0.0003876519208711032
P20_04_22059-pick-up-meat: 0.04273547839085736
P20_04_22090-rinse-meat: 0.47664766949144943
P20_04_22188-open-drawer: 0.07489933939833267
P20_04_22222-wash-knife: 0.13948200522675452
P20_04_22308-put-down-spatula: 0.8017847728516049
P20_04_22332-open-fridge: 0.3773063557624233
P21_01_22625-close-fridge: 0.0016345107800089845
P22_05_24164-place-bottle: 0.8674943980048685
P22_06_24730-lather-glass: 0.431233735353339
P22_06_24739-lather-fork: 0.2743388128476035
P22_07_24883-rinse-cloth: 0.2855717281171796
P22_07_24894-lather-glass: 0.6801410346638923
P22_07_24993-put-down-cloth: 0.9046778484704155
P22_07_25167-put-down-pot: 0.016610593179368652
P22_07_25302-rinse-spoon: 0.6653673381882482
P22_07_25325-pick-up-plate: 0.8868252466706669
P22_07_25357-put-down-glass: 0.01724729408896939
P22_07_25363-remove-plate: 0.11426340473779276
P22_07_25364-remove-plate: 0.8215516637353336
P22_08_25638-close-tap: 0.0005347616932197649
P22_08_25664-lather-plate: 0.9976948715892493
P22_08_25702-empty-pot: 0.39228895367944944
P22_08_25740-pick-up-pan: 0.21293020013208483
P22_08_25748-lather-pan: 0.8591147567711624
P22_08_25752-rinse-spoon: 0.23060099256097102
P22_08_25853-rinse-glass: 0.3621195838439698
P22_08_25857-rinse-cloth: 0.5009119069148951
P22_09_26001-put-down-plate: 0.9785849987584002
P22_09_26033-open-drawer: 0.5258230491851766
P22_09_26061-lather-bowl: 0.0025514215591601005
P22_09_26136-rinse-cloth: 0.7161879833714635
P22_10_26287-rinse-bowl: 0.5108883634962909
P22_10_26318-pick-up-spoon: 0.06521569523668172
P22_10_26319-lather-spoon: 0.032788455457079646
P22_10_26340-pick-up-bowl: 0.33619939263307436
P22_10_26426-lather-glass: 0.8348386125383424
P22_10_26508-empty-bottle: 0.013859184926719963
P22_10_26511-empty-bottle: 0.02441245668074664
P22_11_26606-place-glass: 0.8313058880614299
P22_11_26644-put-down-bowl: 0.4686912057309539
P22_11_26763-rinse-glass: 0.051035418727769864
P22_12_26841-open-drawer: 0.5262250544594638
P22_12_26959-put-plate: 0.5395799514709735
P22_13_27105-open-tap: 0.6567497611045837
P22_13_27110-rinse-sponge: 0.2996399459556914
P22_13_27135-rinse-sponge: 0.11397806145981246
P22_13_27154-rinse-knife: 0.6740168706057411
P22_13_27218-wash-cloth: 0.626620313586375
P22_14_27373-open-drawer: 0.5612919109636078
P22_14_27404-open-tap: 0.5107345499390481
P22_14_27451-put-down-bowl: 0.0930723066337854
P22_14_27458-lather-knife: 0.3938336220752521
P22_14_27459-rinse-knife: 0.0873992732570817
P22_14_27462-put-down-spatula: 0.0001427290019596423
P22_15_27640-put-down-plate: 0.9892249684707791
P22_15_27737-close-tap: 0.006993611195631435
P22_16_27934-put-down-cloth: 0.7000870765424242
P22_16_28015-cut-onion: 0.8953640188053981
P22_16_28020-peel-onion: 0.9450932161553818
P22_16_28022-peel-onion: 0.8994040353698474
P22_16_28038-slice-onion: 0.9520822848540311
P22_16_28319-move-cloth: 0.323609230612569
P22_16_28320-pick-up-cloth: 0.16452180651180884
P22_16_28411-open-drawer: 0.6485741386810938
P22_17_28425-move-bowl: 0.3516501288495812
P22_17_28449-lather-fork: 0.15104241757197123
P22_17_28547-put-down-pan: 0.47462375556830977
P22_17_28573-open-tap: 0.0009050928355161231
P22_17_28584-lather-fork: 0.519686353719775
P22_17_28642-fill-bottle: 0.4514647824799313
P22_17_28649-rinse-bottle: 0.017993579505413186
P22_17_28658-rinse-sponge: 0.021580355228198803
P22_17_28740-pick-up-plate: 0.9916640542301477
P22_17_28854-put-down-glass: 0.5065455965551675
P22_17_28855-put-down-glass: 0.21857080167415097
P22_17_28870-put-down-plate: 0.5307566689509972
P22_17_28903-dry-knife: 0.537321642587217
P23_02_29082-wash-plate: 0.9931663660442128
P23_02_29125-open-fridge: 0.47786623120454014
P23_02_29204-close-tap: 0.07191628615061442
P23_04_29364-clean-bowl: 0.4245659048922415
P24_01_29576-grab-cloth: 0.7078046596472097
P24_02_29640-open-fridge: 0.46772870886340445
P24_02_29661-close-fridge: 0.4708586342007324
P24_02_29710-turn-meat: 0.5435666781977988
P24_02_29718-cut-meat: 0.704559777392184
P24_02_29727-take-meat: 0.06047043073260426
P24_02_29739-flip-meat: 0.6741738244818122
P24_02_29747-check-meat: 0.7356453222058276
P24_02_29778-turn-meat: 0.7601649785962175
P24_02_29781-put-meat: 0.02732872031263861
P24_02_29785-take-cloth: 0.10002152226938336
P24_03_29796-pick-up-plate: 0.204975473564763
P24_03_29802-rinse-sponge: 0.6073824811361584
P24_03_29811-lather-fork: 0.4391548766334559
P24_03_29903-rinse-sponge: 0.5927620185027812
P24_03_29914-pick-up-cloth: 0.4205597342612843
P24_04_29996-lather-knife: 0.7671962342946334
P24_05_30046-pick-up-lid: 0.9425210966491232
P24_05_30062-put-down-plate: 0.8875957505375731
P24_05_30105-move-pot: 0.045145937464400834
P24_05_30194-lift-lid: 0.6974198602870398
P24_05_30195-put-down-lid: 0.12220003048569197
P24_05_30226-rinse-knife: 0.10652520648094223
P24_05_30256-put-glass: 0.6335608436561683
P24_06_30353-grab-spoon: 0.4287699728017198
P24_06_30384-rinse-sponge: 0.013173377370534867
P24_06_30417-rinse-fork: 0.2788935217641148
P24_06_30419-rinse-fork: 0.8378151795370322
P24_07_30534-pick-up-cloth: 0.18670316241572008
P24_07_30551-put-down-fork: 0.0035246767782355698
P24_07_30569-turn-meat: 0.011453470448945083
P24_08_30653-pick-up-pot: 0.07479844214394689
P24_08_30656-put-pot: 0.4591180957159868
P24_08_30692-cut-onion: 0.8822727965821019
P24_08_30777-pick-up-lid: 0.8203328750698882
P24_08_30836-take-bottle: 0.648506697223467
P24_08_30897-pick-up-lid: 0.4362670053161827
P24_08_30965-open-tap: 0.0031891037996769336
P25_02_31371-pick-up-pot: 0.3859619648287109
P25_02_31387-put-down-lid: 0.06913587450816801
P25_02_31397-turn-tap: 0.5605394680345175
P25_02_31398-turn-tap: 0.5526297347802742
P25_05_31483-put-down-pan: 0.9152719781167952
P25_05_31499-close-tap: 0.6983309504156019
P25_05_31558-open-cupboard: 0.03485443180098253
P25_05_31564-put-down-fork: 0.07447941154972011
P25_05_31574-pick-up-spoon: 0.02941356677009596
P25_12_31949-open-drawer: 0.17399379323948833
P26_02_32021-put-down-fork: 0.11454449219437425
P26_02_32022-open-fridge: 0.41370536371627276
P26_02_32061-put-down-fork: 0.07722551397929041
P26_03_32116-lather-pan: 0.3594106547132719
P26_03_32126-rinse-glass: 0.6311166794861064
P26_03_32127-soap-glass: 0.7103755826093987
P26_04_32152-put-lid: 0.8557841540551653
P26_06_32189-close-lid: 0.724947959622916
P26_08_32201-put-down-spoon: 0.6168370290723282
P26_09_32220-pick-up-pot: 0.4276921005225649
P26_09_32221-put-down-pot: 0.2690504495857977
P26_09_32230-pick-up-pot: 0.18678628901640573
P26_10_32236-pick-up-pot: 0.0074440556687905505
P26_10_32241-put-pot: 0.006108356861160228
P26_10_32247-open-fridge: 0.5693578353553426
P26_12_32292-close-lid: 0.930891188920713
P26_13_32297-open-lid: 0.8690013736194255
P26_13_32317-put-down-spoon: 0.41217388373379615
P26_13_32319-put-lid: 0.9646892199621481
P26_17_32347-take-spoon: 0.1945967696461023
P26_17_32353-put-down-plate: 0.9142716489586176
P26_18_32372-take-plate: 0.07241233252719337
P26_19_32404-pick-up-pot: 0.0007334129759863786
P26_19_32434-put-down-glass: 0.26024749223508087
P26_19_32490-pick-up-pot: 0.045652184270176234
P26_19_32492-put-pot: 0.27140925560219614
P26_21_32505-close-cupboard: 0.1843762135425327
P26_28_32674-grab-fork: 0.000164848225112484
P26_29_32690-put-lid: 0.8738778933152265
P27_01_32893-pick-up-fork: 0.12732423055077008
P27_04_33002-place-sponge: 0.060063967383557966
P27_06_33144-pick-up-spoon: 0.23651050817696195
P27_06_33145-pick-up-fork: 0.007756384982563117
P27_07_33177-take-cloth: 0.0018649573710075964
P27_07_33257-turn-on-tap: 0.2973149027164076
P28_01_33343-put-down-pan: 0.830722089082587
P28_02_33398-put-down-spatula: 0.0034652891559708936
P28_02_33400-wash-knife: 0.667094370131107
P28_02_33474-turn-on-tap: 0.43883787064867863
P28_02_33479-turn-on-tap: 0.5478676574049043
P28_02_33489-turn-on-tap: 0.02892364086263685
P28_03_33614-peel-potato: 0.8794101057318495
P28_03_33621-turn-off-tap: 0.15756147958557395
P28_04_33682-cut-potato: 0.5294708976120341
P28_05_33779-put-down-knife: 0.19617005623055292
P28_06_33862-take-knife: 0.4725719044021532
P28_06_33958-take-spoon: 0.06504390556456557
P28_08_34040-wash-knife: 0.32826419492873055
P28_09_34091-open-fridge: 0.7672640830461009
P28_09_34141-turn-on-tap: 0.5585818640157288
P28_13_34301-put-pan: 0.97691056126473
P28_14_34393-put-down-sponge: 0.6873658048171624
P28_14_34394-turn-on-tap: 0.22717713199409784
P28_14_34396-turn-off-tap: 0.1549619243133302
P29_01_34867-chop-onion: 0.851704440788165
P29_01_34868-chop-onion: 0.8777398855151499
P29_01_34877-chop-onion: 0.8703318042571053
P29_01_34902-chop-onion: 0.9045691314043806
P29_02_35181-move-fork: 0.14963413002517292
P29_02_35206-open-drawer: 0.6007975795908885
P29_03_35254-put-down-glass: 0.5370568435858277
P29_03_35265-close-cupboard: 0.2010040362529895
P29_03_35296-move-pan: 0.7825216248485387
P29_03_35335-pick-up-spatula: 0.10642168151474941
P29_03_35355-pick-up-fork: 0.4121756431007502
P29_03_35439-pick-up-bowl: 0.3526066118842173
P29_03_35461-rinse-bowl: 0.05187564242320756
P29_03_35497-scour-knife: 0.0034938328151874172
P29_03_35528-pick-up-plate: 0.36148557689260036
P29_03_35562-scour-spatula: 0.19948711381430792
P29_03_35564-scour-spatula: 0.5515270328037349
P29_03_35632-pick-up-bowl: 0.039455463664204465
P29_04_35774-open-fridge: 0.4042316912983855
P30_03_36639-clean-knife: 0.6281094326984649
P30_04_36678-take-fork: 0.20229722352552357
P30_05_36874-put-onion: 0.7456918224272336
P30_05_36904-chop-onion: 0.7705603392539071
P30_05_36922-chop-onion: 0.8768053581006825
P30_05_37020-open-cupboard: 0.5383605664997708
P30_05_37240-open-cupboard: 0.45818261033764074
P30_05_37272-wash-spoon: 0.0034115807098500867
P30_05_37511-take-plate: 0.8797181908990822
P30_05_37535-empty-bottle: 0.44310691637151384
P30_06_37605-dry-fork: 0.033419607894257734
P30_06_37668-rinse-plate: 0.7723794791920512
P30_06_37674-rinse-bowl: 0.41067650327070926
P30_10_38341-take-spoon: 0.5604135558538723
P30_10_38504-rinse-fork: 0.0007751515475248714
P30_10_38535-take-spoon: 0.4942355925491189
P30_10_38579-rinse-sponge: 0.06084257701375321
P30_11_38596-rinse-plate: 0.8413300042643267
P30_11_38661-wash-spoon: 0.5199936087517177
P30_11_38673-rise-sponge: 0.01995684309296456
P31_01_38722-take-glass: 0.10619017125344744
P31_08_38926-open-fridge: 0.09351096310305829
P31_08_38943-open-fridge: 0.5179196005705379
Average: 0.0/0.4374485994258114
