The visualization results will not be visualized and save.
Loaded /home/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core5_test_summed.pt
P05_04_10512-open-cupboard: 0.4590365375885192
P05_08_10794-move-onion: 0.0051555641935197745
P05_08_10798-pour-meat: 0.0004527968527801254
P05_08_10851-rinse-pan: 0.027035387465723176
P06_03_10987-open-drawer: 0.9060061677998188
P06_03_11064-move-spoon: 0.020600263064033262
P06_03_11093-move-pan: 0.015660630967856075
P06_05_11217-put-lid: 0.06444310116873798
P06_05_11297-move-bowl: 0.02984458611950768
P06_07_11465-put-lid: 0.46973478947697644
P06_07_11508-pick-up-knife: 0.45873900314372984
P06_07_11542-put-down-sponge: 0.39935235535572156
P06_09_11667-put-lid: 0.20498655091414192
P06_09_11682-put-lid: 0.8480866902608278
P06_09_11691-open-drawer: 0.8907169229844037
P06_09_11697-put-lid: 0.8354347305641711
P07_03_12021-rinse-pot: 0.6969177918804823
P07_04_12165-shake-pan: 0.5998188324036378
P07_05_12200-wash-pan: 0.10958837808495589
P07_05_12204-rinse-pan: 0.3293730754848095
P07_06_12230-open-tap: 0.47699743049928583
P07_09_12343-open-fridge: 0.3778084140161381
P07_09_12346-close-fridge: 0.3254514172426699
P07_09_12357-shake-bottle: 0.6817662325125032
P07_09_12358-close-bottle: 0.6379264875842423
P07_10_12381-place-pot: 0.6942951673674614
P07_10_12426-cut-potato: 0.8648323547403789
P07_10_12431-cut-potato: 0.7080857103281339
P07_10_12433-cut-potato: 0.784553803922152
P07_10_12435-cut-potato: 0.5625303461136497
P07_10_12438-cut-potato: 0.4967417417705863
P07_10_12439-cut-potato: 0.5322284668071684
P07_10_12441-cut-potato: 0.5295240119087633
P07_10_12443-cut-potato: 0.5283527573505553
P07_10_12536-put-lid: 0.7298657068325316
P08_01_12979-get-fork: 0.005232325803555849
P08_01_13017-get-fork: 0.010267844728381907
P08_02_13102-place-back-sponge: 0.7004077517615788
P08_04_13145-get-cloth: 0.004461917971054266
P08_04_13158-close-drawer: 0.3734351063475889
P08_04_13162-place-in-cupboard: 0.46833880681400253
P08_05_13210-wash-potato: 0.0032156134422442776
P08_05_13239-close-cupboard: 0.5094500899972284
P08_05_13371-get-knife: 0.7073323073842581
P08_05_13378-get-spoon: 0.36819107610659274
P08_05_13398-open-fridge: 0.7715882939090222
P08_05_13401-open-lid: 0.7648090174280143
P08_05_13413-open-cupboard: 0.6883142267938192
P08_05_13434-put-lid: 0.15867207229968305
P08_05_13493-place-plate: 0.06287284805814726
P08_06_13609-close-fridge: 0.2812297972937242
P08_06_13617-open-drawer: 0.5662428977442723
P08_06_13618-place-knife: 0.005696693125441123
P08_06_13629-wipe-off-pan: 0.6207653775194308
P08_11_13977-get-cloth: 0.26727942476133526
P08_18_14449-wipe-bowl: 0.8158809941408096
P08_18_14507-water-sponge: 0.3926814106333183
P08_18_14508-squeeze-sponge: 0.5955231444188029
P08_18_14512-water-sponge: 0.38964210187869847
P08_18_14524-water-sponge: 0.6931734821594956
P08_18_14525-squeeze-sponge: 0.7850197384802253
P08_18_14531-water-sponge: 0.6936047664828092
P08_19_14557-close-fridge: 0.6137661164708654
P08_21_14640-take-out-glass: 0.23237858511571424
P08_21_14646-place-pan: 0.09188320246712287
P08_21_14658-place-in-cupboard: 0.05715150108250479
P08_21_14669-place-in-cupboard: 0.5338196432327523
P08_21_14811-close-cupboard: 0.7955798538292156
P08_21_14812-open-cupboard: 0.6270962300838209
P08_22_14989-place-sponge: 0.5019284776859422
P08_22_14997-place-sponge: 0.40456781180419416
P08_23_15214-get-potato: 0.4685123044386844
P08_24_15331-get-potato: 0.3326548758354928
P08_24_15333-cut-potato: 0.4759626078691023
P08_25_15415-get-plate: 0.8556546404437326
P08_26_15435-get-pan: 0.20016237015530064
P08_26_15438-get-bowl: 0.18014211314365122
P08_26_15444-place-bowl: 0.7537900615912662
P08_26_15453-close-drawer: 0.15903610314479938
P08_26_15455-get-bottle: 0.42364146171078343
P08_26_15490-move-bowl: 0.7632584791940947
P08_26_15501-clean-sponge: 0.7079017591526602
P10_01_15872-move-pot: 0.6562512631360875
P10_01_15913-shake-pot: 0.8397165872916458
P10_01_15944-put-pot: 0.36266592868544417
P10_04_16497-throw-bottle: 0.003800316391677
P10_04_16580-clean-pot: 0.029786614403722114
P12_02_18571-wash-knife: 0.1853818391038872
P12_02_18604-wash-knife: 0.03897519582362079
P12_02_18631-wash-knife: 0.006479074355949848
P12_02_18711-fill-glass: 0.0007805599645103723
P12_06_18977-take-cloth: 0.08802148708502999
P12_06_19001-put-plate: 0.005889450621165737
P12_06_19002-open-bottle: 0.43052599993351776
P13_07_19294-open-drawer: 0.7109894273327846
P13_08_19320-take-onion: 0.0034743565083683245
P13_08_19332-put-down-onion: 0.40583965026718727
P13_08_19339-cut-onion: 0.5359431797800603
P13_08_19345-put-down-knife: 0.01540235828005654
P13_08_19357-pick-up-pot: 0.28975722864755277
P13_08_19377-change-pot: 0.29904903572026464
P13_08_19391-put-down-plate: 0.9201984279076842
P13_09_19504-put-pan: 0.80113028806923
P13_09_19511-drain-pot: 0.22585466461571152
P13_09_19516-close-drawer: 0.2600022820865407
P13_09_19528-close-drawer: 0.997358785423578
P13_09_19549-close-fridge: 0.3060488607844009
P15_01_19739-pick-up-bowl: 0.046150632743883396
P15_03_19816-close-drawer: 0.9778842763573515
P15_03_19848-dry-pan: 0.4218526422520917
P15_08_19995-open-drawer: 0.12981431542849645
P15_08_19998-pick-up-cloth: 0.000773646214893849
P15_08_20028-put-away-glass: 0.4038492786841851
P15_08_20061-put-down-cloth: 0.015297449178601085
P15_13_20124-place-bowl: 0.08003025902952347
P15_13_20139-rinse-lid: 0.8214444046271691
P15_13_20166-rinse-cloth: 0.2367389048031399
P17_03_20405-close-tap: 0.016265600818323768
P17_04_20444-open-fridge: 0.280475886199879
P19_03_21333-close-cupboard: 0.862874064189108
P19_04_21364-open-fridge: 0.4548116623789218
P20_01_21490-rinse-meat: 0.03617098679989947
P20_01_21503-rinse-meat: 0.13110765767337487
P20_01_21556-pick-up-bowl: 0.9051904309696207
P20_01_21560-rinse-bowl: 0.14096009283228322
P20_01_21588-open-drawer: 0.7764221139982634
P20_01_21611-rinse-spatula: 0.5891273256555638
P20_01_21617-rinse-spatula: 0.06203604495591101
P20_01_21626-flip-meat: 0.8693524082465778
P20_01_21640-flip-meat: 0.8752411899306383
P20_01_21644-press-spatula: 0.026831646798653346
P20_01_21652-press-spatula: 0.08335198841477726
P20_01_21658-stir-meat: 0.7675570423676011
P20_01_21671-press-spatula: 0.709051037136027
P20_01_21676-stir-meat: 0.6924676764298769
P20_01_21684-flip-meat: 0.79805543415968
P20_01_21686-press-spatula: 0.7724114898080919
P20_01_21699-stir-meat: 0.3619282468333646
P20_01_21711-press-spatula: 0.8005210859363204
P20_01_21745-flip-meat: 0.8136068545587762
P20_01_21755-press-spatula: 0.9291528611617419
P20_01_21757-press-spatula: 0.9068232697188197
P20_01_21758-press-spatula: 0.8308480312317318
P20_01_21764-move-meat: 0.7093122219227428
P20_01_21798-pick-up-meat: 0.8584137586192525
P20_01_21820-pick-up-spatula: 0.5020711961658854
P20_01_21824-put-down-spatula: 0.6430941637002808
P20_02_21843-turn-on-tap: 0.549317935760836
P20_02_21859-wash-bowl: 0.9206863146448764
P20_03_21981-put-fork: 0.01666895086265843
P20_04_22059-pick-up-meat: 0.0560088397512742
P20_04_22090-rinse-meat: 0.206972564436614
P20_04_22188-open-drawer: 0.23531580379086675
P20_04_22222-wash-knife: 0.011682440872604867
P20_04_22308-put-down-spatula: 0.6092382431285931
P20_04_22332-open-fridge: 0.37133317917822767
P21_01_22625-close-fridge: 0.6749820744034414
P22_05_24164-place-bottle: 0.558254442810921
P22_06_24730-lather-glass: 0.11959563144254406
P22_06_24739-lather-fork: 0.6563569541618812
P22_07_24883-rinse-cloth: 0.7058702050919665
P22_07_24894-lather-glass: 0.010249982535791716
P22_07_24993-put-down-cloth: 0.7286839844054923
P22_07_25167-put-down-pot: 0.020436054461991742
P22_07_25302-rinse-spoon: 0.04501016570583862
P22_07_25325-pick-up-plate: 0.798436815194288
P22_07_25357-put-down-glass: 0.008281190934426644
P22_07_25363-remove-plate: 0.4115147705356517
P22_07_25364-remove-plate: 0.40860428040066515
P22_08_25638-close-tap: 0.0005706945224798668
P22_08_25664-lather-plate: 0.9914482914358743
P22_08_25702-empty-pot: 0.7889475320431623
P22_08_25740-pick-up-pan: 0.12864709771535013
P22_08_25748-lather-pan: 0.21724524145224589
P22_08_25752-rinse-spoon: 0.8466447996523451
P22_08_25853-rinse-glass: 0.551838507766461
P22_08_25857-rinse-cloth: 0.6990405438251008
P22_09_26001-put-down-plate: 0.5851050180895482
P22_09_26033-open-drawer: 0.6388922932101231
P22_09_26061-lather-bowl: 0.021592654592934517
P22_09_26136-rinse-cloth: 0.6672184203511706
P22_10_26287-rinse-bowl: 0.901878251219351
P22_10_26318-pick-up-spoon: 0.016519789039561462
P22_10_26319-lather-spoon: 0.13612373079008916
P22_10_26340-pick-up-bowl: 0.7130935370748607
P22_10_26426-lather-glass: 0.38256657235461344
P22_10_26508-empty-bottle: 0.8757212149629863
P22_10_26511-empty-bottle: 0.7202217016106599
P22_11_26606-place-glass: 0.8211688543462158
P22_11_26644-put-down-bowl: 0.8844366451551882
P22_11_26763-rinse-glass: 0.006513642985383572
P22_12_26841-open-drawer: 0.7988442620810341
P22_12_26959-put-plate: 0.6710564703694271
P22_13_27105-open-tap: 0.3558884181679448
P22_13_27110-rinse-sponge: 0.4716220392300552
P22_13_27135-rinse-sponge: 0.7168869732122117
P22_13_27154-rinse-knife: 0.6610319779249931
P22_13_27218-wash-cloth: 0.461064727741434
P22_14_27373-open-drawer: 0.5324923618167055
P22_14_27404-open-tap: 0.4898867413381916
P22_14_27451-put-down-bowl: 0.2724413807334963
P22_14_27458-lather-knife: 0.30834447827381906
P22_14_27459-rinse-knife: 0.04966239482438301
P22_14_27462-put-down-spatula: 0.010738139971998031
P22_15_27640-put-down-plate: 0.9001505512712231
P22_15_27737-close-tap: 0.03149277010525111
P22_16_27934-put-down-cloth: 0.4529071837515849
P22_16_28015-cut-onion: 0.4758579759657675
P22_16_28020-peel-onion: 0.5178903311828845
P22_16_28022-peel-onion: 0.5129874374801933
P22_16_28038-slice-onion: 0.7959965859653939
P22_16_28319-move-cloth: 0.5561029754903204
P22_16_28320-pick-up-cloth: 0.4877285554866973
P22_16_28411-open-drawer: 0.9724904086075578
P22_17_28425-move-bowl: 0.646056239757979
P22_17_28449-lather-fork: 0.007608307791958271
P22_17_28547-put-down-pan: 0.017957778677890588
P22_17_28573-open-tap: 0.007869346214068108
P22_17_28584-lather-fork: 0.5003476728356498
P22_17_28642-fill-bottle: 0.028565212787019418
P22_17_28649-rinse-bottle: 0.5004255157703643
P22_17_28658-rinse-sponge: 0.02265531327100368
P22_17_28740-pick-up-plate: 0.9782818958090217
P22_17_28854-put-down-glass: 0.7016396408768225
P22_17_28855-put-down-glass: 0.49541489482975987
P22_17_28870-put-down-plate: 0.18219658437130207
P22_17_28903-dry-knife: 0.27998783010989425
P23_02_29082-wash-plate: 0.9250669524621438
P23_02_29125-open-fridge: 0.5303886650988431
P23_02_29204-close-tap: 0.2874482417190972
P23_04_29364-clean-bowl: 0.25407394506493763
P24_01_29576-grab-cloth: 0.482577144915658
P24_02_29640-open-fridge: 0.4869356422698783
P24_02_29661-close-fridge: 0.4081780929451662
P24_02_29710-turn-meat: 0.5278642632539713
P24_02_29718-cut-meat: 0.6454932464268138
P24_02_29727-take-meat: 0.003878417328422199
P24_02_29739-flip-meat: 0.38598227709059274
P24_02_29747-check-meat: 0.5646636371322172
P24_02_29778-turn-meat: 0.6772451438976442
P24_02_29781-put-meat: 0.004562764393745502
P24_02_29785-take-cloth: 0.061510235794098575
P24_03_29796-pick-up-plate: 0.8560337973388789
P24_03_29802-rinse-sponge: 0.612975403711115
P24_03_29811-lather-fork: 0.49782850916186966
P24_03_29903-rinse-sponge: 0.7580468872439037
P24_03_29914-pick-up-cloth: 0.04826613386497176
P24_04_29996-lather-knife: 0.49884655848054177
P24_05_30046-pick-up-lid: 0.8136864597260879
P24_05_30062-put-down-plate: 0.995481319301853
P24_05_30105-move-pot: 0.00279750832223548
P24_05_30194-lift-lid: 0.025559860014119275
P24_05_30195-put-down-lid: 0.6250218434003638
P24_05_30226-rinse-knife: 0.060042585506092525
P24_05_30256-put-glass: 0.4317504341084072
P24_06_30353-grab-spoon: 0.9262605666383809
P24_06_30384-rinse-sponge: 0.0469903661205874
P24_06_30417-rinse-fork: 0.12131444970830618
P24_06_30419-rinse-fork: 0.3477459831017197
P24_07_30534-pick-up-cloth: 0.0022184627264733516
P24_07_30551-put-down-fork: 0.03549400069379914
P24_07_30569-turn-meat: 0.009427691074476267
P24_08_30653-pick-up-pot: 0.06701590957825238
P24_08_30656-put-pot: 0.6811583789136814
P24_08_30692-cut-onion: 0.23097677823411775
P24_08_30777-pick-up-lid: 0.13096631620645377
P24_08_30836-take-bottle: 0.0005230335237553077
P24_08_30897-pick-up-lid: 0.39168864800412134
P24_08_30965-open-tap: 0.8423263775753417
P25_02_31371-pick-up-pot: 0.11537193648083999
P25_02_31387-put-down-lid: 0.2659989423506583
P25_02_31397-turn-tap: 0.6208384250854507
P25_02_31398-turn-tap: 0.4478626156738827
P25_05_31483-put-down-pan: 0.6656077904656401
P25_05_31499-close-tap: 0.57743766004917
P25_05_31558-open-cupboard: 0.10230157681393857
P25_05_31564-put-down-fork: 0.01407049835531735
P25_05_31574-pick-up-spoon: 0.004736080839168554
P25_12_31949-open-drawer: 0.7442842044082343
P26_02_32021-put-down-fork: 0.5949054957422264
P26_02_32022-open-fridge: 0.3826540125506547
P26_02_32061-put-down-fork: 0.43039459242467204
P26_03_32116-lather-pan: 0.6369310195691308
P26_03_32126-rinse-glass: 0.8964060797085575
P26_03_32127-soap-glass: 0.8739679722615299
P26_04_32152-put-lid: 0.9049762922293488
P26_06_32189-close-lid: 0.7313418906999241
P26_08_32201-put-down-spoon: 0.2522197670759816
P26_09_32220-pick-up-pot: 0.6084686574382324
P26_09_32221-put-down-pot: 0.1730094683593979
P26_09_32230-pick-up-pot: 0.24894822872901226
P26_10_32236-pick-up-pot: 0.4249375278589558
P26_10_32241-put-pot: 0.2365650406608349
P26_10_32247-open-fridge: 0.6017123792055702
P26_12_32292-close-lid: 0.8125693967365021
P26_13_32297-open-lid: 0.952120950868965
P26_13_32317-put-down-spoon: 0.5941764075528173
P26_13_32319-put-lid: 0.9459359054862266
P26_17_32347-take-spoon: 0.3914211395470535
P26_17_32353-put-down-plate: 0.8314644780560104
P26_18_32372-take-plate: 0.12182159443070893
P26_19_32404-pick-up-pot: 0.09494657022841435
P26_19_32434-put-down-glass: 0.3403500120472802
P26_19_32490-pick-up-pot: 0.30465178058240744
P26_19_32492-put-pot: 0.15940629502612294
P26_21_32505-close-cupboard: 0.4143739930554932
P26_28_32674-grab-fork: 0.00234213713765188
P26_29_32690-put-lid: 0.1537521315653958
P27_01_32893-pick-up-fork: 0.020602962230880033
P27_04_33002-place-sponge: 0.32256444175985893
P27_06_33144-pick-up-spoon: 0.039930085798579394
P27_06_33145-pick-up-fork: 0.022176883681951202
P27_07_33177-take-cloth: 0.0027070128832836454
P27_07_33257-turn-on-tap: 0.1993995814365061
P28_01_33343-put-down-pan: 0.1369047511564664
P28_02_33398-put-down-spatula: 0.010892688693003128
P28_02_33400-wash-knife: 0.46014828141276526
P28_02_33474-turn-on-tap: 0.7610080492499002
P28_02_33479-turn-on-tap: 0.3951364408507395
P28_02_33489-turn-on-tap: 0.3933617736544959
P28_03_33614-peel-potato: 0.7643043542752732
P28_03_33621-turn-off-tap: 0.0026419222144599473
P28_04_33682-cut-potato: 0.6007645305570252
P28_05_33779-put-down-knife: 0.006940200494593192
P28_06_33862-take-knife: 0.46163144918962146
P28_06_33958-take-spoon: 0.4483762156912217
P28_08_34040-wash-knife: 0.008111464697322492
P28_09_34091-open-fridge: 0.7308395104409725
P28_09_34141-turn-on-tap: 0.46166170055851885
P28_13_34301-put-pan: 0.39377068403272836
P28_14_34393-put-down-sponge: 0.005235799055848403
P28_14_34394-turn-on-tap: 0.8146551552350466
P28_14_34396-turn-off-tap: 0.008449438138274102
P29_01_34867-chop-onion: 0.5494024070240009
P29_01_34868-chop-onion: 0.47751534581732225
P29_01_34877-chop-onion: 0.2799134867895833
P29_01_34902-chop-onion: 0.4244154148036614
P29_02_35181-move-fork: 0.02567699017532754
P29_02_35206-open-drawer: 0.6699379712927576
P29_03_35254-put-down-glass: 0.49732491929910383
P29_03_35265-close-cupboard: 0.4978925972227372
P29_03_35296-move-pan: 0.14281756569010515
P29_03_35335-pick-up-spatula: 0.16815665757338352
P29_03_35355-pick-up-fork: 0.5665775718149163
P29_03_35439-pick-up-bowl: 0.7622484815498705
P29_03_35461-rinse-bowl: 0.23371453477234086
P29_03_35497-scour-knife: 0.09073972458375947
P29_03_35528-pick-up-plate: 0.40693547673393315
P29_03_35562-scour-spatula: 0.37361997931136515
P29_03_35564-scour-spatula: 0.14486618356633127
P29_03_35632-pick-up-bowl: 0.02947500265732992
P29_04_35774-open-fridge: 0.03379398133222233
P30_03_36639-clean-knife: 0.41569199125486767
P30_04_36678-take-fork: 0.28090936840310987
P30_05_36874-put-onion: 0.1315591556065734
P30_05_36904-chop-onion: 0.39799570673894064
P30_05_36922-chop-onion: 0.46437570706498355
P30_05_37020-open-cupboard: 0.8089761993975616
P30_05_37240-open-cupboard: 0.8156897914029804
P30_05_37272-wash-spoon: 0.08010350491248948
P30_05_37511-take-plate: 0.9000273407172119
P30_05_37535-empty-bottle: 0.36558005516029274
P30_06_37605-dry-fork: 0.2588167672757717
P30_06_37668-rinse-plate: 0.7920764579163755
P30_06_37674-rinse-bowl: 0.45648299420763755
P30_10_38341-take-spoon: 0.6848506331845534
P30_10_38504-rinse-fork: 0.013978961065310845
P30_10_38535-take-spoon: 0.9670338855179794
P30_10_38579-rinse-sponge: 0.37504567895823626
P30_11_38596-rinse-plate: 0.2690928632000863
P30_11_38661-wash-spoon: 0.5800619637703195
P30_11_38673-rise-sponge: 0.23496950516139395
P31_01_38722-take-glass: 0.0014452751905314383
P31_08_38926-open-fridge: 0.2034120317913738
P31_08_38943-open-fridge: 0.6529196641362254
Average: 0.0/0.43426626791779394
