Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core14_summed.pt
P07_04_12165-shake-pan: 0.3886114050529841
P07_05_12200-wash-pan: 0.009290779608022603
P07_05_12204-rinse-pan: 0.2406465660443473
P07_06_12230-open-tap: 0.52456076879173
P07_09_12343-open-fridge: 0.6304348594403564
P07_09_12346-close-fridge: 0.50329548319678
P07_09_12357-shake-bottle: 0.6254514850384112
P07_09_12358-close-bottle: 0.4303649760490771
P07_10_12381-place-pot: 0.26701873741563986
P07_10_12426-cut-potato: 0.7634764771484015
P07_10_12431-cut-potato: 0.6509289007209418
P07_10_12433-cut-potato: 0.6279309849761603
P07_10_12435-cut-potato: 0.5805767636321661
P07_10_12438-cut-potato: 0.5855059485458014
P07_10_12439-cut-potato: 0.6342981915496466
P07_10_12441-cut-potato: 0.6152307848952887
P07_10_12443-cut-potato: 0.5764815073035834
P07_10_12536-put-lid: 0.32491529214939874
P08_01_12979-get-fork: 0.001806822294653898
P08_01_13017-get-fork: 0.010498259077827754
P08_02_13102-place-back-sponge: 0.5971030355591438
P08_04_13145-get-cloth: 0.002251064163601768
P08_04_13158-close-drawer: 0.3774933710228652
P08_04_13162-place-in-cupboard: 0.3331305963584251
P08_05_13210-wash-potato: 0.002838467722142468
P08_05_13239-close-cupboard: 0.7154095532750944
P08_05_13371-get-knife: 0.7385072839797431
P08_05_13378-get-spoon: 0.3901107177443919
P08_05_13398-open-fridge: 0.7519181257939636
P08_05_13401-open-lid: 0.47990809727389205
P08_05_13413-open-cupboard: 0.7085794270860788
P08_05_13434-put-lid: 0.1389768970843761
P08_05_13493-place-plate: 0.016408203643297252
P08_06_13609-close-fridge: 0.211731199071437
P08_06_13617-open-drawer: 0.4488076358102262
P08_06_13618-place-knife: 0.013408583310251743
P08_06_13629-wipe-off-pan: 0.6509709482871813
P08_11_13977-get-cloth: 0.12945102931394104
P08_18_14449-wipe-bowl: 0.7825471781779925
P08_18_14507-water-sponge: 0.3730564761368669
P08_18_14508-squeeze-sponge: 0.625136712582048
P08_18_14512-water-sponge: 0.3383793546978495
P08_18_14524-water-sponge: 0.6692432221185527
P08_18_14525-squeeze-sponge: 0.7076381808307133
P08_18_14531-water-sponge: 0.5559036499049625
P08_19_14557-close-fridge: 0.6867293006635009
P08_21_14640-take-out-glass: 0.22115758287623066
P08_21_14646-place-pan: 0.0901899557921979
P08_21_14658-place-in-cupboard: 0.2853103474874388
P08_21_14669-place-in-cupboard: 0.7110110317735234
P08_21_14811-close-cupboard: 0.7661004160909215
P08_21_14812-open-cupboard: 0.6606273687357316
P08_22_14989-place-sponge: 0.427842296210315
P08_22_14997-place-sponge: 0.4643968106407783
P08_23_15214-get-potato: 0.2796584611334083
P08_24_15331-get-potato: 0.33167602369042015
P08_24_15333-cut-potato: 0.42660398888813233
P08_25_15415-get-plate: 0.4943873696802257
P08_26_15435-get-pan: 0.5223925488663781
P08_26_15438-get-bowl: 0.16683412002203113
P08_26_15444-place-bowl: 0.40340949777782953
P08_26_15453-close-drawer: 0.17812256078104838
P08_26_15455-get-bottle: 0.48429080040068584
P08_26_15490-move-bowl: 0.8107324216634879
P08_26_15501-clean-sponge: 0.6555279852051399
P10_01_15872-move-pot: 0.5758017419416888
P10_01_15913-shake-pot: 0.7145788133189512
P10_01_15944-put-pot: 0.4022655646827502
P10_04_16497-throw-bottle: 0.11012194921565
P10_04_16580-clean-pot: 0.004129518310492131
P12_02_18571-wash-knife: 0.15600231488951977
P12_02_18604-wash-knife: 0.019821585706267797
P12_02_18631-wash-knife: 0.003485630564910025
P12_02_18711-fill-glass: 0.0015624878465322221
P12_06_18977-take-cloth: 0.03857581120450959
P12_06_19001-put-plate: 0.003194282314211705
P12_06_19002-open-bottle: 0.46846915745982187
P13_07_19294-open-drawer: 0.8784365146420896
P13_08_19320-take-onion: 0.0004590148554020068
P13_08_19332-put-down-onion: 0.2684764822397483
P13_08_19339-cut-onion: 0.3609113723423434
P13_08_19345-put-down-knife: 0.04144417689258262
P13_08_19357-pick-up-pot: 0.8340347704057081
P13_08_19377-change-pot: 0.15512250330590405
P13_08_19391-put-down-plate: 0.783086137457758
P13_09_19504-put-pan: 0.7597417647613156
P13_09_19511-drain-pot: 0.20165988980312477
P13_09_19516-close-drawer: 0.5285011250525713
P13_09_19528-close-drawer: 0.9971706359647214
P13_09_19549-close-fridge: 0.569897350285828
P15_01_19739-pick-up-bowl: 0.02873942686309404
P15_03_19816-close-drawer: 0.9239417999051511
P15_03_19848-dry-pan: 0.321514245950425
P15_08_19995-open-drawer: 0.11336655612493107
P15_08_19998-pick-up-cloth: 0.0006510385072623637
P15_08_20028-put-away-glass: 0.3809376077763318
P15_08_20061-put-down-cloth: 0.009057492962028846
P15_13_20124-place-bowl: 0.0089523511077374
P15_13_20139-rinse-lid: 0.5769261975951849
P15_13_20166-rinse-cloth: 0.19874387824370388
P17_03_20405-close-tap: 0.0065222357303298395
P17_04_20444-open-fridge: 0.23147175869780767
P19_03_21333-close-cupboard: 0.823059273083345
P19_04_21364-open-fridge: 0.7895900277781038
P20_01_21490-rinse-meat: 0.007537224493891659
P20_01_21503-rinse-meat: 0.03130133706212179
P20_01_21556-pick-up-bowl: 0.8439488976382563
P20_01_21560-rinse-bowl: 0.23349095574799142
P20_01_21588-open-drawer: 0.8490817048586905
P20_01_21611-rinse-spatula: 0.5281288405294617
P20_01_21617-rinse-spatula: 0.06806125951152353
P20_01_21626-flip-meat: 0.7935647688336189
P20_01_21640-flip-meat: 0.8107822857327278
P20_01_21644-press-spatula: 0.01590078145818552
P20_01_21652-press-spatula: 0.25807745935708226
P20_01_21658-stir-meat: 0.6928748864210661
P20_01_21671-press-spatula: 0.6586059183227917
P20_01_21676-stir-meat: 0.574226951086473
P20_01_21684-flip-meat: 0.717784137790602
P20_01_21686-press-spatula: 0.7762963623154064
P20_01_21699-stir-meat: 0.1990404586303498
P20_01_21711-press-spatula: 0.7608808726417919
P20_01_21745-flip-meat: 0.7287412223867591
P20_01_21755-press-spatula: 0.8922365159141918
P20_01_21757-press-spatula: 0.8258910626518627
P20_01_21758-press-spatula: 0.8112799120481213
P20_01_21764-move-meat: 0.4433844311624284
P20_01_21798-pick-up-meat: 0.5971087886481996
P20_01_21820-pick-up-spatula: 0.5235978854234418
P20_01_21824-put-down-spatula: 0.831618118832921
P20_02_21843-turn-on-tap: 0.7643726656039007
P20_02_21859-wash-bowl: 0.8171256750010798
P20_03_21981-put-fork: 0.005830192490098751
P20_04_22059-pick-up-meat: 0.008176003486312311
P20_04_22090-rinse-meat: 0.25238379659089105
P20_04_22188-open-drawer: 0.46867578388628317
P20_04_22222-wash-knife: 0.008984261768545942
P20_04_22308-put-down-spatula: 0.8099559801976284
P20_04_22332-open-fridge: 0.40893733584198344
P21_01_22625-close-fridge: 0.5737084957199841
P22_05_24164-place-bottle: 0.8381165506957586
P22_06_24730-lather-glass: 0.07314354104823906
P22_06_24739-lather-fork: 0.45245728151348885
P22_07_24883-rinse-cloth: 0.5365412575977189
P22_07_24894-lather-glass: 0.03725515674531721
P22_07_24993-put-down-cloth: 0.6667598565893513
P22_07_25167-put-down-pot: 0.10657614306416008
P22_07_25302-rinse-spoon: 0.005424980197858531
P22_07_25325-pick-up-plate: 0.7923256238764225
P22_07_25357-put-down-glass: 0.012391848689048857
P22_07_25363-remove-plate: 0.24432469344264973
P22_07_25364-remove-plate: 0.3772372084977178
P22_08_25638-close-tap: 0.0004215412417959258
P22_08_25664-lather-plate: 0.9489272414548395
P22_08_25702-empty-pot: 0.7998063725231646
P22_08_25740-pick-up-pan: 0.2230078090402685
P22_08_25748-lather-pan: 0.3747436701215747
P22_08_25752-rinse-spoon: 0.7455956660051015
P22_08_25853-rinse-glass: 0.48595139459143866
P22_08_25857-rinse-cloth: 0.5320689883867544
P22_09_26001-put-down-plate: 0.42350936735329014
P22_09_26033-open-drawer: 0.7582823722623289
P22_09_26061-lather-bowl: 0.04782285562509969
P22_09_26136-rinse-cloth: 0.5767100526338709
P22_10_26287-rinse-bowl: 0.8558177917384455
P22_10_26318-pick-up-spoon: 0.030148233177428867
P22_10_26319-lather-spoon: 0.033619891582929995
P22_10_26340-pick-up-bowl: 0.6271979326502333
P22_10_26426-lather-glass: 0.3878340514413594
P22_10_26508-empty-bottle: 0.780555733590063
P22_10_26511-empty-bottle: 0.7168673010251041
P22_11_26606-place-glass: 0.7330680506340741
P22_11_26644-put-down-bowl: 0.8329842656039546
P22_11_26763-rinse-glass: 0.016368646951169963
P22_12_26841-open-drawer: 0.9661724059842527
P22_12_26959-put-plate: 0.5172882609376757
P22_13_27105-open-tap: 0.3764966332179256
P22_13_27110-rinse-sponge: 0.4507483756329975
P22_13_27135-rinse-sponge: 0.48766789400690413
P22_13_27154-rinse-knife: 0.6386046527304643
P22_13_27218-wash-cloth: 0.44661658070094745
P22_14_27373-open-drawer: 0.8270073621533811
P22_14_27404-open-tap: 0.6921195580449648
P22_14_27451-put-down-bowl: 0.21921826029370095
P22_14_27458-lather-knife: 0.4568767248538279
P22_14_27459-rinse-knife: 0.1376348619169221
P22_14_27462-put-down-spatula: 0.002918441814287663
P22_15_27640-put-down-plate: 0.8552466710871158
P22_15_27737-close-tap: 0.0248333414725721
P22_16_27934-put-down-cloth: 0.04974861051800872
P22_16_28015-cut-onion: 0.6038689382758093
P22_16_28020-peel-onion: 0.6555411929648471
P22_16_28022-peel-onion: 0.5780036451678825
P22_16_28038-slice-onion: 0.6517109249170971
P22_16_28319-move-cloth: 0.628224815553267
P22_16_28320-pick-up-cloth: 0.4650164773540837
P22_16_28411-open-drawer: 0.9925513952039182
P22_17_28425-move-bowl: 0.7770094840907404
P22_17_28449-lather-fork: 0.004240625071673776
P22_17_28547-put-down-pan: 0.02092797252802825
P22_17_28573-open-tap: 0.001019976700798536
P22_17_28584-lather-fork: 0.6964376533724135
P22_17_28642-fill-bottle: 0.35614937781929257
P22_17_28649-rinse-bottle: 0.6502091340894367
P22_17_28658-rinse-sponge: 0.03136287942322724
P22_17_28740-pick-up-plate: 0.8552131737424133
P22_17_28854-put-down-glass: 0.3516382971349685
P22_17_28855-put-down-glass: 0.10156657458651352
P22_17_28870-put-down-plate: 0.05311860221718234
P22_17_28903-dry-knife: 0.3917982225657397
P23_02_29082-wash-plate: 0.7718986841691731
P23_02_29125-open-fridge: 0.8422739467478095
P23_02_29204-close-tap: 0.1400038221123623
P23_04_29364-clean-bowl: 0.43256682130777335
P24_01_29576-grab-cloth: 0.52477878898776
P24_02_29640-open-fridge: 0.8996790534711181
P24_02_29661-close-fridge: 0.5315564171305596
P24_02_29710-turn-meat: 0.43516540653030233
P24_02_29718-cut-meat: 0.6605864477805312
P24_02_29727-take-meat: 0.00652128041489064
P24_02_29739-flip-meat: 0.47563603646079855
P24_02_29747-check-meat: 0.3540143979243453
P24_02_29778-turn-meat: 0.7881750178984817
P24_02_29781-put-meat: 0.001745189153496085
P24_02_29785-take-cloth: 0.07887471640992771
P24_03_29796-pick-up-plate: 0.66107157229726
P24_03_29802-rinse-sponge: 0.6173758865494392
P24_03_29811-lather-fork: 0.5018823328282451
P24_03_29903-rinse-sponge: 0.7220135093826912
P24_03_29914-pick-up-cloth: 0.002360890814316008
P24_04_29996-lather-knife: 0.6199858208537989
P24_05_30046-pick-up-lid: 0.8303990035497009
P24_05_30062-put-down-plate: 0.9613812068319021
P24_05_30105-move-pot: 0.012530907430630123
P24_05_30194-lift-lid: 0.00788001329101462
P24_05_30195-put-down-lid: 0.2185362216264366
P24_05_30226-rinse-knife: 0.035719777573945954
P24_05_30256-put-glass: 0.4971765305883764
P24_06_30353-grab-spoon: 0.8800807927109418
P24_06_30384-rinse-sponge: 0.08400243531301399
P24_06_30417-rinse-fork: 0.1061835285881898
P24_06_30419-rinse-fork: 0.22615080994728487
P24_07_30534-pick-up-cloth: 0.00034972557591572695
P24_07_30551-put-down-fork: 0.012927726314728716
P24_07_30569-turn-meat: 0.008596351812172998
P24_08_30653-pick-up-pot: 0.046332044902518583
P24_08_30656-put-pot: 0.726912271142794
P24_08_30692-cut-onion: 0.27868705148921435
P24_08_30777-pick-up-lid: 0.18303441253419805
P24_08_30836-take-bottle: 7.593970204902558e-05
P24_08_30897-pick-up-lid: 0.24801403467472483
P24_08_30965-open-tap: 0.6207977434911527
P25_02_31371-pick-up-pot: 0.16549421521318664
P25_02_31387-put-down-lid: 0.17339547230267272
P25_02_31397-turn-tap: 0.5833231123921223
P25_02_31398-turn-tap: 0.4046303985466011
P25_05_31483-put-down-pan: 0.7455844415945876
P25_05_31499-close-tap: 0.4546539652452566
P25_05_31558-open-cupboard: 0.18638021325750742
P25_05_31564-put-down-fork: 0.011844920616567833
P25_05_31574-pick-up-spoon: 0.004242009814902303
P25_12_31949-open-drawer: 0.7957502095960081
P26_02_32021-put-down-fork: 0.4626204443484312
P26_02_32022-open-fridge: 0.7813332314963191
P26_02_32061-put-down-fork: 0.5194336947606644
P26_03_32116-lather-pan: 0.23772293982449355
P26_03_32126-rinse-glass: 0.8576811624727725
P26_03_32127-soap-glass: 0.7227113263718365
P26_04_32152-put-lid: 0.6884833832450568
P26_06_32189-close-lid: 0.647233125492221
P26_08_32201-put-down-spoon: 0.3125962902631727
P26_09_32220-pick-up-pot: 0.6210711727895273
P26_09_32221-put-down-pot: 0.15801072926711868
P26_09_32230-pick-up-pot: 0.16373294617966394
P26_10_32236-pick-up-pot: 0.36012828317922185
P26_10_32241-put-pot: 0.03507043684527389
P26_10_32247-open-fridge: 0.8070990814721881
P26_12_32292-close-lid: 0.7766819258399664
P26_13_32297-open-lid: 0.8755539913840948
P26_13_32317-put-down-spoon: 0.6210586911838618
P26_13_32319-put-lid: 0.8693732281394659
P26_17_32347-take-spoon: 0.3690435699027148
P26_17_32353-put-down-plate: 0.8358546575373111
P26_18_32372-take-plate: 0.0742599342675021
P26_19_32404-pick-up-pot: 0.02439244047724287
P26_19_32434-put-down-glass: 0.47435659221741844
P26_19_32490-pick-up-pot: 0.3958176175643189
P26_19_32492-put-pot: 0.2650824056641454
P26_21_32505-close-cupboard: 0.5270994614547817
P26_28_32674-grab-fork: 0.002227740941267209
P26_29_32690-put-lid: 0.0016307888266737791
P27_01_32893-pick-up-fork: 0.023712529552540218
P27_04_33002-place-sponge: 0.37590629283079124
P27_06_33144-pick-up-spoon: 0.04735297153911233
P27_06_33145-pick-up-fork: 0.02821425699221436
P27_07_33177-take-cloth: 0.00290318799294198
P27_07_33257-turn-on-tap: 0.1762806526909344
P28_01_33343-put-down-pan: 0.06077490636310748
P28_02_33398-put-down-spatula: 0.016359999810445773
P28_02_33400-wash-knife: 0.4017412598595911
P28_02_33474-turn-on-tap: 0.673935551830823
P28_02_33479-turn-on-tap: 0.3465010083106108
P28_02_33489-turn-on-tap: 0.4432361236757103
P28_03_33614-peel-potato: 0.6819119319826541
P28_03_33621-turn-off-tap: 0.0005271396308899057
P28_04_33682-cut-potato: 0.6231665473006842
P28_05_33779-put-down-knife: 0.0015593190955769387
P28_06_33862-take-knife: 0.49184216036246653
P28_06_33958-take-spoon: 0.16617274459713371
P28_08_34040-wash-knife: 0.007681359504025709
P28_09_34091-open-fridge: 0.8319697863316833
P28_09_34141-turn-on-tap: 0.2901475375343807
P28_13_34301-put-pan: 0.47994559655319335
P28_14_34393-put-down-sponge: 0.05744123842634963
P28_14_34394-turn-on-tap: 0.7508105781686254
P28_14_34396-turn-off-tap: 0.0006654651728839056
P29_01_34867-chop-onion: 0.5408968932379139
P29_01_34868-chop-onion: 0.627300556391674
P29_01_34877-chop-onion: 0.40931749017090624
P29_01_34902-chop-onion: 0.43737891432010656
P29_02_35181-move-fork: 0.055424482296984934
P29_02_35206-open-drawer: 0.8007489994633943
P29_03_35254-put-down-glass: 0.47055082121300984
P29_03_35265-close-cupboard: 0.5566740486683557
P29_03_35296-move-pan: 0.0242410752817932
P29_03_35335-pick-up-spatula: 0.11025952772433811
P29_03_35355-pick-up-fork: 0.570601343861199
P29_03_35439-pick-up-bowl: 0.6936807601832697
P29_03_35461-rinse-bowl: 0.16451960402810073
P29_03_35497-scour-knife: 0.1707624719829255
P29_03_35528-pick-up-plate: 0.5236042817896305
P29_03_35562-scour-spatula: 0.35029466127707565
P29_03_35564-scour-spatula: 0.175734613358145
P29_03_35632-pick-up-bowl: 0.01903196181774547
P29_04_35774-open-fridge: 0.12236297920571815
P30_03_36639-clean-knife: 0.024580057159752755
P30_04_36678-take-fork: 0.45175050290708896
P30_05_36874-put-onion: 0.05598553702930076
P30_05_36904-chop-onion: 0.3737772430622499
P30_05_36922-chop-onion: 0.5435641414815109
P30_05_37020-open-cupboard: 0.8334539619318093
P30_05_37240-open-cupboard: 0.8649379320486332
P30_05_37272-wash-spoon: 0.0848221996520806
P30_05_37511-take-plate: 0.5418389256387854
P30_05_37535-empty-bottle: 0.19199106829546508
P30_06_37605-dry-fork: 0.3946448252245318
P30_06_37668-rinse-plate: 0.8961954022101963
P30_06_37674-rinse-bowl: 0.45413038827427954
P30_10_38341-take-spoon: 0.630657304682245
P30_10_38504-rinse-fork: 0.006744053329256872
P30_10_38535-take-spoon: 0.939424629228597
P30_10_38579-rinse-sponge: 0.2702225509724059
P30_11_38596-rinse-plate: 0.30869938836394795
P30_11_38661-wash-spoon: 0.5878009171210579
P30_11_38673-rise-sponge: 0.11208026217487088
P31_01_38722-take-glass: 0.0005445619060964191
P31_08_38926-open-fridge: 0.7717313490584274
P31_08_38943-open-fridge: 0.8302950746156057
Finished: cm_16, ins, most_first, epic, r50l, perturb, #Step=128
Average: 0.42548089358674135
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r50l_perturb_full_core14_summed.pt
Use 4 GPUs!
P01_01_11-close-fridge: 0.8839547521329223
P01_01_227-take-glass: 0.009501906851245669
P01_01_246-put-down-spatula: 0.7482553571808239
P01_01_254-put-down-spoon: 0.506371303818014
P01_01_255-open-cupboard: 0.7089733014727244
P01_01_305-take-spatula: 0.7290514558899304
P01_01_324-wash-pan: 0.9262860035652238
P01_01_49-take-spatula: 0.5357270853473892
P01_01_76-take-onion: 0.8207700580742312
P01_02_338-rinse-sponge: 0.0038645457325685584
P01_02_387-rinse-spoon: 0.19203010206703652
P01_02_417-rinse-fork: 0.0031705058779406547
P01_02_421-rinse-plate: 0.9278223017072378
P01_03_489-move-bottle: 0.6230000682348873
P01_03_493-open-cupboard: 0.5991996665397892
P01_05_562-take-plate: 0.623452075368732
P01_05_628-peel-potato: 0.8221943240188239
P01_05_629-put-down-potato: 0.3604883006292994
P01_05_743-open-drawer: 0.898173579480499
P01_06_830-wash-fork: 0.013711884325715573
P01_06_896-rinse-knife: 0.3956102923375511
P01_06_921-rinse-cloth: 0.3817234906221074
P01_07_955-open-cupboard: 0.4684993614355335
P01_09_1034-put-down-potato: 0.051062439618021926
P01_09_1170-wash-spatula: 0.2980613778690895
P01_09_1180-rinse-spatula: 0.4758792072880169
P01_09_1229-pour-potato: 0.6041020159447044
P01_09_1528-open-drawer: 0.753946022130549
P01_09_1551-take-potato: 0.3958902565337894
P01_09_1678-open-fridge: 0.7940384642115532
P01_09_1743-open-fridge: 0.4878056362631469
P01_09_1859-take-plate: 0.7692629178827701
P01_16_2820-put-glass: 0.37875763331908274
P01_16_2866-close-cupboard: 0.888434569016681
P01_17_2886-open-cupboard: 0.889670132091851
P01_17_3150-rinse-cloth: 0.1163270128511158
P01_18_3170-open-fridge: 0.8773459083295165
P01_18_3324-hang-cloth: 0.7941702830923987
P01_18_3454-take-lid: 0.896854962892121
P01_18_3469-turn-on-tap: 0.7334801146586187
P01_18_3548-open-drawer: 0.7533381669782102
P01_18_3688-take-sponge: 0.7082381472151837
P01_19_3910-rinse-glass: 0.08598023819297083
P01_19_3913-rinse-knife: 0.0034684418471328145
P01_19_3950-rinse-sponge: 0.07584376824866013
P01_19_3973-rinse-cloth: 0.6778444671856505
P01_19_3976-rinse-cloth: 0.22453178875207414
P01_19_3986-hang-cloth: 0.9073663438523454
P02_01_4005-open-cupboard: 0.6072443690063665
P02_01_4033-put-spoon: 0.2775810046659899
P02_02_4107-wash-knife: 0.5312350768481338
P02_02_4111-wash-spoon: 0.9489254927102593
P02_02_4113-wash-spoon: 0.9117890974812326
P02_03_4188-put-lid: 0.014359838852499252
P02_03_4202-close-cupboard: 0.009073013238321437
P02_03_4206-open-fridge: 0.9425136930203735
P02_03_4277-put-onion: 0.8133335944648934
P02_03_4296-pick-pot: 0.0005208752286876006
P02_03_4427-stir-onion: 0.7704496488358927
P02_03_4506-pick-up-pot: 0.021152295645663344
P02_04_4579-pick-up-glass: 0.749609667858067
P02_04_4596-squeeze-sponge: 0.4172513177778683
P02_04_4612-pick-up-pan: 0.004483530489527432
