Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core8_cylinder_summed.pt
P02_09_5384-chop-onion: 0.45816021847713273
P02_09_5385-chop-onion: 0.8735387932247249
P02_09_5471-stir-onion: 0.8894248008000432
P02_09_5491-add-to-pan: 0.7168626569182379
P02_09_5498-mix-meat: 0.89177252438094
P02_09_5501-break-meat: 0.9040138606651453
P02_09_5550-get-glass: 0.6313711282273289
P02_09_5563-hold-glass: 0.2769983972830232
P02_11_5765-stir-meat: 0.8612901861051796
P03_02_6280-fill-bottle: 0.9104269226954784
P03_02_6290-close-bottle: 0.6429943010152783
P03_02_6297-close-bottle: 0.6255900511459913
P03_02_6316-put-bottle: 0.2439401978335809
P03_02_6340-turn-off-tap: 0.025130358979367884
P03_04_6681-turn-on-tap: 0.016034568845043395
P03_06_6837-tap-spoon: 0.1521210694590991
P03_06_6838-put-spatula: 0.8452989053603233
P03_09_6912-shake-bottle: 0.7029506299586501
P03_09_6939-fill-bottle: 0.45673855612403713
P03_09_7060-wash-fork: 0.013655804857990006
P03_09_7068-rinse-bowl: 0.06369913277285377
P03_09_7071-rinse-bowl: 0.2484391194402633
P03_19_7340-turn-off-tap: 0.004302049501717087
P03_19_7365-put-bottle: 0.6679698446241673
P03_19_7373-fill-bottle: 0.476198546908563
P03_19_7452-wash-knife: 0.014272467487899121
P03_20_7490-put-lid: 0.536228972763638
P03_27_7874-fill-glass: 0.05358627864898935
P03_28_7885-shake-bottle: 0.5735275443585124
P03_28_7888-fill-bottle: 0.47754018669365905
P03_28_7889-close-bottle: 0.5920920736098196
P03_28_7897-fill-bottle: 0.8044091883057263
P04_01_8102-open-drawer: 0.393735648758593
P04_02_8203-move-pan: 0.5966270717763109
P04_02_8279-put-down-bowl: 0.10419065509177017
P04_02_8430-collect-from-spatula: 0.7262602669343323
P04_02_8512-open-fridge: 0.3577412509257556
P04_03_8686-open-cupboard: 0.6551877800084185
P04_04_8778-pick-up-potato: 0.5367089232022408
P04_04_8783-slice-potato: 0.9370336450228933
P04_04_8789-cut-potato: 0.935838799137855
P04_04_8816-slice-potato: 0.7550876412133221
P04_04_8869-open-drawer: 0.7062202986999182
P04_04_8871-test-potato: 0.030446327436948195
P04_04_8881-halve-onion: 0.5612226181401638
P04_05_8942-stir-potato: 0.7623491817212198
P04_05_8957-stir-onion: 0.39352209532808047
P04_05_9008-tip-onion: 0.5638339029828785
P04_05_9164-stir-pan: 0.8661580849875463
P04_07_9339-open-drawer: 0.5159850895142881
P04_10_9423-open-cupboard: 0.7861977284483146
P04_10_9478-stir-pan: 0.9115653415647103
P04_17_9658-put-knife: 0.24170687561127124
P04_21_9718-put-down-pan: 0.8810078385722591
P04_23_9802-open-cupboard: 0.8976804692938458
P05_02_10281-take-cupboard: 0.749708076909883
P05_04_10512-open-cupboard: 0.8547897317621391
P05_08_10794-move-onion: 0.18432862199551892
P05_08_10798-pour-meat: 0.011349424821673892
P05_08_10851-rinse-pan: 0.08270399917091709
P06_03_10987-open-drawer: 0.9442821039556293
P06_03_11064-move-spoon: 0.5302351701284351
P06_03_11093-move-pan: 0.13725721628725296
P06_05_11217-put-lid: 0.6479565536574228
P06_05_11297-move-bowl: 0.01123329849633592
P06_07_11465-put-lid: 0.6558377847977681
P06_07_11508-pick-up-knife: 0.34498789533245144
P06_07_11542-put-down-sponge: 0.41015887632238446
P06_09_11667-put-lid: 0.06802180541853886
P06_09_11682-put-lid: 0.037172035066760145
P06_09_11691-open-drawer: 0.9379862110799877
P06_09_11697-put-lid: 0.4516569351690123
P07_03_12021-rinse-pot: 0.12553823814960197
P07_04_12165-shake-pan: 0.45427655619278084
P07_05_12200-wash-pan: 0.8371774368424667
P07_05_12204-rinse-pan: 0.7472498605930014
P07_06_12230-open-tap: 0.6784818539163098
P07_09_12343-open-fridge: 0.4051474184161634
P07_09_12346-close-fridge: 0.4798172160881222
P07_09_12357-shake-bottle: 0.2537395058607217
P07_09_12358-close-bottle: 0.20293889925233088
P07_10_12381-place-pot: 0.17680537997512147
P07_10_12426-cut-potato: 0.6074079649115447
P07_10_12431-cut-potato: 0.746965861559147
P07_10_12433-cut-potato: 0.6414532085473184
P07_10_12435-cut-potato: 0.6950115954095963
P07_10_12438-cut-potato: 0.7211865164863411
P07_10_12439-cut-potato: 0.8682830120960716
P07_10_12441-cut-potato: 0.688078796636546
P07_10_12443-cut-potato: 0.7861804828571621
P07_10_12536-put-lid: 0.05085014192900417
P08_01_12979-get-fork: 0.004472203901952909
P08_01_13017-get-fork: 0.21865385153523675
P08_02_13102-place-back-sponge: 0.8655067540166783
P08_04_13145-get-cloth: 0.7736457572027575
P08_04_13158-close-drawer: 0.2609492196206702
P08_04_13162-place-in-cupboard: 0.008552397269852463
P08_05_13210-wash-potato: 0.0021409506909151332
P08_05_13239-close-cupboard: 0.8023316766775679
P08_05_13371-get-knife: 0.08029775413888274
P08_05_13378-get-spoon: 0.5903338198295387
P08_05_13398-open-fridge: 0.7526663162643672
P08_05_13401-open-lid: 0.5102411306434078
P08_05_13413-open-cupboard: 0.15398509413353167
P08_05_13434-put-lid: 0.022751890883228043
P08_05_13493-place-plate: 0.2268333309745003
P08_06_13609-close-fridge: 0.4714485481745214
P08_06_13617-open-drawer: 0.8630944356991677
P08_06_13618-place-knife: 0.04225323388163815
P08_06_13629-wipe-off-pan: 0.9073337549780263
P08_11_13977-get-cloth: 0.9257618623960298
P08_18_14449-wipe-bowl: 0.019705188341504254
P08_18_14507-water-sponge: 0.5388046414518612
P08_18_14508-squeeze-sponge: 0.7165956178141641
P08_18_14512-water-sponge: 0.7112028566116351
P08_18_14524-water-sponge: 0.7864201366828638
P08_18_14525-squeeze-sponge: 0.8357823321057367
P08_18_14531-water-sponge: 0.7985333467295277
P08_19_14557-close-fridge: 0.4811623483328731
P08_21_14640-take-out-glass: 0.7032279463892337
P08_21_14646-place-pan: 0.8678105082799448
P08_21_14658-place-in-cupboard: 0.5965118844469544
P08_21_14669-place-in-cupboard: 0.030835242727334844
P08_21_14811-close-cupboard: 0.8827903861820232
P08_21_14812-open-cupboard: 0.946381062240107
P08_22_14989-place-sponge: 0.6852279764061677
P08_22_14997-place-sponge: 0.7971617316288757
P08_23_15214-get-potato: 0.5575849957822356
P08_24_15331-get-potato: 0.9475419392401818
P08_24_15333-cut-potato: 0.9236590630898718
P08_25_15415-get-plate: 0.8740976429544389
P08_26_15435-get-pan: 0.8485916345816804
P08_26_15438-get-bowl: 0.0038657188624711125
P08_26_15444-place-bowl: 0.0045260190117915045
P08_26_15453-close-drawer: 0.7787531936046435
P08_26_15455-get-bottle: 0.30661990131193306
P08_26_15490-move-bowl: 0.5817806786026267
P08_26_15501-clean-sponge: 0.86058168089221
P10_01_15872-move-pot: 0.7733317808597349
P10_01_15913-shake-pot: 0.8450385266332887
P10_01_15944-put-pot: 0.5875276149599813
P10_04_16497-throw-bottle: 0.03235713592890477
P10_04_16580-clean-pot: 0.07869297385332175
P12_02_18571-wash-knife: 0.3767512547710794
P12_02_18604-wash-knife: 0.14462022179941414
P12_02_18631-wash-knife: 0.014044909833728525
P12_02_18711-fill-glass: 0.1065650196687784
P12_06_18977-take-cloth: 0.34929843500140123
P12_06_19001-put-plate: 0.006932810312797244
P12_06_19002-open-bottle: 0.027494186546391575
P13_07_19294-open-drawer: 0.9438017023931025
P13_08_19320-take-onion: 0.1084709940173525
P13_08_19332-put-down-onion: 0.48597436949785333
P13_08_19339-cut-onion: 0.8765302716492442
P13_08_19345-put-down-knife: 0.009448576430791888
P13_08_19357-pick-up-pot: 0.8063130401424132
P13_08_19377-change-pot: 0.8659939430071972
P13_08_19391-put-down-plate: 0.9566705715842545
P13_09_19504-put-pan: 0.8958456770487828
P13_09_19511-drain-pot: 0.5704594980343245
P13_09_19516-close-drawer: 0.2934667157678632
P13_09_19528-close-drawer: 0.9668619201256661
P13_09_19549-close-fridge: 0.6283715837998898
P15_01_19739-pick-up-bowl: 0.02780045569943468
P15_03_19816-close-drawer: 0.7059887076466111
P15_03_19848-dry-pan: 0.19329640427895356
P15_08_19995-open-drawer: 0.01192618274455981
P15_08_19998-pick-up-cloth: 0.013968153874838823
P15_08_20028-put-away-glass: 0.8912142138869967
P15_08_20061-put-down-cloth: 0.014367950698215282
P15_13_20124-place-bowl: 0.01017085961484554
P15_13_20139-rinse-lid: 0.9405459689878626
P15_13_20166-rinse-cloth: 0.06908015636145137
P17_03_20405-close-tap: 0.5258798651630059
P17_04_20444-open-fridge: 0.31525382333347807
P19_03_21333-close-cupboard: 0.942878281668527
P19_04_21364-open-fridge: 0.24596080746414373
P20_01_21490-rinse-meat: 0.7154840791336028
P20_01_21503-rinse-meat: 0.3761897640506504
P20_01_21556-pick-up-bowl: 0.48108711909571866
P20_01_21560-rinse-bowl: 0.13204911259072105
P20_01_21588-open-drawer: 0.9022373989428161
P20_01_21611-rinse-spatula: 0.902782353308794
P20_01_21617-rinse-spatula: 0.5949115170787991
P20_01_21626-flip-meat: 0.9062625611404656
P20_01_21640-flip-meat: 0.8734968681092141
P20_01_21644-press-spatula: 0.524470676899
P20_01_21652-press-spatula: 0.76864179011136
P20_01_21658-stir-meat: 0.03210054094961379
P20_01_21671-press-spatula: 0.7799185313906492
P20_01_21676-stir-meat: 0.01717605409794487
P20_01_21684-flip-meat: 0.8226964379864512
P20_01_21686-press-spatula: 0.8732789568293811
P20_01_21699-stir-meat: 0.15182052027375903
P20_01_21711-press-spatula: 0.812023621487242
P20_01_21745-flip-meat: 0.5752606905734865
P20_01_21755-press-spatula: 0.8047394752193213
P20_01_21757-press-spatula: 0.9155509413376421
P20_01_21758-press-spatula: 0.8507381970684946
P20_01_21764-move-meat: 0.6244629148131935
P20_01_21798-pick-up-meat: 0.8500364375504432
P20_01_21820-pick-up-spatula: 0.6468658754292846
P20_01_21824-put-down-spatula: 0.8568048998404265
P20_02_21843-turn-on-tap: 0.7033988075563684
P20_02_21859-wash-bowl: 0.702694730377516
P20_03_21981-put-fork: 0.0019667989367100555
P20_04_22059-pick-up-meat: 0.13983346642635297
P20_04_22090-rinse-meat: 0.5857191539107589
P20_04_22188-open-drawer: 0.08629703805490863
P20_04_22222-wash-knife: 0.023177299583039712
P20_04_22308-put-down-spatula: 0.8526020261615486
P20_04_22332-open-fridge: 0.6573291167514981
P21_01_22625-close-fridge: 0.0028345043501758482
P22_05_24164-place-bottle: 0.9280425380857196
P22_06_24730-lather-glass: 0.4200243734230753
P22_06_24739-lather-fork: 0.29048822057666257
P22_07_24883-rinse-cloth: 0.1313044284179341
P22_07_24894-lather-glass: 0.8210099333373364
P22_07_24993-put-down-cloth: 0.9423601948365103
P22_07_25167-put-down-pot: 0.04791856759493385
P22_07_25302-rinse-spoon: 0.7511641520286503
P22_07_25325-pick-up-plate: 0.8533526905812323
P22_07_25357-put-down-glass: 0.14349091351544985
P22_07_25363-remove-plate: 0.041800864855758846
P22_07_25364-remove-plate: 0.894365152111277
P22_08_25638-close-tap: 0.005312064880374834
P22_08_25664-lather-plate: 0.97623520065099
P22_08_25702-empty-pot: 0.31157440663082525
P22_08_25740-pick-up-pan: 0.5772128104435978
P22_08_25748-lather-pan: 0.8618429326888872
P22_08_25752-rinse-spoon: 0.6762942310633662
P22_08_25853-rinse-glass: 0.4002994344045874
P22_08_25857-rinse-cloth: 0.5326445826503914
P22_09_26001-put-down-plate: 0.8615012406371534
P22_09_26033-open-drawer: 0.8318635813629953
P22_09_26061-lather-bowl: 0.0006490579316960066
P22_09_26136-rinse-cloth: 0.629656237520976
P22_10_26287-rinse-bowl: 0.6143601767353175
P22_10_26318-pick-up-spoon: 0.24022403091839806
P22_10_26319-lather-spoon: 0.23405424350130488
P22_10_26340-pick-up-bowl: 0.34837821825476567
P22_10_26426-lather-glass: 0.834207513689762
P22_10_26508-empty-bottle: 0.007640066630157705
P22_10_26511-empty-bottle: 0.017812852136557922
P22_11_26606-place-glass: 0.8474585917720105
P22_11_26644-put-down-bowl: 0.5434852154094187
P22_11_26763-rinse-glass: 0.08488412786523725
P22_12_26841-open-drawer: 0.9020056004374055
P22_12_26959-put-plate: 0.7903821216896176
P22_13_27105-open-tap: 0.7856258341344073
P22_13_27110-rinse-sponge: 0.41827522496896563
P22_13_27135-rinse-sponge: 0.21574647141824244
P22_13_27154-rinse-knife: 0.6416923131255317
P22_13_27218-wash-cloth: 0.5623915055475663
P22_14_27373-open-drawer: 0.8485603301523952
P22_14_27404-open-tap: 0.4651833359384909
P22_14_27451-put-down-bowl: 0.2990716323356537
P22_14_27458-lather-knife: 0.12163251221500104
P22_14_27459-rinse-knife: 0.1720409427289269
P22_14_27462-put-down-spatula: 0.009039002976964028
P22_15_27640-put-down-plate: 0.9434110121801496
P22_15_27737-close-tap: 0.010956672969200554
P22_16_27934-put-down-cloth: 0.7829979401722085
P22_16_28015-cut-onion: 0.9569615304208128
P22_16_28020-peel-onion: 0.919892767604324
P22_16_28022-peel-onion: 0.9507722353300778
P22_16_28038-slice-onion: 0.9561694126314251
P22_16_28319-move-cloth: 0.7163054025440942
P22_16_28320-pick-up-cloth: 0.2502120029821526
P22_16_28411-open-drawer: 0.9400045470538316
P22_17_28425-move-bowl: 0.44218314253794233
P22_17_28449-lather-fork: 0.2452828515379224
P22_17_28547-put-down-pan: 0.5574505637341645
P22_17_28573-open-tap: 0.0070003881641924615
P22_17_28584-lather-fork: 0.5584751172282267
P22_17_28642-fill-bottle: 0.39887127801193856
P22_17_28649-rinse-bottle: 0.03949284703412559
P22_17_28658-rinse-sponge: 0.03336614542786265
P22_17_28740-pick-up-plate: 0.964232272002846
P22_17_28854-put-down-glass: 0.5851486572937574
P22_17_28855-put-down-glass: 0.22583116972236894
P22_17_28870-put-down-plate: 0.3502283284906298
P22_17_28903-dry-knife: 0.5055560611581313
P23_02_29082-wash-plate: 0.9348674253560603
P23_02_29125-open-fridge: 0.6296513798079104
P23_02_29204-close-tap: 0.11256852198857814
P23_04_29364-clean-bowl: 0.5499393534946648
P24_01_29576-grab-cloth: 0.6634946523408871
P24_02_29640-open-fridge: 0.4770474504111917
P24_02_29661-close-fridge: 0.7224367082017125
P24_02_29710-turn-meat: 0.5779796032438753
P24_02_29718-cut-meat: 0.8263626870902954
P24_02_29727-take-meat: 0.14154741719539743
P24_02_29739-flip-meat: 0.8282693009095965
P24_02_29747-check-meat: 0.7319434470700799
P24_02_29778-turn-meat: 0.7814840198698221
P24_02_29781-put-meat: 0.03906837540853303
P24_02_29785-take-cloth: 0.10951490655133966
P24_03_29796-pick-up-plate: 0.04515545833857004
P24_03_29802-rinse-sponge: 0.695572225136857
P24_03_29811-lather-fork: 0.40841339927283116
P24_03_29903-rinse-sponge: 0.8862488956583547
P24_03_29914-pick-up-cloth: 0.4212480634741951
P24_04_29996-lather-knife: 0.8433372385261464
P24_05_30046-pick-up-lid: 0.8126261465222342
P24_05_30062-put-down-plate: 0.909083278151229
P24_05_30105-move-pot: 0.02693968644598499
P24_05_30194-lift-lid: 0.6164624353841646
P24_05_30195-put-down-lid: 0.00610625798287856
P24_05_30226-rinse-knife: 0.09270525947067654
P24_05_30256-put-glass: 0.5534527292329585
P24_06_30353-grab-spoon: 0.6928334661970439
P24_06_30384-rinse-sponge: 0.01778415875560313
P24_06_30417-rinse-fork: 0.38821738041588105
P24_06_30419-rinse-fork: 0.9452968491532374
P24_07_30534-pick-up-cloth: 0.06558832157315919
P24_07_30551-put-down-fork: 0.016754317196244095
P24_07_30569-turn-meat: 0.1053515804669587
P24_08_30653-pick-up-pot: 0.04003783766529523
P24_08_30656-put-pot: 0.550230487191584
P24_08_30692-cut-onion: 0.9372085991053609
P24_08_30777-pick-up-lid: 0.5006648793787463
P24_08_30836-take-bottle: 0.47969734072103165
P24_08_30897-pick-up-lid: 0.24333074693277013
P24_08_30965-open-tap: 0.009712737047777864
P25_02_31371-pick-up-pot: 0.2850955144385807
P25_02_31387-put-down-lid: 0.002943759013212255
P25_02_31397-turn-tap: 0.7040722843958065
P25_02_31398-turn-tap: 0.8341281079920009
P25_05_31483-put-down-pan: 0.5452045393612934
P25_05_31499-close-tap: 0.8191362783545628
P25_05_31558-open-cupboard: 0.20897016776143573
P25_05_31564-put-down-fork: 0.3010843750380445
P25_05_31574-pick-up-spoon: 0.09768068895084525
P25_12_31949-open-drawer: 0.28928745740267914
P26_02_32021-put-down-fork: 0.23963847875711508
P26_02_32022-open-fridge: 0.45988013598980615
P26_02_32061-put-down-fork: 0.25826088900794275
P26_03_32116-lather-pan: 0.36084224986552726
P26_03_32126-rinse-glass: 0.6205616605875548
P26_03_32127-soap-glass: 0.8566480838635471
P26_04_32152-put-lid: 0.9122074109473033
P26_06_32189-close-lid: 0.816299552374403
P26_08_32201-put-down-spoon: 0.7299502535934153
P26_09_32220-pick-up-pot: 0.48424059961689636
P26_09_32221-put-down-pot: 0.2810411359532736
P26_09_32230-pick-up-pot: 0.31848424341296777
P26_10_32236-pick-up-pot: 0.015064803792483872
P26_10_32241-put-pot: 0.02267467800720624
P26_10_32247-open-fridge: 0.7471061922042281
P26_12_32292-close-lid: 0.807686068394105
P26_13_32297-open-lid: 0.8076858988933964
P26_13_32317-put-down-spoon: 0.5519212314138713
P26_13_32319-put-lid: 0.8006553880841238
P26_17_32347-take-spoon: 0.7728014670174161
P26_17_32353-put-down-plate: 0.8631304746959358
P26_18_32372-take-plate: 0.0701837899396196
P26_19_32404-pick-up-pot: 0.0007954832943823931
P26_19_32434-put-down-glass: 0.21686780857271515
P26_19_32490-pick-up-pot: 0.07224621152272448
P26_19_32492-put-pot: 0.32641464978223667
P26_21_32505-close-cupboard: 0.4052666218194645
P26_28_32674-grab-fork: 0.00041686513890226706
P26_29_32690-put-lid: 0.7763473536324454
P27_01_32893-pick-up-fork: 0.16232806630068808
P27_04_33002-place-sponge: 0.08109972310739977
P27_06_33144-pick-up-spoon: 0.8764372360637935
P27_06_33145-pick-up-fork: 0.024088910991849843
P27_07_33177-take-cloth: 0.0036412694361160902
P27_07_33257-turn-on-tap: 0.40388481586705893
P28_01_33343-put-down-pan: 0.5692985372588737
P28_02_33398-put-down-spatula: 0.08097505337173061
P28_02_33400-wash-knife: 0.7169701449965942
P28_02_33474-turn-on-tap: 0.42815628775861114
P28_02_33479-turn-on-tap: 0.58441437932197
P28_02_33489-turn-on-tap: 0.036678325310276705
P28_03_33614-peel-potato: 0.8844212104158942
P28_03_33621-turn-off-tap: 0.05781354694045149
P28_04_33682-cut-potato: 0.48677315717213787
P28_05_33779-put-down-knife: 0.49357318202237366
P28_06_33862-take-knife: 0.5986459108462441
P28_06_33958-take-spoon: 0.22990536240467918
P28_08_34040-wash-knife: 0.4950983230883139
P28_09_34091-open-fridge: 0.9804458315848024
P28_09_34141-turn-on-tap: 0.5488023679936305
P28_13_34301-put-pan: 0.9661223176372005
P28_14_34393-put-down-sponge: 0.8294436568321544
P28_14_34394-turn-on-tap: 0.22791333810891956
P28_14_34396-turn-off-tap: 0.1540508664911613
P29_01_34867-chop-onion: 0.6134641849639593
P29_01_34868-chop-onion: 0.7182011438271729
P29_01_34877-chop-onion: 0.6276945969293592
P29_01_34902-chop-onion: 0.6663106525520561
P29_02_35181-move-fork: 0.12718922368367203
P29_02_35206-open-drawer: 0.8745695691759465
P29_03_35254-put-down-glass: 0.9188935901911464
P29_03_35265-close-cupboard: 0.5357442800013814
P29_03_35296-move-pan: 0.6016932460915996
P29_03_35335-pick-up-spatula: 0.44371313412375457
P29_03_35355-pick-up-fork: 0.5346326120488811
P29_03_35439-pick-up-bowl: 0.4516165172781257
P29_03_35461-rinse-bowl: 0.18711378403077106
P29_03_35497-scour-knife: 0.00039432090352420346
P29_03_35528-pick-up-plate: 0.4183895532041788
P29_03_35562-scour-spatula: 0.5177487351156742
P29_03_35564-scour-spatula: 0.6784102802321286
P29_03_35632-pick-up-bowl: 0.03413192428251932
P29_04_35774-open-fridge: 0.5395957988584996
P30_03_36639-clean-knife: 0.646863007445063
P30_04_36678-take-fork: 0.10429339308757335
P30_05_36874-put-onion: 0.6202976721542655
P30_05_36904-chop-onion: 0.7584848000842612
P30_05_36922-chop-onion: 0.9404989049944561
P30_05_37020-open-cupboard: 0.8344064152624924
P30_05_37240-open-cupboard: 0.9068082724988926
P30_05_37272-wash-spoon: 0.06628058644378143
P30_05_37511-take-plate: 0.8506686514010653
P30_05_37535-empty-bottle: 0.7491327341267606
P30_06_37605-dry-fork: 0.10020239592267899
P30_06_37668-rinse-plate: 0.9172036509262398
P30_06_37674-rinse-bowl: 0.5342131604111273
P30_10_38341-take-spoon: 0.894225366631872
P30_10_38504-rinse-fork: 0.0014871242649050487
P30_10_38535-take-spoon: 0.8841509413759923
P30_10_38579-rinse-sponge: 0.08579733045553439
P30_11_38596-rinse-plate: 0.8978168786270544
P30_11_38661-wash-spoon: 0.7401501012354856
P30_11_38673-rise-sponge: 0.015770234684168827
P31_01_38722-take-glass: 0.1778070043073967
P31_08_38926-open-fridge: 0.0728098212639452
P31_08_38943-open-fridge: 0.6019015314886929
Finished: cm_16, ins, most_first, epic, r2p1d, perturb, #Step=128
Average: 0.5068708372916093
Loaded /home/acb11711tx/lzq/ExpEval/exe_res/epic_r2p1d_perturb_full_core8_cylinder_summed.pt
Use 4 GPUs!
P01_01_11-close-fridge: 0.5309153544149012
P01_01_227-take-glass: 0.4601019450055901
P01_01_246-put-down-spatula: 0.9042220962855936
P01_01_254-put-down-spoon: 0.7940694892058673
P01_01_255-open-cupboard: 0.7397165051370393
P01_01_305-take-spatula: 0.8868645771563024
P01_01_324-wash-pan: 0.9054860305477632
P01_01_49-take-spatula: 0.03453215749868832
P01_01_76-take-onion: 0.937382291231188
P01_02_338-rinse-sponge: 0.0008228158706629074
P01_02_387-rinse-spoon: 0.03649921773831011
P01_02_417-rinse-fork: 0.007113583536920487
P01_02_421-rinse-plate: 0.9224393046461046
P01_03_489-move-bottle: 0.021161042001040187
P01_03_493-open-cupboard: 0.715615557244746
P01_05_562-take-plate: 0.7210738128051162
P01_05_628-peel-potato: 0.7192137801612262
P01_05_629-put-down-potato: 0.23179136248654686
P01_05_743-open-drawer: 0.80052356950182
P01_06_830-wash-fork: 0.0006591403175661981
P01_06_896-rinse-knife: 0.4645078959802049
P01_06_921-rinse-cloth: 0.1273068752780091
P01_07_955-open-cupboard: 0.8001499501697253
P01_09_1034-put-down-potato: 0.0038458807830465958
P01_09_1170-wash-spatula: 0.839161926849556
P01_09_1180-rinse-spatula: 0.8239856685668201
P01_09_1229-pour-potato: 0.08172405048389919
P01_09_1528-open-drawer: 0.5777553586958675
P01_09_1551-take-potato: 0.20530973878339864
P01_09_1678-open-fridge: 0.46595212867396185
P01_09_1743-open-fridge: 0.57167551251041
P01_09_1859-take-plate: 0.815205420833081
P01_16_2820-put-glass: 0.1036468712286478
P01_16_2866-close-cupboard: 0.9482923447794747
P01_17_2886-open-cupboard: 0.7536498773552012
P01_17_3150-rinse-cloth: 0.11358446824306156
P01_18_3170-open-fridge: 0.6128015225185663
P01_18_3324-hang-cloth: 0.15646868429030292
P01_18_3454-take-lid: 0.9754529698257102
P01_18_3469-turn-on-tap: 0.6185972314560786
P01_18_3548-open-drawer: 0.8752660557365743
P01_18_3688-take-sponge: 0.051496934196620714
P01_19_3910-rinse-glass: 0.46443812988582067
P01_19_3913-rinse-knife: 0.06092721437016735
P01_19_3950-rinse-sponge: 0.17873802212852752
P01_19_3973-rinse-cloth: 0.5763924524362665
P01_19_3976-rinse-cloth: 0.4836028734862339
P01_19_3986-hang-cloth: 0.8685097980487626
P02_01_4005-open-cupboard: 0.3299140168528538
P02_01_4033-put-spoon: 0.31286521550282487
P02_02_4107-wash-knife: 0.7142790467405575
P02_02_4111-wash-spoon: 0.7065338757565769
P02_02_4113-wash-spoon: 0.9232542810241284
P02_03_4188-put-lid: 0.18904980322986376
P02_03_4202-close-cupboard: 0.6037643551535439
P02_03_4206-open-fridge: 0.7204856099924655
P02_03_4277-put-onion: 0.9674685282370774
P02_03_4296-pick-pot: 0.0022937211261253587
P02_03_4427-stir-onion: 0.9519298264494864
P02_03_4506-pick-up-pot: 0.0559639826642524
P02_04_4579-pick-up-glass: 0.931694745173445
P02_04_4596-squeeze-sponge: 0.5580325974078733
P02_04_4612-pick-up-pan: 0.49482071567035746
