Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P08_01_12979-get-fork: 0.012898241984684589
P08_01_13017-get-fork: 0.027865003217812045
P08_02_13102-place-back-sponge: 0.5427157737285597
P08_04_13145-get-cloth: 0.4321489920694148
P08_04_13158-close-drawer: 0.02032082866935525
P08_04_13162-place-in-cupboard: 0.06539294186273992
P08_05_13210-wash-potato: 0.010848739391292384
P08_05_13239-close-cupboard: 0.7279038336127996
P08_05_13371-get-knife: 0.044970250732149
P08_05_13378-get-spoon: 0.8427528732099745
P08_05_13398-open-fridge: 0.45235802916431567
P08_05_13401-open-lid: 0.6826340954867192
P08_05_13413-open-cupboard: 0.21737955004209653
P08_05_13434-put-lid: 0.014831879006578674
P08_05_13493-place-plate: 0.02117724194033599
P08_06_13609-close-fridge: 0.2830651477779611
P08_06_13617-open-drawer: 0.8154826626559952
P08_06_13618-place-knife: 0.010354733396525262
P08_06_13629-wipe-off-pan: 0.8810032840410713
P08_11_13977-get-cloth: 0.7820109564199811
P08_18_14449-wipe-bowl: 0.015227746088385175
P08_18_14507-water-sponge: 0.5951417000469519
P08_18_14508-squeeze-sponge: 0.4500138441071613
P08_18_14512-water-sponge: 0.5253597465780331
P08_18_14524-water-sponge: 0.4796790481050266
P08_18_14525-squeeze-sponge: 0.745245797370444
P08_18_14531-water-sponge: 0.6360973383270903
P08_19_14557-close-fridge: 0.2527790158856078
P08_21_14640-take-out-glass: 0.7916429729375523
P08_21_14646-place-pan: 0.6493578759545926
P08_21_14658-place-in-cupboard: 0.04007410106714815
P08_21_14669-place-in-cupboard: 0.0204719546418346
P08_21_14811-close-cupboard: 0.8252379889599979
P08_21_14812-open-cupboard: 0.8686603605747223
P08_22_14989-place-sponge: 0.3572769326128764
P08_22_14997-place-sponge: 0.37509921546734404
P08_23_15214-get-potato: 0.5666888948326232
P08_24_15331-get-potato: 0.7163367141765775
P08_24_15333-cut-potato: 0.9165924555418314
P08_25_15415-get-plate: 0.8511617754993495
P08_26_15435-get-pan: 0.7879228085803334
P08_26_15438-get-bowl: 0.0032456746439493145
P08_26_15444-place-bowl: 0.004731902702587831
P08_26_15453-close-drawer: 0.27740872163849417
P08_26_15455-get-bottle: 0.04997069782984909
P08_26_15490-move-bowl: 0.5376581615009854
P08_26_15501-clean-sponge: 0.7112845031515462
P10_01_15872-move-pot: 0.5145402149355505
P10_01_15913-shake-pot: 0.4064153664803598
P10_01_15944-put-pot: 0.5295126260316465
P10_04_16497-throw-bottle: 0.0014908153200785534
P10_04_16580-clean-pot: 0.038322811073157936
P12_02_18571-wash-knife: 0.17718340088322293
P12_02_18604-wash-knife: 0.1712271688011242
P12_02_18631-wash-knife: 0.0033484645268799795
P12_02_18711-fill-glass: 0.06998215493513271
