Loaded /home/lzq/ExpEval/exe_res/epic_r50l_la_full.pt
P02_03_4296-pick-pot: 0.0019319603055691914
P02_03_4427-stir-onion: 0.3982115790631724
P02_03_4506-pick-up-pot: 0.00048308552129583404
P02_04_4579-pick-up-glass: 0.8021561173293321
P02_04_4596-squeeze-sponge: 0.44142931608223535
P02_04_4612-pick-up-pan: 0.0006676903736648754
P02_06_4766-rinse-lid: 0.587762159965223
P02_06_4769-wash-spoon: 0.010289122995487787
P02_06_4787-rinse-fork: 0.04208298836601898
P02_09_5229-put-spoon: 0.3091485752520384
P02_09_5280-mix-bowl: 0.031779825118064764
P02_09_5338-return-drawer: 0.14915244420990348
P02_09_5384-chop-onion: 0.9134554297115756
P02_09_5385-chop-onion: 0.915746452977146
P02_09_5471-stir-onion: 0.838832904809351
P02_09_5491-add-to-pan: 0.805017087154738
P02_09_5498-mix-meat: 0.7433957777447517
P02_09_5501-break-meat: 0.7034972033924873
P02_09_5550-get-glass: 0.3564083617450251
P02_09_5563-hold-glass: 0.8854444709643303
P02_11_5765-stir-meat: 0.6440612388304885
P03_02_6280-fill-bottle: 0.717127610809257
P03_02_6290-close-bottle: 0.29102064144899487
P03_02_6297-close-bottle: 0.40666649804552435
P03_02_6316-put-bottle: 6.647869204812196e-05
P03_02_6340-turn-off-tap: 0.09344768533827619
P03_04_6681-turn-on-tap: 0.4221505244369723
P03_06_6837-tap-spoon: 0.046246613390394486
P03_06_6838-put-spatula: 0.4001640710157517
P03_09_6912-shake-bottle: 0.21923675608923077
P03_09_6939-fill-bottle: 2.6690057307994508e-05
P03_09_7060-wash-fork: 0.018893037229929632
P03_09_7068-rinse-bowl: 0.0038171220035678743
P03_09_7071-rinse-bowl: 0.11968415738192562
P03_19_7340-turn-off-tap: 0.0007102857873064733
P03_19_7365-put-bottle: 0.6346333856890851
P03_19_7373-fill-bottle: 0.05744832881828188
P03_19_7452-wash-knife: 0.2734545187386175
P03_20_7490-put-lid: 0.0101456204142778
P03_27_7874-fill-glass: 0.05389515851061333
P03_28_7885-shake-bottle: 0.40094749664058327
P03_28_7888-fill-bottle: 0.36469207179834484
P03_28_7889-close-bottle: 0.05068920703706681
P03_28_7897-fill-bottle: 0.9093451307817304
P04_01_8102-open-drawer: 0.465379121247679
P04_02_8203-move-pan: 0.041446440399340645
P04_02_8279-put-down-bowl: 0.25362607002716686
P04_02_8430-collect-from-spatula: 0.0008362436919924221
P04_02_8512-open-fridge: 0.43047030679736054
P04_03_8686-open-cupboard: 0.6054621199946268
P04_04_8778-pick-up-potato: 0.551454652710845
P04_04_8783-slice-potato: 0.18970949380195634
P04_04_8789-cut-potato: 0.2078267835593124
P04_04_8816-slice-potato: 0.2014030296402325
P04_04_8869-open-drawer: 0.2213065712712705
P04_04_8871-test-potato: 0.011727300151278541
P04_04_8881-halve-onion: 0.5380550634499741
P04_05_8942-stir-potato: 0.711766368155395
P04_05_8957-stir-onion: 0.031328513278822356
P04_05_9008-tip-onion: 0.008007722338334133
P04_05_9164-stir-pan: 0.9695979163634547
P04_07_9339-open-drawer: 0.6257136552594602
P04_10_9423-open-cupboard: 0.5467868180348887
P04_10_9478-stir-pan: 0.8655087773340711
P04_17_9658-put-knife: 0.47282570333936746
P04_21_9718-put-down-pan: 0.7841024485069283
P04_23_9802-open-cupboard: 0.44848072373861214
P05_02_10281-take-cupboard: 0.18341739320749184
P05_04_10512-open-cupboard: 0.6045947059392347
P05_08_10794-move-onion: 0.0022132968228509853
P05_08_10798-pour-meat: 1.2707930880338862e-05
P05_08_10851-rinse-pan: 0.003535663295821223
P06_03_10987-open-drawer: 0.993975707795471
P06_03_11064-move-spoon: 0.5531680982348917
P06_03_11093-move-pan: 0.2719992177707127
P06_05_11217-put-lid: 0.009821786516567954
P06_05_11297-move-bowl: 0.00040595192188447315
P06_07_11465-put-lid: 0.004287680815195927
P06_07_11508-pick-up-knife: 0.6581211252023422
P06_07_11542-put-down-sponge: 0.3725015612013749
P06_09_11667-put-lid: 0.0068539408534888935
P06_09_11682-put-lid: 0.5795182843871771
P06_09_11691-open-drawer: 0.8830972402356565
P06_09_11697-put-lid: 0.23880113122913826
P07_03_12021-rinse-pot: 0.31426604548857995
P07_04_12165-shake-pan: 0.7774787348580503
P07_05_12200-wash-pan: 0.0016036174465625663
P07_05_12204-rinse-pan: 0.11252887059254135
P07_06_12230-open-tap: 0.5927186800929007
P07_09_12343-open-fridge: 0.3688951021977118
P07_09_12346-close-fridge: 0.2339141835909686
P07_09_12357-shake-bottle: 0.5218679703502858
P07_09_12358-close-bottle: 0.5630651510982716
P07_10_12381-place-pot: 0.25804874315315374
P07_10_12426-cut-potato: 0.5098439912824233
P07_10_12431-cut-potato: 0.898264632704695
P07_10_12433-cut-potato: 0.553007350447615
P07_10_12435-cut-potato: 0.622903213980635
P07_10_12438-cut-potato: 0.8853345971135695
P07_10_12439-cut-potato: 0.8714605431584914
P07_10_12441-cut-potato: 0.7761942009954055
P07_10_12443-cut-potato: 0.8375838260678847
P07_10_12536-put-lid: 0.013360584271595144
P08_01_12979-get-fork: 0.00971963247344565
P08_01_13017-get-fork: 0.026108075711333445
P08_02_13102-place-back-sponge: 0.7789367796082161
P08_04_13145-get-cloth: 0.00019072616782978002
P08_04_13158-close-drawer: 0.8771795525681227
P08_04_13162-place-in-cupboard: 0.038228197125170935
P08_05_13210-wash-potato: 0.0002902515188907273
P08_05_13239-close-cupboard: 0.24869413705164334
P08_05_13371-get-knife: 0.9266233575881415
P08_05_13378-get-spoon: 0.4937645081226947
P08_05_13398-open-fridge: 0.3344201928921393
P08_05_13401-open-lid: 0.5468174700804411
P08_05_13413-open-cupboard: 0.005089269037853228
P08_05_13434-put-lid: 0.05823530696261514
P08_05_13493-place-plate: 0.015704535421465403
P08_06_13609-close-fridge: 0.3908541983910254
P08_06_13617-open-drawer: 0.9510991959832609
P08_06_13618-place-knife: 0.040270412985933035
P08_06_13629-wipe-off-pan: 0.46002007836159464
P08_11_13977-get-cloth: 0.1786037430485976
P08_18_14449-wipe-bowl: 0.9431611918389535
P08_18_14507-water-sponge: 0.0960517178915552
P08_18_14508-squeeze-sponge: 0.5693312678646407
P08_18_14512-water-sponge: 0.7325402512375376
P08_18_14524-water-sponge: 0.6701654847871623
P08_18_14525-squeeze-sponge: 0.6640758877780399
P08_18_14531-water-sponge: 0.6730229025866947
P08_19_14557-close-fridge: 0.40855379765707767
P08_21_14640-take-out-glass: 0.0767099251017953
P08_21_14646-place-pan: 0.007669326570066914
P08_21_14658-place-in-cupboard: 0.09147769663786676
P08_21_14669-place-in-cupboard: 0.10302533089270582
P08_21_14811-close-cupboard: 0.7143496354910894
P08_21_14812-open-cupboard: 0.8242081439457252
P08_22_14989-place-sponge: 0.7665779362592957
P08_22_14997-place-sponge: 0.8265191675324104
P08_23_15214-get-potato: 0.5204524045391281
P08_24_15331-get-potato: 0.4906135375192662
P08_24_15333-cut-potato: 0.5052506189374526
P08_25_15415-get-plate: 0.9823005311964152
P08_26_15435-get-pan: 0.7515018351959952
P08_26_15438-get-bowl: 0.050201905380163225
P08_26_15444-place-bowl: 0.6095286476902402
P08_26_15453-close-drawer: 0.1658807647327194
P08_26_15455-get-bottle: 0.0036001186781504657
P08_26_15490-move-bowl: 0.874444899336595
P08_26_15501-clean-sponge: 0.6994222761292122
P10_01_15872-move-pot: 0.2131594085639108
P10_01_15913-shake-pot: 0.8980910241642732
P10_01_15944-put-pot: 0.7097188394089926
P10_04_16497-throw-bottle: 0.000103639473710615
P10_04_16580-clean-pot: 0.2571500861143363
P12_02_18571-wash-knife: 0.32621083095455106
P12_02_18604-wash-knife: 0.017916807218171016
P12_02_18631-wash-knife: 0.013990065817097275
P12_02_18711-fill-glass: 0.0007102691338522257
P12_06_18977-take-cloth: 0.000186522564263214
P12_06_19001-put-plate: 0.17860284868771714
P12_06_19002-open-bottle: 0.005767031918367138
P13_07_19294-open-drawer: 0.9313930957578123
P13_08_19320-take-onion: 0.00042045871196583207
P13_08_19332-put-down-onion: 0.1824063179001314
P13_08_19339-cut-onion: 0.35202259127163416
P13_08_19345-put-down-knife: 0.15860832902853872
P13_08_19357-pick-up-pot: 0.6975997981188584
P13_08_19377-change-pot: 0.0004567098566212735
P13_08_19391-put-down-plate: 0.9675802752217351
P13_09_19504-put-pan: 0.9722247535946735
P13_09_19511-drain-pot: 0.097620813552453
P13_09_19516-close-drawer: 0.9993668515235186
P13_09_19528-close-drawer: 0.998907872941345
P13_09_19549-close-fridge: 0.19680231474194443
P15_01_19739-pick-up-bowl: 0.0012435461245242432
P15_03_19816-close-drawer: 0.9380872934125364
P15_03_19848-dry-pan: 0.04162517936219956
P15_08_19995-open-drawer: 0.02462438005405776
P15_08_19998-pick-up-cloth: 7.160448954895982e-05
P15_08_20028-put-away-glass: 0.7099643962494611
P15_08_20061-put-down-cloth: 0.03924581367596147
P15_13_20124-place-bowl: 0.01777558196269524
P15_13_20139-rinse-lid: 0.6772101779647528
P15_13_20166-rinse-cloth: 0.058388575058643255
P17_03_20405-close-tap: 0.0006103868144151647
P17_04_20444-open-fridge: 0.10903852842602646
P19_03_21333-close-cupboard: 0.4071407719384297
P19_04_21364-open-fridge: 0.048942343004455324
P20_01_21490-rinse-meat: 4.157634993436077e-05
P20_01_21503-rinse-meat: 0.0026947637095431354
P20_01_21556-pick-up-bowl: 0.6843657462868578
P20_01_21560-rinse-bowl: 0.1362207203178041
P20_01_21588-open-drawer: 0.9120137193240225
P20_01_21611-rinse-spatula: 0.14670912224028143
P20_01_21617-rinse-spatula: 0.005612561111774994
P20_01_21626-flip-meat: 0.4680774233765419
P20_01_21640-flip-meat: 0.7902875862545784
P20_01_21644-press-spatula: 0.01937077770344331
P20_01_21652-press-spatula: 0.16492760321489186
P20_01_21658-stir-meat: 0.18349158004815536
P20_01_21671-press-spatula: 0.3761800974716607
P20_01_21676-stir-meat: 0.5389556045174118
P20_01_21684-flip-meat: 0.6300158215216811
P20_01_21686-press-spatula: 0.5652558654655877
P20_01_21699-stir-meat: 0.08011719477320867
P20_01_21711-press-spatula: 0.24780334533352288
P20_01_21745-flip-meat: 0.3810491793319102
P20_01_21755-press-spatula: 0.48690648378033075
P20_01_21757-press-spatula: 0.4378302544464532
P20_01_21758-press-spatula: 0.8115208936033014
P20_01_21764-move-meat: 0.45428370670373397
P20_01_21798-pick-up-meat: 0.3791447354942079
P20_01_21820-pick-up-spatula: 0.6696390998658899
P20_01_21824-put-down-spatula: 0.6019963508115325
P20_02_21843-turn-on-tap: 0.767359752377331
P20_02_21859-wash-bowl: 0.9323787062439806
P20_03_21981-put-fork: 0.005452822896599541
P20_04_22059-pick-up-meat: 0.0010145668547352216
P20_04_22090-rinse-meat: 0.09152886094483392
P20_04_22188-open-drawer: 0.07359874106623465
P20_04_22222-wash-knife: 0.010653926635767808
P20_04_22308-put-down-spatula: 0.8486086961456749
P20_04_22332-open-fridge: 0.3120163389467052
P21_01_22625-close-fridge: 0.15869278334866976
P22_05_24164-place-bottle: 0.8355283382079506
P22_06_24730-lather-glass: 0.03499528898760218
P22_06_24739-lather-fork: 0.8924686333339196
P22_07_24883-rinse-cloth: 0.0448160768339676
P22_07_24894-lather-glass: 0.031148064841659107
P22_07_24993-put-down-cloth: 0.4551919480638844
P22_07_25167-put-down-pot: 0.05295079457380325
P22_07_25302-rinse-spoon: 0.654161471487896
P22_07_25325-pick-up-plate: 0.8374291738336979
P22_07_25357-put-down-glass: 0.016600339021579202
P22_07_25363-remove-plate: 0.8712876233994393
P22_07_25364-remove-plate: 0.4729681379003523
P22_08_25638-close-tap: 2.15875329597609e-05
P22_08_25664-lather-plate: 0.9866261659963129
P22_08_25702-empty-pot: 0.10415616680791118
P22_08_25740-pick-up-pan: 0.49372864860288246
P22_08_25748-lather-pan: 0.2053422188737386
P22_08_25752-rinse-spoon: 0.916831346534309
P22_08_25853-rinse-glass: 0.5297967202998279
P22_08_25857-rinse-cloth: 0.06138647169268552
P22_09_26001-put-down-plate: 0.7732561310594974
P22_09_26033-open-drawer: 0.7295128791593015
P22_09_26061-lather-bowl: 0.0080312548349184
P22_09_26136-rinse-cloth: 0.054802406657699976
P22_10_26287-rinse-bowl: 0.924452778604973
P22_10_26318-pick-up-spoon: 0.19680583181569566
P22_10_26319-lather-spoon: 0.18751723067543935
P22_10_26340-pick-up-bowl: 0.8802023047592229
P22_10_26426-lather-glass: 0.9210786910764455
P22_10_26508-empty-bottle: 0.406841614163568
P22_10_26511-empty-bottle: 0.4825378687783086
P22_11_26606-place-glass: 0.5426095740906476
P22_11_26644-put-down-bowl: 0.8769677250656969
P22_11_26763-rinse-glass: 0.00038548601675547634
P22_12_26841-open-drawer: 0.9652168839238584
P22_12_26959-put-plate: 0.9869652919778673
P22_13_27105-open-tap: 0.9134652816521225
P22_13_27110-rinse-sponge: 0.491313806751009
P22_13_27135-rinse-sponge: 0.21780288779848433
P22_13_27154-rinse-knife: 0.7126867888846391
P22_13_27218-wash-cloth: 0.03636384204423848
P22_14_27373-open-drawer: 0.9859980433247983
P22_14_27404-open-tap: 0.7038052274676261
P22_14_27451-put-down-bowl: 0.12642151736736196
P22_14_27458-lather-knife: 0.20900903655001457
P22_14_27459-rinse-knife: 0.05887307940884057
P22_14_27462-put-down-spatula: 0.0004987594546009603
P22_15_27640-put-down-plate: 0.9617984374826847
P22_15_27737-close-tap: 0.02341120902036664
P22_16_27934-put-down-cloth: 0.1729817727302816
P22_16_28015-cut-onion: 0.5504587062087012
P22_16_28020-peel-onion: 0.782676410154636
P22_16_28022-peel-onion: 0.7098026277881218
P22_16_28038-slice-onion: 0.7801371191080761
P22_16_28319-move-cloth: 0.013222632076804075
P22_16_28320-pick-up-cloth: 0.03220694170727256
P22_16_28411-open-drawer: 0.997928926255554
P22_17_28425-move-bowl: 0.6584569185051805
P22_17_28449-lather-fork: 0.02083614513901466
P22_17_28547-put-down-pan: 0.013941294882634736
P22_17_28573-open-tap: 0.0008901396242005921
P22_17_28584-lather-fork: 0.7335624654951971
P22_17_28642-fill-bottle: 0.007044538677291712
P22_17_28649-rinse-bottle: 0.2936007386269921
P22_17_28658-rinse-sponge: 0.0004029753430359051
P22_17_28740-pick-up-plate: 0.9789340580655335
P22_17_28854-put-down-glass: 0.23136987775001217
P22_17_28855-put-down-glass: 0.05176497022989679
P22_17_28870-put-down-plate: 0.8699943468282072
P22_17_28903-dry-knife: 0.2647710031715178
P23_02_29082-wash-plate: 0.9590963694108723
P23_02_29125-open-fridge: 0.3349458537049941
P23_02_29204-close-tap: 0.04536462938466457
P23_04_29364-clean-bowl: 0.7108307478029019
P24_01_29576-grab-cloth: 0.2919748482147497
P24_02_29640-open-fridge: 0.5641280299969367
P24_02_29661-close-fridge: 0.396136124523764
P24_02_29710-turn-meat: 0.31466424590865927
P24_02_29718-cut-meat: 0.3275777114085372
P24_02_29727-take-meat: 1.6595029727284327e-05
P24_02_29739-flip-meat: 0.2885106516532119
P24_02_29747-check-meat: 0.32740590101997213
P24_02_29778-turn-meat: 0.5038238478354629
P24_02_29781-put-meat: 6.510865927111809e-05
P24_02_29785-take-cloth: 0.019315583826255533
P24_03_29796-pick-up-plate: 0.9589820199953465
P24_03_29802-rinse-sponge: 0.410993790735688
P24_03_29811-lather-fork: 0.5634805746085476
P24_03_29903-rinse-sponge: 0.5740010501045845
P24_03_29914-pick-up-cloth: 0.009196452904006946
P24_04_29996-lather-knife: 0.83113402327308
P24_05_30046-pick-up-lid: 0.9037974148236572
P24_05_30062-put-down-plate: 0.9833507636403738
P24_05_30105-move-pot: 0.0016521864507694772
P24_05_30194-lift-lid: 0.19106874565522958
P24_05_30195-put-down-lid: 0.0383391242653488
P24_05_30226-rinse-knife: 0.3990178100068047
P24_05_30256-put-glass: 0.28799274824928034
P24_06_30353-grab-spoon: 0.9321165416185977
P24_06_30384-rinse-sponge: 0.35116926591210174
P24_06_30417-rinse-fork: 0.1265396770022562
P24_06_30419-rinse-fork: 0.7277341037115548
P24_07_30534-pick-up-cloth: 0.00014135406422610686
P24_07_30551-put-down-fork: 0.35002080948731873
P24_07_30569-turn-meat: 0.014493959873959739
P24_08_30653-pick-up-pot: 0.00117298544161841
P24_08_30656-put-pot: 0.2038852275853742
P24_08_30692-cut-onion: 0.39630817388297146
P24_08_30777-pick-up-lid: 0.35692033937129963
P24_08_30836-take-bottle: 0.00011043640180355326
P24_08_30897-pick-up-lid: 0.21421954032894064
P24_08_30965-open-tap: 0.28275464981032883
P25_02_31371-pick-up-pot: 0.01837286936813598
P25_02_31387-put-down-lid: 0.010974090430408978
P25_02_31397-turn-tap: 0.2089959892275033
P25_02_31398-turn-tap: 0.2543365714902279
P25_05_31483-put-down-pan: 0.5909031103483358
P25_05_31499-close-tap: 0.22337345958857213
P25_05_31558-open-cupboard: 0.32103026480035624
P25_05_31564-put-down-fork: 0.02679969335804344
P25_05_31574-pick-up-spoon: 0.007855539484125984
P25_12_31949-open-drawer: 0.4103862731717527
P26_02_32021-put-down-fork: 0.8182866645220201
P26_02_32022-open-fridge: 0.08226880538131809
P26_02_32061-put-down-fork: 0.4773430871719029
P26_03_32116-lather-pan: 0.8181207543357232
P26_03_32126-rinse-glass: 0.8162208868227481
P26_03_32127-soap-glass: 0.9130808727852582
P26_04_32152-put-lid: 0.1516025324531256
P26_06_32189-close-lid: 0.5093304484330474
P26_08_32201-put-down-spoon: 0.6684896637016209
P26_09_32220-pick-up-pot: 0.18108395943806954
P26_09_32221-put-down-pot: 0.5545007965100694
P26_09_32230-pick-up-pot: 0.21796009174238407
P26_10_32236-pick-up-pot: 0.11162266743292548
P26_10_32241-put-pot: 0.009144391702534449
P26_10_32247-open-fridge: 0.4660335256703547
P26_12_32292-close-lid: 0.8422670026488959
P26_13_32297-open-lid: 0.823959614820069
P26_13_32317-put-down-spoon: 0.9314968472608598
P26_13_32319-put-lid: 0.6910782714553534
P26_17_32347-take-spoon: 0.8385782661644043
P26_17_32353-put-down-plate: 0.9866408189600406
P26_18_32372-take-plate: 0.6045756683060972
P26_19_32404-pick-up-pot: 0.06620260237639286
P26_19_32434-put-down-glass: 0.4984513228330343
P26_19_32490-pick-up-pot: 0.7835100094360996
P26_19_32492-put-pot: 0.08546863640901847
P26_21_32505-close-cupboard: 0.12223230950621655
P26_28_32674-grab-fork: 0.00021495618837197306
P26_29_32690-put-lid: 1.2957525768797495e-05
P27_01_32893-pick-up-fork: 0.34199617685862904
P27_04_33002-place-sponge: 0.08332070383914925
P27_06_33144-pick-up-spoon: 0.01750880664167198
P27_06_33145-pick-up-fork: 0.5563914793074218
P27_07_33177-take-cloth: 0.0007967142708338315
P27_07_33257-turn-on-tap: 0.3372888136020151
P28_01_33343-put-down-pan: 0.0355046641180799
P28_02_33398-put-down-spatula: 0.00017760277478217455
P28_02_33400-wash-knife: 0.8536610837445551
P28_02_33474-turn-on-tap: 0.9295706345530448
P28_02_33479-turn-on-tap: 0.9050933277996478
P28_02_33489-turn-on-tap: 0.27129773413641445
P28_03_33614-peel-potato: 0.503632889739265
P28_03_33621-turn-off-tap: 0.10820040496236061
P28_04_33682-cut-potato: 0.8024624447850783
P28_05_33779-put-down-knife: 0.010101811892127444
P28_06_33862-take-knife: 0.7647850919865959
P28_06_33958-take-spoon: 0.5253773022704991
P28_08_34040-wash-knife: 0.04097454246567622
P28_09_34091-open-fridge: 0.7761034852810553
P28_09_34141-turn-on-tap: 0.11852723563259815
P28_13_34301-put-pan: 0.5446905160906681
P28_14_34393-put-down-sponge: 0.08401163687506141
P28_14_34394-turn-on-tap: 0.7745307233946619
P28_14_34396-turn-off-tap: 0.01990779842166024
P29_01_34867-chop-onion: 0.30763399739862507
P29_01_34868-chop-onion: 0.16048364980724728
P29_01_34877-chop-onion: 0.312718268941353
P29_01_34902-chop-onion: 0.26469305273258215
P29_02_35181-move-fork: 0.003679854420624906
P29_02_35206-open-drawer: 0.7087125729303807
P29_03_35254-put-down-glass: 0.8280233303587465
P29_03_35265-close-cupboard: 0.849871024802269
P29_03_35296-move-pan: 0.030268775893091515
P29_03_35335-pick-up-spatula: 0.0023934290766192134
P29_03_35355-pick-up-fork: 0.6917257902387064
P29_03_35439-pick-up-bowl: 0.618671950605858
P29_03_35461-rinse-bowl: 0.06695792307255033
P29_03_35497-scour-knife: 0.23992667326183437
P29_03_35528-pick-up-plate: 0.9823936899965702
P29_03_35562-scour-spatula: 0.08798521432254347
P29_03_35564-scour-spatula: 0.011883158014825312
P29_03_35632-pick-up-bowl: 0.6120521091961564
P29_04_35774-open-fridge: 0.004897555110801477
P30_03_36639-clean-knife: 0.04179928583020853
P30_04_36678-take-fork: 0.42623053208808415
P30_05_36874-put-onion: 0.06174289690443402
P30_05_36904-chop-onion: 0.5656139876145971
P30_05_36922-chop-onion: 0.4712303585756672
P30_05_37020-open-cupboard: 0.9479940025339602
P30_05_37240-open-cupboard: 0.9258478590490995
P30_05_37272-wash-spoon: 0.14518868109644245
P30_05_37511-take-plate: 0.9121146018924264
P30_05_37535-empty-bottle: 0.11009718418745251
P30_06_37605-dry-fork: 0.6577031283959514
P30_06_37668-rinse-plate: 0.9881706143105475
P30_06_37674-rinse-bowl: 0.2804473735977808
P30_10_38341-take-spoon: 0.8256738091658917
P30_10_38504-rinse-fork: 0.106533094438376
P30_10_38535-take-spoon: 0.5802634310748545
P30_10_38579-rinse-sponge: 0.1346838970363251
P30_11_38596-rinse-plate: 0.5937420915188341
P30_11_38661-wash-spoon: 0.32486754365527304
P30_11_38673-rise-sponge: 0.10325439549490056
P31_01_38722-take-glass: 0.009571648749002293
P31_08_38926-open-fridge: 0.2596223674609064
P31_08_38943-open-fridge: 0.5509818083501159
Finished: cm, ins, most_first, epic, r50l, gbp, #Step=128
Average: 0.397992622096798
Loaded /home/lzq/ExpEval/exe_res/epic_r50l_la_full.pt
P01_01_11-close-fridge: 0.5465479380436591
P01_01_227-take-glass: 0.026264482917203215
P01_01_246-put-down-spatula: 0.789703831087536
P01_01_254-put-down-spoon: 0.34603078600775916
P01_01_255-open-cupboard: 0.43244857884565135
P01_01_305-take-spatula: 0.7667836397995416
P01_01_324-wash-pan: 0.925225219701133
P01_01_49-take-spatula: 0.4630134718136105
P01_01_76-take-onion: 0.7916665405418826
P01_02_338-rinse-sponge: 0.006756177993509027
P01_02_387-rinse-spoon: 0.06851314008416409
P01_02_417-rinse-fork: 0.0023641015857092107
P01_02_421-rinse-plate: 0.9424058297490774
P01_03_489-move-bottle: 0.6065959163206571
P01_03_493-open-cupboard: 0.5311722297556116
P01_05_562-take-plate: 0.603431232816547
P01_05_628-peel-potato: 0.6381870369939406
P01_05_629-put-down-potato: 0.009054446079744594
P01_05_743-open-drawer: 0.6591042368672788
P01_06_830-wash-fork: 0.0015205386287959755
P01_06_896-rinse-knife: 0.2676604882699394
P01_06_921-rinse-cloth: 0.18482961979157153
P01_07_955-open-cupboard: 0.4381660510189249
P01_09_1034-put-down-potato: 0.004048069523605591
P01_09_1170-wash-spatula: 0.5588527093750599
P01_09_1180-rinse-spatula: 0.5807491392006341
P01_09_1229-pour-potato: 0.40487608358557736
P01_09_1528-open-drawer: 0.8306694189086556
P01_09_1551-take-potato: 0.28702109228356676
P01_09_1678-open-fridge: 0.3871587113462738
P01_09_1743-open-fridge: 0.20995736275654053
P01_09_1859-take-plate: 0.7024568399256168
P01_16_2820-put-glass: 0.49443087731856394
P01_16_2866-close-cupboard: 0.6988020339849754
P01_17_2886-open-cupboard: 0.4752401098012342
P01_17_3150-rinse-cloth: 0.19713188226728562
P01_18_3170-open-fridge: 0.46532400315481937
P01_18_3324-hang-cloth: 0.5474385249747229
P01_18_3454-take-lid: 0.7911805768676459
P01_18_3469-turn-on-tap: 0.5976348707283137
P01_18_3548-open-drawer: 0.638083407189697
P01_18_3688-take-sponge: 0.6580682620566449
P01_19_3910-rinse-glass: 0.0049282398869050364
P01_19_3913-rinse-knife: 0.007900169189440382
P01_19_3950-rinse-sponge: 0.08556830329519016
P01_19_3973-rinse-cloth: 0.8488240862118346
P01_19_3976-rinse-cloth: 0.32341646067857255
P01_19_3986-hang-cloth: 0.8497529114449662
P02_01_4005-open-cupboard: 0.446032937928976
P02_01_4033-put-spoon: 0.21466809343837667
P02_02_4107-wash-knife: 0.5330331105624282
P02_02_4111-wash-spoon: 0.8350106452853652
P02_02_4113-wash-spoon: 0.7563783308287384
P02_03_4188-put-lid: 0.0069212453088027814
P02_03_4202-close-cupboard: 0.006013944492679002
P02_03_4206-open-fridge: 0.8177432901211432
P02_03_4277-put-onion: 0.6198874947067452
P02_03_4296-pick-pot: 0.0032733049209809906
P02_03_4427-stir-onion: 0.5393702492501689
P02_03_4506-pick-up-pot: 0.0032598222604747207
P02_04_4579-pick-up-glass: 0.7530186959113507
P02_04_4596-squeeze-sponge: 0.4931160500433407
P02_04_4612-pick-up-pan: 0.019019551765817155
P02_06_4766-rinse-lid: 0.5461655684925972
P02_06_4769-wash-spoon: 0.007910953549441047
P02_06_4787-rinse-fork: 0.012369309282803442
P02_09_5229-put-spoon: 0.24974212965753395
P02_09_5280-mix-bowl: 0.023161062168583157
P02_09_5338-return-drawer: 0.643792228307575
P02_09_5384-chop-onion: 0.6431884199764681
P02_09_5385-chop-onion: 0.6278833176393164
P02_09_5471-stir-onion: 0.7246161003049565
P02_09_5491-add-to-pan: 0.719175189512498
P02_09_5498-mix-meat: 0.6575128159947212
P02_09_5501-break-meat: 0.5574156961865242
P02_09_5550-get-glass: 0.41616531338445384
P02_09_5563-hold-glass: 0.7111420718058525
P02_11_5765-stir-meat: 0.6796078992537673
P03_02_6280-fill-bottle: 0.8899549142188334
P03_02_6290-close-bottle: 0.7628587282924855
P03_02_6297-close-bottle: 0.6411124871774518
P03_02_6316-put-bottle: 0.055564749452386764
P03_02_6340-turn-off-tap: 0.01613227118849636
P03_04_6681-turn-on-tap: 0.004801219373064214
P03_06_6837-tap-spoon: 0.03142082605336327
P03_06_6838-put-spatula: 0.5348026487154129
P03_09_6912-shake-bottle: 0.6305799282818043
P03_09_6939-fill-bottle: 0.01603081295284598
P03_09_7060-wash-fork: 0.003653557975667354
P03_09_7068-rinse-bowl: 0.005892271677112149
P03_09_7071-rinse-bowl: 0.14968814184067014
P03_19_7340-turn-off-tap: 0.0004017968259972787
P03_19_7365-put-bottle: 0.8214546666677052
P03_19_7373-fill-bottle: 0.4721562907761836
P03_19_7452-wash-knife: 0.5066140623066531
P03_20_7490-put-lid: 0.10274071650974292
P03_27_7874-fill-glass: 0.004301274478393679
P03_28_7885-shake-bottle: 0.6736826751111948
P03_28_7888-fill-bottle: 0.858692268255254
P03_28_7889-close-bottle: 0.5161223810828233
P03_28_7897-fill-bottle: 0.8318628476663434
P04_01_8102-open-drawer: 0.8476008796133101
P04_02_8203-move-pan: 0.49647042331071134
P04_02_8279-put-down-bowl: 0.0204242291420087
P04_02_8430-collect-from-spatula: 0.0016411667184002
P04_02_8512-open-fridge: 0.3638488840297214
P04_03_8686-open-cupboard: 0.77786038917111
P04_04_8778-pick-up-potato: 0.6736366643151541
P04_04_8783-slice-potato: 0.48411549060142534
P04_04_8789-cut-potato: 0.639669468305101
P04_04_8816-slice-potato: 0.5467191565828671
P04_04_8869-open-drawer: 0.5057625262998044
P04_04_8871-test-potato: 0.07948468826248245
P04_04_8881-halve-onion: 0.5561971079941941
P04_05_8942-stir-potato: 0.5539349982561816
P04_05_8957-stir-onion: 0.41407037339286035
P04_05_9008-tip-onion: 0.014428474550186365
P04_05_9164-stir-pan: 0.8353876874434718
P04_07_9339-open-drawer: 0.9599214284680784
P04_10_9423-open-cupboard: 0.8434778781011119
P04_10_9478-stir-pan: 0.6569936100977429
P04_17_9658-put-knife: 0.41413903202646907
