Loaded /home/lzq/ExpEval/exe_res/epic_r50l_eb_full_abs2.pt
P02_04_4596-squeeze-sponge: 0.573694705047842
P02_04_4612-pick-up-pan: 0.002191013615382431
P02_06_4766-rinse-lid: 0.8519635030247628
P02_06_4769-wash-spoon: 0.022097392704750973
P02_06_4787-rinse-fork: 0.038336866280587856
P02_09_5229-put-spoon: 0.4803953858863679
P02_09_5280-mix-bowl: 0.0748774382755073
P02_09_5338-return-drawer: 0.9474784298799932
P02_09_5384-chop-onion: 0.9386630088474703
P02_09_5385-chop-onion: 0.8985996867913855
P02_09_5471-stir-onion: 0.7635981340345097
P02_09_5491-add-to-pan: 0.49835523940976145
P02_09_5498-mix-meat: 0.7273611746258553
P02_09_5501-break-meat: 0.7561579666561897
P02_09_5550-get-glass: 0.336376539132516
P02_09_5563-hold-glass: 0.9383304801806389
P02_11_5765-stir-meat: 0.6672930432013686
P03_02_6280-fill-bottle: 0.8945885196949348
P03_02_6290-close-bottle: 0.7934702433335588
P03_02_6297-close-bottle: 0.7142414854529306
P03_02_6316-put-bottle: 0.016602131931776398
P03_02_6340-turn-off-tap: 0.019666657122968445
P03_04_6681-turn-on-tap: 0.08118090969236391
P03_06_6837-tap-spoon: 0.06297508546413155
P03_06_6838-put-spatula: 0.848197433666428
P03_09_6912-shake-bottle: 0.7402180231797502
P03_09_6939-fill-bottle: 0.000630408721787051
P03_09_7060-wash-fork: 0.011538456446032797
P03_09_7068-rinse-bowl: 0.009209100669067993
P03_09_7071-rinse-bowl: 0.19678531816498435
P03_19_7340-turn-off-tap: 0.00020689964929942849
P03_19_7365-put-bottle: 0.8668425307764664
P03_19_7373-fill-bottle: 0.46121210313094707
P03_19_7452-wash-knife: 0.37283525180555444
P03_20_7490-put-lid: 0.13965168999902744
P03_27_7874-fill-glass: 0.014138660211074239
P03_28_7885-shake-bottle: 0.771802291615586
P03_28_7888-fill-bottle: 0.8440959848153398
P03_28_7889-close-bottle: 0.7964063686008558
P03_28_7897-fill-bottle: 0.8908682869437143
P04_01_8102-open-drawer: 0.9191387319006026
P04_02_8203-move-pan: 0.05850382325127157
P04_02_8279-put-down-bowl: 0.02651545690787316
P04_02_8430-collect-from-spatula: 0.024126241096382728
P04_02_8512-open-fridge: 0.8094946037872432
P04_03_8686-open-cupboard: 0.8694617610162823
P04_04_8778-pick-up-potato: 0.8117183341220198
P04_04_8783-slice-potato: 0.7205755206797448
P04_04_8789-cut-potato: 0.8387178086251197
P04_04_8816-slice-potato: 0.8542968262028126
P04_04_8869-open-drawer: 0.7138759582303464
P04_04_8871-test-potato: 0.08287723563091731
P04_04_8881-halve-onion: 0.6917432558175278
P04_05_8942-stir-potato: 0.6071645686444072
P04_05_8957-stir-onion: 0.5008004959590835
P04_05_9008-tip-onion: 0.0592319542365658
P04_05_9164-stir-pan: 0.890733818769263
P04_07_9339-open-drawer: 0.9067359059117734
P04_10_9423-open-cupboard: 0.5558193655888317
P04_10_9478-stir-pan: 0.7438723866490591
P04_17_9658-put-knife: 0.44310536946886714
P04_21_9718-put-down-pan: 0.522313963867532
P04_23_9802-open-cupboard: 0.6413290485943435
P05_02_10281-take-cupboard: 0.6628691539372085
P05_04_10512-open-cupboard: 0.7723782643879531
P05_08_10794-move-onion: 0.0176620731293351
P05_08_10798-pour-meat: 0.0001183739639308499
P05_08_10851-rinse-pan: 0.007943452854860311
P06_03_10987-open-drawer: 0.9594622342847288
P06_03_11064-move-spoon: 0.031013873205665732
P06_03_11093-move-pan: 0.007248613729984754
P06_05_11217-put-lid: 0.13045113097223293
P06_05_11297-move-bowl: 0.0009170554462161196
P06_07_11465-put-lid: 0.3090814605534433
P06_07_11508-pick-up-knife: 0.8508514923860275
P06_07_11542-put-down-sponge: 0.6563076467879227
P06_09_11667-put-lid: 0.008255725668732339
P06_09_11682-put-lid: 0.775937404222077
P06_09_11691-open-drawer: 0.9771555750630796
P06_09_11697-put-lid: 0.7165744995877503
P07_03_12021-rinse-pot: 0.4049416663170291
P07_04_12165-shake-pan: 0.09066067683863821
P07_05_12200-wash-pan: 0.020332514906044707
P07_05_12204-rinse-pan: 0.2586069654336143
P07_06_12230-open-tap: 0.7127708389254508
P07_09_12343-open-fridge: 0.450109768555194
P07_09_12346-close-fridge: 0.4227915426145046
P07_09_12357-shake-bottle: 0.8184539474236772
P07_09_12358-close-bottle: 0.6400280393349931
P07_10_12381-place-pot: 0.14508541617993842
P07_10_12426-cut-potato: 0.8854555945418952
P07_10_12431-cut-potato: 0.8903643946670172
P07_10_12433-cut-potato: 0.8955222229980109
P07_10_12435-cut-potato: 0.7921633582137702
P07_10_12438-cut-potato: 0.7503987412475226
P07_10_12439-cut-potato: 0.8228664259933112
P07_10_12441-cut-potato: 0.7730629305862067
P07_10_12443-cut-potato: 0.8240547041915534
P07_10_12536-put-lid: 0.09463627837294553
P08_01_12979-get-fork: 0.005842463035357959
P08_01_13017-get-fork: 0.006722262456142936
P08_02_13102-place-back-sponge: 0.7227286459107063
P08_04_13145-get-cloth: 0.0016079349572919455
P08_04_13158-close-drawer: 0.860874522710219
P08_04_13162-place-in-cupboard: 0.08803649078621618
P08_05_13210-wash-potato: 0.0028957405671405922
P08_05_13239-close-cupboard: 0.2764786839688895
P08_05_13371-get-knife: 0.7675148976386481
P08_05_13378-get-spoon: 0.4158001706309733
P08_05_13398-open-fridge: 0.7976961023068725
P08_05_13401-open-lid: 0.6698734645910918
P08_05_13413-open-cupboard: 0.07706989976213663
P08_05_13434-put-lid: 0.27940935568813074
P08_05_13493-place-plate: 0.0011005374915120936
P08_06_13609-close-fridge: 0.9071807152486144
P08_06_13617-open-drawer: 0.9932989864610136
P08_06_13618-place-knife: 0.004418632203169182
P08_06_13629-wipe-off-pan: 0.18875671728358157
P08_11_13977-get-cloth: 0.20617208591124836
P08_18_14449-wipe-bowl: 0.7505075358440081
P08_18_14507-water-sponge: 0.15928131750990815
P08_18_14508-squeeze-sponge: 0.7424247060131393
P08_18_14512-water-sponge: 0.5397270335976145
P08_18_14524-water-sponge: 0.7612317856561504
P08_18_14525-squeeze-sponge: 0.6078069573428593
P08_18_14531-water-sponge: 0.7276094323184452
P08_19_14557-close-fridge: 0.9622275120473205
P08_21_14640-take-out-glass: 0.059650208123684934
P08_21_14646-place-pan: 0.03957107903090673
P08_21_14658-place-in-cupboard: 0.006162626139484928
P08_21_14669-place-in-cupboard: 0.5477951548964484
P08_21_14811-close-cupboard: 0.3894256741477875
P08_21_14812-open-cupboard: 0.6924585736560402
P08_22_14989-place-sponge: 0.8266502986822388
P08_22_14997-place-sponge: 0.8004522682327888
P08_23_15214-get-potato: 0.5667064433492897
P08_24_15331-get-potato: 0.7870888585731564
P08_24_15333-cut-potato: 0.8586333851836798
P08_25_15415-get-plate: 0.8712779396055339
P08_26_15435-get-pan: 0.5991696494294274
P08_26_15438-get-bowl: 0.16069639226225263
P08_26_15444-place-bowl: 0.7081299288784066
P08_26_15453-close-drawer: 0.20440788070482085
P08_26_15455-get-bottle: 0.09046427113162281
P08_26_15490-move-bowl: 0.8333621595174918
P08_26_15501-clean-sponge: 0.735788917650666
P10_01_15872-move-pot: 0.27726553068947624
P10_01_15913-shake-pot: 0.9239287436053587
P10_01_15944-put-pot: 0.515704766991405
P10_04_16497-throw-bottle: 0.0003857643332774163
P10_04_16580-clean-pot: 0.002920654147658297
P12_02_18571-wash-knife: 0.15598662513093586
P12_02_18604-wash-knife: 0.025074351954572194
P12_02_18631-wash-knife: 0.0195371488409819
P12_02_18711-fill-glass: 0.0025617122187403534
P12_06_18977-take-cloth: 0.005470148159247401
P12_06_19001-put-plate: 0.0035056907422585937
P12_06_19002-open-bottle: 0.38875516002690347
P13_07_19294-open-drawer: 0.9147359817288816
P13_08_19320-take-onion: 0.0026422168983337713
P13_08_19332-put-down-onion: 0.47029107482285326
P13_08_19339-cut-onion: 0.7872177094604922
P13_08_19345-put-down-knife: 0.037750114465779916
P13_08_19357-pick-up-pot: 0.6852395233277662
P13_08_19377-change-pot: 0.002882846593422528
P13_08_19391-put-down-plate: 0.9427340790471135
P13_09_19504-put-pan: 0.7684430296195615
P13_09_19511-drain-pot: 0.21585104745332728
P13_09_19516-close-drawer: 0.9823752362281084
P13_09_19528-close-drawer: 0.9604566185735166
P13_09_19549-close-fridge: 0.6394668183183967
P15_01_19739-pick-up-bowl: 0.0898291735171277
P15_03_19816-close-drawer: 0.9330701320432127
P15_03_19848-dry-pan: 0.113120894775534
P15_08_19995-open-drawer: 0.06994183059231585
P15_08_19998-pick-up-cloth: 0.0014422096072513046
P15_08_20028-put-away-glass: 0.7306948320976971
P15_08_20061-put-down-cloth: 0.07081866951034499
P15_13_20124-place-bowl: 0.0036244777105167714
P15_13_20139-rinse-lid: 0.8411894698806464
P15_13_20166-rinse-cloth: 0.3143909714037818
P17_03_20405-close-tap: 0.0017811684320037102
P17_04_20444-open-fridge: 0.6295172538502811
P19_03_21333-close-cupboard: 0.18171481757599395
P19_04_21364-open-fridge: 0.3699322604934423
P20_01_21490-rinse-meat: 0.006128250319481249
P20_01_21503-rinse-meat: 0.001987594646177371
P20_01_21556-pick-up-bowl: 0.7675998180293391
P20_01_21560-rinse-bowl: 0.005450365331351384
P20_01_21588-open-drawer: 0.9818710186518729
P20_01_21611-rinse-spatula: 0.7931411047811707
P20_01_21617-rinse-spatula: 0.005224758186159306
P20_01_21626-flip-meat: 0.8735793552822884
P20_01_21640-flip-meat: 0.8822864613957222
P20_01_21644-press-spatula: 0.02651988167417585
P20_01_21652-press-spatula: 0.07764370891709405
P20_01_21658-stir-meat: 0.5938196558035429
P20_01_21671-press-spatula: 0.5888197869408032
P20_01_21676-stir-meat: 0.7880787009834762
P20_01_21684-flip-meat: 0.6729946447066482
P20_01_21686-press-spatula: 0.7318861931908032
P20_01_21699-stir-meat: 0.6016573997675891
P20_01_21711-press-spatula: 0.6035085171806713
P20_01_21745-flip-meat: 0.7540776667646583
P20_01_21755-press-spatula: 0.6371956318962475
P20_01_21757-press-spatula: 0.6828597039329907
P20_01_21758-press-spatula: 0.7322234106595715
P20_01_21764-move-meat: 0.6967211289792772
P20_01_21798-pick-up-meat: 0.7077924086242433
P20_01_21820-pick-up-spatula: 0.7834860575731
P20_01_21824-put-down-spatula: 0.7884949928029528
P20_02_21843-turn-on-tap: 0.7007535883987543
P20_02_21859-wash-bowl: 0.8523806898974726
P20_03_21981-put-fork: 0.02026678157836792
P20_04_22059-pick-up-meat: 0.022841768868545387
P20_04_22090-rinse-meat: 0.5975460988465215
P20_04_22188-open-drawer: 0.22201555103310966
P20_04_22222-wash-knife: 0.001974944135780532
P20_04_22308-put-down-spatula: 0.8474813951524993
P20_04_22332-open-fridge: 0.5213955947092472
P21_01_22625-close-fridge: 0.5332560149381607
P22_05_24164-place-bottle: 0.8977678659061894
P22_06_24730-lather-glass: 0.30989925195831347
P22_06_24739-lather-fork: 0.7430773994274205
P22_07_24883-rinse-cloth: 0.7116569020638508
P22_07_24894-lather-glass: 0.017838420306730995
P22_07_24993-put-down-cloth: 0.8691430767851216
P22_07_25167-put-down-pot: 0.02483784581869486
P22_07_25302-rinse-spoon: 0.015133971231989563
P22_07_25325-pick-up-plate: 0.8435974797075687
P22_07_25357-put-down-glass: 0.02083474795585971
P22_07_25363-remove-plate: 0.10912665926025511
P22_07_25364-remove-plate: 0.4498223441960363
P22_08_25638-close-tap: 0.0002489728735820391
P22_08_25664-lather-plate: 0.9589098869664667
P22_08_25702-empty-pot: 0.3826211846595129
P22_08_25740-pick-up-pan: 0.05817592110008718
P22_08_25748-lather-pan: 0.12476560305924522
P22_08_25752-rinse-spoon: 0.7142758093614248
P22_08_25853-rinse-glass: 0.709882796559441
P22_08_25857-rinse-cloth: 0.6488986817041678
P22_09_26001-put-down-plate: 0.6347599705522953
P22_09_26033-open-drawer: 0.9920465438626707
P22_09_26061-lather-bowl: 0.004887406925575988
P22_09_26136-rinse-cloth: 0.14642410500368896
P22_10_26287-rinse-bowl: 0.8687307804011652
P22_10_26318-pick-up-spoon: 0.009962925577824739
P22_10_26319-lather-spoon: 0.020774869255546946
P22_10_26340-pick-up-bowl: 0.8451429123178968
P22_10_26426-lather-glass: 0.8680111857167958
P22_10_26508-empty-bottle: 0.6344211184109554
P22_10_26511-empty-bottle: 0.77612051681308
P22_11_26606-place-glass: 0.6505209820381879
P22_11_26644-put-down-bowl: 0.806074795045788
P22_11_26763-rinse-glass: 0.00559428365320086
P22_12_26841-open-drawer: 0.8870384781621397
P22_12_26959-put-plate: 0.9780691795358507
P22_13_27105-open-tap: 0.9122846924530563
P22_13_27110-rinse-sponge: 0.672917685487505
P22_13_27135-rinse-sponge: 0.821943467033293
P22_13_27154-rinse-knife: 0.8383131144919389
P22_13_27218-wash-cloth: 0.03073513608819667
P22_14_27373-open-drawer: 0.9915471761487424
P22_14_27404-open-tap: 0.7384706332179007
P22_14_27451-put-down-bowl: 0.06297490622182522
P22_14_27458-lather-knife: 0.42621427298308845
P22_14_27459-rinse-knife: 0.17288472096061014
P22_14_27462-put-down-spatula: 0.0007245197537458548
P22_15_27640-put-down-plate: 0.9081491311853824
P22_15_27737-close-tap: 0.03514782772452918
P22_16_27934-put-down-cloth: 0.7156971279239315
P22_16_28015-cut-onion: 0.7688596018042517
P22_16_28020-peel-onion: 0.7654206270735813
P22_16_28022-peel-onion: 0.7873691918712211
P22_16_28038-slice-onion: 0.766103324705
P22_16_28319-move-cloth: 0.5274294161556554
P22_16_28320-pick-up-cloth: 0.41194228649533216
P22_16_28411-open-drawer: 0.9683949439786375
P22_17_28425-move-bowl: 0.6608234017276118
P22_17_28449-lather-fork: 0.007900089490817663
P22_17_28547-put-down-pan: 0.0063129960527490425
P22_17_28573-open-tap: 0.0009883907797781921
P22_17_28584-lather-fork: 0.6117622817255324
P22_17_28642-fill-bottle: 0.34933978562867196
P22_17_28649-rinse-bottle: 0.6652068534090176
P22_17_28658-rinse-sponge: 0.22037184551743394
P22_17_28740-pick-up-plate: 0.9808292473508118
P22_17_28854-put-down-glass: 0.46399305253657985
P22_17_28855-put-down-glass: 0.33952482142854024
P22_17_28870-put-down-plate: 0.4798045203397123
P22_17_28903-dry-knife: 0.3198405403063589
P23_02_29082-wash-plate: 0.5763450237764118
P23_02_29125-open-fridge: 0.7149556836939155
P23_02_29204-close-tap: 0.016401414346717047
P23_04_29364-clean-bowl: 0.8008813259311864
P24_01_29576-grab-cloth: 0.6786380466858191
P24_02_29640-open-fridge: 0.5955111271596252
P24_02_29661-close-fridge: 0.6117192999354302
P24_02_29710-turn-meat: 0.6990536761931594
P24_02_29718-cut-meat: 0.7666958285025771
P24_02_29727-take-meat: 0.0007496235450181743
P24_02_29739-flip-meat: 0.71891382462303
P24_02_29747-check-meat: 0.7503763151816543
P24_02_29778-turn-meat: 0.7834907484702285
P24_02_29781-put-meat: 0.0006139095748380896
P24_02_29785-take-cloth: 0.13663114705400403
P24_03_29796-pick-up-plate: 0.9023135002544223
P24_03_29802-rinse-sponge: 0.8207000852722786
P24_03_29811-lather-fork: 0.5443920083198464
P24_03_29903-rinse-sponge: 0.7311156154770515
P24_03_29914-pick-up-cloth: 0.13035736377628382
P24_04_29996-lather-knife: 0.8607851882816249
P24_05_30046-pick-up-lid: 0.9131090908490478
P24_05_30062-put-down-plate: 0.9542890885686575
P24_05_30105-move-pot: 0.0033113134255131627
P24_05_30194-lift-lid: 0.5989722861854716
P24_05_30195-put-down-lid: 0.5919656690389274
P24_05_30226-rinse-knife: 0.1075961209136358
P24_05_30256-put-glass: 0.7155914332754492
P24_06_30353-grab-spoon: 0.9227407906510052
P24_06_30384-rinse-sponge: 0.40851614634782507
P24_06_30417-rinse-fork: 0.00418296281259245
P24_06_30419-rinse-fork: 0.3860669252608204
P24_07_30534-pick-up-cloth: 0.0004837441094878159
P24_07_30551-put-down-fork: 0.011340351249486957
P24_07_30569-turn-meat: 0.10998711528912963
P24_08_30653-pick-up-pot: 0.004002554717734652
P24_08_30656-put-pot: 0.22406977010410856
P24_08_30692-cut-onion: 0.6421988811262054
P24_08_30777-pick-up-lid: 0.5863542353913545
P24_08_30836-take-bottle: 7.53052440020382e-05
P24_08_30897-pick-up-lid: 0.19874953708540488
P24_08_30965-open-tap: 0.33040266244842087
P25_02_31371-pick-up-pot: 0.0050353265565377114
P25_02_31387-put-down-lid: 0.12341184388833426
P25_02_31397-turn-tap: 0.7129141601564584
P25_02_31398-turn-tap: 0.4654287157410977
P25_05_31483-put-down-pan: 0.542345295905875
P25_05_31499-close-tap: 0.33010499312712227
P25_05_31558-open-cupboard: 0.35916367747995537
P25_05_31564-put-down-fork: 0.02533117472921731
P25_05_31574-pick-up-spoon: 0.0039917392140296215
P25_12_31949-open-drawer: 0.7926718681119382
P26_02_32021-put-down-fork: 0.6793053222208982
P26_02_32022-open-fridge: 0.6570358510489314
P26_02_32061-put-down-fork: 0.030942116849473678
P26_03_32116-lather-pan: 0.48155186233464065
P26_03_32126-rinse-glass: 0.8126030636988162
P26_03_32127-soap-glass: 0.81335556675117
P26_04_32152-put-lid: 0.683049346990174
P26_06_32189-close-lid: 0.8547811477624236
P26_08_32201-put-down-spoon: 0.8887514759626356
P26_09_32220-pick-up-pot: 0.4375660250939859
P26_09_32221-put-down-pot: 0.423351564123152
P26_09_32230-pick-up-pot: 0.12726458741104807
P26_10_32236-pick-up-pot: 0.18952444291659276
P26_10_32241-put-pot: 0.005899500697125859
P26_10_32247-open-fridge: 0.7858314289605914
P26_12_32292-close-lid: 0.9381476898856818
P26_13_32297-open-lid: 0.8141209741302191
P26_13_32317-put-down-spoon: 0.8720124251049128
P26_13_32319-put-lid: 0.8404625912376105
P26_17_32347-take-spoon: 0.5330999306243029
P26_17_32353-put-down-plate: 0.9601256927317081
P26_18_32372-take-plate: 0.05057735585887713
P26_19_32404-pick-up-pot: 0.06914961794842611
P26_19_32434-put-down-glass: 0.6448882525357931
P26_19_32490-pick-up-pot: 0.6453373834070248
P26_19_32492-put-pot: 0.04449311789227295
P26_21_32505-close-cupboard: 0.052966521951020695
P26_28_32674-grab-fork: 0.0031687099222568182
P26_29_32690-put-lid: 0.0015095021071545034
P27_01_32893-pick-up-fork: 0.022703311148688954
P27_04_33002-place-sponge: 0.5620350283730886
P27_06_33144-pick-up-spoon: 0.02644884771325451
P27_06_33145-pick-up-fork: 0.049283960714092245
P27_07_33177-take-cloth: 0.008962740070785458
P27_07_33257-turn-on-tap: 0.2095280307641474
P28_01_33343-put-down-pan: 0.08917311095795963
P28_02_33398-put-down-spatula: 0.0010443852861483566
P28_02_33400-wash-knife: 0.8128168817029291
P28_02_33474-turn-on-tap: 0.8452574803324637
P28_02_33479-turn-on-tap: 0.9105770147236285
P28_02_33489-turn-on-tap: 0.035164214576396624
P28_03_33614-peel-potato: 0.8068101868540225
P28_03_33621-turn-off-tap: 0.0011249593755451315
P28_04_33682-cut-potato: 0.8641975979827521
P28_05_33779-put-down-knife: 0.006578347555660002
P28_06_33862-take-knife: 0.8032966071159535
P28_06_33958-take-spoon: 0.2849328221127507
P28_08_34040-wash-knife: 0.005210985862327933
P28_09_34091-open-fridge: 0.8226505405164062
P28_09_34141-turn-on-tap: 0.4780356233770249
P28_13_34301-put-pan: 0.4758853877557385
P28_14_34393-put-down-sponge: 0.1335993186991118
P28_14_34394-turn-on-tap: 0.8398950842039881
P28_14_34396-turn-off-tap: 0.0060631616870781
P29_01_34867-chop-onion: 0.5775696036789668
P29_01_34868-chop-onion: 0.2553442016860572
P29_01_34877-chop-onion: 0.676635232280205
P29_01_34902-chop-onion: 0.7466897976037217
P29_02_35181-move-fork: 0.011689168166412855
P29_02_35206-open-drawer: 0.9583572696428746
P29_03_35254-put-down-glass: 0.6222033063452272
P29_03_35265-close-cupboard: 0.7111918781156419
P29_03_35296-move-pan: 0.0664658317238036
P29_03_35335-pick-up-spatula: 0.01024560629412008
P29_03_35355-pick-up-fork: 0.586499154320336
P29_03_35439-pick-up-bowl: 0.8914964764499018
P29_03_35461-rinse-bowl: 0.3419576526739547
P29_03_35497-scour-knife: 0.018686616732338734
P29_03_35528-pick-up-plate: 0.88308025205788
P29_03_35562-scour-spatula: 0.7388144848282536
P29_03_35564-scour-spatula: 0.5087856238587847
P29_03_35632-pick-up-bowl: 0.3791884755682986
P29_04_35774-open-fridge: 0.07344107280187018
P30_03_36639-clean-knife: 0.21895316746929439
P30_04_36678-take-fork: 0.24378330922627356
P30_05_36874-put-onion: 0.113251635098095
P30_05_36904-chop-onion: 0.7108770634431494
P30_05_36922-chop-onion: 0.7357689149130238
P30_05_37020-open-cupboard: 0.9034794656763552
P30_05_37240-open-cupboard: 0.8716448852064786
P30_05_37272-wash-spoon: 0.055640566502916045
P30_05_37511-take-plate: 0.8621035035075693
P30_05_37535-empty-bottle: 0.3952894873141304
P30_06_37605-dry-fork: 0.5723088073864346
P30_06_37668-rinse-plate: 0.8477650190079657
P30_06_37674-rinse-bowl: 0.37875483135030663
P30_10_38341-take-spoon: 0.7218363179199514
P30_10_38504-rinse-fork: 0.002263965446999805
P30_10_38535-take-spoon: 0.9523339223887888
P30_10_38579-rinse-sponge: 0.4217602375589422
P30_11_38596-rinse-plate: 0.7911733578266649
P30_11_38661-wash-spoon: 0.6651048035200802
P30_11_38673-rise-sponge: 0.03491673707469545
P31_01_38722-take-glass: 0.0047352552278852045
P31_08_38926-open-fridge: 0.6360410772158502
P31_08_38943-open-fridge: 0.814009595558673
Finished: scm_256, ins, most_first, epic, r50l, eb, #Step=128
Average: 0.4770645984077469
