Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_g_full.pt
P15_08_19995-open-drawer: 0.0015953213817556388
P15_08_19998-pick-up-cloth: 0.00044179896352645185
P15_08_20028-put-away-glass: 0.8792907228693366
P15_08_20061-put-down-cloth: 0.005282633397728205
P15_13_20124-place-bowl: 0.020671229485888034
P15_13_20139-rinse-lid: 0.6180098250880838
P15_13_20166-rinse-cloth: 0.010938806980848313
P17_03_20405-close-tap: 0.15572069883346557
P17_04_20444-open-fridge: 0.25372768320143224
P19_03_21333-close-cupboard: 0.5473707685247063
P19_04_21364-open-fridge: 0.294620940759778
P20_01_21490-rinse-meat: 0.43061320869252084
P20_01_21503-rinse-meat: 0.3418408945016563
P20_01_21556-pick-up-bowl: 0.4710191735741682
P20_01_21560-rinse-bowl: 0.15490070262225344
P20_01_21588-open-drawer: 0.6364687902107835
P20_01_21611-rinse-spatula: 0.7712179979402571
P20_01_21617-rinse-spatula: 0.390048793675378
P20_01_21626-flip-meat: 0.7339488786272704
P20_01_21640-flip-meat: 0.7201452356390655
P20_01_21644-press-spatula: 0.3633707297127694
P20_01_21652-press-spatula: 0.7154851016122847
P20_01_21658-stir-meat: 0.030866240318864584
P20_01_21671-press-spatula: 0.6557076006848365
P20_01_21676-stir-meat: 0.007057674592360854
P20_01_21684-flip-meat: 0.55594000576064
P20_01_21686-press-spatula: 0.7781381749827415
P20_01_21699-stir-meat: 0.11069356253370642
P20_01_21711-press-spatula: 0.6935242992360144
P20_01_21745-flip-meat: 0.47743277518078686
P20_01_21755-press-spatula: 0.7568426513392478
P20_01_21757-press-spatula: 0.6693917771894484
P20_01_21758-press-spatula: 0.5345239993650466
P20_01_21764-move-meat: 0.3727255025319755
P20_01_21798-pick-up-meat: 0.43836615918204186
P20_01_21820-pick-up-spatula: 0.5901126017887145
P20_01_21824-put-down-spatula: 0.5169643687922507
P20_02_21843-turn-on-tap: 0.6277400386333466
P20_02_21859-wash-bowl: 0.431877157103736
P20_03_21981-put-fork: 0.0010723957377604834
P20_04_22059-pick-up-meat: 0.14130658326670528
P20_04_22090-rinse-meat: 0.4470462256483734
P20_04_22188-open-drawer: 0.02426735807210207
P20_04_22222-wash-knife: 0.01164342040545307
P20_04_22308-put-down-spatula: 0.3320563789922744
P20_04_22332-open-fridge: 0.508646474853158
P21_01_22625-close-fridge: 0.0014346584165468813
P22_05_24164-place-bottle: 0.5183929915167391
P22_06_24730-lather-glass: 0.49839505460113287
P22_06_24739-lather-fork: 0.10996083233505488
P22_07_24883-rinse-cloth: 0.11749355282634497
P22_07_24894-lather-glass: 0.7960093676671386
P22_07_24993-put-down-cloth: 0.7301836043223738
P22_07_25167-put-down-pot: 0.043383157436037434
P22_07_25302-rinse-spoon: 0.46324144151527435
P22_07_25325-pick-up-plate: 0.6723878793045879
P22_07_25357-put-down-glass: 0.06993548730955808
P22_07_25363-remove-plate: 0.064955232180655
P22_07_25364-remove-plate: 0.5293527479097248
P22_08_25638-close-tap: 0.0012527239131759416
P22_08_25664-lather-plate: 0.9943489704653621
P22_08_25702-empty-pot: 0.6733511443808675
