Loaded /home/lzq/ExpEval/exe_res/epic_r2p1d_random_full.pt
P24_05_30195-put-down-lid: 0.004003238720833906
P24_05_30226-rinse-knife: 0.004633225947618485
P24_05_30256-put-glass: 0.632086580991745
P24_06_30353-grab-spoon: 0.4259375193621963
P24_06_30384-rinse-sponge: 0.013412587761413306
P24_06_30417-rinse-fork: 0.0926750835776329
P24_06_30419-rinse-fork: 0.21161911010742188
P24_07_30534-pick-up-cloth: 0.039735997561365366
P24_07_30551-put-down-fork: 0.04092441903144504
P24_07_30569-turn-meat: 0.03377903062850237
P24_08_30653-pick-up-pot: 0.015640071220695974
P24_08_30656-put-pot: 0.28604406967759133
P24_08_30692-cut-onion: 0.5707690342515707
P24_08_30777-pick-up-lid: 0.03238719552755356
P24_08_30836-take-bottle: 0.03018975507467985
P24_08_30897-pick-up-lid: 0.002281698063015938
P24_08_30965-open-tap: 0.0031440573521103942
P25_02_31371-pick-up-pot: 0.04724792912602425
P25_02_31387-put-down-lid: 0.011728482337269454
P25_02_31397-turn-tap: 0.05023958139121532
P25_02_31398-turn-tap: 0.014031282886862754
P25_05_31483-put-down-pan: 0.16995176482945681
P25_05_31499-close-tap: 0.015156519636511802
P25_05_31558-open-cupboard: 0.11114280987530947
P25_05_31564-put-down-fork: 0.05042832434177399
P25_05_31574-pick-up-spoon: 0.013716780499344168
P25_12_31949-open-drawer: 0.04791750071570277
P26_02_32021-put-down-fork: 0.11037217110395431
P26_02_32022-open-fridge: 0.03974583635106683
P26_02_32061-put-down-fork: 0.16767700016498566
P26_03_32116-lather-pan: 0.17826527584344148
P26_03_32126-rinse-glass: 0.30519987165927887
P26_03_32127-soap-glass: 0.16082559078931807
P26_04_32152-put-lid: 0.039289089739322665
P26_06_32189-close-lid: 0.05985768586397171
P26_08_32201-put-down-spoon: 0.5283257731702179
P26_09_32220-pick-up-pot: 0.024064994305372237
P26_09_32221-put-down-pot: 0.08847987815737725
P26_09_32230-pick-up-pot: 0.030202799290418626
P26_10_32236-pick-up-pot: 0.0015952542779268696
P26_10_32241-put-pot: 0.0023616183173726314
P26_10_32247-open-fridge: 0.1014521331526339
P26_12_32292-close-lid: 0.1869680479168892
P26_13_32297-open-lid: 0.21791003197431563
P26_13_32317-put-down-spoon: 0.31777488498948514
P26_13_32319-put-lid: 0.15631140798330306
P26_17_32347-take-spoon: 0.20572370066307485
P26_17_32353-put-down-plate: 0.20864287860691547
P26_18_32372-take-plate: 0.03836607225239277
P26_19_32404-pick-up-pot: 0.001027533456835954
P26_19_32434-put-down-glass: 0.07637924879789353
P26_19_32490-pick-up-pot: 0.006729281023144722
P26_19_32492-put-pot: 0.07714338228106499
P26_21_32505-close-cupboard: 0.053199013508856294
P26_28_32674-grab-fork: 0.05121831807982744
P26_29_32690-put-lid: 0.210539278537035
P27_01_32893-pick-up-fork: 0.017951722588622942
P27_04_33002-place-sponge: 0.014135697674937546
P27_06_33144-pick-up-spoon: 0.36841000854037703
P27_06_33145-pick-up-fork: 0.07062799327715766
P27_07_33177-take-cloth: 0.0014902401716972236
P27_07_33257-turn-on-tap: 0.057725941464304924
P28_01_33343-put-down-pan: 0.43506345737725494
P28_02_33398-put-down-spatula: 0.004268269564490766
P28_02_33400-wash-knife: 0.12592283669859172
P28_02_33474-turn-on-tap: 0.010569237992167474
P28_02_33479-turn-on-tap: 0.11928688906133175
P28_02_33489-turn-on-tap: 0.0033688593431725165
P28_03_33614-peel-potato: 0.07093196343630552
P28_03_33621-turn-off-tap: 0.020002984972670675
P28_04_33682-cut-potato: 0.06620362471789122
P28_05_33779-put-down-knife: 0.07016568634659053
P28_06_33862-take-knife: 0.16470821414142847
P28_06_33958-take-spoon: 0.03771689371787943
P28_08_34040-wash-knife: 0.08577525142580271
P28_09_34091-open-fridge: 0.08337111780419945
P28_09_34141-turn-on-tap: 0.04322153113782406
P28_13_34301-put-pan: 0.3078716691210866
P28_14_34393-put-down-sponge: 0.17219083135016264
P28_14_34394-turn-on-tap: 0.007100094184279442
P28_14_34396-turn-off-tap: 0.03557214431464672
P29_01_34867-chop-onion: 0.6208418380469084
P29_01_34868-chop-onion: 0.6457022651284933
P29_01_34877-chop-onion: 0.39857294730842113
P29_01_34902-chop-onion: 0.6317715638130903
P29_02_35181-move-fork: 0.207698555290699
P29_02_35206-open-drawer: 0.12132690040394664
P29_03_35254-put-down-glass: 0.387419259250164
P29_03_35265-close-cupboard: 0.5788259283080697
P29_03_35296-move-pan: 0.04977042157202959
P29_03_35335-pick-up-spatula: 0.05313704369356856
P29_03_35355-pick-up-fork: 0.3201947259902954
P29_03_35439-pick-up-bowl: 0.08768875838839449
P29_03_35461-rinse-bowl: 0.17129149498068727
P29_03_35497-scour-knife: 0.0022469759832893033
P29_03_35528-pick-up-plate: 0.1525298712402582
P29_03_35562-scour-spatula: 0.07549660680582747
P29_03_35564-scour-spatula: 0.1176578819542192
P29_03_35632-pick-up-bowl: 0.06836262138211169
P29_04_35774-open-fridge: 0.0045224764384329316
P30_03_36639-clean-knife: 0.1616021228209138
P30_04_36678-take-fork: 0.0125325215049088
P30_05_36874-put-onion: 0.20257651947438718
P30_05_36904-chop-onion: 0.6172777041047811
P30_05_36922-chop-onion: 0.645394308194518
P30_05_37020-open-cupboard: 0.21143916431814433
P30_05_37240-open-cupboard: 0.08645571116358042
P30_05_37272-wash-spoon: 0.4133254787759506
P30_05_37511-take-plate: 0.07531996853649617
P30_05_37535-empty-bottle: 0.029683762006461622
P30_06_37605-dry-fork: 0.06077223414555192
P30_06_37668-rinse-plate: 0.5316147125512362
P30_06_37674-rinse-bowl: 0.24720401616417803
P30_10_38341-take-spoon: 0.6506904929783195
P30_10_38504-rinse-fork: 0.0014267756948424903
P30_10_38535-take-spoon: 0.7025266989972443
P30_10_38579-rinse-sponge: 0.00036491819308139386
P30_11_38596-rinse-plate: 0.4901734197884798
P30_11_38661-wash-spoon: 0.4995637556817383
P30_11_38673-rise-sponge: 0.00033084693597629667
P31_01_38722-take-glass: 0.19907975763082505
