Loaded /home/lzq/ExpEval/exe_res/epic_r50l_eb_full.pt
P02_03_4506-pick-up-pot: 0.003554025665437166
P02_04_4579-pick-up-glass: 0.6320525594558148
P02_04_4596-squeeze-sponge: 0.546579181232687
P02_04_4612-pick-up-pan: 0.0017074604572631102
P02_06_4766-rinse-lid: 0.5605355926968514
P02_06_4769-wash-spoon: 0.022334222447540242
P02_06_4787-rinse-fork: 0.03437501259759301
P02_09_5229-put-spoon: 0.18654633488768013
P02_09_5280-mix-bowl: 0.059820008604219765
P02_09_5338-return-drawer: 0.9474784298799932
P02_09_5384-chop-onion: 0.9398666650440646
P02_09_5385-chop-onion: 0.8960446144837988
P02_09_5471-stir-onion: 0.6418774623807622
P02_09_5491-add-to-pan: 0.3563931880181599
P02_09_5498-mix-meat: 0.7277037225193794
P02_09_5501-break-meat: 0.509597631496888
P02_09_5550-get-glass: 0.4741545828794642
P02_09_5563-hold-glass: 0.9383295265063225
P02_11_5765-stir-meat: 0.6674895001105483
P03_02_6280-fill-bottle: 0.9218925730015144
P03_02_6290-close-bottle: 0.7934679187524125
P03_02_6297-close-bottle: 0.7143938349249765
P03_02_6316-put-bottle: 0.03174645399927556
P03_02_6340-turn-off-tap: 0.02127126258909584
P03_04_6681-turn-on-tap: 0.08647658121498125
P03_06_6837-tap-spoon: 0.05022630387247773
P03_06_6838-put-spatula: 0.512217197136124
P03_09_6912-shake-bottle: 0.737801591275911
P03_09_6939-fill-bottle: 0.0034453010519939816
P03_09_7060-wash-fork: 0.0031464621615668875
P03_09_7068-rinse-bowl: 0.020692506385785236
P03_09_7071-rinse-bowl: 0.16362777581707633
P03_19_7340-turn-off-tap: 0.00025650660444398286
P03_19_7365-put-bottle: 0.8827546463503495
P03_19_7373-fill-bottle: 0.456594412090908
P03_19_7452-wash-knife: 0.4191951484654055
P03_20_7490-put-lid: 0.13602619277708072
P03_27_7874-fill-glass: 0.013886989843058473
P03_28_7885-shake-bottle: 0.7718023512202308
P03_28_7888-fill-bottle: 0.8416087425935075
P03_28_7889-close-bottle: 0.8365882438297376
P03_28_7897-fill-bottle: 0.889986018991749
P04_01_8102-open-drawer: 0.9191123866476119
P04_02_8203-move-pan: 0.2318615483947042
P04_02_8279-put-down-bowl: 0.01816088060331822
P04_02_8430-collect-from-spatula: 0.00479795236242353
P04_02_8512-open-fridge: 0.5131593834503292
P04_03_8686-open-cupboard: 0.738060579795274
P04_04_8778-pick-up-potato: 0.6774302615359602
P04_04_8783-slice-potato: 0.40702874390819943
P04_04_8789-cut-potato: 0.6970181368798194
P04_04_8816-slice-potato: 0.8546269763302234
P04_04_8869-open-drawer: 0.7056349008344114
P04_04_8871-test-potato: 0.25798218152897334
P04_04_8881-halve-onion: 0.6912417423363877
P04_05_8942-stir-potato: 0.6008102366741923
P04_05_8957-stir-onion: 0.5349654015071792
P04_05_9008-tip-onion: 0.06002196164899942
P04_05_9164-stir-pan: 0.8899580047128666
P04_07_9339-open-drawer: 0.9067359059117734
P04_10_9423-open-cupboard: 0.44540232738654595
P04_10_9478-stir-pan: 0.5905011121777761
P04_17_9658-put-knife: 0.21918067302340205
P04_21_9718-put-down-pan: 0.21011723230014923
P04_23_9802-open-cupboard: 0.6416283235157607
P05_02_10281-take-cupboard: 0.6616709813679336
P05_04_10512-open-cupboard: 0.7723096594418166
P05_08_10794-move-onion: 0.017659191617289238
P05_08_10798-pour-meat: 0.00011907466775292621
P05_08_10851-rinse-pan: 0.007950346504557615
P06_03_10987-open-drawer: 0.9576600878499448
P06_03_11064-move-spoon: 0.02582496477771201
P06_03_11093-move-pan: 0.04203790074950575
P06_05_11217-put-lid: 0.3813950748303796
P06_05_11297-move-bowl: 0.0009797778679330182
P06_07_11465-put-lid: 0.4358190849602579
P06_07_11508-pick-up-knife: 0.8729285163690292
P06_07_11542-put-down-sponge: 0.27986265138463295
P06_09_11667-put-lid: 0.01839878869986933
P06_09_11682-put-lid: 0.775937404222077
P06_09_11691-open-drawer: 0.9758671610616148
P06_09_11697-put-lid: 0.705692002753949
P07_03_12021-rinse-pot: 0.19854080994133483
P07_04_12165-shake-pan: 0.09210728901791754
P07_05_12200-wash-pan: 0.020267847591753707
P07_05_12204-rinse-pan: 0.2593041907658744
P07_06_12230-open-tap: 0.709777136036962
P07_09_12343-open-fridge: 0.4478900617814361
P07_09_12346-close-fridge: 0.37109872897963214
P07_09_12357-shake-bottle: 0.818465927957277
P07_09_12358-close-bottle: 0.6399854220139787
P07_10_12381-place-pot: 0.046678613317055806
P07_10_12426-cut-potato: 0.8856507401488898
P07_10_12431-cut-potato: 0.8905837397597907
P07_10_12433-cut-potato: 0.8956907849334357
P07_10_12435-cut-potato: 0.7925877432845709
P07_10_12438-cut-potato: 0.7503987412475226
P07_10_12439-cut-potato: 0.8228664259933112
P07_10_12441-cut-potato: 0.7730629305862067
P07_10_12443-cut-potato: 0.824007020475733
P07_10_12536-put-lid: 0.012501605932357052
P08_01_12979-get-fork: 0.0057988440769145555
P08_01_13017-get-fork: 0.006759178686016831
P08_02_13102-place-back-sponge: 0.7230049134392402
P08_04_13145-get-cloth: 0.007987741859551534
P08_04_13158-close-drawer: 0.8638876567129046
P08_04_13162-place-in-cupboard: 0.03877167608155958
P08_05_13210-wash-potato: 0.006033745136477364
P08_05_13239-close-cupboard: 0.12325868608604651
P08_05_13371-get-knife: 0.7720307839454108
P08_05_13378-get-spoon: 0.17108996364549967
P08_05_13398-open-fridge: 0.7980124837613403
P08_05_13401-open-lid: 0.32105656314570297
P08_05_13413-open-cupboard: 0.036785977656109026
P08_05_13434-put-lid: 0.587630457448995
P08_05_13493-place-plate: 0.003408943776522372
P08_06_13609-close-fridge: 0.9059989339566528
P08_06_13617-open-drawer: 0.9838753729127347
P08_06_13618-place-knife: 0.004416405876554563
P08_06_13629-wipe-off-pan: 0.02152905045852549
P08_11_13977-get-cloth: 0.2181539904179317
P08_18_14449-wipe-bowl: 0.7487666033794085
P08_18_14507-water-sponge: 0.34389037302901215
P08_18_14508-squeeze-sponge: 0.7323692832302413
P08_18_14512-water-sponge: 0.7545244707886241
P08_18_14524-water-sponge: 0.7612317856561504
P08_18_14525-squeeze-sponge: 0.6088493233706913
P08_18_14531-water-sponge: 0.7274195915248356
P08_19_14557-close-fridge: 0.9612396842694579
P08_21_14640-take-out-glass: 0.10214246741747957
P08_21_14646-place-pan: 0.022624372110044533
P08_21_14658-place-in-cupboard: 0.006163144886158989
P08_21_14669-place-in-cupboard: 0.378681161251734
P08_21_14811-close-cupboard: 0.27018980092543643
P08_21_14812-open-cupboard: 0.692431036310154
P08_22_14989-place-sponge: 0.7271988163862488
P08_22_14997-place-sponge: 0.8007582784790657
P08_23_15214-get-potato: 0.41205620221273875
P08_24_15331-get-potato: 0.7880759114906368
P08_24_15333-cut-potato: 0.8587187390349982
P08_25_15415-get-plate: 0.7030289881704448
P08_26_15435-get-pan: 0.35897857720385673
P08_26_15438-get-bowl: 0.08674368014362699
P08_26_15444-place-bowl: 0.6537746055637399
P08_26_15453-close-drawer: 0.5336003551892645
P08_26_15455-get-bottle: 0.1892625610266805
P08_26_15490-move-bowl: 0.8329476688177238
P08_26_15501-clean-sponge: 0.7357325912613533
P10_01_15872-move-pot: 0.318818998201607
P10_01_15913-shake-pot: 0.9238679468676878
P10_01_15944-put-pot: 0.515704766991405
P10_04_16497-throw-bottle: 0.0011087948096426548
P10_04_16580-clean-pot: 0.0014837971066867794
P12_02_18571-wash-knife: 0.3045499952395403
P12_02_18604-wash-knife: 0.011614675077908032
P12_02_18631-wash-knife: 0.021325109370309292
P12_02_18711-fill-glass: 0.006966582313471803
P12_06_18977-take-cloth: 0.027759682258647445
P12_06_19001-put-plate: 0.004745721371818945
P12_06_19002-open-bottle: 0.30830846970593484
P13_07_19294-open-drawer: 0.9143070667050779
P13_08_19320-take-onion: 0.002662322988566501
P13_08_19332-put-down-onion: 0.18993413121552294
P13_08_19339-cut-onion: 0.7956886619713259
P13_08_19345-put-down-knife: 0.037750114465779916
P13_08_19357-pick-up-pot: 0.38404121962827276
P13_08_19377-change-pot: 0.002950907647175427
P13_08_19391-put-down-plate: 0.8712883755406438
P13_09_19504-put-pan: 0.4481676633132565
P13_09_19511-drain-pot: 0.1257866261572076
P13_09_19516-close-drawer: 0.9802415687590837
P13_09_19528-close-drawer: 0.960908958222717
P13_09_19549-close-fridge: 0.33249684785369027
P15_01_19739-pick-up-bowl: 0.08988013548841066
P15_03_19816-close-drawer: 0.9329299419187009
P15_03_19848-dry-pan: 0.036768510834122026
P15_08_19995-open-drawer: 0.0365067913700754
P15_08_19998-pick-up-cloth: 0.015296614052988905
P15_08_20028-put-away-glass: 0.733229698430705
P15_08_20061-put-down-cloth: 0.3920255968098445
P15_13_20124-place-bowl: 0.017345497205795368
P15_13_20139-rinse-lid: 0.8411895890899359
P15_13_20166-rinse-cloth: 0.3492750069910926
P17_03_20405-close-tap: 0.027136793165496442
P17_04_20444-open-fridge: 0.5018786754353641
P19_03_21333-close-cupboard: 0.1618479636235861
P19_04_21364-open-fridge: 0.37009179232518363
P20_01_21490-rinse-meat: 0.007199604228109474
P20_01_21503-rinse-meat: 0.01573101501051255
P20_01_21556-pick-up-bowl: 0.7654996483706782
P20_01_21560-rinse-bowl: 0.02568918160381876
P20_01_21588-open-drawer: 0.963399360422045
P20_01_21611-rinse-spatula: 0.7902208348150452
P20_01_21617-rinse-spatula: 0.0028483691949077183
P20_01_21626-flip-meat: 0.862164290947419
P20_01_21640-flip-meat: 0.8827664576000984
P20_01_21644-press-spatula: 0.2530151290084177
P20_01_21652-press-spatula: 0.07639387402196007
P20_01_21658-stir-meat: 0.5545716661490019
P20_01_21671-press-spatula: 0.588640436564674
P20_01_21676-stir-meat: 0.7933271283745285
P20_01_21684-flip-meat: 0.6724690509490188
P20_01_21686-press-spatula: 0.7313024849045178
P20_01_21699-stir-meat: 0.6428010555445667
P20_01_21711-press-spatula: 0.603234753047218
P20_01_21745-flip-meat: 0.7035834131292518
P20_01_21755-press-spatula: 0.6371736973869702
P20_01_21757-press-spatula: 0.6828597039329907
P20_01_21758-press-spatula: 0.5155971837575635
P20_01_21764-move-meat: 0.6135502977758165
P20_01_21798-pick-up-meat: 0.6281334830909486
P20_01_21820-pick-up-spatula: 0.57773255234315
P20_01_21824-put-down-spatula: 0.5983793025716295
P20_02_21843-turn-on-tap: 0.7007535883987543
P20_02_21859-wash-bowl: 0.8536237447642634
P20_03_21981-put-fork: 0.01719893982500431
P20_04_22059-pick-up-meat: 0.012663046427348945
P20_04_22090-rinse-meat: 0.4564557355824377
P20_04_22188-open-drawer: 0.084802857341856
P20_04_22222-wash-knife: 0.009646632353450257
P20_04_22308-put-down-spatula: 0.49654802217810357
P20_04_22332-open-fridge: 0.5185645528963505
P21_01_22625-close-fridge: 0.3883446959207504
P22_05_24164-place-bottle: 0.7729314210514531
P22_06_24730-lather-glass: 0.21687332918304492
P22_06_24739-lather-fork: 0.6709742566890782
P22_07_24883-rinse-cloth: 0.21818223975992623
P22_07_24894-lather-glass: 0.02294414672761036
P22_07_24993-put-down-cloth: 0.869088836558376
P22_07_25167-put-down-pot: 0.011748071642216473
P22_07_25302-rinse-spoon: 0.014644033159129322
P22_07_25325-pick-up-plate: 0.8436095794504581
P22_07_25357-put-down-glass: 0.023996526629389336
P22_07_25363-remove-plate: 0.05076535619900824
P22_07_25364-remove-plate: 0.275433041465476
P22_08_25638-close-tap: 0.004009789024625439
P22_08_25664-lather-plate: 0.9751632987363337
P22_08_25702-empty-pot: 0.07802461154511775
P22_08_25740-pick-up-pan: 0.04405274580688001
P22_08_25748-lather-pan: 0.08897527884812462
P22_08_25752-rinse-spoon: 0.5191513024110463
P22_08_25853-rinse-glass: 0.7088180787898182
P22_08_25857-rinse-cloth: 0.44458397299445096
P22_09_26001-put-down-plate: 0.6113476833170353
P22_09_26033-open-drawer: 0.9920932142995298
P22_09_26061-lather-bowl: 0.0049284829077294035
P22_09_26136-rinse-cloth: 0.10463150365671936
P22_10_26287-rinse-bowl: 0.8630891411685297
P22_10_26318-pick-up-spoon: 0.001502373961088982
P22_10_26319-lather-spoon: 0.008858675144438166
P22_10_26340-pick-up-bowl: 0.7001643890635023
P22_10_26426-lather-glass: 0.8347230644933461
P22_10_26508-empty-bottle: 0.7912281238163814
P22_10_26511-empty-bottle: 0.7761392922761843
P22_11_26606-place-glass: 0.6504926698319196
P22_11_26644-put-down-bowl: 0.8057179420375178
P22_11_26763-rinse-glass: 0.009022644566149707
P22_12_26841-open-drawer: 0.8872436969541013
P22_12_26959-put-plate: 0.8945022754678575
P22_13_27105-open-tap: 0.9101221167313156
P22_13_27110-rinse-sponge: 0.6635866975572071
P22_13_27135-rinse-sponge: 0.8184391907576583
P22_13_27154-rinse-knife: 0.6976085422911638
P22_13_27218-wash-cloth: 0.07168856736666385
P22_14_27373-open-drawer: 0.9915471761487424
P22_14_27404-open-tap: 0.8189952566119132
P22_14_27451-put-down-bowl: 0.020065639794665913
P22_14_27458-lather-knife: 0.3329267454219007
P22_14_27459-rinse-knife: 0.1350168321523597
P22_14_27462-put-down-spatula: 0.0007307564717820891
P22_15_27640-put-down-plate: 0.9078275045221744
P22_15_27737-close-tap: 0.03215472460777846
P22_16_27934-put-down-cloth: 0.6214153948878902
P22_16_28015-cut-onion: 0.7792436249937964
P22_16_28020-peel-onion: 0.7702200526755405
P22_16_28022-peel-onion: 0.7511012556415153
P22_16_28038-slice-onion: 0.7761406276758862
P22_16_28319-move-cloth: 0.47941447732432607
P22_16_28320-pick-up-cloth: 0.32980160236752454
P22_16_28411-open-drawer: 0.9684068649075925
P22_17_28425-move-bowl: 0.6554564206981013
P22_17_28449-lather-fork: 0.007907174992965338
P22_17_28547-put-down-pan: 0.0017041671290840554
P22_17_28573-open-tap: 0.0035998502454756
P22_17_28584-lather-fork: 0.42139637119544204
P22_17_28642-fill-bottle: 0.18607269471203836
P22_17_28649-rinse-bottle: 0.4317215719415799
P22_17_28658-rinse-sponge: 0.3742512495854271
P22_17_28740-pick-up-plate: 0.9837402785969971
P22_17_28854-put-down-glass: 0.43813542514476467
P22_17_28855-put-down-glass: 0.3174146870653658
P22_17_28870-put-down-plate: 0.2951693281838743
P22_17_28903-dry-knife: 0.5114234882757955
P23_02_29082-wash-plate: 0.5156177851213215
P23_02_29125-open-fridge: 0.7145854196405708
P23_02_29204-close-tap: 0.01499459571840589
P23_04_29364-clean-bowl: 0.6617022750087926
P24_01_29576-grab-cloth: 0.6424552258888525
P24_02_29640-open-fridge: 0.5952467805600463
P24_02_29661-close-fridge: 0.6073815123072563
P24_02_29710-turn-meat: 0.6994116020850356
P24_02_29718-cut-meat: 0.7655977321318801
P24_02_29727-take-meat: 0.0007452879473950347
P24_02_29739-flip-meat: 0.7188510609320815
P24_02_29747-check-meat: 0.7506659937552627
P24_02_29778-turn-meat: 0.7834747744254287
P24_02_29781-put-meat: 0.0007304704158173081
P24_02_29785-take-cloth: 0.10122367837743695
P24_03_29796-pick-up-plate: 0.10541252753046138
P24_03_29802-rinse-sponge: 0.820693588365998
P24_03_29811-lather-fork: 0.4094802029285347
P24_03_29903-rinse-sponge: 0.727779781927552
P24_03_29914-pick-up-cloth: 0.018565216616707403
P24_04_29996-lather-knife: 0.8593503256679469
P24_05_30046-pick-up-lid: 0.8138160376988708
P24_05_30062-put-down-plate: 0.9542890885686575
P24_05_30105-move-pot: 0.0027664319773634816
P24_05_30194-lift-lid: 0.4576351596920176
P24_05_30195-put-down-lid: 0.7820007737905144
P24_05_30226-rinse-knife: 0.18114900507510812
P24_05_30256-put-glass: 0.719312491644132
P24_06_30353-grab-spoon: 0.9159846637703595
P24_06_30384-rinse-sponge: 0.4071864263275309
P24_06_30417-rinse-fork: 0.00953887553896493
P24_06_30419-rinse-fork: 0.027531885090866126
P24_07_30534-pick-up-cloth: 0.0006268287845614395
P24_07_30551-put-down-fork: 0.010705440710694347
P24_07_30569-turn-meat: 0.3621912428988594
P24_08_30653-pick-up-pot: 0.004002220838591653
P24_08_30656-put-pot: 0.11254941267412732
P24_08_30692-cut-onion: 0.6083666887052459
P24_08_30777-pick-up-lid: 0.5485638177201508
P24_08_30836-take-bottle: 0.005626863210102556
P24_08_30897-pick-up-lid: 0.17587345323454429
P24_08_30965-open-tap: 0.23087570577098404
P25_02_31371-pick-up-pot: 0.0020679312024753926
P25_02_31387-put-down-lid: 0.07598014395671271
P25_02_31397-turn-tap: 0.5160686882974801
P25_02_31398-turn-tap: 0.45267102698034023
P25_05_31483-put-down-pan: 0.3675968155858982
P25_05_31499-close-tap: 0.13877509667707955
P25_05_31558-open-cupboard: 0.24130747297022026
P25_05_31564-put-down-fork: 0.02122433461045148
P25_05_31574-pick-up-spoon: 0.0038233961394098515
P25_12_31949-open-drawer: 0.793130227830261
P26_02_32021-put-down-fork: 0.7012230825930601
P26_02_32022-open-fridge: 0.5399035449499934
P26_02_32061-put-down-fork: 0.07281011807208415
P26_03_32116-lather-pan: 0.45142907557431045
P26_03_32126-rinse-glass: 0.8126251770220279
P26_03_32127-soap-glass: 0.800815762769389
P26_04_32152-put-lid: 0.6895751019187628
P26_06_32189-close-lid: 0.7685421674691497
P26_08_32201-put-down-spoon: 0.6954656530942884
P26_09_32220-pick-up-pot: 0.21346954806227814
P26_09_32221-put-down-pot: 0.15625528307151626
P26_09_32230-pick-up-pot: 0.0838229937640449
P26_10_32236-pick-up-pot: 0.043076992994031116
P26_10_32241-put-pot: 0.009380220565219588
P26_10_32247-open-fridge: 0.7858743443048297
P26_12_32292-close-lid: 0.9381434579559027
P26_13_32297-open-lid: 0.8058049936958014
P26_13_32317-put-down-spoon: 0.8724065906208125
P26_13_32319-put-lid: 0.8404625912376105
P26_17_32347-take-spoon: 0.32426111016684445
P26_17_32353-put-down-plate: 0.949176557905048
P26_18_32372-take-plate: 0.026012314793661062
P26_19_32404-pick-up-pot: 0.06914961794842611
P26_19_32434-put-down-glass: 0.39445647648904014
P26_19_32490-pick-up-pot: 0.21382955755558442
P26_19_32492-put-pot: 0.006943362821914434
P26_21_32505-close-cupboard: 0.07176523831731174
P26_28_32674-grab-fork: 0.003188397615822902
P26_29_32690-put-lid: 0.002667956911835745
P27_01_32893-pick-up-fork: 0.02100974016229884
P27_04_33002-place-sponge: 0.5560285491097829
P27_06_33144-pick-up-spoon: 0.02200560456731182
P27_06_33145-pick-up-fork: 0.013198494791140547
P27_07_33177-take-cloth: 0.2579244001504435
P27_07_33257-turn-on-tap: 0.19951588095335637
P28_01_33343-put-down-pan: 0.11731804424128864
P28_02_33398-put-down-spatula: 0.0008571427661065927
P28_02_33400-wash-knife: 0.6298796172604852
P28_02_33474-turn-on-tap: 0.8452574803324637
P28_02_33479-turn-on-tap: 0.9105857170017657
P28_02_33489-turn-on-tap: 0.03516421830168692
P28_03_33614-peel-potato: 0.8068101868540225
P28_03_33621-turn-off-tap: 0.0011304524325055354
P28_04_33682-cut-potato: 0.8641975979827521
P28_05_33779-put-down-knife: 0.009580366223417514
P28_06_33862-take-knife: 0.8033799344093495
P28_06_33958-take-spoon: 0.28059786570520373
P28_08_34040-wash-knife: 0.0052109765491021864
P28_09_34091-open-fridge: 0.8229213244176208
P28_09_34141-turn-on-tap: 0.45449658686465
P28_13_34301-put-pan: 0.4759014214051831
P28_14_34393-put-down-sponge: 0.32764760418342576
P28_14_34394-turn-on-tap: 0.7080823925154505
P28_14_34396-turn-off-tap: 0.00821972059932552
P29_01_34867-chop-onion: 0.5609282252762569
P29_01_34868-chop-onion: 0.261961658360633
P29_01_34877-chop-onion: 0.6736514237627489
P29_01_34902-chop-onion: 0.7007987510796738
P29_02_35181-move-fork: 0.02669053221870854
P29_02_35206-open-drawer: 0.3487199496012181
P29_03_35254-put-down-glass: 0.6198128024618654
P29_03_35265-close-cupboard: 0.7103659961576341
P29_03_35296-move-pan: 0.12340628298818501
P29_03_35335-pick-up-spatula: 0.0057037752030737465
P29_03_35355-pick-up-fork: 0.5938270089536672
P29_03_35439-pick-up-bowl: 0.8909659951114008
P29_03_35461-rinse-bowl: 0.4778972805597732
P29_03_35497-scour-knife: 0.02652940520511038
P29_03_35528-pick-up-plate: 0.8822207530802189
P29_03_35562-scour-spatula: 0.7390039679939946
P29_03_35564-scour-spatula: 0.5085900610192766
P29_03_35632-pick-up-bowl: 0.21748170014143398
P29_04_35774-open-fridge: 0.03928811425976164
P30_03_36639-clean-knife: 0.05212811884382518
P30_04_36678-take-fork: 0.19435091233754065
P30_05_36874-put-onion: 0.056260996722812706
P30_05_36904-chop-onion: 0.7072747971315039
P30_05_36922-chop-onion: 0.7135554558981312
P30_05_37020-open-cupboard: 0.9021630970964907
P30_05_37240-open-cupboard: 0.8689685770514188
P30_05_37272-wash-spoon: 0.01755527347813768
P30_05_37511-take-plate: 0.735180419248536
P30_05_37535-empty-bottle: 0.42363700933447035
P30_06_37605-dry-fork: 0.4339908945694333
P30_06_37668-rinse-plate: 0.6633143926346747
P30_06_37674-rinse-bowl: 0.48578015664861596
P30_10_38341-take-spoon: 0.7473229063980398
P30_10_38504-rinse-fork: 0.003638888372606175
P30_10_38535-take-spoon: 0.934750969412562
P30_10_38579-rinse-sponge: 0.3970979813180975
P30_11_38596-rinse-plate: 0.3509331832947282
P30_11_38661-wash-spoon: 0.6653333873327938
P30_11_38673-rise-sponge: 0.011069198096834043
P31_01_38722-take-glass: 0.004837476262352425
P31_08_38926-open-fridge: 0.4966691456629633
P31_08_38943-open-fridge: 0.8140035158849059
Finished: scm_256, ins, most_first, epic, r50l, eb, #Step=128
Average: 0.44205013753641603
