Loaded /home/lzq/ExpEval/exe_res/ucf101_r50l_perturb_full_core5_test_summed.pt
v_IceDancing_g05_c04: 0.49732273821578465
v_IceDancing_g05_c05: 0.5240247145529972
v_IceDancing_g05_c06: 0.5391824289021172
v_IceDancing_g06_c01: 0.6088089469409098
v_IceDancing_g06_c02: 0.5316630685001762
v_IceDancing_g06_c03: 0.5842095565399801
v_IceDancing_g06_c04: 0.5445278948776688
v_IceDancing_g06_c05: 0.47123614753559107
v_IceDancing_g06_c06: 0.36161697399201526
v_IceDancing_g07_c01: 0.4218834312794891
v_IceDancing_g07_c02: 0.41470233389560485
v_IceDancing_g07_c03: 0.4279187527056053
v_IceDancing_g07_c04: 0.3251809453907852
v_IceDancing_g07_c05: 0.3525482440814527
v_IceDancing_g07_c06: 0.34358346093705383
v_IceDancing_g07_c07: 0.4936285685928192
v_LongJump_g01_c01: 0.41312860190507716
v_LongJump_g01_c02: 0.49416428882042035
v_LongJump_g01_c03: 0.546027862777655
v_LongJump_g01_c04: 0.46360671982470464
v_LongJump_g01_c05: 0.4444176533954519
v_LongJump_g01_c06: 0.4418446804851627
v_LongJump_g01_c07: 0.43998611823463923
v_LongJump_g02_c01: 0.4208723221509775
v_LongJump_g02_c02: 0.09859879047498016
v_LongJump_g02_c03: 0.09958869795938131
v_LongJump_g02_c04: 0.21026140603986707
v_LongJump_g02_c05: 0.3767395785419663
v_LongJump_g03_c01: 0.5049731694620705
v_LongJump_g03_c02: 0.3365215835685376
v_LongJump_g03_c03: 0.5737267892677611
v_LongJump_g03_c04: 0.32055547267744117
v_LongJump_g03_c05: 0.3820406167966533
v_LongJump_g03_c06: 0.5106038213789682
v_LongJump_g04_c01: 0.2137944708538342
v_LongJump_g04_c02: 0.05367953197336665
v_LongJump_g04_c03: 0.09611995621429135
v_LongJump_g04_c04: 0.10157228735978624
v_LongJump_g04_c05: 0.15126726512726416
v_LongJump_g04_c06: 0.09647789442359342
v_LongJump_g04_c07: 0.1300881162415916
v_LongJump_g05_c01: 0.004687458758160253
v_LongJump_g05_c02: 0.014787769846574804
v_LongJump_g05_c03: 0.019386788586288114
v_LongJump_g05_c04: 0.021756716262190785
v_LongJump_g05_c05: 0.031021412557268323
v_LongJump_g06_c01: 0.006250210817761756
v_LongJump_g06_c02: 0.008770661718467725
v_LongJump_g06_c03: 0.003838264874031986
v_LongJump_g06_c04: 0.012764406304888646
v_LongJump_g07_c01: 0.4346430362309512
v_LongJump_g07_c02: 0.45541902154366776
v_LongJump_g07_c03: 0.1451534211815919
v_LongJump_g07_c05: 0.16037149176791346
v_PoleVault_g01_c01: 0.36489277882900945
v_PoleVault_g01_c02: 0.6526145064798138
v_PoleVault_g01_c03: 0.5393903804488718
v_PoleVault_g01_c04: 0.6376012465213516
v_PoleVault_g01_c05: 0.6163478987542547
v_PoleVault_g02_c01: 0.3066474290754402
v_PoleVault_g02_c02: 0.31566798822456676
v_PoleVault_g02_c03: 0.39245473604795394
v_PoleVault_g02_c04: 0.5813175658836354
v_PoleVault_g02_c05: 0.4123432315157569
v_PoleVault_g02_c06: 0.31680134747989985
v_PoleVault_g02_c07: 0.41594569024803374
v_PoleVault_g03_c01: 0.5833797462980774
v_PoleVault_g03_c02: 0.5254685000842894
v_PoleVault_g03_c03: 0.5949257853880351
v_PoleVault_g03_c04: 0.4374140301554957
v_PoleVault_g03_c05: 0.6614945464849691
v_PoleVault_g03_c06: 0.5278003165473266
v_PoleVault_g03_c07: 0.4857259443328789
v_PoleVault_g04_c01: 0.3683956169861131
v_PoleVault_g04_c02: 0.3424393750260374
v_PoleVault_g04_c03: 0.40864781986559084
v_PoleVault_g04_c04: 0.2916766753570889
v_PoleVault_g04_c05: 0.31623451949608533
v_PoleVault_g04_c06: 0.20831772942009255
v_PoleVault_g04_c07: 0.42826700659637684
v_PoleVault_g05_c01: 0.49879515736852315
v_PoleVault_g05_c02: 0.6218695086051537
v_PoleVault_g05_c03: 0.6182219329691839
v_PoleVault_g05_c04: 0.5327352641122963
v_PoleVault_g05_c05: 0.6392300851576889
v_PoleVault_g06_c01: 0.5718847010684126
v_PoleVault_g06_c02: 0.415041883668977
v_PoleVault_g06_c03: 0.5568341255566909
v_PoleVault_g06_c04: 0.5913589392374407
v_PoleVault_g06_c05: 0.49192996533957367
v_PoleVault_g07_c01: 0.5233156653086874
v_PoleVault_g07_c02: 0.4614206581833594
v_PoleVault_g07_c03: 0.5949042249781961
v_PoleVault_g07_c04: 0.5623840660822359
v_RopeClimbing_g01_c01: 0.055091193562640264
v_RopeClimbing_g01_c02: 0.5521681859810819
v_RopeClimbing_g01_c03: 0.6185530811456927
v_RopeClimbing_g01_c04: 0.569116496947804
v_RopeClimbing_g02_c01: 0.6491014411736864
v_RopeClimbing_g02_c02: 0.6256346190508053
v_RopeClimbing_g02_c03: 0.6783012514979597
v_RopeClimbing_g02_c04: 0.474036921660288
v_RopeClimbing_g02_c05: 0.7801692163726935
v_RopeClimbing_g02_c06: 0.7576304750174613
v_RopeClimbing_g03_c01: 0.47502730382588126
v_RopeClimbing_g03_c02: 0.6185355742188061
v_RopeClimbing_g03_c03: 0.7606389505140411
v_RopeClimbing_g03_c04: 0.6564455160866582
v_RopeClimbing_g04_c01: 0.674750636628482
v_RopeClimbing_g04_c02: 0.7798796681878979
v_RopeClimbing_g04_c03: 0.7784152988965313
v_RopeClimbing_g04_c04: 0.81210781553573
v_RopeClimbing_g05_c01: 0.7994887234907889
v_RopeClimbing_g05_c02: 0.7386290048977232
v_RopeClimbing_g05_c03: 0.2847348795845356
v_RopeClimbing_g05_c04: 0.7206573631418138
v_RopeClimbing_g05_c05: 0.7861602733865856
v_RopeClimbing_g05_c06: 0.7262641525847892
v_RopeClimbing_g05_c07: 0.7165738699633591
v_RopeClimbing_g06_c01: 0.6513585427237273
v_RopeClimbing_g06_c02: 0.7698836308825954
v_RopeClimbing_g06_c03: 0.8406930400728586
v_RopeClimbing_g06_c04: 0.7256658513208523
v_RopeClimbing_g07_c01: 0.467973879486432
v_RopeClimbing_g07_c02: 0.04394359258003533
v_RopeClimbing_g07_c03: 0.028216060170648146
v_RopeClimbing_g07_c04: 0.013191517210547246
v_RopeClimbing_g07_c05: 0.6887263016428287
v_SalsaSpin_g01_c01: 0.46914259832142396
v_SalsaSpin_g01_c02: 0.43531104663233433
v_SalsaSpin_g01_c03: 0.3959878665859601
v_SalsaSpin_g01_c04: 0.3735343937899041
v_SalsaSpin_g01_c05: 0.3871336235348067
v_SalsaSpin_g01_c06: 0.36782385190245787
v_SalsaSpin_g01_c07: 0.4090951763844464
v_SalsaSpin_g02_c01: 0.3682657264962829
v_SalsaSpin_g02_c02: 0.005296771845300051
v_SalsaSpin_g02_c03: 0.007066060481373869
v_SalsaSpin_g02_c04: 0.017445098000154542
v_SalsaSpin_g02_c05: 0.0161073119398938
v_SalsaSpin_g02_c06: 0.020383707135352546
v_SalsaSpin_g02_c07: 0.01043175212708846
v_SalsaSpin_g03_c01: 0.6507026061609127
v_SalsaSpin_g03_c02: 0.6571044582423045
v_SalsaSpin_g03_c03: 0.6856202786843129
v_SalsaSpin_g03_c04: 0.6762619307336875
v_SalsaSpin_g03_c05: 0.687281346773699
v_SalsaSpin_g03_c06: 0.7398705656397699
v_SalsaSpin_g04_c01: 0.21202717631685492
v_SalsaSpin_g04_c02: 0.21097530188625588
